revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
English Revolution,under 20,Politics,Administration & Law,Politics + Administration & Law,342,174,31,20.754620420138092,0.567575334061448,0.2729978035313363,0.8542765256697222,0.14233217161084286,0.0004997501249375312,0.1781609195402299,0.48458876475805357,0.31529866030082276,-0.13339660943155907,1.1025741389476662,0.12431294176629823,0.0013118440779610195,0.20081321362248175,associated,False
English Revolution,under 20,Politics,Military,Politics + Military,342,174,12,7.649142365134157,0.61720795505359,0.08550093551841419,1.0156595021555372,0.228801899780831,0.015492253873063468,0.06896551724137931,0.28651012101873163,0.45832458129445197,-0.6118060583183942,1.1848263003558575,0.531889068116259,0.03253373313343329,0.6205372461356355,associated,False
English Revolution,under 20,Politics,Business,Politics + Business,342,174,13,10.503930933844934,0.2949404175540656,-0.2521068114212681,0.7182778269721323,0.24928850345438885,0.21639180409795103,0.07471264367816093,-0.20456653799468683,0.3946567754812943,-0.9780938179380236,0.56896074194865,0.6042208129235054,0.3029485257371315,0.6678230037575585,not distinguishable,False
English Revolution,under 20,Politics,Nobility & Kinship,Politics + Nobility & Kinship,342,174,35,30.020581452262967,0.21803657717929198,-0.053221925270835566,0.47735858124161107,0.13457504898696926,0.10994502748625687,0.20114942528735633,-0.6823813523167745,0.2513463582190981,-1.175020214426207,-0.18974249020734224,0.006629489008007277,0.177603505939338,0.02320321152802547,not distinguishable,False
English Revolution,under 20,Politics,Religion,Politics + Religion,342,174,8,18.072348745347906,-1.1276215303531418,-2.206209740882758,-0.49123785701218337,0.4289476493435915,0.022988505747126436,0.04597701149425287,-2.1062932185221053,0.39188535643275957,-2.874388517130314,-1.3381979199138967,7.668097605537023e-08,0.0438871473354232,8.051502485813874e-07,dissociated,True
English Revolution,under 20,Politics,Learning & Culture,Politics + Learning & Culture,342,174,15,26.999376076286705,-0.827130670706571,-1.4448866302521814,-0.4080065841548226,0.26643789011167446,0.006496751624187906,0.08620689655172414,-2.4359032925637445,0.3086049844795777,-3.040769062143717,-1.831037522983772,2.9436348926610897e-15,0.015159087123105113,6.181633274588288e-14,dissociated,False
English Revolution,under 20,Administration & Law,Military,Administration & Law + Military,342,174,1,1.82484189738434,-0.6321701072779065,-2.512445639948973,0.6647818749785902,0.9751962132312536,0.5467266366816592,0.005747126436781609,-0.8315618944553889,0.8615162574782286,-2.520133759112717,0.8570099702019391,0.3344293000052243,0.6753681982538143,0.43746400172237687,not distinguishable,True
English Revolution,under 20,Administration & Law,Business,Administration & Law + Business,342,174,0,2.5059035824306393,-2.587798734011411,-3.070472703543372,-1.9976639794777298,0.27844674546525733,0.0004997501249375312,0.0,-2.3239316112012163,1.4353807863356038,-5.137277952419,0.4894147300165672,0.10543975073410422,0.0013118440779610195,0.19083547881267107,dissociated,True
English Revolution,under 20,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,342,174,6,7.1619551843663265,-0.23727286916056725,-1.5365204072213086,0.512899492333402,0.5299103819279396,0.6151924037981009,0.034482758620689655,-0.9426197930753926,0.44023911752197603,-1.8054884634184656,-0.07975112273231955,0.032261612835258975,0.6926536731634182,0.0846867336925548,not distinguishable,True
English Revolution,under 20,Administration & Law,Religion,Administration & Law + Religion,342,174,4,4.311487170767772,-0.09655788055270312,-1.8093263884602733,0.7733664960065314,0.701596528783325,0.8655672163918041,0.022988505747126436,-0.7404913229393003,0.517792430013188,-1.7553644857651487,0.2743818398865482,0.1526903327016352,0.8655672163918042,0.21376646578228928,not distinguishable,True
