revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
English Revolution,english-revolution,Politics,Administration & Law,Politics + Administration & Law,4037,2177,265,164.8033380610773,0.68359600297187,0.5788642083435377,0.7813677992125218,0.05416660654903207,0.0004997501249375312,0.12172714745062012,0.10902431357962397,0.09352104469272225,-0.07427693401811164,0.2923255611773596,0.24370621584237961,0.0010494752623688157,0.2693595017205248,associated,False
English Revolution,english-revolution,Politics,Military,Politics + Military,4037,2177,167,116.69629083369112,0.515234185200345,0.36207500917731283,0.6467306101757304,0.07434630413330164,0.0004997501249375312,0.07671107028020212,-0.14708689072956518,0.10911107383475674,-0.36094459544568835,0.06677081398655801,0.1776431632159866,0.0010494752623688157,0.20725035708531772,associated,False
English Revolution,english-revolution,Politics,Business,Politics + Business,4037,2177,119,118.60979354931948,0.0047185775971776535,-0.1889787397888717,0.18487300031558215,0.09747750020304095,0.9540229885057471,0.05466237942122187,-0.8030649676237949,0.11489913358610954,-1.0282672694525696,-0.5778626657950202,2.762533580397203e-12,0.954022988505747,7.251650648542658e-12,not distinguishable,False
English Revolution,english-revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,4037,2177,431,324.6680315741695,0.40817513150076346,0.3253411457005581,0.4874637413298405,0.041256013191150145,0.0004997501249375312,0.19797887000459347,-0.3364644987044536,0.07292266420368526,-0.4793929205436767,-0.1935360768652305,3.9500999620376855e-06,0.0010494752623688157,5.184506200174462e-06,associated,False
English Revolution,english-revolution,Politics,Religion,Politics + Religion,4037,2177,101,194.72925839630935,-0.9436895538719615,-1.18914033445749,-0.7206133087566259,0.1206260296852992,0.0004997501249375312,0.04639412034910427,-2.119794031141303,0.11228396585348259,-2.339870604214129,-1.8997174580684772,1.7019869628568214e-79,0.0010494752623688157,1.7870863109996624e-78,dissociated,False
English Revolution,english-revolution,Politics,Learning & Culture,Politics + Learning & Culture,4037,2177,120,283.4932875083195,-1.2368236840039266,-1.461378879352354,-1.0408357583821641,0.10950144775042506,0.0004997501249375312,0.05512172714745062,-2.7764473278385644,0.10371872857104027,-2.9797360358378033,-2.5731586198393255,7.419867540996445e-158,0.0010494752623688157,1.5581721836092534e-156,dissociated,False
English Revolution,english-revolution,Administration & Law,Military,Administration & Law + Military,4037,2177,14,32.05692507977959,-1.1669115468566036,-2.1092178098845666,-0.5541401550197634,0.39880411530919235,0.009995002498750625,0.006430868167202572,-1.391644887022548,0.27206488306658194,-1.9248920578330484,-0.8583977162120474,3.1353934801035054e-07,0.013993003498250877,4.3895508721449074e-07,dissociated,False
English Revolution,english-revolution,Administration & Law,Business,Administration & Law + Business,4037,2177,15,32.582571719930925,-1.0938031732834983,-1.9924728527782691,-0.5480203150570229,0.3664544023249655,0.009995002498750625,0.006890215893431328,-1.3596438059943314,0.26360026973777695,-1.8763003346803742,-0.8429872773082886,2.496339055451445e-07,0.013993003498250877,3.744508583177168e-07,dissociated,False
English Revolution,english-revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,4037,2177,63,89.18757134110929,-0.49815148236912715,-0.8538232970412948,-0.2028086137996601,0.16303616785942046,0.0034982508745627187,0.028938906752411574,-1.01681280337756,0.1390595220175797,-1.2893694665320163,-0.7442561402231038,2.63060193383851e-13,0.005651020643524392,7.89180580151553e-13,dissociated,False
English Revolution,english-revolution,Administration & Law,Religion,Administration & Law + Religion,4037,2177,47,53.49288484368257,-0.18484178870172394,-0.5849463059099482,0.16226370685894048,0.1861185677742862,0.312343828085957,0.021589343132751494,-0.9429128279803566,0.1578012803423536,-1.2522033374513697,-0.6336223185093435,2.2964181211536375e-09,0.32796101949025486,4.018731712018866e-09,not distinguishable,False
