revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Glorious Revolution,20-35,Politics,Administration & Law,Politics + Administration & Law,1078,553,51,36.812399589709,0.46491728830699064,0.22777315625640418,0.6941936369309418,0.12139760628215375,0.0014992503748125937,0.0922242314647378,-0.10294698707219319,0.20305646014358844,-0.5009376489536266,0.29504367480924015,0.6121639348640595,0.004497751124437781,0.6427721316072625,associated,False
Glorious Revolution,20-35,Politics,Military,Politics + Military,1078,553,62,40.016689226459114,0.6253398989454977,0.4092585489654903,0.8237809740211974,0.10537968012192911,0.0004997501249375312,0.11211573236889692,0.07448187382194031,0.19304170826547293,-0.3038798743783866,0.45284362202226724,0.6996203060781108,0.0020989505247376314,0.6996203060781108,associated,False
Glorious Revolution,20-35,Politics,Business,Politics + Business,1078,553,43,42.33159383933248,0.02234003750038658,-0.2997249791237907,0.2902072151848534,0.1506024282844475,0.8810594702648675,0.07775768535262206,-0.6179936433916747,0.20099873153865122,-1.0119511572074311,-0.22403612957591834,0.002107746964197684,0.9251124437781109,0.004104058536499391,not distinguishable,False
Glorious Revolution,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,1078,553,120,89.81670028419175,0.4159684630549124,0.27401628542821066,0.5561078551382795,0.07298624606157184,0.0004997501249375312,0.21699819168173598,-0.20240749654402232,0.1424889892122929,-0.4816859154001164,0.07687092231207174,0.1554583151650474,0.0020989505247376314,0.181368034359222,associated,False
Glorious Revolution,20-35,Politics,Religion,Politics + Religion,1078,553,27,46.08249810965687,-0.7603563913231292,-1.2511525313963976,-0.39082321753047955,0.22017419401116528,0.0034982508745627187,0.048824593128390596,-1.7916296436577994,0.21992589440452606,-2.2226843966906706,-1.3605748906249284,3.745616627413202e-16,0.009182908545727137,3.932897458783862e-15,dissociated,False
Glorious Revolution,20-35,Politics,Learning & Culture,Politics + Learning & Culture,1078,553,39,86.94011893003326,-1.1464427099759384,-1.5399280732632479,-0.8515254676238847,0.17645367791592032,0.0004997501249375312,0.0705244122965642,-2.6914515879485914,0.18645325022108636,-3.0568999583819205,-2.3260032175152623,3.116718623150566e-47,0.0020989505247376314,6.545109108616189e-46,dissociated,False
Glorious Revolution,20-35,Administration & Law,Military,Administration & Law + Military,1078,553,3,6.580678920597742,-1.016532775598159,-3.7232776839590502,0.010848877228636367,0.863993956884021,0.20189905047476261,0.0054249547920434,-1.4123459339380657,0.5522359794664027,-2.4947284536922147,-0.3299634141839165,0.010542623159053851,0.28265867066466766,0.013837192896258179,not distinguishable,True
Glorious Revolution,20-35,Administration & Law,Business,Administration & Law + Business,1078,553,4,6.961361188011751,-0.7295138462038434,-2.489169243499719,0.21802080949310604,0.774123103243032,0.26936531734132935,0.007233273056057866,-1.122047859883349,0.49171522569794446,-2.08580970225132,-0.15828601751537785,0.022494898214794327,0.33336273039950615,0.027787815441804756,not distinguishable,True
Glorious Revolution,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,1078,553,14,14.770209072844018,-0.07466691476229269,-0.8801190100229186,0.46914985221141337,0.34201848056006007,0.8115942028985508,0.02531645569620253,-0.7843137080266148,0.29171194574596326,-1.3560691216887029,-0.21255829436452678,0.007173983860462869,0.8970251716247141,0.010760975790694304,not distinguishable,False
Glorious Revolution,20-35,Administration & Law,Religion,Administration & Law + Religion,1078,553,2,7.578191244221974,-1.6921042061207927,-4.098310448954505,-0.5787882696960938,0.9659031125534564,0.1359320339830085,0.003616636528028933,-2.0916748089611055,0.6458286854214503,-3.357499032387148,-0.8258505855350629,0.0012005660937665875,0.23788105947026486,0.002801320885455371,not distinguishable,True
