revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Glorious Revolution,Politics,Administration & Law,Politics + Administration & Law,2671,1364,138,73.97323008743946,0.8950921390168752,0.7439254827474131,1.046696612527436,0.07772254192304931,0.0004997501249375312,0.10117302052785923,0.24152977991187216,0.12501629974867684,-0.003502167595534428,0.4865617274192787,0.053361195352540074,0.0013118440779610195,0.06225472791129675,associated,False,1560,1599,True
Glorious Revolution,Politics,Military,Politics + Military,2671,1364,62,46.41014453966786,0.4139562436980084,0.10518057383469928,0.658223232156302,0.13916620997405582,0.006496751624187906,0.045454545454545456,-0.4348817312321251,0.16001756808842343,-0.748516164685435,-0.12124729777881516,0.006573494617966464,0.013643178410794602,0.008627711686080983,associated,False,1560,1599,True
Glorious Revolution,Politics,Business,Politics + Business,2671,1364,78,78.31016489125712,-0.00568906568291757,-0.2782900205752168,0.2249760592495578,0.12456116307192762,0.9575212393803099,0.05718475073313783,-0.7880667132774866,0.13828120713584596,-1.0590978792637447,-0.5170355472912285,1.2050142166765841e-08,0.9575212393803099,3.615042650029753e-08,not distinguishable,False,1560,1599,True
Glorious Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,2671,1364,274,174.42640971815197,0.650058030965304,0.540597044884598,0.7559947067941338,0.054969947209416725,0.0004997501249375312,0.20087976539589442,-0.09801980771938641,0.09057752648663515,-0.2755517596331913,0.07951214419441847,0.2791793216532623,0.0013118440779610195,0.30856661866939517,associated,False,1560,1599,True
Glorious Revolution,Politics,Religion,Politics + Religion,2671,1364,62,113.08118024567837,-0.8617957134103109,-1.183316708235069,-0.5793980660014102,0.15402256544263399,0.0004997501249375312,0.045454545454545456,-2.0808795316667177,0.14123017062954685,-2.3576906661006296,-1.8040683972328058,3.901636459002444e-49,0.0013118440779610195,4.0967182819525667e-48,dissociated,False,1560,1599,True
Glorious Revolution,Politics,Learning & Culture,Politics + Learning & Culture,2671,1364,58,185.79887048264771,-1.671110397535698,-2.02128564858978,-1.3686361701186454,0.16423087708474912,0.0004997501249375312,0.04252199413489736,-3.149611232432934,0.14375373487899265,-3.4313685527957594,-2.8678539120701085,2.096392689155397e-106,0.0013118440779610195,4.402424647226334e-105,dissociated,False,1560,1599,True
Glorious Revolution,Administration & Law,Military,Administration & Law + Military,2671,1364,10,13.195006251922718,-0.38326059675838053,-1.4714975615490828,0.2628791379444514,0.45305379111757405,0.36081959020489757,0.007331378299120235,-0.7538003524603669,0.3239266935451648,-1.3886966718088898,-0.11890403311184394,0.019961496915606922,0.39880059970014997,0.02465831971927914,not distinguishable,False,1560,1599,True
Glorious Revolution,Administration & Law,Business,Administration & Law + Business,2671,1364,11,22.2645959321684,-0.9851579908151618,-1.9645607378435983,-0.33178547383438967,0.41522840548509976,0.025987006496751622,0.008064516129032258,-1.1646043223453109,0.30759290126024,-1.7674864088153814,-0.5617222358752404,0.00015297641489133744,0.03638180909545227,0.00024711574713216046,dissociated,False,1560,1599,True
Glorious Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2671,1364,35,49.59169141919505,-0.4967523025082575,-0.9660377700028442,-0.12744119573633056,0.216653298831538,0.02348825587206397,0.025659824046920823,-0.9470590989937664,0.18513972995038902,-1.3099329696965287,-0.5841852282910039,3.1311867261803154e-07,0.03523238380809595,6.575492124978662e-07,dissociated,False,1560,1599,True
Glorious Revolution,Administration & Law,Religion,Administration & Law + Religion,2671,1364,9,32.150446742116614,-1.7811033131305483,-2.892339159032981,-1.0647256885787066,0.47025470938670777,0.004497751124437781,0.006598240469208211,-2.1434663679403045,0.333549935201734,-2.7972242409357033,-1.489708494944906,1.308131952866935e-10,0.010494752623688156,4.578461835034273e-10,dissociated,True,1560,1599,True
Glorious Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2671,1364,41,52.82502956919818,-0.3617015240936026,-0.8107039992272874,-0.059773592375168,0.19460995355059252,0.07146426786606697,0.030058651026392963,-1.2260862035425721,0.17309857066246886,-1.565359402041011,-0.8868130050441332,1.4089600361081344e-12,0.08827938971690624,5.917632151654165e-12,not distinguishable,False,1560,1599,True
Glorious Revolution,Military,Business,Military + Business,2671,1364,8,13.96860883468018,-0.7673914661912975,-2.0962589447789197,-0.031133488055877064,0.524600956224511,0.12193903048475763,0.005865102639296188,-1.000426942404061,0.3566506162524068,-1.6994621502587783,-0.30139173454934376,0.005030696701750492,0.14226220223221722,0.007042975382450689,not distinguishable,True,1560,1599,True
Glorious Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,2671,1364,44,31.11338472053892,0.49326982889360643,0.14228691660286724,0.7988627908357087,0.17407783233794294,0.008995502248875561,0.03225806451612903,-0.08133426256932232,0.1776993281455103,-0.4296249457345225,0.2669564205958779,0.6471628119500267,0.017173231566035164,0.679520952547528,associated,False,1560,1599,True
Glorious Revolution,Military,Religion,Military + Religion,2671,1364,4,20.170903427534434,-2.199604536970928,-3.880175002375339,-1.2637269200337848,0.7590251826928262,0.017991004497751123,0.002932551319648094,-2.432594273891163,0.4796143575728597,-3.372638414733968,-1.4925501330483582,3.9369844411743916e-07,0.031484257871064465,7.516061205878383e-07,dissociated,True,1560,1599,True
Glorious Revolution,Military,Learning & Culture,Military + Learning & Culture,2671,1364,30,33.14195222678261,-0.14145218426643993,-0.6231534992636024,0.2410792228275146,0.2224598554770835,0.5152423788105946,0.021994134897360705,-1.041621242038671,0.20222526314593162,-1.437982757804697,-0.645259726272645,2.593820728974461e-07,0.5410044977511244,6.052248367607076e-07,not distinguishable,False,1560,1599,True
Glorious Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,2671,1364,38,52.49917473771263,-0.46111144950831784,-0.8969440204519089,-0.11100375312490808,0.20341747401416319,0.02148925537231384,0.02785923753665689,-0.8657182117203024,0.1790919381426934,-1.2167384104799814,-0.5146980129606233,1.3386247465816255e-06,0.03471341252450698,2.3425933065178445e-06,dissociated,False,1560,1599,True
Glorious Revolution,Business,Religion,Business + Religion,2671,1364,22,34.035377159097926,-0.6181499778924561,-1.2301913239945257,-0.13411177011018163,0.27774091565780196,0.029985007496251874,0.016129032258064516,-1.2190502353578945,0.22494498276282632,-1.659942401573034,-0.778158069142755,5.982408050201374e-08,0.03935532233883059,1.5703821131778607e-07,dissociated,False,1560,1599,True
Glorious Revolution,Business,Learning & Culture,Business + Learning & Culture,2671,1364,100,55.922078447292975,0.8328637841367481,0.6154056521677141,1.0335413840661178,0.10497239848596349,0.0004997501249375312,0.07331378299120235,0.016767896681400146,0.13054779605672293,-0.23910578358977677,0.27264157695257707,0.8977987305168535,0.0013118440779610195,0.8977987305168534,associated,False,1560,1599,True
Glorious Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2671,1364,36,75.80968127839354,-1.0639696369242582,-1.542873840405932,-0.6754048544815263,0.21858651445940477,0.0004997501249375312,0.026392961876832845,-1.781130531510711,0.17777703127408068,-2.129573512807909,-1.432687550213513,1.2589462156607131e-23,0.0013118440779610195,6.609467632218743e-23,dissociated,False,1560,1599,True
Glorious Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2671,1364,81,124.5596581373968,-0.6177445141650758,-0.8774602572605217,-0.3935617065070455,0.12572011997048307,0.0004997501249375312,0.0593841642228739,-1.6300510007929354,0.12659727953927152,-1.8781816686899075,-1.3819203328959633,6.15360959721996e-38,0.0013118440779610195,4.307526718053972e-37,dissociated,False,1560,1599,True
Glorious Revolution,Religion,Learning & Culture,Religion + Learning & Culture,2671,1364,223,80.75241115112645,1.4597923009086125,1.3306958768389792,1.5958317150376486,0.06869889402304434,0.0004997501249375312,0.16348973607038123,0.36850665356354445,0.09856559781062628,0.17531808185471695,0.5616952252723719,0.00018497838657958332,0.0013118440779610195,0.000277467579869375,associated,False,1560,1599,True
Glorious Revolution,Politics,Administration & Law,Politics + Administration & Law,3274,1715,222,139.48248489810953,0.6685590127048092,0.5545653439465336,0.7849717120578882,0.05841920395655535,0.0004997501249375312,0.1294460641399417,0.19247330141378904,0.10422448116928723,-0.011806681678013936,0.396753284505592,0.06478791580879843,0.0011660836248542396,0.0755859017769315,associated,False,1600,1639,True
Glorious Revolution,Politics,Military,Politics + Military,3274,1715,142,98.55270533728871,0.5246936354821796,0.36902414761789204,0.6699264592027285,0.07637384320948568,0.0004997501249375312,0.08279883381924198,-0.07617234229536624,0.12034042842461079,-0.3120395820076034,0.1596948974168709,0.5267507306260557,0.0011660836248542396,0.5821981759551142,associated,False,1600,1639,True
Glorious Revolution,Politics,Business,Politics + Business,3274,1715,85,89.50525997777912,-0.07408489613391672,-0.3203948612096226,0.13804775320191592,0.11812576287817303,0.5187406296851574,0.04956268221574344,-0.9096941647415987,0.13337468905750668,-1.1711085552943117,-0.6482797741888856,9.066691794125114e-12,0.5446776611694153,2.7200075382375342e-11,not distinguishable,False,1600,1639,True
