country,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
US,Politics,Culture (periphery),Politics + Culture (periphery),359101,131235,2059,5864.941548361957,-1.5099455917073241,-1.5693078130523408,-1.448447771009414,0.030604187490077144,0.0004997501249375312,0.01568941212329028,-1.3178369789405615,0.02315031606097317,-1.363211598420069,-1.272462359461054,0.0,0.0005732427903695211,0.0,dissociated
US,Politics,Sport & Games,Politics + Sport & Games,359101,131235,1277,3493.9698437971697,-1.4517503055706105,-1.5263948744652942,-1.3758646009028865,0.038829439958148505,0.0004997501249375312,0.00973063588219606,-3.222183329996719,0.028530237177795677,-3.2781025948651985,-3.1662640651282397,0.0,0.0005732427903695211,0.0,dissociated
US,Administration & Law,Military,Administration & Law + Military,359101,131235,1198,1203.7771738563415,-0.006937568930353088,-0.08163510508089734,0.06973803239585051,0.03795988256466847,0.8545727136431784,0.009128662323313141,-0.44513800247058866,0.030397354492759536,-0.5047168172763974,-0.38555918766478,1.472113376807889e-48,0.8545727136431784,2.2964968678203067e-48,not distinguishable
US,Administration & Law,Religion,Administration & Law + Religion,359101,131235,177,700.0159016306285,-1.9805987754224517,-2.20496828389401,-1.7845179901381,0.10643382597958506,0.0004997501249375312,0.0013487255686364156,-1.7790523854391629,0.0759305880374574,-1.9278763379925794,-1.6302284328857464,2.1151457925074976e-121,0.0005732427903695211,4.71375348044528e-121,dissociated
US,Administration & Law,Nobility,Administration & Law + Nobility,359101,131235,40,170.03867761598028,-2.074105161779783,-2.5679169016340078,-1.6832415884698202,0.22601765566571616,0.0004997501249375312,0.0003047967386748962,-1.5753241242272726,0.1588673448673822,-1.8867041201673418,-1.2639441282872035,3.54786540343032e-23,0.0005732427903695211,4.94166966906366e-23,dissociated
US,Administration & Law,Kinship,Administration & Law + Kinship,359101,131235,136,704.1789401066102,-2.368065147475931,-2.616607898387507,-2.1452534177312206,0.12057511979983555,0.0004997501249375312,0.001036308911494647,-1.7277774388045772,0.08656015280581839,-1.8974353383039813,-1.5581195393051732,1.2167308631335024e-88,0.0005732427903695211,2.3147562762051998e-88,dissociated
US,Administration & Law,Big business,Administration & Law + Big business,359101,131235,898,1771.037956217188,-0.9794119675085576,-1.0723134413913118,-0.8947968155503941,0.04575436640859355,0.0004997501249375312,0.006842686783251419,-0.8863411490983116,0.034574883896769895,-0.9541079215359807,-0.8185743766606426,6.1506874054811475e-145,0.0005732427903695211,1.6543228194052743e-144,dissociated
US,Administration & Law,Small business,Administration & Law + Small business,359101,131235,328,1253.7316353909232,-1.9328385384838966,-2.100048851429782,-1.7841119910948045,0.07923782970337859,0.0004997501249375312,0.0024993332571341485,-1.4377176185094485,0.056150979848353454,-1.5477735390122211,-1.3276616980066758,1.359382367052478e-144,0.0005732427903695211,3.534394154336443e-144,dissociated
US,Administration & Law,Academia,Administration & Law + Academia,359101,131235,1617,3142.16022423234,-0.9582205881361225,-1.0274926807678892,-0.8948420768518549,0.033739044934138894,0.0004997501249375312,0.012321408160932678,-1.220618996951289,0.025970424010642923,-1.2715210280121492,-1.169716965890429,0.0,0.0005732427903695211,0.0,dissociated
US,Administration & Law,Exploration & Invention,Administration & Law + Exploration & Invention,359101,131235,124,874.0686515877115,-2.8124258944753042,-3.074000577551417,-2.5795983793975643,0.12636714655102566,0.0004997501249375312,0.0009448698898921782,-2.1223569890169127,0.0903602012966594,-2.299462983558365,-1.9452509944754603,5.44295604136419e-122,0.0005732427903695211,1.2486781506659023e-121,dissociated
US,Administration & Law,Culture (core),Administration & Law + Culture (core),359101,131235,1051,5290.227295008718,-2.331017207388687,-2.4141670388676206,-2.250825674837923,0.04208847802447689,0.0004997501249375312,0.008008534308682896,-2.8616785971406875,0.031556744085646696,-2.923529815548555,-2.79982737873282,0.0,0.0005732427903695211,0.0,dissociated
US,Administration & Law,Culture (periphery),Administration & Law + Culture (periphery),359101,131235,534,3112.7378047230713,-2.542153928243153,-2.668627619020991,-2.424934889362524,0.06242415798006348,0.0004997501249375312,0.004069036461309864,-1.964904291182457,0.04398104939305804,-2.051107147992851,-1.8787014343720632,0.0,0.0005732427903695211,0.0,dissociated
US,Administration & Law,Sport & Games,Administration & Law + Sport & Games,359101,131235,969,1854.3768819635318,-0.9360106272421402,-1.0200725733672804,-0.847533692240123,0.04387337801887547,0.0004997501249375312,0.00738370099439936,-2.688522590687881,0.032822588905061276,-2.7528548649418014,-2.624190316433961,0.0,0.0005732427903695211,0.0,dissociated
US,Military,Religion,Military + Religion,359101,131235,206,335.9802194464415,-0.7043799144380777,-0.9178225708887738,-0.5218335884359204,0.09751529757661752,0.0004997501249375312,0.0015697032041757154,-1.0636525532800327,0.0706783609836713,-1.2021821408080284,-0.925122965752037,3.494520479078799e-51,0.0005732427903695211,5.678595778503049e-51,dissociated
US,Military,Nobility,Military + Nobility,359101,131235,87,81.61190636772832,0.0916915865100898,-0.2261993908793096,0.353171119630483,0.14760549950031046,0.5287356321839081,0.0006629329066178992,-0.22221845839140736,0.10958769609495154,-0.4370103427375124,-0.0074265740453023366,0.04258389909309933,0.5498850574712644,0.0442872550568233,not distinguishable
US,Military,Kinship,Military + Kinship,359101,131235,323,337.97831488608244,-0.06529769615132618,-0.23080935624165014,0.08527928504314558,0.08010120659181216,0.4027986006996502,0.0024612336647997866,-0.2710521200913042,0.05729280376921256,-0.3833460154789608,-0.1587582247036476,2.234191062419274e-06,0.4303875459530509,2.5627485715985784e-06,not distinguishable
US,Military,Big business,Military + Big business,359101,131235,897,850.0288633325996,0.0775517432819047,-0.012971043339794937,0.16463927935882827,0.04484811034258931,0.0864567716141929,0.006835066864784547,-0.3109568411826303,0.034910777086898354,-0.37938196427295107,-0.2425317180923095,5.234343673405381e-19,0.09498067867474713,6.804646775426995e-19,not distinguishable
US,Military,Small business,Military + Small business,359101,131235,511,601.7420875788258,-0.23560929409583659,-0.36207385461414604,-0.11731044032917327,0.06279628028816782,0.0004997501249375312,0.0038937783365717987,-0.4077749261365392,0.04567747366206954,-0.4973027745141955,-0.3182470777588829,4.366692558187683e-19,0.0005732427903695211,5.772915585400665e-19,dissociated
US,Military,Academia,Military + Academia,359101,131235,1691,1508.113857434221,0.1650795940997054,0.10136161999511953,0.2285401985071648,0.03246876100848274,0.0004997501249375312,0.012885282127481235,-0.5727157863957978,0.02590722315247004,-0.6234939437746391,-0.5219376290169565,2.74213596000574e-108,0.0005732427903695211,5.941294580012436e-108,associated
US,Military,Exploration & Invention,Military + Exploration & Invention,359101,131235,957,419.5187233427346,1.1888188461184848,1.1054281697504602,1.266926053493527,0.04193741950907394,0.0004997501249375312,0.007292261972796891,0.6086376980683335,0.03477265384447693,0.5404832965331586,0.6767920996035083,1.3510089596798625e-68,0.0005732427903695211,2.3417488634450948e-68,associated
US,Military,Culture (core),Military + Culture (core),359101,131235,1278,2539.101930910786,-0.9901502193677927,-1.066788399608755,-0.9170415820539954,0.03805368078818974,0.0004997501249375312,0.009738255800662933,-2.051257547103652,0.02915304726220375,-2.1083975197375713,-1.9941175744697324,0.0,0.0005732427903695211,0.0,dissociated
US,Military,Culture (periphery),Military + Culture (periphery),359101,131235,418,1493.9922482817115,-1.8363558860936013,-1.9692091404050265,-1.7029026786204557,0.06827387662254701,0.0004997501249375312,0.003185125919152665,-1.6488146919784397,0.049738464784249176,-1.746302082955568,-1.5513273010013113,5.721889041826582e-241,0.0005732427903695211,1.7165667125479746e-240,dissociated
US,Military,Sport & Games,Military + Sport & Games,359101,131235,1841,890.0282840535621,1.0481480586579779,0.9892223053967744,1.1037527788205885,0.028722787588091617,0.0004997501249375312,0.014028269897512097,-1.3936980427729782,0.024774170601093583,-1.4422554171511215,-1.3451406683948348,0.0,0.0005732427903695211,0.0,associated
US,Religion,Nobility,Religion + Nobility,359101,131235,30,47.45864389236011,-0.6529816221352531,-1.2248048194056806,-0.18444059799246182,0.26596934987983356,0.015992003998001,0.00022859755400617213,-0.6526517766022398,0.18274903906996645,-1.010839893179374,-0.2944636600251056,0.00035521275166958474,0.01781966159777254,0.00037954239219489876,dissociated
US,Religion,Kinship,Religion + Kinship,359101,131235,235,196.53985801097775,0.2572395665095987,0.07224105353536478,0.4320572260655599,0.09186016731137409,0.0029985007496251873,0.001790680839715015,0.06065247258729129,0.06694792509381636,-0.07056546059658877,0.19187040577117134,0.36495441261210104,0.0033896095430545592,0.3745584761018932,associated
US,Religion,Big business,Religion + Big business,359101,131235,126,494.30553602509093,-1.9677242567675055,-2.2384246875411504,-1.734296180130958,0.12664699354846698,0.0004997501249375312,0.0009601097268259229,-1.6873218325049024,0.08972976595632803,-1.8631921737793053,-1.5114514912304995,6.939588287843786e-79,0.0005732427903695211,1.2588090382600356e-78,dissociated
US,Religion,Small business,Religion + Small business,359101,131235,212,349.922759073564,-0.7216336361324889,-0.9204592507879957,-0.5370469471804704,0.09735153951480334,0.0004997501249375312,0.0016154227149769496,-0.6597189337819366,0.0698637442439303,-0.79665187250004,-0.5227859950638332,3.6247409541704245e-21,0.0005732427903695211,4.874651628022295e-21,dissociated
US,Religion,Academia,Religion + Academia,359101,131235,1705,876.9926067724631,0.9587358796552552,0.89832205199102,1.014428295897971,0.02984863900114244,0.0004997501249375312,0.01299196098601745,0.18308472573640325,0.026925459788958373,0.13031082455004483,0.23585862692276166,1.0484596569352845e-11,0.0005732427903695211,1.2581515883223413e-11,associated
US,Religion,Exploration & Invention,Religion + Exploration & Invention,359101,131235,70,243.9569247113345,-1.793885110405369,-2.1557231411218085,-1.4721264496422461,0.17417690803258426,0.0004997501249375312,0.0005333942926810683,-1.4822009572684125,0.11992693288479678,-1.7172577457226141,-1.2471441688142109,4.344584716840768e-35,0.0005732427903695211,6.275511257658888e-35,dissociated
US,Religion,Culture (core),Religion + Culture (core),359101,131235,1445,1476.5288511033848,-0.031129398017093985,-0.09775829441069003,0.032811399175471025,0.03334676903908345,0.35132433783108447,0.011010782184630625,-1.1759071273344355,0.02856661223502993,-1.2318976873150942,-1.1199165673537768,0.0,0.38060136598367483,0.0,not distinguishable
US,Religion,Culture (periphery),Religion + Culture (periphery),359101,131235,433,868.780662587061,-1.0037900583327604,-1.1358705876823503,-0.8763007012388775,0.06746418141336108,0.0004997501249375312,0.003299424696155751,-0.9346793206383348,0.0493862123381491,-1.031476296821107,-0.8378823444555625,6.976571146672845e-80,0.0005732427903695211,1.2956489272392427e-79,dissociated
US,Religion,Sport & Games,Religion + Sport & Games,359101,131235,1790,517.565846295793,1.789155137087387,1.735376143954661,1.84504720765943,0.02861257742524846,0.0004997501249375312,0.013639654055701604,-0.6673947506197498,0.026238781562682393,-0.7188227624826073,-0.6159667387568923,1.0232687747127082e-142,0.0005732427903695211,2.494217638362226e-142,associated
US,Nobility,Kinship,Nobility + Kinship,359101,131235,148,47.74088342446442,1.6221346986832037,1.384765779268203,1.8303657908732263,0.11196279375849813,0.0004997501249375312,0.0011277479330971158,1.323159643401515,0.08610328922570004,1.1543971965191429,1.491922090283887,2.719906289517713e-53,0.0005732427903695211,4.513887033667694e-53,associated
US,Nobility,Big business,Nobility + Big business,359101,131235,125,120.07021481679895,0.05781381053127617,-0.19030099639049516,0.29592682931249453,0.12324122774340734,0.6401799100449775,0.0009524898083590505,0.03948670487613421,0.09248955640032512,-0.14179282566850304,0.22076623542077145,0.6694292226386691,0.6570267497830032,0.6694292226386691,not distinguishable
US,Nobility,Small business,Nobility + Small business,359101,131235,41,84.99864514792147,-1.0427902220902967,-1.5516469192381224,-0.653210610233018,0.2274582258205269,0.0004997501249375312,0.00031241665714176856,-0.6244009776497079,0.15711909939141558,-0.9323544124568824,-0.3164475428425334,7.0657279709549e-05,0.0005732427903695211,7.762349038513834e-05,dissociated
US,Nobility,Academia,Nobility + Academia,359101,131235,218,213.0275366419709,0.033211147045932865,-0.14720599584493507,0.20773973071451104,0.09104436900643777,0.7211394302848576,0.0016611422257781841,-0.28488113106809987,0.07186943989103475,-0.42574523325452795,-0.14401702888167175,7.374435985051065e-05,0.7305048774314142,7.988972317138654e-05,not distinguishable
US,Nobility,Exploration & Invention,Nobility + Exploration & Invention,359101,131235,17,59.25881508769653,-1.771796620245385,-2.5950613944537793,-1.2033601617575043,0.3494019801096721,0.0004997501249375312,0.00012953861393683088,-1.198000715452944,0.24031519408605406,-1.6690184958616099,-0.726982935044278,6.192252203910359e-07,0.0005732427903695211,7.208890625447881e-07,dissociated
US,Nobility,Culture (core),Nobility + Culture (core),359101,131235,459,358.65901434327793,0.3554421360939067,0.23996770653800345,0.46474230696729424,0.0564606081273429,0.0004997501249375312,0.003497542576294434,-0.5283568829434557,0.053324106624422773,-0.6328721319273244,-0.42384163395958707,3.827040813655598e-23,0.0005732427903695211,5.237003218686607e-23,associated
US,Nobility,Culture (periphery),Nobility + Culture (periphery),359101,131235,136,211.032798912886,-0.6319804245419469,-0.8860119865490113,-0.41058049856874784,0.12212709510632379,0.0004997501249375312,0.001036308911494647,-0.3882253052936945,0.0888710005713848,-0.5624124664136088,-0.21403814417378025,1.2515219576273028e-05,0.0005732427903695211,1.3945530384989947e-05,dissociated
US,Nobility,Sport & Games,Nobility + Sport & Games,359101,131235,319,125.72030417927542,1.339871925902803,1.1923117345139758,1.4755422630705688,0.07319806839068002,0.0004997501249375312,0.002430753990932297,-0.7348573676172414,0.06118266546245006,-0.8547753919236435,-0.6149393433108393,3.115299708274913e-33,0.0005732427903695211,4.4180614044626045e-33,associated
US,Kinship,Big business,Kinship + Big business,359101,131235,511,497.24520205349074,0.03932683061849149,-0.08201237860528963,0.15214523816486505,0.059883691221125045,0.5282358820589705,0.0038937783365717987,0.09989466338212073,0.04631021858517655,0.009126634955174684,0.19066269180906678,0.030999739367111555,0.5498850574712644,0.032675400954522996,not distinguishable
US,Kinship,Small business,Kinship + Small business,359101,131235,165,352.00377167092296,-1.0908074769096499,-1.3158001061087705,-0.8804565322827098,0.10920890912428037,0.0004997501249375312,0.0012572865470339468,-0.5980466953365262,0.07907161841734925,-0.7530270674345307,-0.4430663232385217,3.928046078911004e-14,0.0005732427903695211,5.02274744516489e-14,dissociated
US,Kinship,Academia,Kinship + Academia,359101,131235,632,882.2081368149102,-0.4808710167594475,-0.5926669024580655,-0.3746723573386506,0.055596299805067334,0.0004997501249375312,0.00481578847106336,-0.6118943714006164,0.04179104874846524,-0.6938048269476083,-0.5299839158536246,1.520871287179778e-48,0.0005732427903695211,2.3260384392161312e-48,dissociated
US,Kinship,Exploration & Invention,Kinship + Exploration & Invention,359101,131235,115,245.4077518449606,-1.0902243626420276,-1.3608543484698343,-0.8542345450507147,0.1281559286706665,0.0004997501249375312,0.0008762906236903265,-0.6616132954679719,0.09429847899140922,-0.8464383142911339,-0.4767882766448098,2.280475258467262e-12,0.0005732427903695211,2.823445558102324e-12,dissociated
US,Kinship,Culture (core),Kinship + Culture (core),359101,131235,2298,1485.3098607971958,0.6294431602621485,0.5789092789886561,0.6763218192848541,0.025159828633918514,0.0004997501249375312,0.017510572636872786,-0.17660771030623335,0.025179731145406184,-0.22595998335122947,-0.12725543726123723,2.317918001891767e-12,0.0005732427903695211,2.824962564805591e-12,associated
US,Kinship,Culture (periphery),Kinship + Culture (periphery),359101,131235,379,873.9473556823376,-1.2042716466111894,-1.3479276979577854,-1.0680493483984679,0.07224403194608453,0.0004997501249375312,0.0028879490989446414,-0.7466035950317517,0.05295426547316658,-0.8503939553591582,-0.6428132347043451,3.850443458167575e-45,0.0005732427903695211,5.666690372397564e-45,dissociated
US,Kinship,Sport & Games,Kinship + Sport & Games,359101,131235,1329,520.6438428483918,1.3511302409955979,1.280598156401164,1.4200148152085106,0.03523662929671437,0.0004997501249375312,0.010126871642473426,-0.6528917886774842,0.03039453366343967,-0.7124650746578259,-0.5933185026971425,2.3660559880709483e-102,0.0005732427903695211,4.856641238671947e-102,associated
US,Big business,Small business,Big business + Small business,359101,131235,1503,885.3034432788215,0.7632663575475716,0.6919183327750217,0.8276802792297359,0.03362960183476283,0.0004997501249375312,0.011452737455709223,0.6754624728708628,0.028269592581816154,0.6200540714105032,0.7308708743312224,3.569410538623314e-126,0.0005732427903695211,8.436788545836924e-126,associated
US,Big business,Academia,Big business + Academia,359101,131235,1549,2218.788445087986,-0.5182944345818171,-0.5847462011376078,-0.4523458239796513,0.034501814821375425,0.0004997501249375312,0.011803253705185354,-0.8026232549172047,0.02680405403594235,-0.8551592008276516,-0.7500873090067577,5.251359182488882e-197,0.0005732427903695211,1.4628786294076169e-196,dissociated
US,Big business,Exploration & Invention,Big business + Exploration & Invention,359101,131235,1148,617.2102267096385,0.894748735690657,0.8176802740418382,0.9663183365614159,0.037862146667692054,0.0004997501249375312,0.00874766639996952,0.6948696459570229,0.03212678137049828,0.6319011544708463,0.7578381374431996,9.587109661898588e-104,0.0005732427903695211,2.0210663611569998e-103,associated
US,Big business,Culture (core),Big business + Culture (core),359101,131235,2288,3735.613194875222,-0.7071358738186454,-0.7607579188824772,-0.6538293032409245,0.027322444842070092,0.0004997501249375312,0.017434373452204062,-1.5374421960242395,0.022384231050362177,-1.5813152888829494,-1.4935691031655296,0.0,0.0005732427903695211,0.0,dissociated
US,Big business,Culture (periphery),Big business + Culture (periphery),359101,131235,1391,2198.0122529860555,-0.659886664487343,-0.7309832710796459,-0.5934774674397286,0.035312577634093185,0.0004997501249375312,0.010599306587419515,-0.49295232672862077,0.028291453827862578,-0.5484035762312314,-0.4375010772260101,5.418037642262696e-68,0.0005732427903695211,9.187107306445441e-68,dissociated
US,Big business,Sport & Games,Big business + Sport & Games,359101,131235,2357,1309.4399091453643,0.8477571383486262,0.796379897422574,0.9012568571402637,0.02684014337133021,0.0004997501249375312,0.017960147826418256,-1.2477948658444205,0.022128568851745578,-1.2911668607938418,-1.204422870894999,0.0,0.0005732427903695211,0.0,associated
US,Small business,Academia,Small business + Academia,359101,131235,1959,1570.6977120853462,0.31862083896760296,0.2613169237339436,0.37458435930756745,0.029349479006950095,0.0004997501249375312,0.014927420276603041,0.016207556101955605,0.024885560552713393,-0.03256814258136265,0.06498325478527385,0.5148634683364587,0.0005732427903695211,0.5215500068862828,associated
US,Small business,Exploration & Invention,Small business + Exploration & Invention,359101,131235,794,436.9279518805424,0.861001807255948,0.7700659557784378,0.9542428599576124,0.04773324313160319,0.0004997501249375312,0.006050215262696689,0.7831223750276749,0.03801273267356246,0.7086174189874925,0.8576273310678573,2.65630510449091e-94,0.0005732427903695211,5.179794953757274e-94,associated
US,Small business,Culture (core),Small business + Culture (core),359101,131235,2295,2644.4698283047283,-0.20444283327449944,-0.255623388477078,-0.1526708235063451,0.026256310198467775,0.0004997501249375312,0.01748771288147217,-0.9593384434666928,0.023151592319331848,-1.0047155644125834,-0.9139613225208024,0.0,0.0005732427903695211,0.0,dissociated
US,Small business,Culture (periphery),Small business + Culture (periphery),359101,131235,831,1555.9900830310341,-0.9045082162721606,-0.9952448807277602,-0.8110802945667248,0.04712618737997854,0.0004997501249375312,0.006332152245970968,-0.5370289116678572,0.03622948196322116,-0.6080386963157707,-0.4660191270199437,1.040624057100016e-49,0.0005732427903695211,1.6565036010979848e-49,dissociated
US,Small business,Sport & Games,Small business + Sport & Games,359101,131235,1158,926.9627638277644,0.3208967781322974,0.24175246682295123,0.39654404982214564,0.039699219081885256,0.0004997501249375312,0.008823865584638244,-1.5014121204810356,0.03093182181392123,-1.5620384912363212,-1.44078574972575,0.0,0.0005732427903695211,0.0,associated
US,Academia,Exploration & Invention,Academia + Exploration & Invention,359101,131235,2804,1095.0490459836424,1.3560895100895705,1.3144214132628387,1.3969959116692021,0.021262146206691142,0.0004997501249375312,0.021366251381110223,0.8664580223135493,0.02270383353970243,0.8219585085757325,0.9109575360513661,0.0,0.0005732427903695211,0.0,associated
US,Academia,Culture (core),Academia + Culture (core),359101,131235,9813,6627.69262106936,0.5661522384994467,0.5463677970522712,0.5870239154376607,0.010536809588184815,0.0004997501249375312,0.0747742599154189,-0.8527301417850427,0.0118520330767129,-0.8759601266154,-0.8295001569546854,0.0,0.0005732427903695211,0.0,associated
US,Academia,Culture (periphery),Academia + Culture (periphery),359101,131235,2590,3899.694328663574,-0.5903154250060407,-0.6406067570390308,-0.5437994287596755,0.024733461731148453,0.0004997501249375312,0.019735588829199527,-0.7830827126896145,0.021004179046491475,-0.8242509036207378,-0.7419145217584912,3.1847239227187594e-304,0.0005732427903695211,9.93633863888253e-304,dissociated
US,Academia,Sport & Games,Academia + Sport & Games,359101,131235,1087,2323.1969614740447,-1.0954065349562219,-1.1831552538563217,-1.0117729965110724,0.042945000646590535,0.0004997501249375312,0.008282851373490304,-3.101109585713253,0.030894039022778312,-3.1616619021978987,-3.0405572692286076,0.0,0.0005732427903695211,0.0,dissociated
US,Exploration & Invention,Culture (core),Exploration & Invention + Culture (core),359101,131235,955,1843.6546639983073,-0.9486318772492439,-1.0356826672141985,-0.8662690789634788,0.04338391086931515,0.0004997501249375312,0.007277022135863146,-1.6292005226024449,0.03416252549983121,-1.696159072582114,-1.5622419726227756,0.0,0.0005732427903695211,0.0,dissociated
US,Exploration & Invention,Culture (periphery),Exploration & Invention + Culture (periphery),359101,131235,562,1084.7952746559797,-0.9481626065059876,-1.0632860163811286,-0.8381418205549509,0.05851687628432947,0.0004997501249375312,0.004282394178382292,-0.6379123591496451,0.0437411484323629,-0.7236450100770764,-0.5521797082222137,3.5610530970661075e-48,0.0005732427903695211,5.341579645599161e-48,dissociated
US,Exploration & Invention,Sport & Games,Exploration & Invention + Sport & Games,359101,131235,1083,646.2540069815791,0.7444101611259091,0.6595642846612271,0.8202994432839549,0.04102230533002626,0.0004997501249375312,0.008252371699622814,-1.2380478677110704,0.03234462525242945,-1.3014433332058322,-1.1746524022163087,0.0,0.0005732427903695211,0.0,associated
US,Culture (core),Culture (periphery),Culture (core) + Culture (periphery),359101,131235,18685,6565.632529043585,1.5088033946189638,1.4954005860457211,1.5229862949891348,0.007152937939820769,0.0004997501249375312,0.14237817655351087,0.8969739540566264,0.011334747358280675,0.8747578492343963,0.9191900588788565,0.0,0.0005732427903695211,0.0,associated
US,Culture (core),Sport & Games,Culture (core) + Sport & Games,359101,131235,3598,3911.3982420402926,-0.12047318442915358,-0.16055887762426022,-0.07948601957970418,0.020814069730874237,0.0004997501249375312,0.02741646664380691,-3.140994798299859,0.017427443490931893,-3.175152587542086,-3.1068370090576325,0.0,0.0005732427903695211,0.0,dissociated
US,Culture (periphery),Sport & Games,Culture (periphery) + Sport & Games,359101,131235,2013,2301.4431135715727,-0.1931467092393668,-0.25298865834648765,-0.13719291743931675,0.02925899679812583,0.0004997501249375312,0.01533889587381415,-1.9986788645941955,0.023264940848073585,-2.04427814865642,-1.9530795805319714,0.0,0.0005732427903695211,0.0,dissociated
Germany,Politics,Administration & Law,Politics + Administration & Law,250412,97598,8086,2320.5949520472113,1.8007098681999105,1.7792087541944595,1.822422916865347,0.010957747593101788,0.0004997501249375312,0.08285005840283613,1.08062889423101,0.015199422683890974,1.0508380257705838,1.1104197626914363,0.0,0.0005413959686823255,0.0,associated
Germany,Politics,Military,Politics + Military,250412,97598,2299,1031.1013058966917,1.1564346931796246,1.1123528545779569,1.2013385776784675,0.02305738979899386,0.0004997501249375312,0.023555810569888726,-0.07570800313776481,0.023626967167168264,-0.1220168587854146,-0.02939914749011501,0.0013538908546662295,0.0005413959686823255,0.0014667150925550818,associated
Germany,Politics,Religion,Politics + Religion,250412,97598,706,1119.8338847909,-0.6651672863852187,-0.7646092209240613,-0.5641335991015239,0.05143397772115139,0.0004997501249375312,0.0072337547900571736,-1.2621211640563146,0.03925082538201771,-1.3390527818050693,-1.18518954630756,7.452598173722934e-227,0.0005413959686823255,2.0044919225875476e-226,dissociated
Germany,Politics,Nobility,Politics + Nobility,250412,97598,1077,867.5788942231762,0.3117897981078231,0.23369928188697553,0.3893061907630998,0.039982858294916865,0.0004997501249375312,0.011035062193897415,-0.3871414838902966,0.03325695041651255,-0.4523251067066612,-0.32195786107393204,2.5524870551577267e-31,0.0005413959686823255,3.3182331717050444e-31,associated
