revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Latin American independence,latin-american-independence,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2976,1964,39,25.843621916572765,0.584398941641645,0.13252180193116542,0.9535141225195205,0.20267354097474746,0.0074962518740629685,0.01985743380855397,-0.9350544845689231,0.1739344059666946,-1.2759659202636446,-0.5941430488742017,7.619983411753081e-08,0.019677661169415293,1.2309203972831901e-07,associated,False
Latin American independence,latin-american-independence,Military,Business,Military + Business,2976,1964,64,51.547887023953514,0.3094595645796937,-0.0014825323015355697,0.5651970403779214,0.14650857164740214,0.034482758620689655,0.032586558044806514,-0.8577339218311495,0.1455287363651466,-1.1429702451068369,-0.5724975985554621,3.771524900223098e-09,0.05570291777188329,7.920202290468504e-09,not distinguishable,False
Latin American independence,latin-american-independence,Military,Nobility & Kinship,Military + Nobility & Kinship,2976,1964,72,60.658469626045104,0.2454286886665749,-0.06310597591459198,0.49184421902354486,0.13672411576234114,0.07846076961519241,0.03665987780040733,-1.02438670024767,0.13638896296497838,-1.2917090676590277,-0.7570643328363125,5.877871370247926e-14,0.11769115442278862,1.5429412346900806e-13,not distinguishable,False
Latin American independence,latin-american-independence,Military,Religion,Military + Religion,2976,1964,29,43.20360673412631,-0.5670373916752008,-1.1222356498415975,-0.16534837712609066,0.24485229170324982,0.0239880059970015,0.014765784114052953,-1.6689276679353713,0.19888982704073926,-2.05875172893522,-1.2791036069355224,4.8113593278645626e-17,0.04197901049475262,1.683975764752597e-16,dissociated,False
Latin American independence,latin-american-independence,Military,Learning & Culture,Military + Learning & Culture,2976,1964,62,66.54405803820933,-0.10125328525323235,-0.44117199841698584,0.19150822914096752,0.1566689090478414,0.512743628185907,0.031568228105906315,-1.7019766141256412,0.1406877105748536,-1.9777245268523542,-1.426228701398928,1.0881029170769865e-33,0.512743628185907,1.1425080629308358e-32,not distinguishable,False
Latin American independence,latin-american-independence,Business,Nobility & Kinship,Business + Nobility & Kinship,2976,1964,19,15.04698260002322,0.32683951856400734,-0.3341493506825749,0.8310158381845676,0.3140490515608488,0.2983508245877061,0.009674134419551934,-0.859988584640593,0.24062233106680744,-1.3316083535315357,-0.38836881574965043,0.0003515445113011953,0.31326836581709144,0.00046140217108281884,not distinguishable,False
Latin American independence,latin-american-independence,Business,Religion,Business + Religion,2976,1964,6,10.717117045556261,-0.7871903077266299,-2.193607844409883,0.053298819092912966,0.6008640530588136,0.16491754122938532,0.003054989816700611,-1.6413882033307563,0.4016472547851054,-2.4286168227095626,-0.8541595839519498,4.376632413981266e-05,0.18227728241142588,6.127285379573773e-05,not distinguishable,True
Latin American independence,latin-american-independence,Business,Learning & Culture,Business + Learning & Culture,2976,1964,40,16.506965797336,1.2517961344033983,0.8284054686763279,1.602375815907753,0.20017654305173466,0.0004997501249375312,0.020366598778004074,-0.41302224317762193,0.17576690160092423,-0.7575253703154334,-0.06851911603981042,0.018782014309209602,0.0017491254372813594,0.019721115024670083,associated,False
Latin American independence,latin-american-independence,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2976,1964,18,12.611262193629017,0.4967186932798303,-0.18797869096600311,1.0158985757514407,0.3127466049389712,0.10694652673663169,0.009164969450101833,-0.7714161613963476,0.2472493135693982,-1.256024815992368,-0.2868075068003272,0.0018085525380451386,0.14561469265367316,0.0022340943117028183,not distinguishable,False
Latin American independence,latin-american-independence,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2976,1964,26,19.42440983023394,0.41145536808767263,-0.19902151516017708,0.8553703744184378,0.2694796826576559,0.11094452773613193,0.013238289205702648,-1.1996749227907066,0.20726888536272378,-1.6059219381016452,-0.7934279074797681,7.122406442570988e-09,0.14561469265367316,1.3597321390362796e-08,not distinguishable,False
Latin American independence,latin-american-independence,Religion,Learning & Culture,Religion + Learning & Culture,2976,1964,52,13.834911571649554,1.8727844177842896,1.513481175886782,2.164816443104537,0.16581213065379852,0.0004997501249375312,0.026476578411405296,0.08980208219329147,0.16155854995709718,-0.226852675722619,0.4064568401092019,0.5783144077122122,0.0017491254372813594,0.5783144077122122,associated,False
