revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Latin American independence,Politics,Administration & Law,Politics + Administration & Law,382,238,21,12.3544228223154,0.7420718267787079,0.305952252692234,1.1094635368274313,0.20677374435219123,0.0014992503748125937,0.08823529411764706,0.11598159769564217,0.3085632555612883,-0.48880238320448277,0.7207655785957672,0.7070089018205781,0.010494752623688154,0.7070089018205781,associated,False,1720,1759,True
Latin American independence,Politics,Military,Politics + Military,382,238,39,34.11292958657403,0.19054159906881715,-0.09131808602255513,0.449810843933063,0.14125690715426342,0.17341329335332334,0.1638655462184874,-0.15150425443705282,0.23630171960201382,-0.6146556248569999,0.3116471159828943,0.521426861933768,0.29869680544343213,0.5763139000320594,not distinguishable,False,1720,1759,True
Latin American independence,Politics,Business,Politics + Business,382,238,9,13.774169320667207,-0.5874073724382697,-1.5844895551073817,0.02559766027799326,0.4117783094609821,0.12993503248375812,0.037815126050420166,-1.437763696349371,0.37234198729298307,-2.1675539914436177,-0.7079734012551242,0.00011273624631502346,0.29869680544343213,0.0005918652931538732,not distinguishable,True,1720,1759,True
Latin American independence,Politics,Nobility & Kinship,Politics + Nobility & Kinship,382,238,20,16.326222597400335,0.284912574516254,-0.20046173076723522,0.6687262295804781,0.2225989356930425,0.18440779610194902,0.08403361344537816,-0.36369122934261705,0.2944622143622057,-0.9408371694925401,0.2134547108073061,0.21679209090193896,0.29869680544343213,0.2678019946435717,not distinguishable,False,1720,1759,True
Latin American independence,Politics,Religion,Politics + Religion,382,238,21,20.13792595294832,0.05903866811099314,-0.44662774119983184,0.4462749638080485,0.22651294896179636,0.7876061969015492,0.08823529411764706,-0.7628758703329876,0.27824124123652483,-1.3082287031565762,-0.21752303750939894,0.006110752179574986,0.7876061969015492,0.016040724471384337,not distinguishable,False,1720,1759,True
Latin American independence,Politics,Learning & Culture,Politics + Learning & Culture,382,238,13,26.294329714438206,-0.9889683188402277,-1.7634458212412127,-0.4802191605339632,0.3317407928476387,0.0074962518740629685,0.0546218487394958,-2.288538915150667,0.3142608632760668,-2.904490207171758,-1.6725876231295764,3.281992570602025e-13,0.03935532233883059,6.892184398264252e-12,dissociated,False,1720,1759,True
Latin American independence,Administration & Law,Military,Administration & Law + Military,382,238,3,7.906739617089215,-1.2641914669765035,-3.861593066787942,-0.28585863734074,0.8200352490187253,0.0944527736131934,0.012605042016806723,-1.6890576977075924,0.5675146885905176,-2.801386487345007,-0.5767289080701781,0.002918101202362022,0.2833583208395802,0.00956674226428278,not distinguishable,True,1720,1759,True
Latin American independence,Administration & Law,Business,Administration & Law + Business,382,238,2,3.1925950535505434,-0.5627069639553639,-2.9773032362630967,0.59908800431703,0.9514659082461111,0.496751624187906,0.008403361344537815,-1.284788557425603,0.6658971861976057,-2.58994704237291,0.02036992752170419,0.053680007948916586,0.5490412688392645,0.07634721994684347,not distinguishable,True,1720,1759,True
Latin American independence,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,382,238,1,3.784113313419079,-1.5140341386914289,-3.362371171759392,-0.13801084518196752,0.9885837520449773,0.18490754622688654,0.004201680672268907,-1.9020805362078526,0.8416828095355519,-3.551778842897534,-0.252382229518171,0.023830293567422115,0.29869680544343213,0.0417030137429887,not distinguishable,True,1720,1759,True
Latin American independence,Administration & Law,Religion,Administration & Law + Religion,382,238,2,4.667594922743092,-1.047564889646372,-3.488233808109215,0.13463915205063237,0.9822282328299303,0.20389805097451275,0.008403361344537815,-1.6885375343681912,0.6622718278802707,-2.9865903170135217,-0.3904847517228607,0.010784224199260926,0.30584707646176906,0.022646870818447944,not distinguishable,True,1720,1759,True
