revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Meiji Restoration,20-35,Politics,Administration & Law,Politics + Administration & Law,313,183,11,5.5125347564862395,0.9355886274046192,0.15723838639300153,1.4661257843300122,0.3268254482171954,0.013993003498250875,0.060109289617486336,0.2402365685060226,0.3879200702794503,-0.5200867692416999,1.0005599062537451,0.5357227023332845,0.041979010494752625,0.592114565736788,associated,False
Meiji Restoration,20-35,Politics,Military,Politics + Military,313,183,28,29.637582054167503,-0.08060175451323874,-0.4297945915326921,0.20756242191304036,0.16371187284112734,0.6156921539230384,0.15300546448087432,-0.6924436982938598,0.26156518995725964,-1.2051114706100887,-0.17977592597763092,0.00811353464519753,0.6727136431784108,0.018931580838794235,not distinguishable,False
Meiji Restoration,20-35,Politics,Business,Politics + Business,313,183,5,6.151355379249071,-0.27421673696555543,-1.8633742843550987,0.5753857074472096,0.6174684105476869,0.5922038980509745,0.0273224043715847,-1.1413737660431726,0.476004658024239,-2.0743428957706813,-0.2084046363156642,0.016492941601434007,0.6727136431784108,0.034635177363011416,not distinguishable,True
Meiji Restoration,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,313,183,17,20.855651895851185,-0.28726301584551467,-0.834803044438377,0.11584113765019169,0.24537245893615295,0.21689155422288856,0.09289617486338798,-0.879012992080429,0.29994474927127746,-1.4669047006521327,-0.29112128350872524,0.0033832656682863246,0.31353073463268366,0.014209715806802563,not distinguishable,False
Meiji Restoration,20-35,Politics,Religion,Politics + Religion,313,183,1,0.9320252890565931,0.06690553041341202,-1.8726515107044868,1.293422848490689,0.9265708024551713,0.9460269865067467,0.00546448087431694,-0.7884573603642702,0.9029956088036734,-2.55832875361947,0.9814140328909295,0.38257725322433833,0.9460269865067465,0.5021326448569441,not distinguishable,True
Meiji Restoration,20-35,Politics,Learning & Culture,Politics + Learning & Culture,313,183,9,7.910850626544705,0.17567579945070635,-0.8671633572048785,0.8274495413317474,0.4251654006909958,0.6406796601699151,0.04918032786885246,-1.7632675134337488,0.36879587128006697,-2.48610742114268,-1.0404276057248176,1.742972834500374e-06,0.6727136431784108,1.2200809841502618e-05,not distinguishable,True
Meiji Restoration,20-35,Administration & Law,Military,Administration & Law + Military,313,183,7,10.177124643021363,-0.5095606798465582,-1.6603389736123746,0.17355652909633226,0.4785358164848992,0.23888055972013994,0.03825136612021858,-0.9598425393819981,0.4324140115565806,-1.807374002032896,-0.11231107673110019,0.02643707198117847,0.31353073463268366,0.0504707737822498,not distinguishable,True
Meiji Restoration,20-35,Administration & Law,Business,Administration & Law + Business,313,183,4,2.1122880504799744,0.7846110134070251,-0.9191297966262245,1.6374763839062088,0.6765513672201764,0.17391304347826086,0.02185792349726776,0.060157996147798785,0.537383030575065,-0.9931127437793285,1.113428736074926,0.9108660527975907,0.2809364548494983,0.9108660527975907,not distinguishable,True
Meiji Restoration,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,313,183,2,7.161534583611439,-1.6157052939245784,-4.001582535447176,-0.45688745651551915,0.9532472879345831,0.13143428285857073,0.01092896174863388,-1.7842555717351094,0.6699811496688498,-3.097418625086055,-0.4710925183841639,0.007741452060269754,0.23613193403298352,0.018931580838794235,not distinguishable,True
Meiji Restoration,20-35,Administration & Law,Religion,Administration & Law + Religion,313,183,0,0.32004424381992314,-0.7137736546209738,-1.2327733575946855,-0.19025441815978675,0.2677982285398577,0.013993003498250875,0.0,-0.7031518115298719,1.4669944092335727,-3.5784608536276745,2.172157230567931,0.6317148502220863,0.041979010494752625,0.6633005927331906,dissociated,True
Meiji Restoration,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,313,183,4,2.716473722840295,0.48444509888642506,-1.3116636411325133,1.3882206079213322,0.7038402106005637,0.3963018490754623,0.02185792349726776,-1.1125134682130506,0.5229610378423261,-2.1375171023840096,-0.08750983404209167,0.033392235031615466,0.4895493429755711,0.05843641130532706,not distinguishable,True
Meiji Restoration,20-35,Military,Business,Military + Business,313,183,8,11.356501715381794,-0.48014365623977523,-1.5698676279720398,0.1308058038885282,0.44975919877624543,0.23388305847076463,0.04371584699453552,-1.113923592572558,0.40398529591661825,-1.9057347725691298,-0.3221124125759861,0.005827426386011301,0.31353073463268366,0.018931580838794235,not distinguishable,True
Meiji Restoration,20-35,Military,Nobility & Kinship,Military + Nobility & Kinship,313,183,57,38.503261790014285,0.5599671764025365,0.34666233460881507,0.7778798547882352,0.10855296053180434,0.0004997501249375312,0.3114754098360656,1.137685628746185,0.2542257569164025,0.6394031451900362,1.6359681123023337,7.637563675340958e-06,0.010494752623688156,4.009720929554003e-05,associated,False
