period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
century,1100,Political,Ideational,Political + Ideational,1861,198,88,86.8891550438397,0.018223202188979618,-0.05694289583240918,0.09812164631769478,0.03950711504317271,0.6186906546726637,0.4444444444444444,-9.279188976936691,1.4195543542042834,-12.061515511177086,-6.496862442696296,6.289456431724543e-11,0.6186906546726637,1.2578912863449085e-10,not distinguishable
century,1100,Political,Economic,Political + Economic,1861,198,6,15.534105518372737,-1.3026322503136571,-2.6687867477388143,-0.568384599763814,0.5532943779130757,0.030484757621189407,0.030303030303030304,-1.7325728807108114,0.4064576562641583,-2.5292298869885617,-0.9359158744330611,2.0204761627521933e-05,0.04572713643178411,3.03071424412829e-05,dissociated
century,1100,Political,Security,Political + Security,1861,198,28,19.57673944567695,0.5054369312389994,0.17991834162184556,0.8126264422370127,0.15732129719747154,0.0014992503748125937,0.1414141414141414,-0.8472432649695655,0.20763771508567813,-1.2542131865374946,-0.4402733434016364,4.495982135110972e-05,0.008995502248875561,5.395178562133166e-05,associated
century,1100,Ideational,Economic,Ideational + Economic,1861,198,39,30.576739435768808,0.3460175088301374,0.11405375897113768,0.575212367740796,0.11549015161086554,0.004497751124437781,0.19696969696969696,-2.9747710089823336,0.20620465288324316,-3.3789321286334904,-2.570609889331177,3.535245258283174e-47,0.013493253373313342,1.0605735774849523e-46,associated
century,1100,Ideational,Security,Ideational + Security,1861,198,29,38.53410550896698,-0.4040202553157878,-0.7164047003945159,-0.18470482051790382,0.1344252344483531,0.0069965017491254375,0.14646464646464646,-5.376116274011043,0.24043078582204477,-5.847360614222251,-4.904871933799835,9.576110793551082e-111,0.013993003498250875,5.745666476130649e-110,dissociated
century,1100,Economic,Security,Economic + Security,1861,198,8,6.889155047374817,0.20205344016126023,-0.8458392440191873,0.8610416342557589,0.4492211010602388,0.6081959020489756,0.04040404040404041,-0.8295238784791378,0.36155559043036695,-1.538172835722657,-0.1208749212356186,0.021772179166612653,0.6186906546726637,0.021772179166612653,not distinguishable
century,1200,Political,Ideational,Political + Ideational,2539,296,137,137.40753019343055,-0.004269616141466022,-0.05552679347746152,0.05238036208240162,0.027459380662140192,0.8765617191404298,0.46283783783783783,-9.60384846081442,1.4176377144965282,-12.382418381227616,-6.825278540401225,1.2479962291224644e-11,0.8810594702648675,2.4959924582449284e-11,not distinguishable
century,1200,Political,Economic,Political + Economic,2539,296,24,38.00924173034082,-0.6524229666713434,-1.0728682413293595,-0.3367488015336842,0.19323259956346722,0.0034982508745627187,0.08108108108108109,-0.9325850815755207,0.22122727973525252,-1.3661905498566156,-0.49897961329442575,2.4921798440075853e-05,0.0069965017491254375,2.9906158128091023e-05,dissociated
century,1200,Political,Security,Political + Security,2539,296,39,24.583228089194595,0.6551296253817029,0.37948381866755126,0.9284314473714608,0.13961528804009096,0.0004997501249375312,0.13175675675675674,-1.014962604616868,0.17639649632834703,-1.3606997374204282,-0.6692254718133079,8.722295882682643e-09,0.0029985007496251873,1.3083443824023965e-08,associated
century,1200,Ideational,Economic,Ideational + Economic,2539,296,67,52.583228075311425,0.34663139621352246,0.18333989604839926,0.517155415809637,0.08620983330525271,0.0009995002498750624,0.22635135135135134,-2.414656872243792,0.1623279731859331,-2.7328196996882212,-2.096494044799363,4.7774030107205035e-50,0.0029985007496251873,1.4332209032161511e-49,associated
century,1200,Ideational,Security,Ideational + Security,2539,296,20,34.009241715802325,-0.7513588635248686,-1.2624282058472474,-0.38746226811653495,0.2351563038641587,0.0079960019990005,0.06756756756756757,-5.25442292233809,0.2428028126657672,-5.730316435162994,-4.778529409513187,7.436511388666099e-104,0.01199400299850075,4.4619068331996595e-103,dissociated
