period_type,period,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
era,Pre-1000,Politics,Culture (periphery),Politics + Culture (periphery),9988,6379,13,18.46109878939597,-0.4900831630824409,-1.4042011241939787,0.11672449918148399,0.38521188775024845,0.18940529735132433,0.002037936980717981,-1.1050827556667924,0.2872804022036905,-1.6681523439860257,-0.542013167347559,0.00011971731447447231,0.23450179672068727,0.0002667985865431097,not distinguishable
era,Pre-1000,Politics,Sport & Games,Politics + Sport & Games,9988,6379,2,5.7437699531437625,-1.3204892884289945,-3.7672176524801846,-0.1155066927704934,0.9815426921266371,0.15542228885557222,0.00031352876626430476,-2.1449912906510447,0.644659164445077,-3.4085232529633958,-0.8814593283386938,0.0008768368446272905,0.20547353441923105,0.0017098318470232163,not distinguishable
era,Pre-1000,Administration & Law,Military,Administration & Law + Military,9988,6379,9,18.43905918234742,-0.995365246638978,-2.142561437468855,-0.2616134087345037,0.4782260337565709,0.044977511244377814,0.0014108794481893713,-1.4054885034789466,0.3321978602087024,-2.056596309488003,-0.7543806974698899,2.3278126537500892e-05,0.07308845577211395,5.502102636136575e-05,not distinguishable
era,Pre-1000,Administration & Law,Religion,Administration & Law + Religion,9988,6379,27,18.85679029649089,0.5065918709439201,-0.07154250888819912,0.9526626610238517,0.2640504618681043,0.059470264867566215,0.004232638344568114,-0.9033125359594607,0.2037829035439036,-1.3027270269055118,-0.5038980450134096,9.305170994561057e-06,0.09095452273863068,2.3844366372832955e-05,not distinguishable
era,Pre-1000,Administration & Law,Nobility,Administration & Law + Nobility,9988,6379,42,60.32785215542489,-0.5172692219859779,-0.9545895918225115,-0.16778057895436146,0.1993881058129261,0.013493253373313344,0.0065841040915503996,-1.1555569130898202,0.16998609163858275,-1.4887296527014424,-0.822384173478198,1.061184356903502e-11,0.027696677976801077,3.619964021050219e-11,dissociated
era,Pre-1000,Administration & Law,Kinship,Administration & Law + Kinship,9988,6379,7,47.41092185947457,-2.6753920720749087,-4.181723420667607,-1.9000038383633082,0.575104214275384,0.0024987506246876563,0.0010973506819250665,-2.525466236596734,0.37155029225644676,-3.2537048094193697,-1.7972276637740983,1.0674252882583979e-11,0.0060907046476761624,3.619964021050219e-11,dissociated
era,Pre-1000,Administration & Law,Big business,Administration & Law + Big business,9988,6379,0,0.5665940441367003,-1.0930111771440107,-1.3358654697051047,-0.8393494416255607,0.12649701659070317,0.0004997501249375312,0.0,-0.8520882887098363,1.4232703413696015,-3.6416981577942553,1.9375215803745829,0.5493840469220586,0.00139216106232598,0.6013353036859037,dissociated
era,Pre-1000,Administration & Law,Small business,Administration & Law + Small business,9988,6379,1,1.8771994515415023,-0.6643004524869132,-2.4021845089787983,0.7251419436682336,1.029965052262187,0.5772113943028486,0.00015676438313215238,-0.857625305607403,0.8234354914932592,-2.471558868934191,0.7563082577193851,0.29763384074166066,0.6084120102111107,0.36849904091824653,not distinguishable
era,Pre-1000,Administration & Law,Academia,Administration & Law + Academia,9988,6379,32,14.349963401122356,1.1299803427436266,0.6250180252089587,1.5191765113674403,0.23256816695969013,0.0004997501249375312,0.005016460260228876,-0.01930218198068032,0.19066849655731644,-0.39301243523302054,0.35440807127165985,0.9193645099107453,0.00139216106232598,0.9313043087407549,associated
era,Pre-1000,Administration & Law,Exploration & Invention,Administration & Law + Exploration & Invention,9988,6379,2,1.6669612450964257,0.20625474302807278,-2.1925782353652092,1.3941301296563695,0.9808386321022827,0.7581209395302348,0.00031352876626430476,-0.3784200266228984,0.6412084589326015,-1.6351886061307974,0.8783485528850005,0.5550787418639112,0.7884457771114441,0.6013353036859037,not distinguishable
era,Pre-1000,Administration & Law,Culture (core),Administration & Law + Culture (core),9988,6379,23,14.365894413102408,0.6606544905491664,0.020541496095448638,1.1486292709058703,0.2882994939528277,0.02148925537231384,0.003605580812039505,-0.43340643065939266,0.21889937185245528,-0.862449199490205,-0.004363661828580334,0.04771088283697874,0.039908617120011425,0.07296958551537924,associated
era,Pre-1000,Administration & Law,Culture (periphery),Administration & Law + Culture (periphery),9988,6379,6,1.82109463081228,1.4856343757169774,0.04175496937227452,2.2849817205569316,0.5814378925915136,0.022488755622188907,0.0009405862987929142,0.6740469659258063,0.4069812092721916,-0.12363620424768929,1.4717301360993018,0.09767899176612756,0.04079355671001709,0.13852657014105363,associated
era,Pre-1000,Administration & Law,Sport & Games,Administration & Law + Sport & Games,9988,6379,2,0.5665940441367004,1.2289169177433514,-1.1437108581672444,2.3294248902042405,0.9529297729426286,0.14192903548225888,0.00031352876626430476,0.40574928342040917,0.647506468786916,-0.8633633954019461,1.6748619622427645,0.5308994646803653,0.1942186801336174,0.5915736892152642,not distinguishable
era,Pre-1000,Military,Religion,Military + Religion,9988,6379,52,118.47559410188573,-1.180276330689414,-1.5695963995340847,-0.8450792856381621,0.19225152295083214,0.0004997501249375312,0.008151747922871924,-2.2220187329621943,0.14280115989316478,-2.5019090063527973,-1.9421284595715913,1.3561307340100233e-54,0.00139216106232598,8.814849771065151e-54,dissociated
era,Pre-1000,Military,Nobility,Military + Nobility,9988,6379,258,379.0347144251144,-0.554067568311286,-0.7055565285173937,-0.4068943871516138,0.07638094167018256,0.0004997501249375312,0.04044521084809531,-1.1823661237238405,0.07231989444474958,-1.3241131168355498,-1.0406191306121313,4.413581132170239e-60,0.00139216106232598,3.4425932830927864e-59,dissociated
era,Pre-1000,Military,Kinship,Military + Kinship,9988,6379,254,297.878750619856,-0.22947913979169762,-0.3789030966789418,-0.09338203721025772,0.07432557432540854,0.001999000499750125,0.03981815331556671,-0.6052579362942178,0.073317746809642,-0.7489607200411161,-0.46155515254731944,1.5155678967578988e-16,0.005029743192919669,5.910714797355805e-16,dissociated
era,Pre-1000,Military,Big business,Military + Big business,9988,6379,1,3.5598617229241603,-1.436468089977758,-3.262092198877622,-0.0455602618450248,1.0154477620191569,0.2658670664667666,0.00015676438313215238,-1.590661340324038,0.8303516206775455,-3.2181505168520275,0.03682783620395136,0.05540992789052958,0.315387760665122,0.08311489183579437,not distinguishable
era,Pre-1000,Military,Small business,Military + Small business,9988,6379,8,11.79428294912422,-0.5324528473827627,-1.809373489964424,0.20236415622867585,0.5192314994137438,0.26686656671664166,0.001254115065057219,-0.9300791553589147,0.3550186252824938,-1.6259156609126024,-0.2342426498052269,0.008798036011466523,0.315387760665122,0.01559651838396338,not distinguishable
era,Pre-1000,Military,Academia,Military + Academia,9988,6379,14,90.15958774302474,-2.6444067006213894,-3.5853002913565652,-2.002531509220339,0.39466846540361644,0.0004997501249375312,0.002194701363850133,-2.852605940373364,0.26567393207235535,-3.3733268472351807,-2.3318850335115475,6.804509739773913e-27,0.00139216106232598,3.1220691747197953e-26,dissociated
era,Pre-1000,Military,Exploration & Invention,Military + Exploration & Invention,9988,6379,14,10.473374352281493,0.4020456723352581,-0.4551917694083883,0.9899709500086193,0.36814997151170276,0.25537231384307846,0.002194701363850133,-0.3916314387792451,0.27813640285562846,-0.9367787883762769,0.1535159108177867,0.1591146929481223,0.3112350074962519,0.21692170601827768,not distinguishable
era,Pre-1000,Military,Culture (core),Military + Culture (core),9988,6379,28,90.2596809232163,-1.671089617770523,-2.2503327006987943,-1.1993852458951502,0.2670576025244152,0.0004997501249375312,0.004389402727700266,-2.195602623853147,0.19155899925841494,-2.57105826239964,-1.8201469853066536,2.053079789415518e-30,0.00139216106232598,1.000876397340065e-29,dissociated
era,Pre-1000,Military,Culture (periphery),Military + Culture (periphery),9988,6379,3,11.441781178496194,-1.7705912109175712,-4.543023630309901,-0.7042740838660257,0.8663698203480477,0.047976011994003,0.0004702931493964571,-1.8512197948342095,0.5421085859477233,-2.913752623291747,-0.788686966376672,0.0006381701976127118,0.07636997827616804,0.0012763403952254235,not distinguishable
era,Pre-1000,Military,Sport & Games,Military + Sport & Games,9988,6379,5,3.559861722924161,0.438001027938383,-1.2593104690472594,1.3419734873453715,0.648541036741813,0.4432783608195902,0.0007838219156607619,-0.6239180119523144,0.4454297674201961,-1.4969603560958986,0.24912433219126984,0.16130075575718084,0.496315222670355,0.21692170601827768,not distinguishable
era,Pre-1000,Religion,Nobility,Religion + Nobility,9988,6379,227,387.62162723829283,-0.7706422811129772,-0.9392240596931196,-0.6232272028246666,0.08004690768613365,0.0004997501249375312,0.035585514970998586,-2.1732713363137264,0.07342690818804984,-2.317188076362304,-2.029354596265149,1.5972466810644299e-192,0.00139216106232598,1.2458524112302552e-190,dissociated
era,Pre-1000,Religion,Kinship,Religion + Kinship,9988,6379,246,304.62710047575445,-0.30782267485928194,-0.4684350906304138,-0.1667816539460299,0.07810877373153638,0.0009995002498750624,0.03856403825050948,-1.43085641036646,0.0715922662679805,-1.5711772522517018,-1.2905355684812183,7.263924478334738e-89,0.0025987006496751624,9.443101821835158e-88,dissociated
era,Pre-1000,Religion,Big business,Religion + Big business,9988,6379,8,3.6405092759803073,1.0376546134426279,-0.09629472022447753,1.7281491491548173,0.46363964999468255,0.03698150924537731,0.001254115065057219,-0.33024301603476514,0.37971112953226616,-1.0744768299180067,0.4139907978484765,0.384452500465329,0.06270777654650936,0.44587141655927076,not distinguishable
era,Pre-1000,Religion,Small business,Religion + Small business,9988,6379,39,12.061478737593605,1.652846344966402,1.2203303312838105,1.990509870923502,0.19881394014532408,0.0004997501249375312,0.0061138109421539424,0.241630566058603,0.18903698658171272,-0.12888192764155393,0.6121430597587599,0.20117240862623897,0.00139216106232598,0.26152413121411067,associated
era,Pre-1000,Religion,Academia,Religion + Academia,9988,6379,343,92.20212498237943,1.8896357842449432,1.7737968499675725,2.0038506028338294,0.058591964332622794,0.0004997501249375312,0.053770183414328265,0.12737888556594087,0.06751232506283818,-0.004945271557221936,0.2597030426891037,0.0591939466299906,0.00139216106232598,0.0871156195686654,associated
era,Pre-1000,Religion,Exploration & Invention,Religion + Exploration & Invention,9988,6379,15,10.710645369948631,0.4673988824744493,-0.34247106515417064,1.040905620389974,0.3511254018742048,0.16491754122938532,0.0023514657469822856,-0.9671190774836885,0.26959796401914987,-1.4955310869612224,-0.4387070680061548,0.000334165916802375,0.21087816747364024,0.0007044578786644662,not distinguishable
era,Pre-1000,Religion,Culture (core),Religion + Culture (core),9988,6379,192,92.30448574223793,1.052592000410199,0.8852908792604453,1.2136081013263986,0.0850584387130284,0.0004997501249375312,0.030098761561373255,-0.7347879880221247,0.08152833491598407,-0.8945835244574536,-0.5749924515867959,2.0109945722774923e-19,0.00139216106232598,8.255661928297074e-19,associated
era,Pre-1000,Religion,Culture (periphery),Religion + Culture (periphery),9988,6379,8,11.700991149689013,-0.5214636037743131,-1.7552916847860351,0.22924732742355558,0.5272496676080786,0.2768615692153923,0.001254115065057219,-1.570893368796248,0.3547008682114216,-2.2661070704906345,-0.8756796671018617,9.4766071481772e-06,0.32231645371344175,2.3844366372832955e-05,not distinguishable
era,Pre-1000,Religion,Sport & Games,Religion + Sport & Games,9988,6379,7,3.6405092759803077,0.8570823678008066,-0.3669328015222603,1.5992199990560982,0.5216737496244815,0.08695652173913043,0.0010973506819250665,-0.9272413019415979,0.38749602405098493,-1.6867335090815283,-0.16774909480166744,0.01671555341262309,0.1279737489745693,0.028973625915213356,not distinguishable
era,Pre-1000,Nobility,Kinship,Nobility + Kinship,9988,6379,1681,974.5825451247129,0.7861525190934185,0.7424623903247329,0.8270455833373341,0.021521620200386046,0.0004997501249375312,0.26352092804514815,1.2275042007646624,0.04649476131305289,1.1363744685910788,1.318633932938246,1.337451965322699e-153,0.00139216106232598,5.216062664758526e-152,associated
era,Pre-1000,Nobility,Big business,Nobility + Big business,9988,6379,7,11.646950616652047,-0.6956316828717173,-2.0271458131671776,0.039869077270763706,0.5391600868992223,0.1519240379810095,0.0010973506819250665,-1.2371650675529353,0.3988363771052522,-2.0188843666792295,-0.455445768426641,0.001922592728853883,0.2043116372848059,0.0035705293535857824,not distinguishable
era,Pre-1000,Nobility,Small business,Nobility + Small business,9988,6379,14,38.58785586605144,-1.430667548642451,-2.2645590810304546,-0.8670059081404025,0.36825347586343826,0.004997501249375313,0.002194701363850133,-1.7546598999845426,0.27801837944665364,-2.299575923699984,-1.2097438762691015,2.766851290531536e-10,0.010827919373646511,8.632576026458393e-10,dissociated
era,Pre-1000,Nobility,Academia,Nobility + Academia,9988,6379,66,294.9789480019889,-2.1516291005983414,-2.5006639115246974,-1.8368417373612715,0.16766819199056007,0.0004997501249375312,0.010346449286722056,-2.749720971464466,0.12761805891994094,-2.9998523669475503,-2.499589575981382,5.711866838039564e-103,0.00139216106232598,1.113814033417715e-101,dissociated
era,Pre-1000,Nobility,Exploration & Invention,Nobility + Exploration & Invention,9988,6379,13,34.2661831736916,-1.3647252813412292,-2.26916685407534,-0.7662758037972193,0.401261493409259,0.004997501249375313,0.002037936980717981,-1.8814151783862363,0.28633618242202974,-2.4426340959334145,-1.320196260839058,5.0095687657541164e-11,0.010827919373646511,1.6281098488700878e-10,dissociated
era,Pre-1000,Nobility,Culture (core),Nobility + Culture (core),9988,6379,167,295.3064271058112,-0.8204923032254223,-1.0188418534975687,-0.6448044980371082,0.09591924714389824,0.0004997501249375312,0.026179651983069447,-1.7451746184648185,0.08519314508830357,-1.9121531828378935,-1.5781960540917435,2.934758297255621e-93,0.00139216106232598,4.578222943718769e-92,dissociated
era,Pre-1000,Nobility,Culture (periphery),Nobility + Culture (periphery),9988,6379,17,37.43456086912819,-1.1161579151085435,-1.8327165466792565,-0.5767849427594768,0.324700288263157,0.0029985007496251873,0.0026649945132465906,-1.5330368157229404,0.2563781720204439,-2.0355380328830104,-1.0305355985628704,2.2369746616785075e-09,0.007087365408204988,6.710923985035523e-09,dissociated
era,Pre-1000,Nobility,Sport & Games,Nobility + Sport & Games,9988,6379,7,11.646950616652049,-0.6956316828717176,-2.0152190900037885,0.04332356640908856,0.5445701141255613,0.16091954022988506,0.0010973506819250665,-1.6835685468150787,0.3873174070744779,-2.4427106646810555,-0.924426428949102,1.3817506498864519e-05,0.20919540229885056,3.368017209098226e-05,not distinguishable
era,Pre-1000,Kinship,Big business,Kinship + Big business,9988,6379,5,9.153196174871514,-0.8115750794101315,-2.5908271771764975,0.06412306610841957,0.6683032486807736,0.17041479260369816,0.0007838219156607619,-1.0642081094270095,0.45433045215713136,-1.9546957956549869,-0.17372042319903203,0.019161924199734018,0.2143928035982009,0.032491958425635944,not distinguishable
era,Pre-1000,Kinship,Small business,Kinship + Small business,9988,6379,16,30.3257244179133,-0.9016687745155191,-1.664503824434993,-0.34114826537135384,0.34021983961589997,0.014492753623188406,0.002508230130114438,-1.0718354392138747,0.262950297759031,-1.5872180228215753,-0.556452855606174,4.577956837158468e-05,0.02898550724637681,0.00010502371567598838,dissociated
era,Pre-1000,Kinship,Academia,Kinship + Academia,9988,6379,53,231.82035087013628,-2.118504740703416,-2.528072623894119,-1.772225080574934,0.19412152893180848,0.0004997501249375312,0.008308512306004075,-2.40265020290408,0.14142869585648887,-2.6798504467827984,-2.125449959025362,1.0004661312394745e-64,0.00139216106232598,8.670706470742112e-64,dissociated
era,Pre-1000,Kinship,Exploration & Invention,Kinship + Exploration & Invention,9988,6379,20,26.929374655753357,-0.4200978217763761,-1.0504880660152691,0.052145035328965396,0.2883613072827089,0.13893053473263367,0.0031352876626430477,-0.8695328369095277,0.23914611866249083,-1.3382592294880098,-0.4008064443310456,0.00027691533938600706,0.1942186801336174,0.0005999832353363486,not distinguishable
era,Pre-1000,Kinship,Culture (core),Kinship + Culture (core),9988,6379,81,232.07771269634435,-1.5128408893495537,-1.8229559644359155,-1.2468975648666305,0.14962396690011226,0.0004997501249375312,0.012697915033704342,-1.989139133035657,0.1165058979890565,-2.2174906930942075,-1.7607875729771063,2.34593735508221e-65,0.00139216106232598,2.287288921205155e-64,dissociated
era,Pre-1000,Kinship,Culture (periphery),Kinship + Culture (periphery),9988,6379,4,29.419363972008806,-2.7330826000816346,-4.452466536528352,-1.8027962138672546,0.7510730174924992,0.017491254372813594,0.0006270575325286095,-2.4616912500899684,0.47969323833975325,-3.4018899972358847,-1.521492502944052,2.8697961913442216e-07,0.03327604490437708,8.290522330549973e-07,dissociated
era,Pre-1000,Kinship,Sport & Games,Kinship + Sport & Games,9988,6379,7,9.153196174871514,-0.3641161024389102,-1.6912691290408637,0.3965250354779577,0.5234843731542566,0.45177411294352826,0.0010973506819250665,-1.149459938064438,0.3874219144890487,-1.9088068904629734,-0.39011298566590247,0.0030077368217688734,0.496315222670355,0.005455894699952841,not distinguishable
era,Pre-1000,Big business,Small business,Big business + Small business,9988,6379,1,0.36241385245047425,0.7985102441633923,-0.9210814068512677,2.1190081558033036,1.0058262011941912,0.48425787106446777,0.00015676438313215238,0.8401829246453159,0.8342152910443678,-0.7948790458016448,2.4752448950922767,0.31386097194478235,0.5206300959109487,0.3825180595577035,not distinguishable
era,Pre-1000,Big business,Academia,Big business + Academia,9988,6379,3,2.770417130930578,0.09788026359877998,-2.5452593038122324,1.100706054019948,0.8250985402060079,0.8925537231384307,0.0004702931493964571,-0.6635720566382691,0.5563842213951405,-1.7540851305727445,0.42694101729620637,0.23300618293700914,0.8925537231384306,0.2979423322801101,not distinguishable
era,Pre-1000,Big business,Exploration & Invention,Big business + Exploration & Invention,9988,6379,5,0.3218250709720487,2.7425283708320207,0.9797607116013046,3.590986449848569,0.6178016821899572,0.0034982508745627187,0.0007838219156607619,2.2170456620889594,0.46160993313593485,1.312290193142527,3.121801131035392,1.5641901291233986e-06,0.008025399065173296,4.357386788272324e-06,associated
era,Pre-1000,Big business,Culture (core),Big business + Culture (core),9988,6379,4,2.7734927867541423,0.45909420153695696,-1.290313354396276,1.3526027730573058,0.74481003724958,0.487256371814093,0.0006270575325286095,-0.428030093444309,0.49657650823634203,-1.4013200495875393,0.5452598626989213,0.38870841443628734,0.5206300959109487,0.44587141655927076,not distinguishable
era,Pre-1000,Big business,Culture (periphery),Big business + Culture (periphery),9988,6379,3,0.3515822041646069,2.039137215383655,-0.6860435752204497,3.033473715181762,0.8278158925777365,0.04297851074462768,0.0004702931493964571,1.7544781258772808,0.5622550773167574,0.6524581743364364,2.8564980774181254,0.0018058665147374997,0.07132603910810552,0.003435550930476219,not distinguishable
era,Pre-1000,Big business,Sport & Games,Big business + Sport & Games,9988,6379,0,0.10938716722000696,-0.2854310244626159,-0.40031017055069174,-0.18436670724492818,0.05748978491013796,0.0004997501249375312,0.0,0.4382777171546056,1.4269566172243988,-2.358557252605216,3.2351126869144275,0.7587356061651194,0.00139216106232598,0.7890850304117242,dissociated
era,Pre-1000,Small business,Academia,Small business + Academia,9988,6379,24,9.17875076969451,1.3398889923456934,0.7362509742800838,1.8081132736983994,0.2736403142765196,0.0004997501249375312,0.003762345195171657,0.3044369205654405,0.22421740031004062,-0.13502918404223907,0.7439030251731201,0.17453489201964634,0.00139216106232598,0.23074104368699008,associated
era,Pre-1000,Small business,Exploration & Invention,Small business + Exploration & Invention,9988,6379,4,1.0662481418094087,1.522612203501843,-0.14065189033120984,2.4448740235534037,0.731708584856701,0.05897051474262868,0.0006270575325286095,0.8089618256079849,0.48648617365229646,-0.1445510747505161,1.762474725966486,0.09633905253625039,0.09095452273863068,0.13852657014105363,not distinguishable
era,Pre-1000,Small business,Culture (core),Small business + Culture (core),9988,6379,18,9.188940815786367,0.9331144051829529,0.20328078298154198,1.4558993306459487,0.3200398589943498,0.0074962518740629685,0.0028217588963787427,-0.07221395283170523,0.25112216690024824,-0.5644133999561918,0.4199854942927813,0.773679718542025,0.015802909356132745,0.7940397111352362,associated
era,Pre-1000,Small business,Culture (periphery),Small business + Culture (periphery),9988,6379,0,1.1648373781181485,-1.7353812612360624,-1.9741586518562793,-1.4997203203603342,0.12324458354391983,0.0004997501249375312,0.0,-1.3955592039414915,1.419291685461067,-4.177370907445183,1.3862524995622,0.3254703178660583,0.00139216106232598,0.3846467392962507,dissociated
era,Pre-1000,Small business,Sport & Games,Small business + Sport & Games,9988,6379,2,0.3624138524504743,1.5354758383295986,-0.8453947255491527,2.638935148015034,0.9682174641676847,0.14192903548225888,0.00031352876626430476,0.9765688126695209,0.6498923248888988,-0.2972201441127207,2.2503577694517625,0.13292610268125987,0.1942186801336174,0.18514707159175484,not distinguishable
era,Pre-1000,Academia,Exploration & Invention,Academia + Exploration & Invention,9988,6379,15,8.150770446323806,0.8413676840429868,0.01193409277359511,1.4079998583241111,0.3571589280726722,0.026486756621689155,0.0023514657469822856,-0.28305476369198007,0.27016515790188644,-0.8125784731796775,0.24646894579571738,0.29477219431580814,0.046953795829358054,0.36849904091824653,associated
era,Pre-1000,Academia,Culture (core),Academia + Culture (core),9988,6379,315,70.24344924740595,2.156971537674782,2.030356560040641,2.27331862563095,0.061269406467282045,0.0004997501249375312,0.049380780686628,0.7632844138256399,0.07210023733014147,0.6219679486585626,0.9046008789927172,3.4446483066428466e-26,0.00139216106232598,1.4926809328785668e-25,associated
era,Pre-1000,Academia,Culture (periphery),Academia + Culture (periphery),9988,6379,21,8.904420747901119,1.1929256689936432,0.5664211746206337,1.6815874532716713,0.2896485520410904,0.0009995002498750624,0.0032920520457751998,0.15429459823463695,0.2362671955544291,-0.30878910505204404,0.617378301521318,0.5137232094552251,0.0025987006496751624,0.5807305846015588,associated
era,Pre-1000,Academia,Sport & Games,Academia + Sport & Games,9988,6379,6,2.7704171309305785,0.9909650596822678,-0.3483998828845234,1.7819682291184544,0.5558617198516983,0.06746626686656672,0.0009405862987929142,-0.40691487167442053,0.4131690785541205,-1.2167262656404967,0.4028965222916556,0.3246914490222218,0.10119940029985007,0.3846467392962507,not distinguishable
era,Pre-1000,Exploration & Invention,Culture (core),Exploration & Invention + Culture (core),9988,6379,11,8.159819251397197,0.40922504286416395,-0.555706047171161,1.0542346867120502,0.42148852717713037,0.3103448275862069,0.0017244082144536761,-0.6551097858383599,0.3085095122837682,-1.2597884299145456,-0.050431141762174225,0.033714733266799995,0.35598377281947263,0.05366835091449795,not distinguishable
era,Pre-1000,Exploration & Invention,Culture (periphery),Exploration & Invention + Culture (periphery),9988,6379,5,1.0343806379062088,1.8417751981822614,0.13404793858533268,2.7419122836189067,0.6459892023629165,0.014992503748125937,0.0007838219156607619,1.0316412455477475,0.4431966452815828,0.16297582079584516,1.9003066702996498,0.01992655079100024,0.029235382308845575,0.03306959492974507,associated
era,Pre-1000,Exploration & Invention,Sport & Games,Exploration & Invention + Sport & Games,9988,6379,0,0.32182507097204877,-0.7169032478052764,-0.9233482215084627,-0.5249138890436593,0.10111103590473433,0.0004997501249375312,0.0,-0.7194741216350727,1.421804060247373,-3.5062100797199234,2.067261836449778,0.6128362743623454,0.00139216106232598,0.6548113616474376,dissociated
era,Pre-1000,Culture (core),Culture (periphery),Culture (core) + Culture (periphery),9988,6379,51,8.914306238870324,2.451645743827431,2.105935447042918,2.7281284660640703,0.1594947738500685,0.0004997501249375312,0.007994983539739771,1.3049938356478477,0.1777057485217671,0.9566905685451841,1.6532971027505112,2.0797726625020965e-13,0.00139216106232598,7.724869889293501e-13,associated
era,Pre-1000,Culture (core),Sport & Games,Culture (core) + Sport & Games,9988,6379,3,2.773492786754143,0.09652412215224855,-2.602896507949364,1.1277118790425358,0.8422624545177642,0.8845577211394303,0.0004702931493964571,-1.1153025924048938,0.5493795167981329,-2.1920864453292346,-0.03851873948055329,0.042345037120199006,0.8925537231384306,0.06605825790751045,not distinguishable
era,Pre-1000,Culture (periphery),Sport & Games,Culture (periphery) + Sport & Games,9988,6379,0,0.35158220416460695,-0.7682177066739491,-0.9795971810439404,-0.5607112493330395,0.1072033888364939,0.0004997501249375312,0.0,-0.6697974015881787,1.4219244820791532,-3.456769386463319,2.1171745832869617,0.6376050927194957,0.00139216106232598,0.6720702328664955,dissociated
