period_type,period,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
all,3500BC-2020AD,Politics,Sport & Games,Politics + Sport & Games,2071452,723260,7079,12686.193876928615,-0.841596778588233,-0.8732770011746305,-0.8109376976751921,0.015813271962191046,0.0004997501249375312,0.00978762823880762,-3.375254573067599,0.012105979886797886,-3.398982293645723,-3.3515268524894752,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Military,Administration & Law + Military,2071452,723260,5084,5126.717414094661,-0.012070165762565185,-0.05021690192796583,0.025617824930920876,0.01948964572321276,0.5397301349325337,0.007029284074883168,-0.31604772135414944,0.014662288721147014,-0.3447858072475976,-0.28730963546070126,4.738098823831816e-103,0.5397301349325337,5.356111713896837e-103,not distinguishable
all,3500BC-2020AD,Administration & Law,Religion,Administration & Law + Religion,2071452,723260,1882,3693.081107019776,-0.9723703931142503,-1.036786524181308,-0.9073102398903056,0.032917730220724195,0.0004997501249375312,0.0026021071260680807,-1.1568206083136348,0.023476091277669246,-1.2028337472178665,-1.110807469409403,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Nobility,Administration & Law + Nobility,2071452,723260,2174,3099.800656546143,-0.5117244211089443,-0.5686416920657785,-0.4540328523998981,0.029077587997589367,0.0004997501249375312,0.003005834692918176,-0.47519731073284227,0.022083361323924834,-0.518480698927735,-0.4319139225379496,1.0484612528219187e-102,0.0005267636452044248,1.1682853960015664e-102,dissociated
all,3500BC-2020AD,Administration & Law,Kinship,Administration & Law + Kinship,2071452,723260,1192,4101.604477520046,-1.7823749704140281,-1.8650701569976953,-1.7001340495842414,0.0417482889046903,0.0004997501249375312,0.0016480933550866907,-1.235699154174899,0.029387676341445765,-1.2932989998041327,-1.1780993085456652,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Big business,Administration & Law + Big business,2071452,723260,3157,4999.835721749627,-0.6632422264432443,-0.7134335460550365,-0.6173078909559153,0.024346409667358817,0.0004997501249375312,0.004364958659403257,-0.6181909723960218,0.018352942950673384,-0.6541627405793417,-0.582219204212702,1.0090797624075456e-248,0.0005267636452044248,1.4055039547819384e-248,dissociated
all,3500BC-2020AD,Administration & Law,Small business,Administration & Law + Small business,2071452,723260,1944,5724.811696714693,-1.557955003601395,-1.6230407117625436,-1.497832391955926,0.031820948305513755,0.0004997501249375312,0.002687830102591046,-1.114137442633268,0.023114982362725234,-1.1594428080642094,-1.0688320772023265,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Academia,Administration & Law + Academia,2071452,723260,12024,15223.384778672309,-0.34035964236117067,-0.36404049914442194,-0.31721457226228594,0.011800998467057055,0.0004997501249375312,0.016624726930840914,-0.6261429339121487,0.009768247136014962,-0.645288698298738,-0.6069971695255594,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Exploration & Invention,Administration & Law + Exploration & Invention,2071452,723260,710,2773.77922658811,-1.9652064452440317,-2.0768792225180337,-1.8609300707963239,0.05475788860413526,0.0004997501249375312,0.0009816663440533142,-1.4831859084241843,0.037916123818009476,-1.5575015111074828,-1.4088703057408858,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Culture (core),Administration & Law + Culture (core),2071452,723260,7625,22894.14463615134,-1.586106329575497,-1.6162940153690002,-1.5554079300312451,0.015790231271800237,0.0004997501249375312,0.010542543483671155,-2.0299532103454707,0.011899889071705052,-2.0532769929260124,-2.006629427764929,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Culture (periphery),Administration & Law + Culture (periphery),2071452,723260,2847,11832.218461616714,-2.0550138110396827,-2.1066308269299894,-2.0031974485334616,0.026543120480393218,0.0004997501249375312,0.003936343776788431,-1.5673995016386986,0.01910261615361135,-1.6048406292997768,-1.5299583739776204,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Administration & Law,Sport & Games,Administration & Law + Sport & Games,2071452,723260,3130,5136.724681533652,-0.7145960715210262,-0.7638593002381827,-0.6698868083651063,0.024519563690944577,0.0004997501249375312,0.00432762768575616,-2.963080602581742,0.018155321525818936,-2.998665032772347,-2.927496172391137,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Military,Religion,Military + Religion,2071452,723260,1446,2551.9909910987626,-0.819339545917807,-0.8914583231101846,-0.7492112463902779,0.03802717337998897,0.0004997501249375312,0.00199928103310013,-1.2089317109234818,0.026700650029039465,-1.2612649849803992,-1.1565984368665645,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Military,Nobility,Military + Nobility,2071452,723260,7460,2142.0226419266196,1.799961871968876,1.7715155396111926,1.8272879090540308,0.014490462031562592,0.0004997501249375312,0.010314409755827779,1.1421333603738537,0.012898793299782873,1.1168517255062793,1.167414995241428,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Military,Kinship,Military + Kinship,2071452,723260,3036,2834.2885986948495,0.09916821743718625,0.04827440007767534,0.14569564675229324,0.024858906828997118,0.0004997501249375312,0.004197660592318115,-0.03156854353520007,0.018890578647165507,-0.06859407768364446,0.005456990613244325,0.09469672588706668,0.0005267636452044248,0.09592655349598962,associated
all,3500BC-2020AD,Military,Big business,Military + Big business,2071452,723260,2635,3454.983887200748,-0.3908110598726888,-0.44402849346202344,-0.3375962177443699,0.02735570866668692,0.0004997501249375312,0.0036432265022260323,-0.5872425450586544,0.020031460924197046,-0.6265042084700806,-0.5479808816472281,6.4832563611342275e-189,0.0005267636452044248,8.156354776910802e-189,dissociated
all,3500BC-2020AD,Military,Small business,Military + Small business,2071452,723260,2860,3955.956409401026,-0.4679415179230455,-0.520798304915995,-0.4175922788094493,0.025846225670754962,0.0004997501249375312,0.003954317949285181,-0.4871805057635535,0.019277307877536346,-0.5249640292035247,-0.4493969823235823,6.454035340760329e-141,0.0005267636452044248,7.513653083273219e-141,dissociated
all,3500BC-2020AD,Military,Academia,Military + Academia,2071452,723260,6769,10519.65545391249,-0.6360348387756424,-0.6666651217773168,-0.6048436118939795,0.016347236163183565,0.0004997501249375312,0.009359013356192793,-1.032271693757876,0.012708601547081871,-1.0571805527901565,-1.0073628347255954,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Military,Exploration & Invention,Military + Exploration & Invention,2071452,723260,3833,1916.7354824931128,0.999634634407358,0.9548107075219162,1.040949138282403,0.021827485987270485,0.0004997501249375312,0.005299615629234301,0.5234005681404206,0.01716625689456642,0.4897547046270704,0.5570464316537708,3.527413522414698e-204,0.0005267636452044248,4.585637579139107e-204,associated
all,3500BC-2020AD,Military,Culture (core),Military + Culture (core),2071452,723260,6530,15820.299952068564,-1.2765571897460257,-1.3078256882009192,-1.241683075248513,0.016779769078716724,0.0004997501249375312,0.009028565107983298,-1.9617232298111642,0.012862699534072644,-1.9869341208979465,-1.9365123387243819,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Military,Culture (periphery),Military + Culture (periphery),2071452,723260,1659,8176.293464381967,-2.3007865707225608,-2.3727281793407684,-2.2328720314417576,0.035821640682188634,0.0004997501249375312,0.002293780936316124,-1.9024323066946607,0.0248592760963095,-1.9511564878434273,-1.853708125545894,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Military,Sport & Games,Military + Sport & Games,2071452,723260,6905,3549.5768251911136,0.9598956326220478,0.927801395342866,0.9896987720674951,0.016033657768447392,0.0004997501249375312,0.009547050853081879,-1.8977041246798847,0.012536935984401839,-1.9222765192093123,-1.873131730150457,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Religion,Nobility,Religion + Nobility,2071452,723260,1865,1543.0269918836063,0.2733316483606206,0.20715279162014585,0.3368074931307179,0.03212934813383648,0.0004997501249375312,0.0025786024389569447,-0.2063322190111936,0.023824360534276626,-0.2530279656583758,-0.15963647236401143,4.694669318751426e-18,0.0005267636452044248,5.016222011816592e-18,associated
all,3500BC-2020AD,Religion,Kinship,Religion + Kinship,2071452,723260,2634,2041.7075547999445,0.3673996812411529,0.3151119246794771,0.4192638542593595,0.02710338819042377,0.0004997501249375312,0.003641843873572436,0.02724251470708001,0.020225982089505254,-0.012400410188350284,0.06688543960251031,0.1780102210417106,0.0005267636452044248,0.1780102210417106,associated
all,3500BC-2020AD,Religion,Big business,Religion + Big business,2071452,723260,520,2488.8314857767646,-2.257788287452406,-2.383581500848723,-2.1383355326260336,0.06258970790723625,0.0004997501249375312,0.0007189668998700329,-2.0473614807068206,0.044097955136287996,-2.133793472773945,-1.9609294886396962,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Religion,Small business,Religion + Small business,2071452,723260,1704,2849.7119493239466,-0.7417206064202411,-0.8075683138048285,-0.6759354194662984,0.03378512911445036,0.0004997501249375312,0.002355999225727954,-0.8201873010189842,0.024709128592226935,-0.8686171930597489,-0.7717574089782194,1.327405150899344e-241,0.0005267636452044248,1.8164491538622603e-241,dissociated
all,3500BC-2020AD,Religion,Academia,Religion + Academia,2071452,723260,18022,7577.936849492291,1.2498269394855381,1.2342509478457513,1.2654721919983698,0.00813110688649147,0.0004997501249375312,0.024917733595111024,0.3623870995272157,0.008586117082845412,0.3455583100448387,0.3792158890095927,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Religion,Exploration & Invention,Religion + Exploration & Invention,2071452,723260,486,1380.739179828539,-1.5054514528329352,-1.629870270646218,-1.3798091156202206,0.06452047678248153,0.0004997501249375312,0.0006719575256477615,-1.4433343906571894,0.045709253261270455,-1.5329245270492795,-1.3537442542650993,7.782775906534243e-219,0.0005267636452044248,1.0466491736373637e-218,dissociated
all,3500BC-2020AD,Religion,Culture (core),Religion + Culture (core),2071452,723260,11677,11396.308035185084,0.03510162746974576,0.012879676627730548,0.057966749532031674,0.011273880309076643,0.0034982508745627187,0.016144954788043026,-1.078296607635687,0.010056130132609893,-1.0980066226956025,-1.0585865925757716,0.0,0.0036381809095452277,0.0,associated
all,3500BC-2020AD,Religion,Culture (periphery),Religion + Culture (periphery),2071452,723260,1992,5889.873086381269,-1.5637792906253534,-1.6274056206797032,-1.5025658071450976,0.03151339309827599,0.0004997501249375312,0.0027541962779636647,-1.5032166057826666,0.022790917502712803,-1.5478868040879836,-1.4585464074773495,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Religion,Sport & Games,Religion + Sport & Games,2071452,723260,3642,2556.9724352250973,0.5102102817926403,0.46628944732319255,0.5526667147321975,0.022200594809367386,0.0004997501249375312,0.005035533556397423,-2.35895445852716,0.01699293477694364,-2.3922606106899695,-2.3256483063643505,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Nobility,Kinship,Nobility + Kinship,2071452,723260,12889,1713.7144393645178,2.9105768012769135,2.891549350824791,2.931000467856383,0.009966907373585927,0.0004997501249375312,0.01782070071620164,2.574955437371637,0.011122864921553979,2.553154622125391,2.5967562526178827,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Nobility,Big business,Nobility + Big business,2071452,723260,1015,2089.0094883048055,-1.0409740702103718,-1.1250582382758252,-0.9548093960084519,0.04352886051597688,0.0004997501249375312,0.0014033680834001604,-0.8451179201552472,0.03187185464317058,-0.9075867552558615,-0.7826490850546329,6.318108426358041e-155,0.0005267636452044248,7.466855412968594e-155,dissociated
all,3500BC-2020AD,Nobility,Small business,Nobility + Small business,2071452,723260,955,2391.9157785868947,-1.3241403593724357,-1.4168699712414525,-1.2381325039145226,0.044795877137453526,0.0004997501249375312,0.0013204103641843875,-0.8949546231684709,0.03282931379505498,-0.9593000782067787,-0.8306091681301631,1.2363051270316035e-163,0.0005267636452044248,1.4835661524379242e-163,dissociated
all,3500BC-2020AD,Nobility,Academia,Nobility + Academia,2071452,723260,1897,6360.568029949749,-1.7451691302069923,-1.8097414333552264,-1.684701038272545,0.03246015144563861,0.0004997501249375312,0.002622846555872024,-1.626709574510311,0.02345519310959673,-1.6726817530051206,-1.5807373960155016,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Nobility,Exploration & Invention,Nobility + Exploration & Invention,2071452,723260,335,1158.9283019038141,-1.7890289361249763,-1.9483005317962652,-1.643746123450166,0.07717361766329973,0.0004997501249375312,0.00046318059895473276,-1.3032351576974532,0.054970588228085634,-1.410977510624501,-1.1954928047704054,2.9915912837201106e-124,0.0005267636452044248,3.431531178384833e-124,dissociated
all,3500BC-2020AD,Nobility,Culture (core),Nobility + Culture (core),2071452,723260,4225,9565.531356059557,-1.1787984558424958,-1.2215942658144918,-1.1407193732968488,0.020775736589823835,0.0004997501249375312,0.0058416060614440175,-1.6509019112832484,0.01610293535199665,-1.6824636645731619,-1.6193401579933349,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Nobility,Culture (periphery),Nobility + Culture (periphery),2071452,723260,917,4943.6857548117605,-2.4299528837562208,-2.5179477883949333,-2.3361431223838576,0.04669619405839176,0.0004997501249375312,0.0012678704753477312,-1.774926743647487,0.033388808665699495,-1.8403688086322578,-1.709484678662716,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Nobility,Sport & Games,Nobility + Sport & Games,2071452,723260,2022,2146.203834628835,-0.08598346395594862,-0.1476364060720077,-0.026013149606399447,0.030978826817526305,0.00849575212393803,0.002795675137571551,-2.4331174322639075,0.022720280085214404,-2.4776491812309276,-2.3885856832968875,0.0,0.008719324548252189,0.0,dissociated
all,3500BC-2020AD,Kinship,Big business,Kinship + Big business,2071452,723260,2357,2764.1424788779177,-0.2298351535742894,-0.28709678073607187,-0.17365920326478906,0.028754665916124744,0.0004997501249375312,0.0032588557365262837,-0.09607022439353385,0.021296113701515167,-0.13781060724850358,-0.05432984153856413,6.447337682176903e-06,0.0005267636452044248,6.7052311894639785e-06,dissociated
all,3500BC-2020AD,Kinship,Small business,Kinship + Small business,2071452,723260,1165,3164.9430251537906,-1.4414584242432609,-1.5226681966693607,-1.357507966553446,0.04177186705546764,0.0004997501249375312,0.001610762381439593,-0.8222396933288936,0.029782320718453534,-0.8806130419370625,-0.7638663447207247,8.84232301868018e-168,0.0005267636452044248,1.0947638023127842e-167,dissociated
all,3500BC-2020AD,Kinship,Academia,Kinship + Academia,2071452,723260,4763,8416.197427443962,-0.8212322658051577,-0.8600434011086417,-0.7826813859324872,0.019629292926422313,0.0004997501249375312,0.006585460277078782,-0.7802239172081438,0.015218285066543292,-0.8100517559385686,-0.7503960784777189,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Kinship,Exploration & Invention,Kinship + Exploration & Invention,2071452,723260,811,1533.4745807524896,-0.9186115764841867,-1.0150339181861512,-0.8269478990652708,0.04899986046070228,0.0004997501249375312,0.001121311838066532,-0.5319225960056547,0.035658699867285225,-0.6018136477455338,-0.4620315442657757,2.553152540053058e-50,0.0005267636452044248,2.7659152517241466e-50,dissociated
all,3500BC-2020AD,Kinship,Culture (core),Kinship + Culture (core),2071452,723260,12828,12656.95139363819,0.019365545953172227,-0.0028873714607304595,0.0406248898503902,0.010971073184954487,0.08195902048975512,0.017736360368332274,-0.4961813783636708,0.010060982602810983,-0.5159009042651803,-0.4764618524621613,0.0,0.08302342335325844,0.0,not distinguishable
all,3500BC-2020AD,Kinship,Culture (periphery),Kinship + Culture (periphery),2071452,723260,2214,6541.402455853744,-1.562729250808708,-1.6228159640493114,-1.5061229841986141,0.02995250259830224,0.0004997501249375312,0.0030611398390620248,-0.9963718925777227,0.02178490590175645,-1.0390703081451653,-0.95367347701028,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Kinship,Sport & Games,Kinship + Sport & Games,2071452,723260,6969,2839.821083073342,1.295001131303567,1.2648180373782356,1.3262912461621639,0.015655222876864897,0.0004997501249375312,0.009635539086912037,-1.2321456853957935,0.012824147300026508,-1.2572810141038455,-1.2070103566877415,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Big business,Small business,Big business + Small business,2071452,723260,6523,3858.050009744976,0.7575874052301826,0.7255838256299286,0.7881521574037205,0.016226779019514904,0.0004997501249375312,0.009018886707408124,0.6359441530922234,0.013359979821136955,0.609758592642795,0.6621297135416518,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Big business,Academia,Big business + Academia,2071452,723260,6502,10259.303345717584,-0.6579366791419369,-0.6900635034603555,-0.6267250278341477,0.01638792144526643,0.0004997501249375312,0.008989851505682604,-0.858425266581183,0.013031644929119063,-0.8839672906422563,-0.8328832425201097,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Big business,Exploration & Invention,Big business + Exploration & Invention,2071452,723260,4660,1869.2979855232418,1.3176023335798863,1.2788040973433112,1.3558273681621758,0.019493153833330078,0.0004997501249375312,0.006443049525758372,0.9589909855373288,0.015847055262570263,0.927930757222691,0.9900512138519665,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Big business,Culture (core),Big business + Culture (core),2071452,723260,7921,15428.761611022906,-0.9618234741207785,-0.9911354518714706,-0.9308622260565584,0.015468685163357063,0.0004997501249375312,0.010951801565135635,-1.527775258043895,0.011876544551105888,-1.5510532853640626,-1.5044972307237274,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Big business,Culture (periphery),Big business + Culture (periphery),2071452,723260,4892,7973.937479435677,-0.7048109032290293,-0.7426366064750435,-0.6650301408585647,0.019512402354939323,0.0004997501249375312,0.006763819373392694,-0.5575160629943634,0.014912435701988315,-0.5867444369702605,-0.5282876890184663,6.602090229518671e-306,0.0005267636452044248,9.536352553749192e-306,dissociated
all,3500BC-2020AD,Big business,Sport & Games,Big business + Sport & Games,2071452,723260,9238,3461.727958497045,1.4159579117619274,1.3915274384674086,1.4419545589169014,0.012969644224425637,0.0004997501249375312,0.012772723501921854,-1.3507801087061244,0.011102714805995123,-1.372541429725875,-1.329018787686374,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Small business,Academia,Small business + Academia,2071452,723260,13273,11746.901910840286,0.17620711394206473,0.15382590668064478,0.19663381499542992,0.01081684647290325,0.0004997501249375312,0.01835163011918259,-0.017322074942807783,0.009630399599113349,-0.03619765815706995,0.0015535082714543819,0.07206820023865498,0.0005267636452044248,0.07396473182388275,associated
all,3500BC-2020AD,Small business,Exploration & Invention,Small business + Exploration & Invention,2071452,723260,3129,2140.3461168967888,0.5477510771340589,0.5011492721293083,0.5981653350909679,0.024537230864946705,0.0004997501249375312,0.004326245057102563,0.5188411631680114,0.018846200991274643,0.48190260922511313,0.5557797171109098,7.623219168508292e-167,0.0005267636452044248,9.29079836161948e-167,associated
all,3500BC-2020AD,Small business,Culture (core),Small business + Culture (core),2071452,723260,18230,17665.93141298206,0.045343482545246096,0.027949136372729305,0.06302845790221809,0.008940487524746845,0.0004997501249375312,0.025205320355059038,-0.516155510059335,0.008470512057155958,-0.5327577136913607,-0.49955330642730933,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Small business,Culture (periphery),Small business + Culture (periphery),2071452,723260,6224,9130.158087508258,-0.552760892056594,-0.5875005954842982,-0.5205533607045958,0.017316265109768657,0.0004997501249375312,0.008605480739982855,-0.27884301475512285,0.013380495428635559,-0.30506878579524854,-0.25261724371499716,1.8975741175559694e-96,0.0005267636452044248,2.0846588897093747e-96,dissociated
all,3500BC-2020AD,Small business,Sport & Games,Small business + Sport & Games,2071452,723260,5164,3963.6783707591903,0.3816068026514634,0.34470202783122955,0.4188966824825324,0.018675428327143,0.0004997501249375312,0.007139894367170865,-1.97847487332878,0.0144285654744642,-2.00675486165873,-1.9501948849988302,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Academia,Exploration & Invention,Academia + Exploration & Invention,2071452,723260,11697,5691.595500993612,1.0391684562303154,1.0169486850388978,1.0595267842489573,0.011056791180516829,0.0004997501249375312,0.016172607361114952,0.6339281254253878,0.010875717140884025,0.6126117198292551,0.6552445310215205,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Academia,Culture (core),Academia + Culture (core),2071452,723260,66218,46977.13839702262,0.49526014101900045,0.4875548042222609,0.5032332995565132,0.00394334033243406,0.0004997501249375312,0.0915549041838343,-0.5952431779505855,0.004653758271054447,-0.6043645441618521,-0.5861218117393188,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Academia,Culture (periphery),Academia + Culture (periphery),2071452,723260,14055,24278.861387879115,-0.7885956993542629,-0.8111396318141897,-0.7672113152831761,0.011098542008991798,0.0004997501249375312,0.01943284572629483,-0.8864033691276071,0.008985850697199937,-0.904015636494119,-0.8687911017610952,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Academia,Sport & Games,Academia + Sport & Games,2071452,723260,5244,10540.189647040419,-1.007092120604525,-1.0448947204302361,-0.9705140733030024,0.018646014706058252,0.0004997501249375312,0.007250504659458563,-3.4979873558151127,0.014012288622164384,-3.525451441514555,-3.4705232701156703,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Exploration & Invention,Culture (core),Exploration & Invention + Culture (core),2071452,723260,3878,8559.47691690549,-1.1421081045709762,-1.185374833102909,-1.099289802631225,0.022190699642306026,0.0004997501249375312,0.00536183391864613,-1.582068456759676,0.016845381035229482,-1.6150854035887257,-1.5490515099306261,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Exploration & Invention,Culture (periphery),Exploration & Invention + Culture (periphery),2071452,723260,2329,4423.733771563028,-0.9254072875322794,-0.9838627146772588,-0.8679862512611732,0.029710927125435348,0.0004997501249375312,0.00322014213422559,-0.6516443170341026,0.021399738625751397,-0.6935878047405754,-0.6097008293276299,1.160486812618574e-203,0.0005267636452044248,1.4839011702335862e-203,dissociated
all,3500BC-2020AD,Exploration & Invention,Sport & Games,Exploration & Invention + Sport & Games,2071452,723260,3642,1920.476918393281,0.9230887879659968,0.87898570208511,0.9667545208343338,0.022480849218869954,0.0004997501249375312,0.005035533556397423,-1.6474538311600417,0.017330425252497256,-1.6814214646549364,-1.6134861976651471,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Culture (core),Culture (periphery),Culture (core) + Culture (periphery),2071452,723260,100550,36512.49523653254,1.4614383296450348,1.4555600592183613,1.467495279876594,0.003034884808256675,0.0004997501249375312,0.13902331111909963,1.0648464022364872,0.004880376083667929,1.055280865112498,1.0744119393604763,0.0,0.0005267636452044248,0.0,associated
all,3500BC-2020AD,Culture (core),Sport & Games,Culture (core) + Sport & Games,2071452,723260,13532,15851.180915421479,-0.2282074440952109,-0.24870040727600384,-0.20755636932591998,0.010631945044574771,0.0004997501249375312,0.01870973094046401,-3.5132144947050685,0.00885203879175228,-3.530564490736903,-3.495864498673234,0.0,0.0005267636452044248,0.0,dissociated
all,3500BC-2020AD,Culture (periphery),Sport & Games,Culture (periphery) + Sport & Games,2071452,723260,6278,8192.253453737494,-0.3839284749583804,-0.41965542213586343,-0.3523206911882978,0.01722880423893962,0.0004997501249375312,0.008680142687277051,-2.664069736991429,0.012928083752155909,-2.689408781145654,-2.6387306928372034,0.0,0.0005267636452044248,0.0,dissociated
