layer,pair,n_points,break_date,shift,shift_se,shift_ci_low,shift_ci_high,centre,level_at_centre,slope_per_century,level_no_break,slope_no_break_per_century,rmse_no_break,sup_wald,p_value,overdispersion,q_value,has_break
domain half-centuries,Economic + Security,11,1550.0,-1.206729999109217,0.2566088960174244,-1.709683435303369,-0.7037765629150652,1650.0,0.4091860009629682,0.18700012929799703,-0.4470444136184743,0.013230834252824853,0.41817602784567715,22.114483584080038,0.009495252373813094,4.9236282361631645,0.01874062968515742,True
domain half-centuries,Ideational + Economic,11,1750.0,-0.5713673596252994,0.09249618061385124,-0.7526598736284478,-0.39007484562215095,1650.0,0.5261236333163932,0.0912023171082723,0.33848081024703225,-0.07149381856737756,0.23977253092528603,38.15779352729799,0.001999000499750125,12.679519643878168,0.01199400299850075,True
domain half-centuries,Ideational + Security,11,1750.0,0.8111977629892273,0.168357804013549,0.4812164671226713,1.1411790588557833,1650.0,-0.8289601253651244,-0.13245917895876114,-0.6586558084372199,0.14426923295812547,0.2573550851111497,23.21597802311346,0.009995002498750625,6.956804984614336,0.01874062968515742,True
domain half-centuries,Political + Economic,11,1750.0,0.4310099245412713,0.09443324273854511,0.24592076877372288,0.6160990803088198,1650.0,-0.35973421851343035,-0.08572532808169492,-0.1977505900016843,0.03902894858175416,0.22622950705382397,20.831701054084984,0.01249375312343828,11.024862559976777,0.01874062968515742,True
domain half-centuries,Political + Ideational,11,1550.0,-0.25533022445027076,0.06483735735220392,-0.3824114448605904,-0.1282490040399511,1650.0,0.09239288481718515,0.051213090988812694,-0.07494656465038088,0.012121493573448256,0.09320526872916891,15.507930391517169,0.015992003998001,7.439790066401212,0.019190404797601198,True
domain half-centuries,Political + Security,11,1700.0,-0.4084412679497194,0.17276447349496726,-0.7470596359998553,-0.06982289989958357,1650.0,0.7588280130992507,0.060910479887975974,0.5843203556179681,-0.05124166582276908,0.15687650074065915,5.5892089976146835,0.22688655672163918,8.509907828074471,0.22688655672163918,False
