revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Chinese Communist Revolution,chinese-communist-revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2698,1051,24,36.107153032992876,-0.5793438292522857,-1.1556499032146696,-0.13616100022427788,0.26221820317210615,0.027486256871564217,0.022835394862036156,-2.28975137780693,0.21762480993829708,-2.7162960052859924,-1.8632067503278678,6.872988059661842e-26,0.05247376311844077,3.608318731322467e-25,not distinguishable,False
Chinese Communist Revolution,chinese-communist-revolution,Military,Business,Military + Business,2698,1051,11,31.156493781624008,-1.460867612751969,-2.468626616929872,-0.8253831350326643,0.4253910073788578,0.004997501249375313,0.010466222645099905,-1.3889772334796557,0.3065617319028482,-1.9898382280092382,-0.7881162389500733,5.875408868947227e-06,0.011660836248542396,1.3709287360876861e-05,dissociated,False
Chinese Communist Revolution,chinese-communist-revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,2698,1051,15,18.36159293210162,-0.2831833066533976,-1.0515140951400417,0.24707861318300733,0.33099169126774736,0.3893053473263368,0.014272121788772598,-0.41171730957483604,0.2732402457561721,-0.9472681912569334,0.12383357210726126,0.13186295497177786,0.4302848575712144,0.13845610272036674,not distinguishable,False
Chinese Communist Revolution,chinese-communist-revolution,Military,Religion,Military + Religion,2698,1051,2,11.124055496589122,-2.2171134959415117,-4.649712517439644,-1.0503191623972192,0.9955101618421286,0.09295352323838081,0.0019029495718363464,-2.60059858746374,0.6389557569155216,-3.8529518710181625,-1.3482453039093176,4.6997773063443796e-05,0.1331521739130435,9.869532343323197e-05,not distinguishable,True
Chinese Communist Revolution,chinese-communist-revolution,Military,Learning & Culture,Military + Learning & Culture,2698,1051,30,72.79321695221884,-1.2648704451486772,-1.8034515572792174,-0.8726440501330757,0.2312152986174966,0.0004997501249375312,0.028544243577545196,-2.6864655786780207,0.19371666704636056,-3.0661502460888874,-2.306780911267154,9.897860626234406e-44,0.0014992503748125937,1.0392753657546126e-42,dissociated,False
Chinese Communist Revolution,chinese-communist-revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,2698,1051,14,12.713739790749452,0.1340140601514195,-0.7218698548052497,0.7105015375550645,0.3622350480869118,0.6986506746626686,0.013320647002854425,-0.1768580847597871,0.282732667377616,-0.7310141128199144,0.3772979433003402,0.5316225240503183,0.6986506746626686,0.5316225240503183,not distinguishable,False
Chinese Communist Revolution,chinese-communist-revolution,Business,Religion,Business + Religion,2698,1051,2,7.702400740745688,-1.714118135556984,-4.146381097438693,-0.5199584551380689,0.9811013653950069,0.13243378310844578,0.0019029495718363464,-2.2984287528882716,0.6395926802807363,-3.552030406238515,-1.0448270995380284,0.0003261629193681166,0.1635946732516095,0.0005268785620561883,not distinguishable,True
Chinese Communist Revolution,chinese-communist-revolution,Business,Learning & Culture,Business + Learning & Culture,2698,1051,129,50.40270864757456,1.3471377654088035,1.1815959135991643,1.521169449789671,0.08733806492338138,0.0004997501249375312,0.12274024738344434,-0.2032131416257143,0.1264006737096366,-0.450958462096602,0.04453217884517341,0.1079030160979283,0.0014992503748125937,0.12588685211424966,associated,False
Chinese Communist Revolution,chinese-communist-revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2698,1051,6,4.539289561680532,0.36721936102013,-1.0570311343122465,1.1421702439144974,0.581273378586964,0.46976511744127936,0.005708848715509039,-0.6858749004134375,0.4072408653006184,-1.4840669964026496,0.11231719557577469,0.09214310150629547,0.49325337331334335,0.11382383127248263,not distinguishable,True
Chinese Communist Revolution,chinese-communist-revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2698,1051,46,29.704049029031744,0.6224887520165902,0.26562299325904637,0.9244087274410195,0.16382275345100614,0.0009995002498750624,0.04376784015223597,-0.9910290941489796,0.1781629286466515,-1.3402284342964166,-0.6418297540015425,2.659558255385169e-08,0.002623688155922039,6.981340420386069e-08,associated,False
Chinese Communist Revolution,chinese-communist-revolution,Religion,Learning & Culture,Religion + Learning & Culture,2698,1051,42,17.99568757973404,1.200273907404597,0.8821365074005127,1.4862224961250436,0.1549607866754666,0.0004997501249375312,0.039961941008563276,-1.436443022000121,0.1773273471745892,-1.7840046224623158,-1.088881421537926,5.472654243235728e-16,0.0014992503748125937,2.2985147821590057e-15,associated,False
