revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Chinese Communist Revolution,Politics,Administration & Law,Politics + Administration & Law,456,247,19,13.454887617028984,0.4827036179878045,0.016563237463699126,0.8625596534340836,0.2176424810046557,0.026986506746626688,0.07692307692307693,0.21176074360854838,0.3280509194113554,-0.43121905843770825,0.854740545654805,0.5185955657687054,0.07739880059970014,0.5445253440571406,not distinguishable,False,1840,1879,True
Chinese Communist Revolution,Politics,Military,Politics + Military,456,247,48,23.850189169083862,0.9940517670973189,0.7658775232764145,1.2283613004297183,0.12005841642901699,0.0004997501249375312,0.19433198380566802,1.2051045113418457,0.2722944753841734,0.6714073395888659,1.7388016830948256,9.611229699676155e-06,0.002623688155922039,6.727860789773308e-05,associated,False,1840,1879,True
Chinese Communist Revolution,Politics,Business,Politics + Business,456,247,13,20.25520329698575,-0.6205136559165227,-1.3857322762112996,-0.11482358959708656,0.3241893287576683,0.06296851574212893,0.05263157894736842,-1.171808825373144,0.3226199601924767,-1.8041439473503984,-0.5394737033958897,0.00028105365794461195,0.14692653673163417,0.000983687802806142,not distinguishable,False,1840,1879,True
Chinese Communist Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,456,247,22,25.236368598914563,-0.19388350223550369,-0.674232940623894,0.16724464910279335,0.21400398429554895,0.34782608695652173,0.08906882591093117,-0.7738792624969878,0.2692385802651613,-1.3015868798167038,-0.24617164517727164,0.004048917005373297,0.5217391304347826,0.012146751016119893,not distinguishable,False,1840,1879,True
Chinese Communist Revolution,Politics,Religion,Politics + Religion,456,247,9,18.94259114258102,-1.033221083280537,-2.004085830118175,-0.40801626116493694,0.4180806009194622,0.022488755622188907,0.03643724696356275,-2.0913752992623755,0.3592879335491166,-2.795579649018644,-1.3871709495061069,5.853532026875033e-09,0.07739880059970014,6.146208628218785e-08,not distinguishable,True,1840,1879,True
Chinese Communist Revolution,Politics,Learning & Culture,Politics + Learning & Culture,456,247,33,42.26076016641335,-0.352126404788431,-0.6983000630356159,-0.061575536133278694,0.1622665750283807,0.02948525737131434,0.13360323886639677,-1.6020343272254558,0.22643712141747285,-2.0458510852037026,-1.158217569247209,1.4948830126717817e-12,0.07739880059970014,3.139254326610742e-11,not distinguishable,False,1840,1879,True
Chinese Communist Revolution,Administration & Law,Military,Administration & Law + Military,456,247,1,3.9362255443600294,-1.5643702154227122,-3.4182324283552457,-0.23254493793734893,0.9893931538794956,0.14942528735632185,0.004048582995951417,-1.6785654549871767,0.8420531588991236,-3.328989646429459,-0.028141263544894546,0.04621549552593083,0.2789855072463768,0.06932324328889625,not distinguishable,True,1840,1879,True
Chinese Communist Revolution,Administration & Law,Business,Administration & Law + Business,456,247,3,3.3429105345273604,-0.134844467849193,-2.7604103256344477,0.8524884040962415,0.8238195345146216,0.8505747126436781,0.012145748987854251,-0.5978870896634423,0.5759469828804958,-1.726743176109214,0.5309689967823294,0.299226308751644,0.9188155922038981,0.3307238149360276,not distinguishable,True,1840,1879,True
Chinese Communist Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,456,247,3,4.165000035081421,-0.4145221698686887,-3.0406704053958413,0.5585508835278753,0.8228476341211085,0.5362318840579711,0.012145748987854251,-0.8784535797239202,0.5730529690772025,-2.001637399115237,0.2447302396673966,0.12529160168999365,0.703804347826087,0.15477197855822744,not distinguishable,True,1840,1879,True
Chinese Communist Revolution,Administration & Law,Religion,Administration & Law + Religion,456,247,2,3.1262775570957677,-0.5365612590200455,-2.9526948663714347,0.5920555125474387,0.9646346377369801,0.527736131934033,0.008097165991902834,-1.3495712759207148,0.6640395881480582,-2.651088868690909,-0.04805368315052072,0.04211664877306451,0.703804347826087,0.06932324328889625,not distinguishable,True,1840,1879,True
