cohort,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,phase
1350,Politics,Administration & Law,Politics + Administration & Law,1080,666,13,5.881550287933682,1.0809805576371174,0.22775636645765526,1.630526641696389,0.36313196663050595,0.01249375312343828,0.01951951951951952,-0.01221838571072497,0.31116816565519506,-0.6221079903949073,0.5976712189734573,0.9686781689597557,0.03898050974512743,0.9815023668238253,associated,pre
1350,Politics,Military,Politics + Military,1080,666,9,7.367905163244999,0.27194794542306533,-0.8116343548172559,0.9253798930768311,0.4656404678054193,0.5182408795602199,0.013513513513513514,-0.7009833302984586,0.35199753987637894,-1.3908985084561614,-0.01106815214075585,0.046432114268340194,0.68341635633796,0.13620879897292537,not distinguishable,pre
1350,Politics,Religion,Politics + Religion,1080,666,8,12.157483922501187,-0.5744559053789174,-1.8098113005798842,0.14946442939089127,0.5033334925852229,0.22288855572213892,0.012012012012012012,-1.9933652544515426,0.3591894461549547,-2.697376568915254,-1.2893539399878313,2.8628972746110006e-08,0.37794146405058343,2.7913248427457256e-07,not distinguishable,pre
1350,Politics,Nobility,Politics + Nobility,1080,666,51,49.455571410882484,0.04392684539699123,-0.2483507222724321,0.30961603173530694,0.13984657589684546,0.7326336831584208,0.07657657657657657,-1.0335262843776907,0.1758971404511859,-1.378284679662015,-0.6887678890933664,4.209525185309974e-09,0.8281945983529974,6.56685928908356e-08,not distinguishable,pre
1350,Politics,Kinship,Politics + Kinship,1080,666,19,30.418242023929707,-0.6649841676209716,-1.3402503632569822,-0.19701357216339888,0.29120302964509526,0.029985007496251874,0.028528528528528527,-1.3661033058571848,0.24965776810906462,-1.8554325313509514,-0.8767740803634181,4.452263519555871e-08,0.07087365408204988,3.8586283836150886e-07,not distinguishable,pre
1350,Politics,Big business,Politics + Big business,1080,666,4,1.0164716112021854,1.5692065109059978,-0.01877106725044096,2.3539770857102815,0.6417382473330067,0.026986506746626688,0.006006006006006006,0.6853900704303362,0.5691018919796347,-0.4300496378497478,1.8008297787104202,0.22845961939241866,0.06577961019490255,0.44549625781521635,not distinguishable,pre
1350,Politics,Small business,Politics + Small business,1080,666,9,3.4486993543312714,1.266549985231788,0.2478533734573092,1.924325455423625,0.43801825903465946,0.012993503248375811,0.013513513513513514,0.30408833912246963,0.37765241947642464,-0.4361104030513226,1.044287081296262,0.420700287517109,0.03898050974512743,0.6191438193648019,associated,pre
1350,Politics,Academia,Politics + Academia,1080,666,5,6.527539182636891,-0.3535879738585155,-2.0917018212934906,0.5168094158185011,0.6568462682418906,0.5272363818090955,0.0075075075075075074,-1.4643751524110942,0.44546796032966335,-2.3374923546572344,-0.591257950164954,0.0010116242562680136,0.68341635633796,0.0050751523698293975,not distinguishable,pre
1350,Politics,Exploration & Invention,Politics + Exploration & Invention,1080,666,2,0.8460202478453863,0.8932279826758218,-1.4787206180606134,1.9217953911330488,0.9257367910037906,0.2383808095952024,0.003003003003003003,0.30069032393479644,0.7238825875810208,-1.1181195477240042,1.7195001955935971,0.6778597264150683,0.3873688155922039,0.7841801431732277,not distinguishable,pre
1350,Politics,Culture (core),Politics + Culture (core),1080,666,6,8.410620409948516,-0.4550861660410725,-1.9009273304598437,0.32501737686717713,0.5817740543188843,0.39480259870064965,0.009009009009009009,-1.8506566120332972,0.4083926875217505,-2.651106279575928,-1.0502069444906663,5.854926434570023e-06,0.5812272435210967,4.566842618964618e-05,not distinguishable,pre
1350,Politics,Culture (periphery),Politics + Culture (periphery),1080,666,2,2.048174446506227,-0.02753595213171046,-2.452480763842788,1.143023148027571,0.9577830542403241,0.9700149925037481,0.003003003003003003,-0.8174403800054113,0.6675305526185654,-2.1258002631377995,0.49091950312697685,0.22073587010803009,0.9700149925037481,0.44549625781521635,not distinguishable,pre
1350,Politics,Sport & Games,Politics + Sport & Games,1080,666,0,0.42172194115456,-0.8824034989125447,-1.4275097498024492,-0.2214952777820934,0.30819453924443085,0.009995002498750625,0.0,-1.0486018680934484,1.4697443799693317,-3.9293008528333386,1.832097116646442,0.4755619803626908,0.03898050974512743,0.6491517267432864,dissociated,pre
1350,Administration & Law,Military,Administration & Law + Military,1080,666,6,3.6875258592279097,0.6343416185813079,-0.8231783766832689,1.398847655933649,0.611260820391256,0.22138930534732634,0.009009009009009009,-0.005838945562612855,0.42530328505269277,-0.8394333842658906,0.8277554931406649,0.9890462680797277,0.37794146405058343,0.9890462680797278,not distinguishable,pre
1350,Administration & Law,Religion,Administration & Law + Religion,1080,666,13,6.084638082885698,1.0357833555882936,0.21989384356465558,1.5961890575737285,0.3599665518144047,0.01199400299850075,0.01951951951951952,-0.2503995151338288,0.30971046863613916,-0.8574320336606616,0.3566330033930039,0.41880540492272844,0.03898050974512743,0.6191438193648019,associated,pre
1350,Administration & Law,Nobility,Administration & Law + Nobility,1080,666,18,24.75177060778049,-0.44885927979633444,-1.0609156964677149,0.002404637482827347,0.27380524587432614,0.09695152423788106,0.02702702702702703,-1.044491253812367,0.27464426705534917,-1.5827940172408512,-0.5061884903838826,0.000142914201787962,0.18444436318426152,0.000928942311621753,not distinguishable,pre
1350,Administration & Law,Kinship,Administration & Law + Kinship,1080,666,4,15.223873213657443,-1.8049597294803978,-3.498454718055483,-0.8762000252258098,0.7295676316447863,0.017491254372813594,0.006006006006006006,-1.839916666580176,0.4910181139535598,-2.802312169929153,-0.8775211632311988,0.00017885783998885802,0.04704544279584346,0.0010731470399331481,dissociated,pre
1350,Administration & Law,Big business,Administration & Law + Big business,1080,666,0,0.5087287727558496,-1.012538314383265,-1.4491675796782475,-0.5714195075825046,0.22369724273695663,0.0004997501249375312,0.0,-0.7922095382816023,1.4433361088891776,-3.62114831170439,2.036729235141186,0.5830919816787337,0.0024362818590704647,0.6997103780144804,dissociated,pre
1350,Administration & Law,Small business,Administration & Law + Small business,1080,666,1,1.7260222231468325,-0.569505494952287,-2.41985513499597,0.8031310140394101,1.0044941676489454,0.5712143928035982,0.0015015015015015015,-0.7339898895212738,0.8401289045522995,-2.3806425424437805,0.9126627634012332,0.38230157905578543,0.6961675412293853,0.6105089309494715,not distinguishable,pre
1350,Administration & Law,Academia,Administration & Law + Academia,1080,666,6,3.2669353092617373,0.7870484604885614,-0.651505984823183,1.581648248441549,0.5736987159777956,0.1454272863568216,0.009009009009009009,-0.14888755770819237,0.42366125111154784,-0.9792636098868261,0.6814884944704414,0.725265275905125,0.2637983333914438,0.8106415532963932,not distinguishable,pre
1350,Administration & Law,Exploration & Invention,Administration & Law + Exploration & Invention,1080,666,1,0.42342042578439876,0.6999029508842863,-1.1336520238005345,2.0227797059188335,0.9936650977068212,0.5432283858070964,0.0015015015015015015,0.7476233237690048,0.8867672499852345,-0.9904404862020547,2.4856871337400643,0.399178916390039,0.68341635633796,0.6105089309494715,not distinguishable,pre
1350,Administration & Law,Culture (core),Administration & Law + Culture (core),1080,666,3,4.209389177340569,-0.42818502780840234,-3.0923665894997567,0.6063436601249979,0.842281661490803,0.5577211394302849,0.0045045045045045045,-1.3912629214760523,0.5539048119792875,-2.476916352955456,-0.30560948999664883,0.01201387635310074,0.690511886913686,0.04462296931151703,not distinguishable,pre
1350,Administration & Law,Culture (periphery),Administration & Law + Culture (periphery),1080,666,1,1.0250805443830031,-0.023922937307418988,-1.8494857716305821,1.3596128500722477,1.0075938874483683,0.9640179910044977,0.0015015015015015015,-0.2954365128849305,0.8478480191406053,-1.9572186304005168,1.3663456046306557,0.7274988298813785,0.9700149925037481,0.8106415532963932,not distinguishable,pre
1350,Administration & Law,Sport & Games,Administration & Law + Sport & Games,1080,666,1,0.21106549676683456,1.0769081419400368,-0.6873308967655908,2.2962238637705004,0.9685224054442853,0.4172913543228386,0.0015015015015015015,1.2981730445080135,0.9289279668126424,-0.5225257704447657,3.1188718594607927,0.16226449242296515,0.5812272435210967,0.3515730669164245,not distinguishable,pre
1350,Military,Religion,Military + Religion,1080,666,6,7.622316252118762,-0.32145148327540224,-1.7214179094110813,0.5203234323476214,0.5797097572063401,0.5407296351824088,0.009009009009009009,-1.368749271320288,0.4137042361192864,-2.1796095741140893,-0.5578889685264866,0.0009379005484934961,0.68341635633796,0.0050751523698293975,not distinguishable,pre
1350,Military,Nobility,Military + Nobility,1080,666,45,31.00690966370906,0.5301982898922458,0.21837684358788997,0.7694238348040281,0.1383181586246987,0.0014992503748125937,0.06756756756756757,0.12318823524892136,0.21703257555933386,-0.302195612847373,0.5485720833452157,0.5703049005162575,0.006878913484434253,0.6971421657148791,associated,pre
1350,Military,Kinship,Military + Kinship,1080,666,11,19.071171470830187,-0.7670962527191779,-1.670655906383479,-0.13694194755702319,0.3909582859149605,0.04997501249375312,0.016516516516516516,-1.021705096707796,0.32283832516890865,-1.654468214038857,-0.38894197937673514,0.0015521211142435426,0.10827919373646509,0.007121496877117431,not distinguishable,pre
1350,Military,Big business,Military + Big business,1080,666,0,0.6372920689242231,-1.1856028015285034,-1.6472788978689614,-0.6794574487036948,0.24994651724426242,0.0004997501249375312,0.0,-1.012579955557238,1.442498698549657,-3.839877404714566,1.81471749360009,0.4827025660398796,0.0024362818590704647,0.6491517267432864,dissociated,pre
1350,Military,Small business,Military + Small business,1080,666,2,2.162213604785309,-0.09069823676858527,-2.5103763650330766,1.098333002881193,0.9633825084053279,0.9025487256371814,0.003003003003003003,-0.40942426048646097,0.6613768708840806,-1.705722927419259,0.8868744064463369,0.5358845077093719,0.9513351432391912,0.6966498600221835,not distinguishable,pre
1350,Military,Academia,Military + Academia,1080,666,2,4.092538251773315,-0.8773636428703495,-3.296154420833908,0.30403608582222125,0.9805215888134969,0.2688655672163918,0.003003003003003003,-1.4316407918959257,0.6495643562440646,-2.7047869301342926,-0.1584946536575591,0.02752424115301417,0.42799008658935844,0.09334307869283066,not distinguishable,pre
1350,Military,Exploration & Invention,Military + Exploration & Invention,1080,666,2,0.5304250390854508,1.2786885387469762,-1.048879192464674,2.292801047149469,0.8936787517572654,0.12843578210894552,0.003003003003003003,1.1589373633084048,0.7278163713415466,-0.2675827245210265,2.5854574511378363,0.11130640368610294,0.23852359534518452,0.2800612737908396,not distinguishable,pre
1350,Military,Culture (core),Military + Culture (core),1080,666,0,5.273164171946785,-3.5293622519671746,-3.876981030391168,-3.117197034762744,0.193947922052157,0.0004997501249375312,0.0,-3.6230026518592964,1.4205747506864752,-6.407329163204787,-0.838676140513805,0.01076061651773995,0.0024362818590704647,0.04281026505163677,dissociated,pre
