cohort,sector_a,sector_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,bloc
1350,Politics,Administration & Law,Politics + Administration & Law,837,511,2,1.5961117869550323,0.25421243612977107,-2.122234845353631,1.3827731742182503,0.9771948752869664,0.7691154422788605,0.003913894324853229,-0.5599152339625143,0.6633553637455506,-1.8600917469037936,0.7402612789787649,0.398632925357556,0.8675947740415506,0.6615610250614758,not distinguishable,high pressure
1350,Politics,Military,Politics + Military,837,511,6,2.918789857496127,0.9269539706741247,-0.5197126236954763,1.672096589979652,0.5741373782127336,0.08595702148925537,0.011741682974559686,-0.10170542865170384,0.42880414657696486,-0.9421615559425549,0.7387506986391472,0.8125141461413341,0.13409295352323838,0.9015925759182429,not distinguishable,high pressure
1350,Politics,Religion,Politics + Religion,837,511,6,6.483829012960901,-0.10357851935244447,-1.5673303192666026,0.7165110157408133,0.5876943414285012,0.8435782108945528,0.011741682974559686,-1.5704021960439034,0.4159095951185826,-2.385585002476325,-0.7552193896114815,0.0001594783964668509,0.9138763951357655,0.0013821461027127078,not distinguishable,high pressure
1350,Politics,Nobility,Politics + Nobility,837,511,24,21.953961898923218,0.1258117248567499,-0.31468480348098593,0.4760309200718157,0.20282708303550165,0.5232383808095952,0.046966731898238745,-0.9150519597769009,0.2497771238530344,-1.4046151225288483,-0.42548879702495346,0.0002488176358615685,0.6450056221889056,0.0017643432361093038,not distinguishable,high pressure
1350,Politics,Kinship,Politics + Kinship,837,511,4,14.098164846783023,-1.6977901109850793,-3.4385180919740015,-0.750542033498793,0.7388706847283281,0.030484757621189407,0.007827788649706457,-2.096840890040213,0.49061160191539355,-3.058439629794384,-1.1352421502860417,1.920551649134643e-05,0.06096951524237882,0.00018725378579062768,not distinguishable,high pressure
1350,Politics,Big business,Politics + Big business,837,511,2,0.33149626578682756,1.5881464053276313,-0.7054373840185494,2.55593836518126,0.9036821657842923,0.14792603698150925,0.003913894324853229,0.8515210673110598,0.7201279023281241,-0.5599296212520632,2.262971755874183,0.23702398363265098,0.21367094230662448,0.5437609036278463,not distinguishable,high pressure
1350,Politics,Small business,Politics + Small business,837,511,5,1.6956948420990654,1.324754056271385,-0.31951608243569574,2.1509875812394106,0.6291996758042451,0.038980509745127435,0.009784735812133072,0.44783574019624567,0.47683600451167923,-0.4867628286466456,1.3824343090391369,0.3476373652122291,0.07332048261583494,0.6344972052398987,not distinguishable,high pressure
1350,Politics,Academia,Politics + Academia,837,511,3,3.180509580249525,-0.07255060455162446,-2.7441186715184105,0.9483653759456796,0.842556446555607,0.9175412293853074,0.005870841487279843,-1.1567450963538146,0.5572394828063736,-2.248934482654307,-0.0645557100533225,0.03790790667453919,0.9385696762008606,0.13061468016417285,not distinguishable,high pressure
1350,Politics,Exploration & Invention,Politics + Exploration & Invention,837,511,1,0.4268821260655009,0.6945047162545058,-1.1336101235150633,2.0178191831948284,0.9800838568515282,0.5292353823088456,0.0019569471624266144,0.3287905410387508,0.886063843072612,-1.4078945913835685,2.06547567346107,0.7105863777497679,0.6450056221889056,0.8306084288983623,not distinguishable,high pressure
1350,Politics,Culture (core),Politics + Culture (core),837,511,5,4.363271496113137,0.17750448518062437,-1.4383733921573447,1.0336803216639439,0.6209954612480894,0.7371314342828585,0.009784735812133072,-1.0353254131761498,0.4517239489071493,-1.9207043530341625,-0.14994647331813715,0.021908949077663428,0.8581530130457159,0.08544490140288738,not distinguishable,high pressure
1350,Politics,Culture (periphery),Politics + Culture (periphery),837,511,0,0.7148765793994835,-1.2808097563556917,-1.746703153516469,-0.791813521727274,0.24445413579735306,0.0004997501249375312,0.0,-1.5656251017558,1.4359114115957632,-4.380011468483495,1.2487612649718955,0.2755654089378806,0.0029985007496251873,0.5656342604514392,dissociated,high pressure
1350,Politics,Sport & Games,Politics + Sport & Games,837,511,0,0.23641170791902028,-0.5585844688216922,-0.9796193496546022,-0.13324820351946287,0.21428621482637403,0.014492753623188406,0.0,-0.5425114428401315,1.465049699289807,-3.414008853448153,2.32898596776789,0.7111571740498702,0.035326086956521736,0.8306084288983623,dissociated,high pressure
1350,Administration & Law,Military,Administration & Law + Military,837,511,2,1.6250892146990599,0.2344046856830696,-2.16349008172477,1.3931404400913607,0.9612049902752939,0.7776111944027986,0.003913894324853229,-0.3087888078727961,0.6656346207679853,-1.6134326645780472,0.9958550488324551,0.6427184162131901,0.8675947740415506,0.808581233300465,not distinguishable,high pressure
1350,Administration & Law,Religion,Administration & Law + Religion,837,511,8,3.6099894522569587,1.0483281498241852,0.00388412444751396,1.7077970581273325,0.4495429000204469,0.025487256371814093,0.015655577299412915,-0.2818301087574213,0.3947694513736902,-1.055578233449854,0.4919180159350114,0.4752824421792451,0.05372989181085133,0.7393892749015057,not distinguishable,high pressure
1350,Administration & Law,Nobility,Administration & Law + Nobility,837,511,8,12.223266642587186,-0.5819343774053426,-1.716080723385749,0.09030044381262084,0.4595648221367644,0.18340829585207397,0.015655577299412915,-1.269865965085257,0.3929393804595944,-2.040027150786062,-0.499704779384452,0.001230520445585893,0.2554615549368173,0.006855756768264261,not distinguishable,high pressure
1350,Administration & Law,Kinship,Administration & Law + Kinship,837,511,1,7.8494090901119,-2.4767115971132694,-4.320113894795276,-1.0797836057304002,1.006941003363885,0.0004997501249375312,0.0019569471624266144,-2.3787502070389865,0.8358509437861488,-4.017018056859838,-0.7404823572181349,0.004428576609702185,0.0029985007496251873,0.02158931097229815,dissociated,high pressure
1350,Administration & Law,Big business,Administration & Law + Big business,837,511,0,0.18456656098747637,-0.4532627278784921,-0.763327368534738,-0.1638802426724278,0.1583746162445066,0.004497751124437781,0.0,-0.14293151713643776,1.4538028816538968,-2.9923851651780753,2.7065221309052,0.9216816832411602,0.014032983508245875,0.9459364643790855,dissociated,high pressure
1350,Administration & Law,Small business,Administration & Law + Small business,837,511,2,0.9441088717774102,0.7917485833738546,-1.6250991083815949,1.886863164403627,0.9524916121935397,0.2978510744627686,0.003913894324853229,0.39021250022959286,0.6759883271082096,-0.9347246209024977,1.7151496213616835,0.5637723450399432,0.4005583415188957,0.7714779458441329,not distinguishable,high pressure
1350,Administration & Law,Academia,Administration & Law + Academia,837,511,5,1.7708064192550033,1.2762268936071883,-0.34301747288016976,2.07354523879249,0.6243181806850043,0.04547726136931534,0.009784735812133072,0.2595253923674495,0.4729035227934994,-0.6673655123078093,1.1864162970427083,0.5831486040911247,0.07796101949025487,0.7842343296397883,not distinguishable,high pressure
1350,Administration & Law,Exploration & Invention,Administration & Law + Exploration & Invention,837,511,0,0.23767436947720397,-0.5610560151469272,-0.920948410299676,-0.2452482010983211,0.1741338169081961,0.0024987506246876563,0.0,-0.05069070322740609,1.456647789190066,-2.905720370039935,2.8043389635851232,0.9722395708935876,0.008120939530234883,0.9824297525262188,dissociated,high pressure
1350,Administration & Law,Culture (core),Administration & Law + Culture (core),837,511,4,2.4293305771659854,0.619353989813807,-1.2673150970079075,1.5442024602171633,0.7422424389307626,0.3263368315842079,0.007827788649706457,-0.356633882079035,0.5099340135870518,-1.3561045487096566,0.6428367845515865,0.4843192003753273,0.4314283536198003,0.7393892749015057,not distinguishable,high pressure
1350,Administration & Law,Culture (periphery),Administration & Law + Culture (periphery),837,511,1,0.39802050703973924,0.7401422051334895,-1.0459317186152377,2.015096244804858,0.9875652197737969,0.5287356321839081,0.0019569471624266144,0.4430450897425559,0.8632529279184002,-1.2489306489775085,2.13502082846262,0.6077922339519373,0.6450056221889056,0.7984640307564489,not distinguishable,high pressure
1350,Administration & Law,Sport & Games,Administration & Law + Sport & Games,837,511,0,0.1316265080821407,-0.3371436245630746,-0.6509945881995026,-0.07346372983573975,0.14561315643099196,0.027486256871564217,0.0,0.2895790063117805,1.4696643198051205,-2.5909630605062555,3.170121073129817,0.8437981800260479,0.05641915884163181,0.9015925759182429,not distinguishable,high pressure
1350,Military,Religion,Military + Religion,837,511,1,6.601543002835093,-2.2431700225838176,-4.081116151401573,-0.8813914574093381,1.007614098467996,0.0004997501249375312,0.0019569471624266144,-2.874407906907151,0.829390823063553,-4.500013920111715,-1.2488018937025869,0.000528881169647825,0.0029985007496251873,0.0032969592495451605,dissociated,high pressure
1350,Military,Nobility,Military + Nobility,837,511,29,22.352536328246135,0.36836066030199555,-0.01172270962339923,0.6824506628043154,0.1785688631746576,0.04147926036981509,0.05675146771037182,-0.21655008809111423,0.25380493498496337,-0.7140077606616424,0.280907584479414,0.39354028213811676,0.07524144904292039,0.6615610250614758,not distinguishable,high pressure
1350,Military,Kinship,Military + Kinship,837,511,12,14.354117190791717,-0.2489347706485981,-1.1491160261371673,0.3152539503393282,0.37655088260537384,0.47426286856571714,0.023483365949119372,-0.6269642104138577,0.3224441845277784,-1.2589548120883034,0.0050263912605879035,0.05184583700328837,0.6064344876741956,0.16175901145025973,not distinguishable,high pressure
1350,Military,Big business,Military + Big business,837,511,0,0.3375145842829138,-0.7441862185428696,-1.2034859957859072,-0.28505230210224924,0.23269379728627115,0.0014992503748125937,0.0,-0.7309851624087423,1.4501287713328805,-3.5732375542211883,2.1112672294037034,0.6142031005818838,0.005315524056153741,0.7984640307564489,dissociated,high pressure
1350,Military,Small business,Military + Small business,837,511,2,1.7264802013479852,0.16716331200574902,-2.2329153867830485,1.3329758378679735,0.9405581108560266,0.8195902048975512,0.003913894324853229,-0.22131999978347522,0.6673700027255746,-1.5293652051256013,1.086725205558651,0.7401685665779832,0.9003948729860421,0.8490168851923925,not distinguishable,high pressure
1350,Military,Academia,Military + Academia,837,511,3,3.2382517680487215,-0.09500881457058212,-2.7441270225706504,0.9288309710102218,0.8186539490542328,0.8920539730134932,0.005870841487279843,-0.9006979773351271,0.5600215650841155,-1.9983402448999934,0.19694429022973914,0.10776351242886556,0.927736131934033,0.28984668860177637,not distinguishable,high pressure
1350,Military,Exploration & Invention,Military + Exploration & Invention,837,511,2,0.43463217594570297,1.4194574850369637,-0.9202182942875988,2.464848979026841,0.9231827903355232,0.14442778610694654,0.003913894324853229,1.2143127930512925,0.730751565475392,-0.2179602752804759,2.646585861383061,0.09656665022779538,0.21255410030833644,0.27897032288029777,not distinguishable,high pressure
1350,Military,Culture (core),Military + Culture (core),837,511,2,4.442486740019958,-0.9833090005293141,-3.43236833669275,0.1971396766583865,0.970348645664797,0.2158920539730135,0.003913894324853229,-1.6351917214057186,0.6516278916498381,-2.9123823890394016,-0.3580010537720357,0.012093819143928732,0.2954312317525448,0.04964831016981269,not distinguishable,high pressure
1350,Military,Culture (periphery),Military + Culture (periphery),837,511,0,0.7278551718732384,-1.2961404017973428,-1.7672059602500623,-0.789690859437468,0.2451733751211647,0.0004997501249375312,0.0,-1.320999494429835,1.4369110100371818,-4.137345074102711,1.4953460852430414,0.35792150039173776,0.0029985007496251873,0.6344972052398987,dissociated,high pressure
1350,Military,Sport & Games,Military + Sport & Games,837,511,0,0.2407037651797055,-0.5669685759074182,-0.9924024529668876,-0.1340509626397632,0.21714143003053538,0.01249375312343828,0.0,-0.298281437888823,1.4660297912693163,-3.171699828776683,2.5751369529990367,0.838773899016638,0.03143589495574793,0.9015925759182429,dissociated,high pressure
1350,Religion,Nobility,Religion + Nobility,837,511,24,49.6541479977159,-1.0335872746058614,-1.6076744857158058,-0.6186638309682874,0.24634909165377686,0.0009995002498750624,0.046966731898238745,-2.5008022077970824,0.22958834922761426,-2.9507953722832063,-2.0508090433109585,1.2509010473472035e-27,0.004103211552118677,9.757028169308187e-26,dissociated,high pressure
1350,Religion,Kinship,Religion + Kinship,837,511,15,31.8863796439719,-1.0631189879960092,-1.922048395245235,-0.5203061869973665,0.3494520680836708,0.0079960019990005,0.029354207436399216,-1.994558148469357,0.276478279868736,-2.5364555770120796,-1.4526607199266346,5.426849351673532e-13,0.023099561330445887,1.0582356235763387e-11,dissociated,high pressure
1350,Religion,Big business,Religion + Big business,837,511,0,0.7497582767908798,-1.3216490816088464,-1.9202128777689194,-0.5433953647885197,0.34170197706186123,0.0009995002498750624,0.0,-2.111283318037213,1.4467814507215326,-4.946974961451417,0.7244083253769911,0.14448347824134633,0.004103211552118677,0.3516447473833304,dissociated,high pressure
1350,Religion,Small business,Religion + Small business,837,511,4,3.8352204051461065,0.053819658669236936,-1.635634861020609,0.9741208612384307,0.7243614572168956,0.9265367316341829,0.007827788649706457,-0.9695961849091753,0.5092696587398783,-1.9677647160393368,0.028572346220986145,0.05692380212123881,0.9385696762008606,0.17077140636371643,not distinguishable,high pressure
1350,Religion,Academia,Religion + Academia,837,511,30,7.193484899580199,1.9871000971794717,1.5731876853094438,2.3536613403781343,0.19431185655138736,0.0004997501249375312,0.05870841487279843,0.3669246233172185,0.2364014530555898,-0.0964222246717375,0.8302714713061745,0.12063229897339246,0.0029985007496251873,0.3136439773308204,associated,high pressure
1350,Religion,Exploration & Invention,Religion + Exploration & Invention,837,511,1,0.9654962672717233,0.0335732073408748,-1.8922675687926058,1.3504385939018788,0.9873427602794274,0.9675162418790605,0.0019569471624266144,-0.8137472474763102,0.8821369096397851,-2.542735590370289,0.9152410954176685,0.35628204579012424,0.9675162418790604,0.6344972052398987,not distinguishable,high pressure
1350,Religion,Culture (core),Religion + Culture (core),837,511,32,9.868584523363108,1.6482207613581148,1.2517278957803373,1.9907970675829432,0.19411379269262807,0.0004997501249375312,0.06262230919765166,-0.03144079393086966,0.22049063748373504,-0.46360244339899037,0.400720855537251,0.8866102919967952,0.0029985007496251873,0.9244502293922733,associated,high pressure
1350,Religion,Culture (periphery),Religion + Culture (periphery),837,511,2,1.6168647662335547,0.23999898771285536,-2.210796037586913,1.3834818806458298,0.9502300947384519,0.7786106946526736,0.003913894324853229,-0.9796440122379351,0.6784802886518413,-2.309465377995544,0.35017735351967394,0.14877277773910133,0.8675947740415506,0.3516447473833304,not distinguishable,high pressure
1350,Religion,Sport & Games,Religion + Sport & Games,837,511,0,0.5347017539453585,-1.0492149801782509,-1.6543466787189107,-0.28003269373923345,0.34810044125645073,0.00849575212393803,0.0,-1.6772872732189728,1.4627175549071187,-4.544213680836926,1.1896391343989798,0.25150872465719365,0.02366673805954166,0.5449355700905862,dissociated,high pressure
1350,Nobility,Kinship,Nobility + Kinship,837,511,188,107.96588904473342,0.7973231162470177,0.666920569187273,0.9330437468702497,0.06961307789583503,0.0004997501249375312,0.3679060665362035,1.947764204137891,0.18111484332466804,1.5927791112215417,2.3027492970542403,5.655896566838683e-27,0.0029985007496251873,2.2057996610670865e-25,associated,high pressure
1350,Nobility,Big business,Nobility + Big business,837,511,0,2.5386487844090473,-2.603429933737155,-3.330443248916454,-1.3695178695154042,0.48684864672422723,0.0009995002498750624,0.0,-3.067753692758664,1.4463052347055996,-5.902511952781639,-0.2329954327356889,0.03391364046363168,0.004103211552118677,0.1259649502934891,dissociated,high pressure
1350,Nobility,Small business,Nobility + Small business,837,511,5,12.985888813576311,-1.2939470845630765,-2.9220268439776422,-0.49759879557059244,0.6239217800906679,0.04397801099450275,0.009784735812133072,-1.7128176611981736,0.467496583452923,-2.6291109647659026,-0.7965243576304445,0.00024849321189464763,0.07796101949025487,0.0017643432361093038,not distinguishable,high pressure
1350,Nobility,Academia,Nobility + Academia,837,511,2,24.356825741421748,-3.313642073562521,-5.702472415266829,-2.126578493437834,0.9583651726345134,0.0004997501249375312,0.003913894324853229,-3.7206158227255335,0.645317664012428,-4.985438444189892,-2.4557932012611747,8.138855240474377e-09,0.0029985007496251873,1.269661417514003e-07,dissociated,high pressure
1350,Nobility,Exploration & Invention,Nobility + Exploration & Invention,837,511,3,3.2691281992269006,-0.10687594411565786,-2.3813052257063716,0.7937145746354997,0.7385896921888203,0.8590704647676162,0.005870841487279843,-0.6775485825983169,0.6510661903728271,-1.9536383157290578,0.5985411505324242,0.2980262137266605,0.9179109075599187,0.5811511167669879,not distinguishable,high pressure
