revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Turkish revolution,Politics,Administration & Law,Politics + Administration & Law,163,105,12,10.979320995853469,0.1228907860519865,-0.49853816644177174,0.5544152544407046,0.2657684340601013,0.6021989005497251,0.11428571428571428,0.06983356090174477,0.42225297543989193,-0.7577822709604434,0.8974493927639329,0.8686423525370169,0.7025653839746793,0.9043171660162101,not distinguishable,False,1800,1839,True
Turkish revolution,Politics,Military,Politics + Military,163,105,6,8.102280100062254,-0.4042793897040992,-1.5736702986685926,0.27230942642645595,0.48110668592881933,0.3288355822088955,0.05714285714285714,-1.3417965908657656,0.4738300213964321,-2.2705034328027724,-0.4130897489287587,0.004628534348128177,0.6210424199664873,0.03239974043689724,not distinguishable,True,1800,1839,True
Turkish revolution,Politics,Business,Politics + Business,163,105,3,3.6739161572988066,-0.25404669888477927,-2.3054097525957884,0.5903480750630593,0.6946233840951832,0.665167416291854,0.02857142857142857,-0.4379003838613182,0.6823336106701673,-1.7752742607748462,0.8994734930522097,0.5210233471500508,0.7351850390594176,0.6078605716750594,not distinguishable,True,1800,1839,True
Turkish revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,163,105,9,8.56903470324019,0.06697851318158217,-0.7656404544807329,0.5771614123521626,0.34784114769005564,0.8260869565217391,0.08571428571428572,-0.8602462484668607,0.422060469800129,-1.6874847692751136,-0.03300772765860782,0.0415293199538403,0.8673913043478262,0.09690174655896071,not distinguishable,True,1800,1839,True
Turkish revolution,Politics,Religion,Politics + Religion,163,105,21,16.263172721992024,0.3590414298053543,0.028203668489909354,0.683141852251163,0.16819999947649594,0.029985007496251874,0.2,0.6146785100150179,0.3736149439631701,-0.11760678015279535,1.3469638001828312,0.09992459845365534,0.1259370314842579,0.19076514250243293,not distinguishable,False,1800,1839,True
Turkish revolution,Politics,Learning & Culture,Politics + Learning & Culture,163,105,14,17.412275317652803,-0.3048957079378718,-0.861031834755042,0.09958335474691565,0.2481075118098554,0.20839580209895053,0.13333333333333333,-1.4997964360710125,0.36029623541820244,-2.2059770574906894,-0.7936158146513358,3.145397439897894e-05,0.6139430284857571,0.0006605334623785578,not distinguishable,False,1800,1839,True
Turkish revolution,Administration & Law,Military,Administration & Law + Military,163,105,3,2.102888571410724,0.4272413701750078,-1.9670694763869019,1.3295098458578625,0.7707523625423304,0.5027486256871564,0.02857142857142857,-0.5134079363694635,0.6112944358678066,-1.7115450306703643,0.6847291579314374,0.4009812078665361,0.6210424199664873,0.49532972736454467,not distinguishable,True,1800,1839,True
Turkish revolution,Administration & Law,Business,Administration & Law + Business,163,105,1,0.9535385353371705,0.04539318087901067,-1.8482096655502174,1.274852637293141,0.9498226430164961,0.9665167416291854,0.009523809523809525,-0.10959862641289445,0.9117299048987664,-1.8965892400144766,1.6773919871886875,0.9043171660162101,0.9665167416291854,0.9043171660162101,not distinguishable,True,1800,1839,True
Turkish revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,163,105,4,2.224031374245779,0.7241816816429402,-0.8482065734684362,1.569039461060633,0.6352967280197062,0.20039980009995004,0.0380952380952381,-0.26341745045214976,0.5575722429033179,-1.3562590465426527,0.8294241456383531,0.6366152930693604,0.6139430284857571,0.7036274291819247,not distinguishable,True,1800,1839,True
Turkish revolution,Administration & Law,Religion,Administration & Law + Religion,163,105,2,4.220989601642246,-0.9171612104066542,-3.2687185032516832,0.1697500489715003,0.9333892751424864,0.23388305847076463,0.01904761904761905,-1.2220522835794336,0.6919114381017956,-2.5781987022589528,0.13409413510008572,0.07736271273111807,0.6139430284857571,0.16246169673534794,not distinguishable,True,1800,1839,True
Turkish revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,163,105,3,4.519230922103986,-0.5201114003120706,-2.97722409576288,0.40000361660712963,0.7572980692581315,0.4147926036981509,0.02857142857142857,-1.59750718523227,0.5982809629679569,-2.7701378726494656,-0.4248764978150745,0.007581462387988175,0.6210424199664873,0.03980267753693792,not distinguishable,True,1800,1839,True
Turkish revolution,Military,Business,Military + Business,163,105,0,0.703671593391127,-1.2674418246441006,-1.8818028626916141,-0.5924188230007943,0.3294552395421403,0.0004997501249375312,0.0,-1.537859946875044,1.4649512523134327,-4.409164401409372,1.3334445076592842,0.29382447693814295,0.0034982508745627187,0.3856446259813126,dissociated,True,1800,1839,True
Turkish revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,163,105,3,1.6412422181910105,0.7089069188528898,-1.6983546937675542,1.6519434640104143,0.7685108525142922,0.2683658170914543,0.02857142857142857,-0.796626228118066,0.6046036760995573,-1.9816494332731984,0.3883969770370663,0.1876373504589699,0.6139430284857571,0.3283653633031973,not distinguishable,True,1800,1839,True
Turkish revolution,Military,Religion,Military + Religion,163,105,2,3.1149139427539967,-0.5320332076583669,-2.936939319264178,0.5842832739554397,0.9287029641239506,0.49025487256371814,0.01904761904761905,-1.4130895037037767,0.6880472495742659,-2.761662112869338,-0.06451689453821552,0.039998140228526845,0.6210424199664873,0.09690174655896071,not distinguishable,True,1800,1839,True
