period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1500,Political,Ideational,Political + Ideational,7538,1198,467,428.3707326461407,0.12442349926457161,0.07940112131261308,0.17373881519412107,0.023970267613686033,0.0004997501249375312,0.38981636060100167,-3.1933724693507664,0.06374471591733732,-3.3183121125487474,-3.0684328261527853,0.0,0.0007496251874062968,0.0,associated
halfcentury,1500,Political,Economic,Political + Economic,7538,1198,207,271.54634250140157,-0.39074109590599904,-0.4856332620184106,-0.3069784789643231,0.045806598451454544,0.0004997501249375312,0.17278797996661102,-1.209326541914712,0.08043674491793092,-1.3669825619538565,-1.0516705218755673,4.3630577362184173e-51,0.0007496251874062968,6.544586604327626e-51,dissociated
halfcentury,1500,Political,Security,Political + Security,7538,1198,195,169.0829247837006,0.20517769453036294,0.0959450699295971,0.3062325447591654,0.05357411773395437,0.0009995002498750624,0.16277128547579298,-1.0820671522885363,0.08318777705030787,-1.2451151953071398,-0.9190191092699329,1.1087414626875075e-38,0.0009995002498750624,1.330489755225009e-38,associated
halfcentury,1500,Ideational,Economic,Ideational + Economic,7538,1198,189,163.08292484432758,0.21217568402902343,0.10212375917327987,0.31402171018140357,0.055212947666342174,0.0009995002498750624,0.15776293823038398,-2.3714791058618263,0.08346616323135815,-2.5350727857952884,-2.2078854259283642,1.4186956912944819e-177,0.0009995002498750624,4.256087073883445e-177,associated
halfcentury,1500,Ideational,Security,Ideational + Security,7538,1198,37,101.54634255409653,-1.4442619749015568,-1.903931778372591,-1.089103429319358,0.20901524245334954,0.0004997501249375312,0.030884808013355594,-4.022614709601144,0.1683751046297846,-4.352629914675521,-3.692599504526766,3.817922593175495e-126,0.0007496251874062968,7.63584518635099e-126,dissociated
halfcentury,1500,Economic,Security,Economic + Security,7538,1198,103,64.37073267033283,0.673991129454914,0.4583422162288254,0.8559468825235285,0.10197470394506039,0.0004997501249375312,0.08597662771285476,-0.6372604296498245,0.1086392374180315,-0.8501933349891663,-0.4243275243104828,4.46863433955378e-09,0.0007496251874062968,4.46863433955378e-09,associated
halfcentury,1550,Political,Ideational,Political + Ideational,10145,1601,567,548.0503115385801,0.048996445652031484,0.006534340158080748,0.08973096540651794,0.021000615576076083,0.022488755622188907,0.3541536539662711,-3.6623063623693963,0.05890867132517944,-3.777767358166748,-3.5468453665720445,0.0,0.022488755622188907,0.0,associated
halfcentury,1550,Political,Economic,Political + Economic,10145,1601,285,365.5178255560112,-0.3584231658037845,-0.4445785326693345,-0.28946007045240185,0.03978437875425081,0.0004997501249375312,0.17801374141161774,-1.1826438612462478,0.0689865817464311,-1.3178575614692527,-1.0474301610232428,7.077481164967701e-66,0.0007496251874062968,1.061622174745155e-65,dissociated
halfcentury,1550,Political,Security,Political + Security,10145,1601,316,254.43186282496018,0.3120937988445115,0.23150649670812906,0.3984679586845297,0.04209013923302157,0.0004997501249375312,0.19737663960024984,-0.802130227020421,0.06781862529204712,-0.9350547325928333,-0.6692057214480087,2.811298174664898e-32,0.0007496251874062968,3.373557809597877e-32,associated
halfcentury,1550,Ideational,Economic,Ideational + Economic,10145,1601,262,200.4318628932798,0.3856110643163466,0.2914046740119421,0.48625987746979576,0.049450809172749056,0.0004997501249375312,0.16364772017489068,-2.314349205159496,0.07142199515530613,-2.454336315663896,-2.174362094655096,2.420766835391537e-230,0.0007496251874062968,7.26230050617461e-230,associated
halfcentury,1550,Ideational,Security,Ideational + Security,10145,1601,59,139.51782561586626,-1.2346489342837048,-1.5881451009500285,-0.9659331379870394,0.1603928496563232,0.0004997501249375312,0.03685196752029981,-3.812029059411342,0.13454094334213518,-4.075729308361927,-3.548328810460757,1.333084251186194e-176,0.0007496251874062968,2.666168502372388e-176,dissociated
halfcentury,1550,Economic,Security,Economic + Security,10145,1601,112,93.05031157130233,0.2661106379290967,0.04028493402679795,0.4593737152508581,0.10552844270119874,0.015992003998001,0.06995627732667083,-0.7812246552274842,0.10256465380564356,-0.9822513766865455,-0.5801979337684229,2.5984158481557438e-14,0.019190404797601198,2.5984158481557438e-14,associated
halfcentury,1600,Political,Ideational,Political + Ideational,12218,1986,606,623.9427950257614,-0.042061767780043245,-0.0803310176790446,-0.003549958371524585,0.019904359516724215,0.033483258370814596,0.30513595166163143,-3.635883039171361,0.053880523328905694,-3.741488864896016,-3.530277213446706,0.0,0.04017991004497752,0.0,dissociated
halfcentury,1600,Political,Economic,Political + Economic,12218,1986,368,466.7095101282493,-0.3424050214969513,-0.40828843206552645,-0.2797079793880037,0.03316936273816283,0.0004997501249375312,0.18529707955689828,-1.2978900854092796,0.06105168477973294,-1.4175513875775563,-1.178228783241003,2.728841564438541e-100,0.0007496251874062968,4.0932623466578116e-100,dissociated
halfcentury,1600,Political,Security,Political + Security,12218,1986,518,401.3476947277691,0.36769518339524604,0.30584425618135735,0.43167754761396143,0.031889728939866205,0.0004997501249375312,0.2608257804632427,-0.6524750456542601,0.05558387714517451,-0.7614194448588021,-0.543530646449718,8.084499342257839e-32,0.0007496251874062968,8.084499342257839e-32,associated
halfcentury,1600,Ideational,Economic,Ideational + Economic,12218,1986,314,197.34769481852612,0.6686697609587464,0.5725972569468559,0.7683950521409297,0.04868465557229447,0.0004997501249375312,0.1581067472306143,-2.146854825593943,0.0647523799205588,-2.273769490238238,-2.0199401609496475,4.823002960357262e-241,0.0007496251874062968,1.4469008881071786e-240,associated
halfcentury,1600,Ideational,Security,Ideational + Security,12218,1986,71,169.70951021222953,-1.2512965007882024,-1.5609809633512262,-0.9921012866815014,0.14391974676191965,0.0004997501249375312,0.03575025176233636,-3.732526845025637,0.12235811599856786,-3.97234875238283,-3.492704937668444,2.2410857640648176e-204,0.0007496251874062968,4.482171528129635e-204,dissociated
halfcentury,1600,Economic,Security,Economic + Security,12218,1986,109,126.94279508746396,-0.21891894382080723,-0.44653322344969176,-0.01924454790365784,0.11039386060889488,0.04597701149425287,0.05488418932527694,-1.2311902155695913,0.10182835755343171,-1.4307737963743175,-1.0316066347648651,1.1807559194132221e-33,0.04597701149425287,1.4169071032958664e-33,dissociated
halfcentury,1650,Political,Ideational,Political + Ideational,12948,2174,548,591.2844326494384,-0.10958012518546756,-0.15785043963354192,-0.05990545492291606,0.025088498498706483,0.0004997501249375312,0.25206991720331184,-3.2494476375191836,0.05233646925419506,-3.352027117257406,-3.146868157780961,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1650,Political,Economic,Political + Economic,12948,2174,369,493.9896804497436,-0.4203660491926825,-0.49995289773083246,-0.3487329937313128,0.037425992576748,0.0004997501249375312,0.16973321067157313,-1.4108291164442086,0.059983309527837904,-1.528396403118771,-1.2932618297696463,2.5249579351917846e-122,0.0004997501249375312,3.787436902787677e-122,dissociated
halfcentury,1650,Political,Security,Political + Security,12948,2174,623,454.7258867861669,0.45380696006394083,0.3924554574848814,0.5166012488340497,0.03187757251021237,0.0004997501249375312,0.28656853725850967,-0.6888505218860195,0.05060742747471516,-0.7880410797364612,-0.5896599640355777,3.4145330649262943e-42,0.0004997501249375312,3.4145330649262943e-42,associated
halfcentury,1650,Ideational,Economic,Ideational + Economic,12948,2174,404,235.72588687064635,0.7759726311737875,0.689803021332971,0.8656999517954137,0.04577919064236797,0.0004997501249375312,0.1858325666973321,-1.9060464042605814,0.058117860160707156,-2.0199574101755675,-1.7921353983455954,6.665003240297387e-236,0.0004997501249375312,1.3330006480594772e-235,associated
halfcentury,1650,Ideational,Security,Ideational + Security,12948,2174,92,216.98968052960257,-1.2334216787165078,-1.495909760723928,-0.9996109473225703,0.12598250577146036,0.0004997501249375312,0.04231830726770929,-3.6886302525205465,0.10792186138372872,-3.9001571008326548,-3.4771034042084383,5.009557347162052e-256,0.0004997501249375312,1.5028672041486156e-255,dissociated
halfcentury,1650,Economic,Security,Economic + Security,12948,2174,138,181.28443271440173,-0.39234268196301425,-0.5925105517755489,-0.20693768811601226,0.09684130580180564,0.0004997501249375312,0.06347746090156393,-1.4514912325226352,0.09076994320002496,-1.6294003211946841,-1.2735821438505863,1.4792750222818484e-57,0.0004997501249375312,1.775130026738218e-57,dissociated
halfcentury,1700,Political,Ideational,Political + Ideational,23007,4992,1166,1253.794221495919,-0.10468949544680167,-0.14016341467418392,-0.07152601260830165,0.017421642048864962,0.0004997501249375312,0.23357371794871795,-3.0243328916074734,0.03690293059629774,-3.096662635576217,-2.95200314763873,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Political,Economic,Political + Economic,23007,4992,887,1152.5733952269024,-0.37766532146851195,-0.424655685663177,-0.3347219081227893,0.022891865710685206,0.0004997501249375312,0.17768429487179488,-1.6662532763874411,0.040035224161050466,-1.7447223157431,-1.5877842370317823,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Political,Security,Political + Security,23007,4992,1664,1310.6323830399767,0.3442755108429587,0.30980678450325494,0.3800168250345216,0.017650194432342312,0.0004997501249375312,0.3333333333333333,-0.6307901415134751,0.033777435962686675,-0.696993916000341,-0.5645863670266092,7.924247760665366e-78,0.0004997501249375312,7.924247760665366e-78,associated
halfcentury,1700,Ideational,Economic,Ideational + Economic,23007,4992,754,400.63238319062043,0.9114424619426842,0.8455105231005505,0.9768255740533759,0.03354614234338662,0.0004997501249375312,0.15104166666666666,-1.6921005009328622,0.04232454501414767,-1.7750566091605917,-1.6091443927051328,0.0,0.0004997501249375312,0.0,associated
halfcentury,1700,Ideational,Security,Ideational + Security,23007,4992,190,455.5733953938241,-1.259475016693533,-1.4356501394048828,-1.1002894431000179,0.08527007790721534,0.0004997501249375312,0.03806089743589743,-3.3109822467557195,0.07541527319821281,-3.4587961822242166,-3.1631683112872224,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Economic,Security,Economic + Security,23007,4992,331,418.7942216527572,-0.3389540780187413,-0.4650275174051,-0.22773080128221393,0.0605626648332814,0.0004997501249375312,0.06630608974358974,-1.478166579113609,0.05947191251161099,-1.5947315276363665,-1.3616016305908514,2.290718186950893e-136,0.0004997501249375312,2.7488618243410715e-136,dissociated
halfcentury,1750,Political,Ideational,Political + Ideational,48980,11526,2249,2541.908782763041,-0.17659164668749092,-0.2041496190706877,-0.15075639888055278,0.013450909951924368,0.0004997501249375312,0.19512406732604545,-3.4637666930255833,0.027247363189792626,-3.517171524877577,-3.4103618611735897,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Political,Economic,Political + Economic,48980,11526,2694,3080.1351281876546,-0.19321023231742246,-0.21499924120062322,-0.17327736180008435,0.010555637317697665,0.0004997501249375312,0.23373243102550756,-1.9874390359635412,0.024977146272120908,-2.036394242656898,-1.9384838292701843,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Political,Security,Political + Security,48980,11526,3970,3290.956088381777,0.2705947447968317,0.2516140647702075,0.29115911328099414,0.010263260929329512,0.0004997501249375312,0.34443866041992016,-1.263793041182239,0.022831028637491497,-1.3085418573117222,-1.2190442250527556,0.0,0.0004997501249375312,0.0,associated
halfcentury,1750,Ideational,Economic,Ideational + Economic,48980,11526,1456,776.9560887910521,0.9056726031447532,0.8594955833178255,0.9540844932852002,0.02415138504251226,0.0004997501249375312,0.12632309560992538,-1.348322576019405,0.030102291082699184,-1.4073230665414955,-1.2893220854973146,0.0,0.0004997501249375312,0.0,associated
halfcentury,1750,Ideational,Security,Ideational + Security,48980,11526,444,830.1351286223268,-0.9020314674169696,-1.015872748844766,-0.7983098345067644,0.05667518518912091,0.0004997501249375312,0.038521603331598125,-2.747785210922424,0.04955838877217432,-2.8449196529158858,-2.650650768928962,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Economic,Security,Economic + Security,48980,11526,713,1005.9087832541492,-0.49623108343618455,-0.5815113239336273,-0.4183696877029904,0.04169651411224949,0.0004997501249375312,0.061860142287003296,-1.5837710317431979,0.0404726676260423,-1.6630974602902409,-1.504444603196155,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Political,Ideational,Political + Ideational,101175,23193,5309,5569.182763854894,-0.06901914971680702,-0.0842049934527955,-0.053858835893703834,0.007548649872262855,0.0004997501249375312,0.2289052731427586,-3.8982081584068022,0.019542229864668796,-3.936510928941553,-3.8599053878720513,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Political,Economic,Political + Economic,101175,23193,8562,8767.542831704612,-0.03422276289002374,-0.042278212498410885,-0.02561882000100464,0.004255928966617952,0.0004997501249375312,0.3691631095589186,-1.8037529320664316,0.01546417119687456,-1.8340627076123057,-1.7734431565205575,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Political,Security,Political + Security,101175,23193,3787,3321.274403084359,0.1892917919870396,0.16504201077786138,0.212598360752602,0.012057006952360168,0.0004997501249375312,0.16328202474884662,-1.5788306501904807,0.02059636841675701,-1.6191995322873245,-1.538461768093637,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Economic,Ideational + Economic,101175,23193,3268,2802.274404263897,0.2217730708736979,0.19511070408788975,0.248958026588901,0.013799922740030142,0.0004997501249375312,0.14090458327943775,-1.8260105974090919,0.02004942850573551,-1.8653074772803335,-1.7867137175378502,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Security,Ideational + Security,101175,23193,856,1061.5428322339467,-0.3103167998476631,-0.39128833050781353,-0.2260149183952761,0.04203108359077423,0.0004997501249375312,0.036907687664381496,-2.278232834507396,0.03601572904690512,-2.34882366343933,-2.207642005575462,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Economic,Security,Economic + Security,101175,23193,1411,1671.1827648582896,-0.24407196445096402,-0.29932876484880167,-0.18813675372554703,0.027875256481235327,0.0004997501249375312,0.06083732160565688,-1.2302244690682833,0.029148280023450154,-1.2873550979142456,-1.173093840222321,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Ideational,Political + Ideational,177285,37191,9421,9916.314623344637,-0.0739200173786577,-0.08509205289146426,-0.06316535092549413,0.005710538286764806,0.0004997501249375312,0.25331397381086823,-3.2940559134199487,0.013503935865359307,-3.320523627716053,-3.2675881991238445,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Economic,Political + Economic,177285,37191,11393,11703.495666849585,-0.03879013994956775,-0.04792021542460199,-0.029914229985084546,0.004621710258885539,0.0004997501249375312,0.30633755478475977,-1.4888182180632776,0.012315099506030013,-1.5129558130950964,-1.4646806230314589,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Security,Political + Security,177285,37191,5971,5165.189707826778,0.2091323857646128,0.19017415365867973,0.22856953211891531,0.009760760760801698,0.0004997501249375312,0.16054959533220403,-1.5539851631634483,0.01566632045987074,-1.584691151264795,-1.5232791750621015,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Economic,Ideational + Economic,177285,37191,6109,5303.189709551556,0.20405794149469098,0.18500057626583372,0.22253379341726037,0.00956779353235275,0.0004997501249375312,0.1642601704713506,-1.6904413200311694,0.014867460168963023,-1.719581541962337,-1.6613010981000018,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Security,Ideational + Security,177285,37191,2030,2340.4956678043627,-0.20528723737011131,-0.2582163420521056,-0.1551878488008465,0.025823719927214977,0.0004997501249375312,0.05458309806135893,-2.2673491055684387,0.023693496766890153,-2.3137883592315434,-2.220909851905334,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Economic,Security,Economic + Security,177285,37191,2267,2762.314624623078,-0.2850362147592761,-0.3310523314389885,-0.24162912761139824,0.02344044606511785,0.0004997501249375312,0.06095560753945847,-1.3072520821262528,0.022753042158869703,-1.3518480447576373,-1.2626561194948682,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Ideational,Political + Ideational,319362,62945,20464,20951.105071486156,-0.03393735240509378,-0.0402151120289355,-0.027969876386990663,0.0032076323698983526,0.0004997501249375312,0.3251092223369608,-3.446357742757621,0.0099399679635049,-3.4658400799660907,-3.4268754055491515,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Economic,Political + Economic,319362,62945,14795,16176.780118903558,-0.1288106164089308,-0.13797386398892025,-0.12011973116586329,0.004567963401525266,0.0004997501249375312,0.23504646913972516,-1.523215725383022,0.010151757811268642,-1.5431131706931087,-1.5033182800729354,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Security,Political + Security,319362,62945,8572,6703.114806836647,0.35477674574299467,0.33696804123375806,0.3727565471862973,0.009238691068141836,0.0004997501249375312,0.13618238144411787,-1.054584561780807,0.013213397910062912,-1.0804828216845304,-1.0286863018770835,0.0,0.0004997501249375312,0.0,associated
halfcentury,1900,Ideational,Economic,Ideational + Economic,319362,62945,12890,11021.114809409186,0.22597261149207953,0.21415414442656097,0.23896295408081794,0.00631306253675234,0.0004997501249375312,0.20478195249821274,-1.640764692841165,0.01059470174496623,-1.6615303082612989,-1.619999077421031,0.0,0.0004997501249375312,0.0,associated
halfcentury,1900,Ideational,Security,Ideational + Security,319362,62945,3185,4566.780120876402,-0.5198154385007366,-0.560723204048691,-0.4799323242534336,0.020634307477243513,0.0004997501249375312,0.0505997299229486,-2.2568818116690954,0.0190636082803143,-2.2942464838985113,-2.2195171394396795,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Economic,Security,Economic + Security,319362,62945,3039,3526.105072488046,-0.21444600555796242,-0.2582667325824466,-0.1751587582360381,0.021502658824202922,0.0004997501249375312,0.04828024465803479,-0.9642059178945882,0.019611970758805268,-1.0026453805818465,-0.9257664552073299,0.0,0.0004997501249375312,0.0,dissociated
