period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
era,1600-1799,Economic,Security,Economic + Security,117198,25974,1291,2118.591685144381,-0.7143983656046117,-0.7778640528771537,-0.6551716271236555,0.032099750759528346,0.0004997501249375312,0.049703549703549704,-1.200534041288994,0.02992538921392605,-1.2591878041482891,-1.1418802784296989,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Political,Ideational,Political + Ideational,356159,76424,21270,22697.974297229994,-0.09374138170364278,-0.10048103708914174,-0.08707595095966193,0.0035031944259921385,0.0004997501249375312,0.2783157123416728,-14.751986922884235,1.4142345521466098,-17.52388664509159,-11.98008720067688,1.788529238548186e-25,0.0004997501249375312,1.7885292385481857e-25,dissociated
era,1800-1899,Political,Economic,Political + Economic,356159,76424,19955,20371.960298844948,-0.029833792107377563,-0.037092327346400555,-0.022289826862810645,0.003829422309804091,0.0004997501249375312,0.2611090756830315,-0.8387485806208554,0.009176523280496297,-0.8567345662506282,-0.8207625949910827,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Political,Security,Political + Security,356159,76424,9758,7913.065400300079,0.3023315679744735,0.2851370126298339,0.31963210281609433,0.008753852840334956,0.0004997501249375312,0.1276824034334764,-0.9509619589165554,0.012237604660207076,-0.9749476640505613,-0.9269762537825496,0.0,0.0004997501249375312,0.0,associated
era,1800-1899,Ideational,Economic,Ideational + Economic,356159,76424,16491,14646.06540368894,0.1711602318236322,0.16117115706459126,0.18140153232655304,0.0052732030066334964,0.0004997501249375312,0.21578300010467916,-2.06491239634267,0.00981766375311761,-2.0841550172987806,-2.045669775386559,0.0,0.0004997501249375312,0.0,associated
era,1800-1899,Ideational,Security,Ideational + Security,356159,76424,5272,5688.960301136754,-0.1098046157989767,-0.13707399176511265,-0.0814138490269731,0.014437144526083695,0.0004997501249375312,0.0689835653721344,-2.5790825328600713,0.015297371791640068,-2.609065381571686,-2.5490996841484566,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Economic,Security,Economic + Security,356159,76424,3678,5105.974298799278,-0.473209952800687,-0.5110140641622269,-0.4348435918919865,0.01971998462047894,0.0004997501249375312,0.04812624306500576,-0.9134877715966156,0.017876985982315133,-0.9485266641219533,-0.878448879071278,0.0,0.0004997501249375312,0.0,dissociated
era,1900-2020,Political,Ideational,Political + Ideational,923976,140049,49507,51064.58188733004,-0.04469002001131285,-0.047811325978506514,-0.04139434431984133,0.0016308689978111156,0.0004997501249375312,0.35349770437489736,-15.620329224238468,1.4142227910078022,-18.39220589461376,-12.848452553863176,2.313328803188556e-28,0.0004997501249375312,2.313328803188556e-28,dissociated
era,1900-2020,Political,Economic,Political + Economic,923976,140049,26589,28983.024383376036,-0.12437638820836415,-0.131315619543102,-0.11769385412602945,0.0035577844933691745,0.0004997501249375312,0.18985497932866355,-0.5498865957646283,0.007306711835992449,-0.5642077509631734,-0.5355654405660831,0.0,0.0004997501249375312,0.0,dissociated
era,1900-2020,Political,Security,Political + Security,923976,140049,11676,7724.393734892786,0.5960209027144056,0.5792994569820576,0.6126016204809633,0.00854725561397844,0.0004997501249375312,0.08337082021292548,-0.13858196823727956,0.011099757745727717,-0.16033749341890588,-0.11682644305565323,8.999114957486653e-36,0.0004997501249375312,1.0798937948983982e-35,associated
era,1900-2020,Ideational,Economic,Ideational + Economic,923976,140049,40824,36872.39372906566,0.14687457501452736,0.141557305357258,0.1519945153159213,0.0026591227391595017,0.0004997501249375312,0.291497975708502,-2.402972761706488,0.006739598757635621,-2.416182375271454,-2.3897631481415225,0.0,0.0004997501249375312,0.0,associated
era,1900-2020,Ideational,Security,Ideational + Security,923976,140049,7433,9827.024376195153,-0.40278638574353476,-0.42655138251222574,-0.3792775699021249,0.012352467570243757,0.0004997501249375312,0.053074281144456587,-2.9282510109784514,0.013032937465057336,-2.953795568409964,-2.902706453546939,0.0,0.0004997501249375312,0.0,dissociated
era,1900-2020,Economic,Security,Economic + Security,923976,140049,4020,5577.581889140319,-0.47239418410681877,-0.5108435899544155,-0.43389359639615616,0.01947308915029909,0.0004997501249375312,0.02870423923055502,-0.44632440126992845,0.016852032075021815,-0.4793543841369712,-0.4132944184028857,1.4467605144077995e-154,0.0004997501249375312,2.170140771611699e-154,dissociated
