period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
era,Pre-1000,Political,Ideational,Political + Ideational,7374,1223,342,370.10876889428386,-0.11379302899258588,-0.1612965159144103,-0.07324136173390804,0.0227697111164673,0.0004997501249375312,0.2796402289452167,-11.097259401393492,1.4154704084629512,-13.871581401980876,-8.322937400806108,4.5061893552794414e-15,0.0005997001499250374,6.759284032919162e-15,dissociated
era,Pre-1000,Political,Economic,Political + Economic,7374,1223,31,108.43833831619564,-1.790088032679374,-2.291167699126032,-1.4096932198282748,0.2229870686459991,0.0004997501249375312,0.025347506132461162,-1.739087104544482,0.18886487176885236,-2.1092622532114325,-1.3689119558775313,3.3194053090287973e-20,0.0005997001499250374,6.638810618057595e-20,dissociated
era,Pre-1000,Political,Security,Political + Security,7374,1223,585,479.45289271458364,0.2867763581888473,0.23511104571107594,0.3424341677145775,0.027206231799046254,0.0004997501249375312,0.4783319705641864,0.32392773782172857,0.06078597743118016,0.20478722205661545,0.44306825358684165,9.876157905152146e-08,0.0005997001499250374,1.0206681632707004e-07,associated
era,Pre-1000,Ideational,Economic,Ideational + Economic,7374,1223,145,39.45289274631662,1.8646472842999997,1.6991083700377394,2.0159259888900127,0.08020792114961106,0.0004997501249375312,0.11856091578086672,-1.202675107391543,0.11363058248719178,-1.4253910490664388,-0.9799591657166471,3.532359141337334e-26,0.0005997001499250374,1.0597077424012002e-25,associated
era,Pre-1000,Ideational,Security,Ideational + Security,7374,1223,97,174.43833838566462,-0.8433723719037178,-1.0445763896146711,-0.6666289861758249,0.09703992067046349,0.0004997501249375312,0.07931316434995912,-4.361213707188729,0.11128498285022728,-4.579332273575175,-4.143095140802283,0.0,0.0005997001499250374,0.0,dissociated
era,Pre-1000,Economic,Security,Economic + Security,7374,1223,23,51.10876894295563,-1.134955460712616,-1.7582241161038183,-0.6672766025866236,0.27883213179197397,0.0014992503748125937,0.018806214227309895,-1.1502396615019774,0.2160883963926872,-1.5737729184316445,-0.7267064045723105,1.0206681632707004e-07,0.0014992503748125937,1.0206681632707004e-07,dissociated
era,1000-1399,Political,Ideational,Political + Ideational,8907,1067,482,477.7378327052688,0.012800678292483285,-0.02008685583838115,0.045320188368058546,0.016983216256969864,0.4527736131934033,0.45173383317713217,-10.861009589555659,1.4151873874523733,-13.63477686896231,-8.087242310149007,1.6592422850918817e-14,0.4527736131934033,1.9910907421102583e-14,not distinguishable
era,1000-1399,Political,Economic,Political + Economic,8907,1067,97,138.56167076087158,-0.5122507040773888,-0.713635362360826,-0.34509599877008074,0.09457223189249685,0.0004997501249375312,0.09090909090909091,-0.8742008508826519,0.11178065127549495,-1.093290927382622,-0.6551107743826817,5.253819767237636e-15,0.0007496251874062968,7.880729650856453e-15,dissociated
era,1000-1399,Political,Security,Political + Security,8907,1067,147,109.70049658194584,0.4205842295246051,0.2831595628140699,0.5466603968718561,0.06763178046827609,0.0004997501249375312,0.13776944704779756,-1.050304362141145,0.09146649802294447,-1.229578698266116,-0.8710300260161739,1.6071966913129814e-30,0.0007496251874062968,3.214393382625963e-30,associated
era,1000-1399,Ideational,Economic,Ideational + Economic,8907,1067,206,168.7004965313639,0.2874079794854084,0.18493266392757185,0.3836231825693736,0.04983707538383953,0.0004997501249375312,0.19306466729147143,-2.6472249368933998,0.08825775367548777,-2.8202101340973558,-2.4742397396894438,1.1663816558524501e-197,0.0007496251874062968,3.4991449675573504e-197,associated
era,1000-1399,Ideational,Security,Ideational + Security,8907,1067,92,133.56167070942615,-0.5353715475472482,-0.7506423065627602,-0.3633007423055637,0.09941805939858606,0.0004997501249375312,0.08622305529522024,-4.932709038666307,0.11615316115213488,-5.160369234524491,-4.7050488428081225,0.0,0.0007496251874062968,0.0,dissociated
era,1000-1399,Economic,Security,Economic + Security,8907,1067,43,38.737832711123595,0.14877004399301955,-0.26735576097996866,0.4758997196985494,0.19201802881640434,0.4217891054472764,0.04029990627928772,-0.9239795874913819,0.15966390613922377,-1.2369208435242605,-0.6110383314585033,7.1642394697130324e-09,0.4527736131934033,7.1642394697130324e-09,not distinguishable
era,1400-1599,Political,Ideational,Political + Ideational,30178,5344,2007,1985.5247266339618,0.015516402756401693,-0.002882076660662479,0.03358254869941536,0.009381034501474475,0.09795102448775612,0.375561377245509,-11.978554791511344,1.4144562982689899,-14.750889136118564,-9.206220446904124,2.4822407810930453e-17,0.09795102448775612,2.9786889373116544e-17,not distinguishable
era,1400-1599,Political,Economic,Political + Economic,30178,5344,666,921.1548465230019,-0.46762169699150813,-0.5291081750409905,-0.40949027838631524,0.031210220006894305,0.0004997501249375312,0.12462574850299402,-0.7939139789343508,0.044564566714673556,-0.8812605296951109,-0.7065674281735906,5.4139837005961165e-71,0.0007496251874062968,1.0827967401192233e-70,dissociated
era,1400-1599,Political,Security,Political + Security,30178,5344,636,402.3204270400393,0.6600236698034352,0.5846293380226554,0.7280539585149787,0.036077403676311896,0.0004997501249375312,0.11901197604790419,-0.5940848531611944,0.04613613371402177,-0.684511675240677,-0.5036580310817118,6.082037124433983e-38,0.0007496251874062968,9.123055686650974e-38,associated
era,1400-1599,Ideational,Economic,Ideational + Economic,30178,5344,1475,1241.3204268285092,0.2487473527303786,0.21698560250114385,0.28261838460224076,0.016735764395877088,0.0004997501249375312,0.27601047904191617,-2.7639110214727127,0.039180874578664704,-2.8407055356468955,-2.68711650729853,0.0,0.0007496251874062968,0.0,associated
era,1400-1599,Ideational,Security,Ideational + Security,30178,5344,287,542.1548462782789,-0.9164729125264282,-1.049868683273579,-0.7936881559741367,0.06515607260132988,0.0004997501249375312,0.05370508982035928,-4.886411132911532,0.06610878047161392,-5.015984342635895,-4.756837923187169,0.0,0.0007496251874062968,0.0,dissociated
era,1400-1599,Economic,Security,Economic + Security,30178,5344,273,251.5247266962077,0.11797554638804818,-0.022428972610017306,0.2445873631337583,0.06871537200759363,0.07846076961519241,0.05108532934131736,-0.5294131118021059,0.06565317924296582,-0.6580933431183189,-0.40073288048589295,7.396789452821773e-16,0.09415292353823089,7.396789452821772e-16,not distinguishable
era,1600-1799,Political,Ideational,Political + Ideational,119305,27829,7084,8062.5901923271185,-0.18666682372591717,-0.19930069402662953,-0.173711942382633,0.006721757976274428,0.0004997501249375312,0.2545546013151748,-13.692668412322671,1.4142764892156823,-16.46465033118541,-10.920686493459934,3.604991894952724e-22,0.0004997501249375312,3.604991894952724e-22,dissociated
era,1600-1799,Political,Economic,Political + Economic,119305,27829,4318,5767.654569260013,-0.4175795353787442,-0.4418536130947867,-0.39466217521315766,0.011928646601627747,0.0004997501249375312,0.15516188149053145,-1.1433851748453572,0.018345501528543518,-1.1793423578413025,-1.1074279918494119,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Political,Security,Political + Security,119305,27829,6775,4346.755237126468,0.6402226125252591,0.6192870531890259,0.661223903394095,0.010683330390534453,0.0004997501249375312,0.2434510762154587,-0.404654958375105,0.016312260607728352,-0.4366269891662526,-0.37268292758395744,7.571753283238762e-136,0.0004997501249375312,9.086103939886515e-136,associated
era,1600-1799,Ideational,Economic,Ideational + Economic,119305,27829,6638,4209.755238246812,0.6569495983052905,0.6368233323226434,0.6788586461659364,0.010826953876182679,0.0004997501249375312,0.23852815408386935,-1.6534724832298398,0.016645183866074907,-1.6860970436073466,-1.620847922852333,0.0,0.0004997501249375312,0.0,associated
