period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1450,Ideational,Security,Ideational + Security,5385,917,45,79.89814402537573,-0.8212956521588874,-1.1886936645990946,-0.524988965672108,0.17191052963666084,0.0004997501249375312,0.04907306434023991,-4.39244054927931,0.16171777499939488,-4.709407388278124,-4.075473710280495,1.8698407700697043e-162,0.0014992503748125937,5.609522310209113e-162,dissociated
halfcentury,1450,Economic,Security,Economic + Security,5385,917,50,35.312378185313236,0.49582506126870174,0.1469215560132064,0.7845229953813766,0.16119444574918076,0.0024987506246876563,0.05452562704471101,-0.4999180395391935,0.15345134232663002,-0.8006826704993883,-0.19915340857899866,0.0011226853454193784,0.0029985007496251873,0.0011226853454193784,associated
halfcentury,1500,Political,Ideational,Political + Ideational,9051,1544,608,580.5499395310786,0.06659509859042682,0.028181247529633354,0.10363713378692324,0.019101988052725432,0.0009995002498750624,0.39378238341968913,-10.737998032748317,1.415010964386625,-13.511419522946102,-7.964576542550532,3.2329954494146505e-14,0.0009995002498750624,3.8795945392975806e-14,associated
halfcentury,1500,Political,Economic,Political + Economic,9051,1544,207,285.5825877629845,-0.4633203551461307,-0.5769335394896195,-0.3610145446651744,0.05410114732105643,0.0004997501249375312,0.13406735751295337,-0.8694201704676056,0.07995604702696553,-1.026134022640458,-0.7127063182947531,1.5378868106220924e-27,0.0005997001499250374,3.075773621244185e-27,dissociated
halfcentury,1500,Political,Security,Political + Security,9051,1544,195,143.86747277291713,0.43742288023359605,0.3125136325628133,0.5590643479147203,0.06390579760167367,0.0004997501249375312,0.12629533678756477,-0.752836638767246,0.08275213509226084,-0.9150308235480773,-0.5906424539864148,9.24443190131862e-20,0.0005997001499250374,1.386664785197793e-19,associated
halfcentury,1500,Ideational,Economic,Ideational + Economic,9051,1544,356,304.867472704835,0.22335568010949788,0.15636242078916088,0.29355909279769987,0.03534871336413804,0.0004997501249375312,0.23056994818652848,-2.589674879911041,0.07045761479268396,-2.7277718049047017,-2.45157795491738,9.646843133046312e-296,0.0005997001499250374,5.788105879827787e-295,associated
halfcentury,1500,Ideational,Security,Ideational + Security,9051,1544,75,153.58258769302967,-1.0291552878490073,-1.3210488848470114,-0.7902527224055452,0.13517360245628063,0.0004997501249375312,0.048575129533678756,-4.432441445879271,0.12387963573939291,-4.675245531928481,-4.189637359830061,2.242406445881637e-280,0.0005997001499250374,6.727219337644911e-280,dissociated
halfcentury,1500,Economic,Security,Economic + Security,9051,1544,103,75.54993953515503,0.4446117617018578,0.2049284165104538,0.643620972656086,0.11114170135210914,0.0004997501249375312,0.0667098445595855,-0.3893811863873913,0.1084512090906879,-0.6019455562051396,-0.17681681656964301,0.0003301946533928833,0.0005997001499250374,0.00033019465339288327,associated
halfcentury,1550,Political,Ideational,Political + Ideational,12672,2110,782,779.6296268672019,0.004376888967044371,-0.025390507657248984,0.03711511938904945,0.015924279224101057,0.7861069465267366,0.3706161137440758,-11.202390374376105,1.4148173641773847,-13.975432408163778,-8.429348340588431,2.415445740866471e-15,0.7861069465267366,3.623168611299706e-15,not distinguishable
halfcentury,1550,Political,Economic,Political + Economic,12672,2110,285,388.181697562157,-0.44509842934398425,-0.5460051642740802,-0.3611049782666382,0.047406084674544956,0.0004997501249375312,0.13507109004739337,-0.7717302413389608,0.06849368292341163,-0.9059778598688476,-0.6374826228090741,1.9058925275949968e-29,0.0007496251874062968,3.8117850551899937e-29,dissociated
halfcentury,1550,Political,Security,Political + Security,12672,2110,316,215.1886756771045,0.5532550671207624,0.4588667592797303,0.6456408012927906,0.048747091089766555,0.0004997501249375312,0.14976303317535544,-0.4076653420803754,0.06735716248268692,-0.5396853805464418,-0.27564530361430906,1.4279765520561754e-09,0.0007496251874062968,1.7135718624674104e-09,associated
halfcentury,1550,Ideational,Economic,Ideational + Economic,12672,2110,498,397.18867556996827,0.32595402352550285,0.2609679356477738,0.39023374083188583,0.03219014371986811,0.0004997501249375312,0.23601895734597156,-2.5576408635048673,0.06061202806958995,-2.6764404385212637,-2.438841288488471,0.0,0.0007496251874062968,0.0,associated
halfcentury,1550,Ideational,Security,Ideational + Security,12672,2110,117,220.18169745408653,-0.90930622585325,-1.1266549135845685,-0.7225121080198386,0.10253590079562744,0.0004997501249375312,0.05545023696682464,-4.285907421426499,0.1006191690055389,-4.483120992677355,-4.088693850175643,0.0,0.0007496251874062968,0.0,dissociated
halfcentury,1550,Economic,Security,Economic + Security,12672,2110,112,109.6296268694817,0.030722369162162203,-0.19283332498659958,0.2417575321994502,0.1106565761641516,0.7801099450274862,0.05308056872037915,-0.48535019501529164,0.1023943954051205,-0.6860432100093279,-0.28465718002125545,2.1371038196888557e-06,0.7861069465267366,2.1371038196888557e-06,not distinguishable
halfcentury,1600,Political,Ideational,Political + Ideational,15494,2600,843,893.8039730629677,-0.08437721691401337,-0.11585413660672574,-0.05533848082433095,0.015407101916011879,0.0004997501249375312,0.3242307692307692,-11.586859772709905,1.4147496439539218,-14.359769074859592,-8.813950470560219,2.611338546847815e-16,0.0004997501249375312,3.133606256217378e-16,dissociated
halfcentury,1600,Political,Economic,Political + Economic,15494,2600,368,499.1521055608518,-0.43925931502039783,-0.5252059004767894,-0.3659229122567,0.04054446913766439,0.0004997501249375312,0.14153846153846153,-0.835685148649363,0.060505597301634385,-0.9542761193605664,-0.7170941779381597,2.1665807339324025e-43,0.0004997501249375312,4.333161467864805e-43,dissociated
halfcentury,1600,Political,Security,Political + Security,15494,2600,518,336.0439212698027,0.6235491904044762,0.5479993447322611,0.6980502593877571,0.03766926096135239,0.0004997501249375312,0.19923076923076924,-0.21019971489367992,0.055035247732629446,-0.31806880044963365,-0.1023306293377262,0.00013379550334020383,0.0004997501249375312,0.00013379550334020383,associated
halfcentury,1600,Ideational,Economic,Ideational + Economic,15494,2600,607,425.04392137057545,0.5135763652363831,0.4518692660209208,0.579765550980035,0.032849878273986284,0.0004997501249375312,0.23346153846153847,-2.33234938875399,0.05361722870889534,-2.437439157023425,-2.2272596204845554,0.0,0.0004997501249375312,0.0,associated
halfcentury,1600,Ideational,Security,Ideational + Security,15494,2600,155,286.15210565679763,-0.882386296306541,-1.0651585802912893,-0.7230138467311831,0.08947652666197178,0.0004997501249375312,0.05961538461538462,-4.051228551911117,0.08709291138939619,-4.221930658234333,-3.8805264455879005,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1600,Economic,Security,Economic + Security,15494,2600,109,159.80397307900463,-0.5498793128110175,-0.7975626492543724,-0.34230354870862884,0.11559020573022052,0.0004997501249375312,0.041923076923076924,-0.9061554341331474,0.1016684833983434,-1.1054256615939004,-0.7068852066723943,4.973949276551676e-19,0.0004997501249375312,7.460923914827514e-19,dissociated
halfcentury,1650,Political,Ideational,Political + Ideational,16200,2839,754,840.8741937766498,-0.15722666838706656,-0.19800223645133846,-0.11809046125667041,0.0198912683681768,0.0004997501249375312,0.2655864741106023,-5.182068798609019,0.06762675950589213,-5.314617247240568,-5.04952034997747,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1650,Political,Economic,Political + Economic,16200,2839,369,540.1021302449644,-0.5489928324582494,-0.6415446387876133,-0.464266161496556,0.04545586571979809,0.0004997501249375312,0.12997534343078548,-0.9775437059213807,0.05949251312790085,-1.0941490316520663,-0.860938380190695,1.140461917144718e-60,0.0004997501249375312,1.710692875717077e-60,dissociated
halfcentury,1650,Political,Security,Political + Security,16200,2839,623,365.02367588148,0.7704247038893902,0.6999481007495139,0.8428330677662995,0.037158545667680364,0.0004997501249375312,0.21944346600915815,-0.26714570645569635,0.05005608550754269,-0.36525563405048,-0.1690357788609127,9.453474289478256e-08,0.0004997501249375312,9.453474289478256e-08,associated
halfcentury,1650,Ideational,Economic,Ideational + Economic,16200,2839,776,518.0236759763895,0.582576060098862,0.5222017072233561,0.6460259599174458,0.03162359960221503,0.0004997501249375312,0.2733356815780204,-1.979166044460034,0.04850405620154839,-2.074233994615069,-1.8840980943049992,0.0,0.0004997501249375312,0.0,associated
halfcentury,1650,Ideational,Security,Ideational + Security,16200,2839,179,350.1021303374158,-0.9658509182153759,-1.1365395251552248,-0.8020018113645861,0.08412695129470406,0.0004997501249375312,0.06305036984853822,-4.086762924070797,0.08083265398053266,-4.245194925872641,-3.928330922268953,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1650,Economic,Security,Economic + Security,16200,2839,138,224.87419378310014,-0.702436354530336,-0.9050794875705784,-0.5180434291927283,0.10155768879459381,0.0004997501249375312,0.04860866502289538,-1.1230278192136791,0.09058535909127044,-1.3005751230325693,-0.9454805153947891,2.697592318101826e-35,0.0004997501249375312,3.237110781722191e-35,dissociated
halfcentury,1700,Political,Ideational,Political + Ideational,27985,6302,1653,1833.1717415422027,-0.14921234954580231,-0.1763264970071833,-0.12298371657072359,0.013717457877705622,0.0004997501249375312,0.26229768327515074,-4.510834819477516,0.042327833724114076,-4.59379737357678,-4.4278722653782525,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Political,Economic,Political + Economic,27985,6302,887,1257.2999508639327,-0.5030834597250248,-0.5561807014985437,-0.44864901792742634,0.027500590323010506,0.0004997501249375312,0.14074896858140273,-1.1958349518425542,0.03946566909575605,-1.2731876632702361,-1.1184822404148722,1.124373962428479e-201,0.0004997501249375312,1.6865609436427186e-201,dissociated
halfcentury,1700,Political,Security,Political + Security,27985,6302,1664,1113.5283073228632,0.579302978630163,0.5373417389745956,0.6202819300178944,0.021573988312469882,0.0004997501249375312,0.2640431609013012,-0.19443183032516292,0.03319720428221452,-0.2594983507183034,-0.12936530993202247,4.716617435866268e-09,0.0004997501249375312,4.716617435866268e-09,associated
halfcentury,1700,Ideational,Economic,Ideational + Economic,27985,6302,1392,841.5283075462229,0.7257366874150637,0.6788514277628335,0.7725844576550183,0.024335884439348844,0.0004997501249375312,0.22088225960012695,-1.8002540756023129,0.03492993014656842,-1.8687167386895869,-1.7317914125150389,0.0,0.0004997501249375312,0.0,associated
halfcentury,1700,Ideational,Security,Ideational + Security,27985,6302,375,745.2999510755809,-0.9899757947313269,-1.1089319305934622,-0.8766331037861138,0.05941489013317058,0.0004997501249375312,0.05950491907331006,-3.5813983395697564,0.05587640321742639,-3.690916089875912,-3.4718805892636007,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Economic,Security,Economic + Security,27985,6302,331,511.171741649197,-0.626209688770676,-0.7512162004996884,-0.5075205126580508,0.06469847905070544,0.0004997501249375312,0.05252300856870835,-1.1689825600210808,0.059308949271773215,-1.2852281005937563,-1.0527370194484054,1.7678014188263065e-86,0.0004997501249375312,2.121361702591568e-86,dissociated
halfcentury,1750,Political,Ideational,Political + Ideational,57519,14233,3344,3839.4741798855807,-0.19930606498460143,-0.21954760312814373,-0.17891585680921213,0.010332486038515066,0.0004997501249375312,0.23494695426122392,-5.19960564010247,0.03516941861124739,-5.268537700580515,-5.130673579624425,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Political,Economic,Political + Economic,57519,14233,2694,3240.7417812971426,-0.2665290561644427,-0.2923286655073252,-0.24117640106678895,0.013268836749343683,0.0004997501249375312,0.18927843743413195,-1.4148421004244243,0.024174382709130346,-1.4622238905343197,-1.3674603103145289,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Political,Security,Political + Security,57519,14233,3970,2927.784038131357,0.4392651963966792,0.4172597438207343,0.4634986229418719,0.012225760498970725,0.0004997501249375312,0.2789292489285463,-0.7379780328185251,0.022093534931251782,-0.7812813612837787,-0.6946747043532716,1.2634695276814512e-244,0.0004997501249375312,1.5161634332177415e-244,associated
halfcentury,1750,Ideational,Economic,Ideational + Economic,57519,14233,2627,1584.784038640653,0.7289494099896933,0.6947951885731821,0.7632448216928523,0.017533899365457902,0.0004997501249375312,0.18457106723810862,-1.4339426405936293,0.024343656221117487,-1.4816562067870196,-1.386229074400239,0.0,0.0004997501249375312,0.0,associated
halfcentury,1750,Ideational,Security,Ideational + Security,57519,14233,885,1431.741781772036,-0.6937108474950892,-0.7699888770685955,-0.6245402574362302,0.037744640326329786,0.0004997501249375312,0.062179442141502145,-2.869642195878356,0.03635848910854988,-2.9409048345311137,-2.7983795572255983,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Economic,Security,Economic + Security,57519,14233,713,1208.474180273228,-0.7607980988639002,-0.8502356867336032,-0.673286576353606,0.04439682765224086,0.0004997501249375312,0.050094849996487036,-1.3208556400576712,0.04037195727292199,-1.3999846763125983,-1.2417266038027441,8.905887506759947e-235,0.0004997501249375312,8.905887506759947e-235,dissociated
halfcentury,1800,Political,Ideational,Political + Ideational,121620,28788,7635,8166.658033756204,-0.09711151101535004,-0.10900865123158188,-0.08579184384433276,0.0060236428413366246,0.0004997501249375312,0.2652146727803251,-13.69429700962303,1.4142720429220146,-16.466270213750178,-10.922323805495882,3.5635440307796323e-22,0.0005997001499250374,3.563544030779633e-22,dissociated
halfcentury,1800,Political,Economic,Political + Economic,121620,28788,8562,8663.292619898042,-0.01696662745739306,-0.02727862399638524,-0.006838162593950837,0.005335965403509128,0.0004997501249375312,0.29741558982909544,-1.090409916714937,0.014600615588634316,-1.1190271232686604,-1.0617927101612137,0.0,0.0005997001499250374,0.0,dissociated
halfcentury,1800,Political,Security,Political + Security,121620,28788,3787,3154.049344881725,0.263811970332586,0.23652448094678954,0.2901531770959804,0.013765519430452464,0.0004997501249375312,0.13154786716687508,-1.0504113830570967,0.02025418863955182,-1.0901095927906184,-1.010713173323575,0.0,0.0005997001499250374,0.0,associated
halfcentury,1800,Ideational,Economic,Ideational + Economic,121620,28788,5663,5030.0493462243985,0.17097794937799862,0.15292646896097944,0.18945798018951476,0.00921320719532567,0.0004997501249375312,0.19671390857301654,-2.0719904423689455,0.016455400088621168,-2.104243026542643,-2.039737858195248,0.0,0.0005997001499250374,0.0,associated
halfcentury,1800,Ideational,Security,Ideational + Security,121620,28788,1730,1831.2926206304833,-0.0820672419954174,-0.1336684232568081,-0.032466150814307385,0.026384738478202635,0.0014992503748125937,0.06009448381269974,-2.358863825067538,0.026571725874894318,-2.4109444077823308,-2.306783242352745,0.0,0.0014992503748125937,0.0,dissociated
halfcentury,1800,Economic,Security,Economic + Security,121620,28788,1411,1942.6580346091453,-0.46117410948786325,-0.5229451869317854,-0.40109185552792165,0.031566779548746496,0.0004997501249375312,0.049013477837988054,-0.9459953101053804,0.029079961534072468,-1.0029920347121624,-0.8889985854985983,3.9092321023817046e-232,0.0005997001499250374,4.691078522858046e-232,dissociated
halfcentury,1850,Political,Ideational,Political + Ideational,234539,47636,13635,14511.855986797316,-0.08991414720196692,-0.09776797220498208,-0.0815682687705696,0.004259399434201674,0.0004997501249375312,0.28623310101603827,-5.922707784569864,0.02340826536457156,-5.968587984684424,-5.876827584455304,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Economic,Political + Economic,234539,47636,11393,11737.845074539551,-0.04301802454046826,-0.05381508271858984,-0.03278285981787147,0.005368322931203113,0.0004997501249375312,0.23916785624317743,-0.7382470959526238,0.011889128206896185,-0.7615497872381404,-0.7149444046671073,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Security,Political + Security,234539,47636,5971,4749.298936512461,0.3302269280617444,0.3080891407213423,0.35228796147936775,0.01128224062817885,0.0004997501249375312,0.1253463766898984,-0.9022975618880694,0.01541912973269912,-0.9325190561641596,-0.8720760676119792,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Economic,Ideational + Economic,234539,47636,10828,9606.298938562975,0.17270571107151014,0.16057232139516076,0.18554406197022522,0.006373683193539586,0.0004997501249375312,0.22730707867998992,-2.04590762250754,0.012264811604509951,-2.0699466532523796,-2.0218685917627,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Security,Ideational + Security,234539,47636,3542,3886.8450761629783,-0.13401732697323282,-0.1677794896323144,-0.1016518725049673,0.01712797332175541,0.0004997501249375312,0.07435552943152238,-2.702477468014723,0.0187204385158521,-2.7391695275057932,-2.6657854085236528,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Economic,Security,Economic + Security,234539,47636,2267,3143.855987424714,-0.47166201042372413,-0.5175587306558699,-0.42262859068528025,0.024619670292345203,0.0004997501249375312,0.047590057939373584,-0.8932799278177497,0.022686223388018314,-0.9377449256582656,-0.8488149299772337,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Ideational,Political + Ideational,476911,83382,28955,29864.90496277827,-0.04463787494916399,-0.04918221626997732,-0.0400326120394968,0.00240011229431607,0.0004997501249375312,0.3472572017941522,-14.903991322561518,1.414229568281604,-17.67588127639346,-12.132101368729575,5.734983136415841e-26,0.0004997501249375312,5.734983136415841e-26,dissociated
halfcentury,1900,Political,Economic,Political + Economic,476911,83382,14795,16556.922318053017,-0.16231963772222885,-0.1727667163944183,-0.15213773095582347,0.005377158104317313,0.0004997501249375312,0.17743637715574104,-0.6306696759556221,0.009882156442307539,-0.6500387025825448,-0.6113006493286993,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Security,Political + Security,476911,83382,8572,5900.172722050898,0.5388365569846465,0.5204766926102653,0.5583357887913635,0.0098341769095304,0.0004997501249375312,0.10280396248590823,-0.29399307360469096,0.013066811052868435,-0.3196040232683131,-0.2683821239410688,4.224128452143874e-112,0.0004997501249375312,6.3361926782158115e-112,associated
halfcentury,1900,Ideational,Economic,Ideational + Economic,476911,83382,22660,19988.17271905061,0.1809970164007337,0.17320971480652664,0.18893357701893926,0.003985277176447739,0.0004997501249375312,0.271761291405819,-2.206506291048842,0.009154590949946063,-2.224449289310736,-2.188563292786948,0.0,0.0004997501249375312,0.0,associated
halfcentury,1900,Ideational,Security,Ideational + Security,476911,83382,5361,7122.922314613635,-0.4099338400252339,-0.4379740382196875,-0.3819054077009248,0.014477968698150526,0.0004997501249375312,0.06429445204000864,-2.951566880836263,0.015460645035895719,-2.9818697451066187,-2.9212640165659076,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Economic,Security,Economic + Security,476911,83382,3039,3948.9049634535722,-0.3778012874315082,-0.4213136251262521,-0.33522407426054357,0.022456437008364697,0.0004997501249375312,0.03644671511837087,-0.43284024734179277,0.019565139744371268,-0.4711879212407605,-0.39449257344282507,1.8973057284886173e-108,0.0004997501249375312,2.2767668741863407e-108,dissociated
