period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1450,Political,Ideational,Political + Ideational,5440,1453,325,281.777153333496,0.20554517728946584,0.1254879397269665,0.28906225421308507,0.04188174918737629,0.0004997501249375312,0.2236751548520303,-1.6199475143584332,0.07070667229839295,-1.7585325920632835,-1.481362436653583,3.624962000316039e-116,0.000624687656171914,1.208320666772013e-115,associated
halfcentury,1450,Political,Cultural,Political + Cultural,5440,1453,65,178.1055608860217,-1.4472101877210033,-1.7781457917776708,-1.1712048782898707,0.15486695488867896,0.0004997501249375312,0.044735030970406056,-2.99963715622688,0.13035287794900782,-3.2551287970069356,-2.744145515446825,3.562100472161105e-117,0.000624687656171914,1.7810502360805524e-116,dissociated
halfcentury,1450,Political,Economic,Political + Economic,5440,1453,127,102.6160854674779,0.3062278453767757,0.11571199625787354,0.4862178893555937,0.09522805361633917,0.001999000499750125,0.08740536820371644,-0.7274709605716707,0.10201173720013684,-0.927413965483939,-0.5275279556594025,9.946317843890462e-13,0.001999000499750125,1.2432897304863078e-12,associated
halfcentury,1450,Political,Security,Political + Security,5440,1453,81,35.501200327549846,1.178755050629471,0.941670126230091,1.388179901198721,0.11667202306034359,0.0004997501249375312,0.055746730901582935,-0.716676434712905,0.12485204644710515,-0.961386445749231,-0.47196642367657893,9.456159296403233e-09,0.000624687656171914,1.050684366267026e-08,associated
halfcentury,1450,Ideational,Cultural,Ideational + Cultural,5440,1453,459,365.6604842105303,0.32758875664228454,0.2635198636352349,0.3923724156102014,0.033442093675481684,0.0004997501249375312,0.31589814177563663,-1.839777501821026,0.0640628466931878,-1.965340681339674,-1.714214322302378,2.253169982405956e-181,0.000624687656171914,2.2531699824059558e-180,associated
halfcentury,1450,Ideational,Economic,Ideational + Economic,5440,1453,118,210.67645116280042,-0.8335619058529969,-1.0447203116384445,-0.6619809748296221,0.09658971215281631,0.0004997501249375312,0.08121128699242945,-1.9528008788961646,0.10390367992628984,-2.1564520915516927,-1.7491496662406365,8.402202130936449e-79,0.000624687656171914,2.1005505327341122e-78,dissociated
halfcentury,1450,Ideational,Security,Ideational + Security,5440,1453,29,72.88591123852852,-1.3147881639445114,-1.8577546333150916,-0.9096082595950957,0.24341346291966878,0.0004997501249375312,0.01995870612525809,-2.9651523717305235,0.19176909512420137,-3.341019798173958,-2.5892849452870887,6.252919969043956e-54,0.000624687656171914,1.2505839938087912e-53,dissociated
halfcentury,1450,Cultural,Economic,Cultural + Economic,5440,1453,178,133.16426493746772,0.4173102609432251,0.27475628751256986,0.5471116135661782,0.0711628606477776,0.0004997501249375312,0.12250516173434274,-0.8006353205794484,0.09019833617735742,-0.9774240594870689,-0.6238465816718279,6.906735877610703e-19,0.000624687656171914,9.866765539443862e-19,associated
halfcentury,1450,Cultural,Security,Cultural + Security,5440,1453,21,46.06968999528097,-1.115054618655307,-1.7445679953867685,-0.6228933261418709,0.2833776065701082,0.0014992503748125937,0.014452856159669649,-2.7421079924260967,0.22221905616636067,-3.1776573425121635,-2.30655864234003,5.538806559863822e-35,0.0016658337497917708,9.231344266439704e-35,dissociated
halfcentury,1450,Economic,Security,Economic + Security,5440,1453,50,26.543198440846616,0.9010175963825519,0.548919084936511,1.198017652340677,0.16742608755716218,0.0004997501249375312,0.034411562284927734,-0.486693514035946,0.15344098094161224,-0.787437836681506,-0.18594919139038601,0.0015146531225454576,0.000624687656171914,0.0015146531225454576,associated
halfcentury,1500,Political,Ideational,Political + Ideational,9149,2477,467,442.7978202131824,0.07669009650874493,0.005523499946315428,0.14389383927873722,0.03566791138698071,0.028985507246376812,0.18853451756156642,-2.0947601806826563,0.05688361382365043,-2.2062520637770113,-1.9832682975883016,7.25060531612765e-297,0.028985507246376812,7.25060531612765e-296,associated
halfcentury,1500,Political,Cultural,Political + Cultural,9149,2477,151,330.71827622190756,-1.128464487494232,-1.3197106580552944,-0.9635741643784498,0.09154488277625995,0.0004997501249375312,0.060960839725474364,-2.755254102389958,0.08723429450103885,-2.9262333196119945,-2.584274885167922,6.022132019148466e-219,0.0007139287499107588,3.011066009574233e-218,dissociated
halfcentury,1500,Political,Economic,Political + Economic,9149,2477,207,168.40825483739704,0.29687149960528775,0.14151231634011396,0.44768395441056363,0.07651019222273878,0.0009995002498750624,0.08356883326604764,-0.8509273328674681,0.07993422116613032,-1.0075984063530836,-0.6942562593818526,1.833046839588422e-26,0.001249375312343828,2.618638342269174e-26,associated
halfcentury,1500,Political,Security,Political + Security,9149,2477,195,78.07564874560804,1.3150144239965644,1.1726201926638378,1.4596026880039221,0.07140050428422945,0.0004997501249375312,0.07872426322163908,-0.7348297213543291,0.08273214072472988,-0.8969847171747997,-0.5726747255338586,6.564851630513346e-19,0.0007139287499107588,7.294279589459273e-19,associated
halfcentury,1500,Ideational,Cultural,Ideational + Cultural,9149,2477,813,609.1806379960133,0.4160886157319909,0.3636057317944466,0.4678423980948549,0.026998617246812323,0.0004997501249375312,0.32821962050867987,-1.4597162306455314,0.048480227993130905,-1.554737477512068,-1.3646949837789948,3.637167472440758e-199,0.0007139287499107588,1.2123891574802528e-198,associated
halfcentury,1500,Ideational,Economic,Ideational + Economic,9149,2477,189,310.20676963375166,-0.7133558266348243,-0.876725411921977,-0.5679829498268714,0.0763281718920836,0.0004997501249375312,0.0763019781994348,-1.805709245404186,0.08223472355754241,-1.9668893035769692,-1.644529187231403,7.264174072347359e-107,0.0007139287499107588,1.8160435180868397e-106,dissociated
halfcentury,1500,Ideational,Security,Ideational + Security,9149,2477,37,143.81477207170903,-1.9442564810471978,-2.423796461910796,-1.580659856252499,0.2197710614495036,0.0004997501249375312,0.014937424303593056,-3.4574563219443473,0.1677694182909364,-3.786284381794583,-3.1286282620941117,2.3081738763225777e-94,0.0007139287499107588,4.6163477526451553e-94,dissociated
halfcentury,1500,Cultural,Economic,Cultural + Economic,9149,2477,266,231.68824109443193,0.19884062255666615,0.07338470217205885,0.304268339123021,0.05881333930224839,0.0014992503748125937,0.10738796931772306,-0.7072521318261616,0.07318489570833395,-0.8506945274144961,-0.5638097362378272,4.291705409856798e-22,0.0016658337497917708,5.364631762320997e-22,associated
halfcentury,1500,Cultural,Security,Cultural + Security,9149,2477,49,107.41284474233322,-1.1243661670804266,-1.5404257863747983,-0.8014450904742207,0.1916735822615382,0.0004997501249375312,0.019781994348001614,-2.5389952203400834,0.1473726123140145,-2.827845540475552,-2.250144900204615,1.6256940873234843e-66,0.0007139287499107588,2.709490145539141e-66,dissociated
halfcentury,1500,Economic,Security,Economic + Security,9149,2477,103,54.696734443665875,0.9069759459941817,0.6774703709623366,1.1374517501537753,0.11620704629295121,0.0004997501249375312,0.04158255954784013,-0.3752609316107015,0.10844182870717961,-0.5878069158767736,-0.16271494734462946,0.0005392104757164001,0.0007139287499107588,0.0005392104757164001,associated
halfcentury,1550,Political,Ideational,Political + Ideational,12804,3295,567,588.2229608280895,-0.05296850300122207,-0.12238844330351611,0.01062658510171189,0.034547537456713046,0.12593703148425786,0.17207890743550835,-2.2147759456017324,0.05034516449153164,-2.3134524680051345,-2.1160994231983303,0.0,0.12593703148425786,0.0,not distinguishable
halfcentury,1550,Political,Cultural,Political + Cultural,12804,3295,231,461.42672213544006,-0.9966518140072617,-1.1398946451826433,-0.858221572125977,0.07268953001379873,0.0004997501249375312,0.07010622154779969,-2.775655929542978,0.07100474797117191,-2.914825235566475,-2.636486623519481,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1550,Political,Economic,Political + Economic,12804,3295,285,230.80795621431707,0.30367585491220644,0.1767232278775275,0.4222396751315566,0.06376584974223103,0.0004997501249375312,0.08649468892261002,-0.7542821746191983,0.06847684437749575,-0.8884967895990901,-0.6200675596393066,3.230263254827051e-28,0.000624687656171914,4.0378290685338135e-28,associated
halfcentury,1550,Political,Security,Political + Security,12804,3295,316,118.54236084796095,1.4107304562849574,1.298118928410935,1.516052743686552,0.054666830071125765,0.0004997501249375312,0.09590288315629741,-0.3907819072093378,0.06734113017984623,-0.5227705223618364,-0.2587932920568392,6.5131123320627336e-09,0.000624687656171914,7.236791480069705e-09,associated
halfcentury,1550,Ideational,Cultural,Ideational + Cultural,12804,3295,1059,773.3026528022795,0.45334600786370155,0.40689778356930906,0.5013994444551533,0.024124376884944204,0.0004997501249375312,0.32139605462822457,-1.6984207455218099,0.041688976833836065,-1.7801311401161286,-1.6167103509274912,0.0,0.000624687656171914,0.0,associated
halfcentury,1550,Ideational,Economic,Ideational + Economic,12804,3295,262,386.8098579171888,-0.5611707989263829,-0.6945424254582551,-0.4417925733661142,0.06445236014610568,0.0004997501249375312,0.0795144157814871,-1.6519654029614235,0.07021376556065335,-1.789584383460304,-1.514346422462543,2.1261005367680742e-122,0.000624687656171914,4.2522010735361484e-122,dissociated
halfcentury,1550,Ideational,Security,Ideational + Security,12804,3295,59,198.6645283327699,-1.7429991493983277,-2.1060325745023962,-1.4525445739919787,0.172787030845603,0.0004997501249375312,0.017905918057663128,-3.1528802459062764,0.1339099111263911,-3.415343671714003,-2.8904168200985496,1.419646536742124e-122,0.000624687656171914,3.54911634185531e-122,dissociated
halfcentury,1550,Cultural,Economic,Cultural + Economic,12804,3295,340,303.42985009822917,0.16391642389096572,0.059901088931960444,0.25979334621515954,0.052314793627237476,0.006496751624187906,0.10318664643399089,-0.8385146961677905,0.06421515599516417,-0.9643764019183123,-0.7126529904172687,5.729086968633592e-39,0.00721861291576434,8.184409955190847e-39,associated
halfcentury,1550,Cultural,Security,Cultural + Security,12804,3295,64,155.84077504238047,-1.2773230292572237,-1.6197616777268993,-0.9899035207664427,0.16052858737730527,0.0004997501249375312,0.019423368740515933,-2.614174557474121,0.12901198710143938,-2.867038052192942,-2.3613110627553,2.7262200209348915e-91,0.000624687656171914,4.5437000348914864e-91,dissociated
halfcentury,1550,Economic,Security,Economic + Security,12804,3295,112,77.95233578134453,0.520036694770507,0.2844281750694807,0.7363981501009147,0.11628451817020269,0.0004997501249375312,0.033990895295902886,-0.47206029389971466,0.10238786133733901,-0.6727405021208991,-0.2713800856785302,4.01681650222653e-06,0.000624687656171914,4.01681650222653e-06,associated
halfcentury,1600,Political,Ideational,Political + Ideational,15694,4003,606,693.0047088029556,-0.19339803294009253,-0.2657065152249144,-0.12410854532666732,0.03507906073686519,0.0004997501249375312,0.15138646015488383,-2.25012784881991,0.04750154256280051,-2.343230872242999,-2.157024825396821,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1600,Political,Cultural,Political + Cultural,15694,4003,266,583.8294000340946,-1.1326463460919765,-1.2799604098895456,-1.0045311547757645,0.0699071870719549,0.0004997501249375312,0.06645016237821634,-3.0259609239432605,0.06587255606542683,-3.155071133831497,-2.896850714055024,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1600,Political,Economic,Political + Economic,15694,4003,368,295.4964131416388,0.3160849258111315,0.20209890504543257,0.41799967227220247,0.05442270418251789,0.0004997501249375312,0.09193105171121659,-0.8133415949986976,0.06048496531394567,-0.9318921270140311,-0.6947910629833641,3.2059918728827126e-41,0.0005552779165972568,4.007489841103391e-41,associated
halfcentury,1600,Political,Security,Political + Security,15694,4003,518,185.66947805550737,1.4777274224112467,1.3905318244546856,1.5608384857356663,0.042890867692538734,0.0004997501249375312,0.12940294778915812,-0.18861342531715228,0.05501407604452591,-0.29644101436442305,-0.08078583626988149,0.0006070214191891248,0.0005552779165972568,0.0006070214191891248,associated
halfcentury,1600,Ideational,Cultural,Ideational + Cultural,15694,4003,1245,845.8685427496154,0.5573671091258293,0.5101505850319878,0.6061120739001504,0.02468091517924233,0.0004997501249375312,0.3110167374469148,-1.554564685310051,0.03782574600906475,-1.628703147487818,-1.480426223132284,0.0,0.0005552779165972568,0.0,associated
halfcentury,1600,Ideational,Economic,Ideational + Economic,15694,4003,314,428.1235586239055,-0.4466511305669547,-0.568658305173951,-0.334598607465462,0.05977795334527785,0.0004997501249375312,0.07844116912315763,-1.5115872506746038,0.06381859389478058,-1.6366716947083737,-1.3865028066408338,5.0643522030138074e-124,0.0005552779165972568,8.440587005023012e-124,dissociated
halfcentury,1600,Ideational,Security,Ideational + Security,15694,4003,71,269.00318967616596,-1.9142872009379563,-2.2380777205992155,-1.6423234680564585,0.1553103891337831,0.0004997501249375312,0.01773669747689233,-3.0876260025939466,0.12185095678599758,-3.326453877894502,-2.8487981272933913,1.1771064085374297e-141,0.0005552779165972568,2.942766021343574e-141,dissociated
halfcentury,1600,Cultural,Economic,Cultural + Economic,15694,4003,408,360.6773766423653,0.17762854997093575,0.08608480391921554,0.26902391538303755,0.047285652945922664,0.0004997501249375312,0.101923557332001,-0.9685282326919887,0.058187953140688975,-1.0825766208477392,-0.8544798445362384,3.2993532561286854e-62,0.0005552779165972568,4.713361794469551e-62,associated
halfcentury,1600,Cultural,Security,Cultural + Security,15694,4003,98,226.62468067089114,-1.2052888564019746,-1.4720938172611107,-0.9642334768822438,0.131306731845772,0.0004997501249375312,0.02448163877092181,-2.551949981876098,0.10501882975981315,-2.7577868882053314,-2.346113075546864,1.963768160297645e-130,0.0005552779165972568,3.92753632059529e-130,dissociated
halfcentury,1600,Economic,Security,Economic + Security,15694,4003,109,114.70265160286013,-0.07324305364016039,-0.31940120252620546,0.15607975366384658,0.12137748769486334,0.5412293853073463,0.027229577816637523,-0.8893560805893342,0.10166154332851313,-1.08861270551322,-0.6900994556654485,2.167720875325954e-18,0.5412293853073463,2.408578750362171e-18,not distinguishable
halfcentury,1650,Political,Ideational,Political + Ideational,16566,4329,548,637.828121185964,-0.2188065856829652,-0.29871002612623054,-0.13680619435647112,0.040252210300643715,0.0004997501249375312,0.1265881265881266,-2.184148012375833,0.048934904185983445,-2.2800604245803604,-2.088235600171305,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1650,Political,Cultural,Political + Cultural,16566,4329,236,579.2502557881575,-1.2935913678296354,-1.4451073957393497,-1.143374136239059,0.0765398789369273,0.0004997501249375312,0.05451605451605451,-3.066353396711569,0.06917097531063393,-3.201928508320411,-2.9307782851027264,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1650,Political,Economic,Political + Economic,16566,4329,369,347.8260278831411,0.08513608525969182,-0.03403208519387727,0.19043017373773327,0.05727037655249671,0.14192903548225888,0.08523908523908524,-0.9387327065253426,0.059457909862000634,-1.0552702098548639,-0.8221952031958213,3.751991072641504e-56,0.14192903548225888,5.35998724663072e-56,not distinguishable
halfcentury,1650,Political,Security,Political + Security,16566,4329,623,211.0955951673044,1.5590799651948326,1.4808550297393321,1.638469491412229,0.040409530807107366,0.0004997501249375312,0.14391314391314391,-0.22915265805375154,0.05001667032183478,-0.3271853318845477,-0.13111998422295537,4.615959723390746e-06,0.000624687656171914,4.615959723390746e-06,associated
halfcentury,1650,Ideational,Cultural,Ideational + Cultural,16566,4329,1244,839.8226143055477,0.5665510155253567,0.5195522245909329,0.6120787302075543,0.023613937195920212,0.0004997501249375312,0.2873642873642874,-1.4598498205278025,0.037304138656860324,-1.5329659322952487,-1.3867337087603564,0.0,0.000624687656171914,0.0,associated
halfcentury,1650,Ideational,Economic,Ideational + Economic,16566,4329,404,504.2935434924775,-0.319553755147472,-0.4248390527392484,-0.2259581867764944,0.05048780710703446,0.0004997501249375312,0.09332409332409332,-1.306730067179334,0.05723113233506383,-1.4189030865560592,-1.1945570478026089,2.1809858205306147e-115,0.000624687656171914,3.6349763675510246e-115,dissociated
halfcentury,1650,Ideational,Security,Ideational + Security,16566,4329,92,306.0557208741687,-1.728624057407882,-2.0045262584908556,-1.4867606288718567,0.13464956097008687,0.0004997501249375312,0.02125202125202125,-3.0496498847340874,0.1073796280640937,-3.260113955739711,-2.839185813728464,1.9857946353631373e-177,0.000624687656171914,4.964486588407843e-177,dissociated
halfcentury,1650,Cultural,Economic,Cultural + Economic,16566,4329,566,457.9794373399322,0.3052189251980784,0.23193729770157506,0.37848922750673225,0.0373065157965667,0.0004997501249375312,0.13074613074613076,-0.7226725177265925,0.05122014184083598,-0.823063995734631,-0.622281039718554,3.335878895769862e-45,0.000624687656171914,4.169848619712328e-45,associated
halfcentury,1650,Cultural,Security,Cultural + Security,16566,4329,109,277.94769266703884,-1.3464754680890916,-1.6016016441420509,-1.1230593434458807,0.12221293890574345,0.0004997501249375312,0.025179025179025177,-2.75726514184956,0.09929190030951537,-2.95187726645621,-2.56265301724291,1.0194401221667866e-169,0.000624687656171914,2.0388802443335732e-169,dissociated
halfcentury,1650,Economic,Security,Economic + Security,16566,4329,138,166.90099129626782,-0.273422094827504,-0.4921186542919757,-0.07579049410424403,0.10848244080191308,0.013493253373313344,0.03187803187803188,-1.0920044387620758,0.09057084202767737,-1.2695232891363233,-0.9144855883878281,1.7835073188509235e-33,0.014992503748125937,1.9816747987232484e-33,dissociated
halfcentury,1700,Political,Ideational,Political + Ideational,28605,8703,1166,1387.8306649752296,-0.2511649147043112,-0.30270836648844557,-0.1967681772623196,0.027070180863069025,0.0004997501249375312,0.1339767896127772,-2.0684255245715,0.03443519373766983,-2.135918504297333,-2.000932544845667,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1700,Political,Cultural,Political + Cultural,28605,8703,563,1237.8205628381197,-1.135897316450389,-1.2327915836719738,-1.0373827648507021,0.04942381131610839,0.0004997501249375312,0.06469033666551764,-3.026029039137663,0.045802046674674496,-3.1158010506200253,-2.936257027655301,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1700,Political,Economic,Political + Economic,28605,8703,887,933.8014833948175,-0.07414103901244033,-0.14284633867022878,-0.007629144733670903,0.034994763729616206,0.037481259370314844,0.10191887854762725,-1.1501565017061834,0.03942300211599546,-1.2274255858535346,-1.0728874175588323,4.0549024778425776e-187,0.037481259370314844,6.758170796404296e-187,dissociated
halfcentury,1700,Political,Security,Political + Security,28605,8703,1664,720.5472885297673,1.2069230863568592,1.1615239506965003,1.2538369329175871,0.02421338409103343,0.0004997501249375312,0.1911984373204642,-0.15133219717752658,0.033152040875022944,-0.21631019729257156,-0.08635419706248161,4.999879400027026e-06,0.0005552779165972568,4.999879400027026e-06,associated
halfcentury,1700,Ideational,Cultural,Ideational + Cultural,28605,8703,1914,1128.255033669707,0.7622352387861427,0.7187419790346301,0.8028272210677277,0.021247954144706205,0.0004997501249375312,0.21992416408135126,-1.1609987643798623,0.029414696450390066,-1.2186515694226268,-1.1033459593370978,0.0,0.0005552779165972568,0.0,associated
halfcentury,1700,Ideational,Economic,Ideational + Economic,28605,8703,754,851.1461642491925,-0.17473325374499069,-0.25138305161714747,-0.10247028828340116,0.03833694002796201,0.0004997501249375312,0.08663679191083534,-1.2108779530906613,0.04182338028481557,-1.2928517784488998,-1.1289041277324228,2.634579663553625e-184,0.0005552779165972568,3.763685233648036e-184,dissociated
halfcentury,1700,Ideational,Security,Ideational + Security,28605,8703,190,656.7681372304738,-1.786691050659796,-1.984483330176632,-1.614375944393695,0.09606212849192143,0.0004997501249375312,0.02183155233827416,-2.806343276769997,0.0751065806769211,-2.9535521748967626,-2.6591343786432318,1.4573574544594537e-305,0.0005552779165972568,2.9147149089189074e-305,dissociated
halfcentury,1700,Cultural,Economic,Cultural + Economic,28605,8703,1014,759.1460908577391,0.4173695175874867,0.3568483134972632,0.47707951815492144,0.03096452370549623,0.0004997501249375312,0.11651154774215787,-0.8290647221009304,0.03777790577497615,-0.9031094174198837,-0.7550200267819771,9.507295364159266e-107,0.0005552779165972568,1.1884119205199082e-106,associated
halfcentury,1700,Cultural,Security,Cultural + Security,28605,8703,220,585.7783127275679,-1.410807034587822,-1.5879953812051402,-1.2406686736546972,0.0887038833102975,0.0004997501249375312,0.025278639549580605,-2.674373302891593,0.07019672231253905,-2.811958878624169,-2.5367877271590165,0.0,0.0005552779165972568,0.0,dissociated
halfcentury,1700,Economic,Security,Economic + Security,28605,8703,331,441.90626152738434,-0.41636293433642646,-0.5595889268172994,-0.2829676109000586,0.06856126576843087,0.0004997501249375312,0.03803286223141446,-1.1363952592445996,0.05929450664537307,-1.2526124922695308,-1.0201780262196685,7.218054747626936e-82,0.0005552779165972568,8.020060830696595e-82,dissociated
halfcentury,1750,Political,Ideational,Political + Ideational,58440,18159,2249,2903.5547917262647,-0.3684643064601101,-0.40741819193061934,-0.3290941067172371,0.019778769816631483,0.0004997501249375312,0.12385043229252712,-2.438766003053835,0.024925657442762563,-2.4876202916416497,-2.3899117144660207,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1750,Political,Cultural,Political + Cultural,58440,18159,1450,2656.2784547455044,-0.8731276328698291,-0.9347851855714853,-0.8190211063220869,0.028905034810912056,0.0004997501249375312,0.07985021201608018,-3.2287372088385142,0.029447827221066317,-3.2864549501918043,-3.171019467485224,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1750,Political,Economic,Political + Economic,58440,18159,2694,2632.106730820843,0.03352556472469069,0.000909010546072356,0.06663388595339514,0.016730161838757775,0.04447776111944028,0.14835618701470346,-1.3688942737528433,0.024126916132105727,-1.4161830293717705,-1.3216055181339161,0.0,0.04941973457715587,0.0,associated
halfcentury,1750,Political,Security,Political + Security,58440,18159,3970,2171.060022083011,0.8705888660116758,0.8417050752290105,0.8976990871387641,0.014218938450963736,0.0004997501249375312,0.218624373588854,-0.694816990214116,0.02204770522095295,-0.7380304924471838,-0.6516034879810483,5.541143541264862e-218,0.000624687656171914,5.541143541264862e-218,associated
halfcentury,1750,Ideational,Cultural,Ideational + Cultural,58440,18159,2962,1498.2543266528385,0.983051235546321,0.948102462815228,1.0185291059722983,0.018354094222080276,0.0004997501249375312,0.16311470895974448,-0.8218533667639137,0.02278524329414215,-0.8665124436204323,-0.7771942899073951,6.8120458990567e-285,0.000624687656171914,1.1353409831761165e-284,associated
halfcentury,1750,Ideational,Economic,Ideational + Economic,58440,18159,1456,1484.6204435454097,-0.028074237129840855,-0.08692413777958029,0.02737300167574054,0.02879440759555978,0.34132933533233384,0.08018062668649155,-1.013778117405986,0.029903282548158758,-1.072388551200377,-0.9551676836115948,6.245587284266203e-252,0.34132933533233384,8.92226754895172e-252,not distinguishable
halfcentury,1750,Ideational,Security,Ideational + Security,58440,18159,444,1224.5704382752772,-1.4626093785531495,-1.5878406810602663,-1.3478488762631164,0.06163258953468328,0.0004997501249375312,0.024450685610441104,-2.4009297581071354,0.049428617821788215,-2.49780984903784,-2.3040496671764306,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1750,Cultural,Economic,Cultural + Economic,58440,18159,1722,1358.185252402211,0.34229269708926324,0.2934316477446579,0.3914550403507107,0.024644836228033398,0.0004997501249375312,0.09482901040806212,-0.9350674188448653,0.028057198872787917,-0.9900595286355296,-0.8800753090542011,1.559757474496858e-243,0.000624687656171914,1.9496968431210725e-243,associated
halfcentury,1750,Cultural,Security,Cultural + Security,58440,18159,499,1120.2819663599234,-1.1659490646421717,-1.2861098058381344,-1.055687181440326,0.05871893692783833,0.0004997501249375312,0.027479486755878628,-2.412659171202934,0.04681876779186807,-2.5044239560749957,-2.3208943863308726,0.0,0.000624687656171914,0.0,dissociated
halfcentury,1750,Economic,Security,Economic + Security,58440,18159,713,1110.0875733887156,-0.6383378236833371,-0.7219977392796794,-0.5488412508657119,0.044716670508289084,0.0004997501249375312,0.03926427666721736,-1.2962254338886434,0.040363798356112604,-1.375338478666624,-1.2171123891106628,2.8510513353534326e-226,0.000624687656171914,3.1678348170593697e-226,dissociated
halfcentury,1800,Political,Ideational,Political + Ideational,124175,39512,5309,6642.246611073346,-0.3232038759265601,-0.3470268644243665,-0.29831003301315845,0.012361708903130677,0.0004997501249375312,0.13436424377404332,-2.43426338201299,0.016457283472507626,-2.4665196576191053,-2.402007106406875,0.0,0.0004997501249375312,0.0,dissociated
