period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
era,1000-1399,Cultural,Security,Cultural + Security,8907,1850,40,78.60005232541376,-0.9657567410571888,-1.413596931531385,-0.608045242858664,0.205686162817813,0.0009995002498750624,0.021621621621621623,-2.461931484713011,0.16181446157111684,-2.7790878293923997,-2.144775140033622,2.8323282359118807e-52,0.001249375312343828,4.720547059853134e-52,dissociated
era,1000-1399,Economic,Security,Economic + Security,8907,1850,43,20.900886021639316,1.023344873841295,0.6053370285313673,1.3644220687696276,0.19197950166488564,0.0004997501249375312,0.023243243243243242,-0.9239795874913819,0.15966390613922377,-1.2369208435242605,-0.6110383314585033,7.1642394697130324e-09,0.0007139287499107588,7.1642394697130324e-09,associated
era,1400-1599,Political,Ideational,Political + Ideational,30178,7908,1520,1453.7203981654877,0.06429987913048268,0.027522685900171918,0.1041574744235925,0.01932025556922308,0.0014992503748125937,0.19221041982802226,-2.0007422004894977,0.03146282532638379,-2.06240933812921,-1.9390750628497855,0.0,0.0014992503748125937,0.0,associated
era,1400-1599,Political,Cultural,Political + Cultural,30178,7908,487,1067.631944337036,-1.1316157474729645,-1.238845137691073,-1.0345550369182894,0.052011580124555694,0.0004997501249375312,0.061583206879109766,-2.7976251073936127,0.04856272727512944,-2.8928080528528666,-2.702442161934359,0.0,0.0005552779165972568,0.0,dissociated
era,1400-1599,Political,Economic,Political + Economic,30178,7908,666,540.2816234147173,0.30155874784153774,0.21609605441133858,0.37999764078507586,0.04210116690914904,0.0004997501249375312,0.08421851289833081,-0.7939139789343508,0.044564566714673556,-0.8812605296951109,-0.7065674281735906,5.4139837005961165e-71,0.0005552779165972568,6.767479625745146e-71,associated
era,1400-1599,Political,Security,Political + Security,30178,7908,636,247.36603415403917,1.3605999261019412,1.285834139977829,1.4372459874870627,0.03874740721366203,0.0004997501249375312,0.08042488619119878,-0.5940848531611944,0.04613613371402177,-0.684511675240677,-0.5036580310817118,6.082037124433983e-38,0.0005552779165972568,6.75781902714887e-38,associated
era,1400-1599,Ideational,Cultural,Ideational + Cultural,30178,7908,2564,1944.0515681753293,0.3992400767517357,0.3719166930418722,0.4275113160824197,0.01453277342196952,0.0004997501249375312,0.3242286292362165,-1.6362463145712378,0.02699249240527815,-1.689151599685583,-1.5833410294568926,0.0,0.0005552779165972568,0.0,associated
era,1400-1599,Ideational,Economic,Ideational + Economic,30178,7908,609,983.7990918377,-0.6914705426318786,-0.7787146091557225,-0.6118128118940122,0.042552472720747754,0.0004997501249375312,0.07701062215477997,-1.7874007782754735,0.045787362080737505,-1.877144007953719,-1.697657548597228,0.0,0.0005552779165972568,0.0,dissociated
era,1400-1599,Ideational,Security,Ideational + Security,30178,7908,139,450.4289415104474,-1.6926349859108794,-1.9117859848435013,-1.4880497635691852,0.11033239708221532,0.0004997501249375312,0.01757713707637835,-3.221875812600036,0.08740135090068274,-3.393182460365374,-3.0505691648346978,1.8107339081336006e-297,0.0005552779165972568,3.621467816267201e-297,dissociated
era,1400-1599,Cultural,Economic,Cultural + Economic,30178,7908,866,722.5153740575953,0.2611734246975262,0.19755403366901747,0.3239426249864819,0.031680197995491745,0.0004997501249375312,0.10950935761254425,-0.7711236866030796,0.04054896436592365,-0.85059965676029,-0.6916477164458692,1.231085351722096e-80,0.0005552779165972568,1.7586933596029944e-80,associated
era,1400-1599,Cultural,Security,Cultural + Security,30178,7908,148,330.80111362358997,-1.1576801218240076,-1.3751003299260525,-0.9671823717843578,0.106600672887702,0.0004997501249375312,0.018715225088517955,-2.627475797945021,0.08491963392355063,-2.7939182804351805,-2.461033315454862,3.38534204632412e-210,0.0005552779165972568,5.6422367438735324e-210,dissociated
era,1400-1599,Economic,Security,Economic + Security,30178,7908,273,167.4039107240579,0.703904999904895,0.5589212185468438,0.8384110081566768,0.07308174266767666,0.0004997501249375312,0.03452200303490137,-0.5294131118021059,0.06565317924296582,-0.6580933431183189,-0.40073288048589295,7.396789452821773e-16,0.0005552779165972568,7.396789452821773e-16,associated
era,1600-1799,Political,Ideational,Political + Ideational,119305,35194,4569,5719.699043156175,-0.32402903612663764,-0.35087809834706124,-0.2979823476987132,0.01344934799163035,0.0004997501249375312,0.1298232653293175,-2.3290823463461225,0.01728741579650203,-2.3629656813072666,-2.2951990113849785,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Political,Cultural,Political + Cultural,119305,35194,2515,5153.53215996693,-1.0348563496851089,-1.0792331874819727,-0.992328325574954,0.022154213098018415,0.0004997501249375312,0.07146104449622094,-3.1242968563616973,0.0218413999832757,-3.1671060003289178,-3.081487712394477,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Political,Economic,Political + Economic,119305,35194,4318,4140.210345485165,0.060652004023585164,0.03136863641584344,0.08922757144152184,0.01431473362754826,0.0004997501249375312,0.12269136784679206,-1.1433851748453572,0.018345501528543518,-1.1793423578413025,-1.1074279918494119,0.0,0.0004997501249375312,0.0,associated
era,1600-1799,Political,Security,Political + Security,119305,35194,6775,3163.558450515888,1.0985511631402063,1.0748510598219891,1.1216760151946255,0.01184813124310593,0.0004997501249375312,0.19250440415979997,-0.404654958375105,0.016312260607728352,-0.4366269891662526,-0.37268292758395744,7.571753283238762e-136,0.0004997501249375312,7.571753283238762e-136,associated
era,1600-1799,Ideational,Cultural,Ideational + Cultural,119305,35194,7365,4111.846323042202,0.840821697732331,0.8200731627329296,0.8622545105238035,0.010775215193158555,0.0004997501249375312,0.20926862533386373,-1.0677246648089718,0.014802019362585461,-1.0967366227596393,-1.0387127068583042,0.0,0.0004997501249375312,0.0,associated
era,1600-1799,Ideational,Economic,Ideational + Economic,119305,35194,2928,3303.347715174383,-0.17398529544976138,-0.21340735079893622,-0.13596051194761782,0.019883512429539188,0.0004997501249375312,0.08319599931806558,-1.1904354804032682,0.021076080316380048,-1.231744597823373,-1.1491263629831634,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Ideational,Security,Ideational + Security,119305,35194,797,2524.1069190429416,-1.6625023539362656,-1.7520773779923224,-1.5771311156645997,0.04609185559854326,0.0004997501249375312,0.02264590555208274,-2.6901700829924784,0.0367345507911389,-2.7621698025431107,-2.618170363441846,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Cultural,Economic,Cultural + Economic,119305,35194,3710,2976.3644131021506,0.31782009423039936,0.28310417606186883,0.3475818519887318,0.016383714245071023,0.0004997501249375312,0.1054156958572484,-0.897974885066615,0.019370529293419435,-0.9359411224817171,-0.860008647651513,0.0,0.0004997501249375312,0.0,associated
era,1600-1799,Cultural,Security,Cultural + Security,119305,35194,926,2274.2571041473693,-1.295849622913039,-1.3838368395112857,-1.2165495628429472,0.04335488764823824,0.0004997501249375312,0.026311303063022106,-2.5529087161509283,0.03427853997203762,-2.620094654496122,-2.4857227778057345,0.0,0.0004997501249375312,0.0,dissociated
era,1600-1799,Economic,Security,Economic + Security,119305,35194,1291,1827.0775263667886,-0.5008849635604214,-0.5698154289377289,-0.4338465584563165,0.03416623116315246,0.0004997501249375312,0.03668238904358698,-1.1742361139417916,0.029919904253040853,-1.2328791262777516,-1.1155931016058316,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Political,Ideational,Political + Ideational,364680,108480,14730,18193.609425543367,-0.3046650342813226,-0.31922991535647555,-0.2905741914636056,0.007377280593668231,0.0004997501249375312,0.1357853982300885,-2.0707892584906644,0.009716794340463988,-2.0898341753979737,-2.051744341583355,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Political,Cultural,Political + Cultural,364680,108480,12326,17482.830906107265,-0.504216854324654,-0.5215616905250466,-0.4866803756013983,0.008878569817790765,0.0004997501249375312,0.11362463126843658,-3.1473086897083955,0.010471470757999635,-3.1678327723940747,-3.1267846070227163,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Political,Economic,Political + Economic,364680,108480,19955,15196.587861426973,0.39299153306907686,0.3807541509650511,0.40491452494019253,0.0062776283934135434,0.0004997501249375312,0.1839509587020649,-0.7829698762540719,0.009156601764891832,-0.8009168157132599,-0.7650229367948839,0.0,0.0004997501249375312,0.0,associated
era,1800-1899,Political,Security,Political + Security,364680,108480,9758,5895.971803953869,0.7268074393280216,0.7071159193130527,0.7454586890390303,0.009600276450408068,0.0004997501249375312,0.08995206489675517,-0.901879030443556,0.012226045233316362,-0.925842079100856,-0.877915981786256,0.0,0.0004997501249375312,0.0,associated
era,1800-1899,Ideational,Cultural,Ideational + Cultural,364680,108480,22482,14177.102391993805,0.6651888930815028,0.6532731675823733,0.6766830989406696,0.005900672537165806,0.0004997501249375312,0.20724557522123893,-1.3083282801664131,0.0084726402023467,-1.3249346549630125,-1.2917219053698137,0.0,0.0004997501249375312,0.0,associated
era,1800-1899,Ideational,Economic,Ideational + Economic,364680,108480,9377,12323.151969920364,-0.3941545821698618,-0.41558411604838413,-0.3730318940418614,0.010859211451876235,0.0004997501249375312,0.08643989675516224,-1.1665711502106968,0.011767925064101913,-1.1896362833363365,-1.143506017085057,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Ideational,Security,Ideational + Security,364680,108480,2886,4781.136213801779,-0.728183148846837,-0.7753671249557081,-0.6828065446740492,0.023077735449675944,0.0004997501249375312,0.026603982300884954,-1.7686118411690501,0.019709857733522216,-1.8072431623267537,-1.7299805200113465,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Cultural,Economic,Cultural + Economic,364680,108480,10345,11841.717444912443,-0.19493587704212764,-0.21436586658809292,-0.17449661699062702,0.009907904964281082,0.0004997501249375312,0.0953632005899705,-1.6329755998228603,0.011274749731519209,-1.655074109296638,-1.6108770903490828,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Cultural,Security,Cultural + Security,364680,108480,2943,4594.349258020637,-0.642484904533211,-0.6874641886094882,-0.5989304019385074,0.0230714913384022,0.0004997501249375312,0.027129424778761062,-2.2925399802550004,0.01949728692886948,-2.3307546626355844,-2.2543252978744164,0.0,0.0004997501249375312,0.0,dissociated
era,1800-1899,Economic,Security,Economic + Security,364680,108480,3678,3993.542724319481,-0.11873217403164296,-0.1577761237669223,-0.08009000076581248,0.019797991158952314,0.0004997501249375312,0.03390486725663717,-0.8801732496822783,0.017873342331607825,-0.9152050006522296,-0.8451414987123269,0.0,0.0004997501249375312,0.0,dissociated
era,1900-2020,Political,Ideational,Political + Ideational,954779,219512,34453,36376.455725192754,-0.07837426508423091,-0.08719879719166884,-0.06909888354885654,0.004558262744348732,0.0004997501249375312,0.1569526950690623,-1.1102959330966524,0.006337031595838985,-1.1227165150244969,-1.097875351168808,0.0,0.0005552779165972568,0.0,dissociated
era,1900-2020,Political,Cultural,Political + Cultural,954779,219512,24716,35098.36828313941,-0.5059500497691523,-0.5179217930818759,-0.4938915304541237,0.006126344500498383,0.0004997501249375312,0.11259521119574328,-4.2220742071030095,0.007578784876929419,-4.2369286254617915,-4.2072197887442275,0.0,0.0005552779165972568,0.0,dissociated
era,1900-2020,Political,Economic,Political + Economic,954779,219512,26589,20567.575845560503,0.3704498131272363,0.3580686552288889,0.38240326351113274,0.006120855364549493,0.0004997501249375312,0.12112777433579941,-0.495030837806801,0.007300022127287763,-0.509338881176285,-0.480722794437317,0.0,0.0005552779165972568,0.0,associated
era,1900-2020,Political,Security,Political + Security,954779,219512,11676,5391.600147647623,1.114688697891077,1.09654356916349,1.1328278102336171,0.00923681341318486,0.0004997501249375312,0.05319071394730129,-0.08975509946154488,0.011096270072780965,-0.11150378880419556,-0.06800641011889419,6.027369254956532e-16,0.0005552779165972568,6.027369254956532e-16,associated
era,1900-2020,Ideational,Cultural,Ideational + Cultural,954779,219512,60212,48060.45373045009,0.3251977409533294,0.3187738466504236,0.3309672080337488,0.0030991294640941064,0.0004997501249375312,0.2742993549327599,-2.309073982315141,0.0054928387529344135,-2.3198399462708923,-2.2983080183593896,0.0,0.0005552779165972568,0.0,associated
era,1900-2020,Ideational,Economic,Ideational + Economic,954779,219512,21043,28163.332816469818,-0.4204690070110169,-0.4331874381729384,-0.40704363027860496,0.006913469524548489,0.0004997501249375312,0.0958626407667918,-0.5835107351441088,0.007949770044134403,-0.5990922844306122,-0.5679291858576053,0.0,0.0005552779165972568,0.0,dissociated
era,1900-2020,Ideational,Security,Ideational + Security,954779,219512,4275,7382.757720779406,-0.7881643718689518,-0.8266365152499183,-0.7495670385166436,0.019480888004250657,0.0004997501249375312,0.0194750173111265,-1.1339740989695726,0.016297960112108843,-1.1659181007893058,-1.1020300971498393,0.0,0.0005552779165972568,0.0,dissociated
era,1900-2020,Cultural,Economic,Cultural + Economic,954779,219512,28427,27173.813599121488,0.06504363522626855,0.054843644450376844,0.07573800443154631,0.005364398631140412,0.0004997501249375312,0.12950089288968256,-2.1253250768839966,0.007152443680332398,-2.1393438664974482,-2.111306287270545,0.0,0.0005552779165972568,0.0,associated
era,1900-2020,Cultural,Security,Cultural + Security,954779,219512,4101,7123.364392250269,-0.7965084255284957,-0.8352424522682297,-0.7575811666758004,0.019588046287572724,0.0004997501249375312,0.018682349939866612,-2.945172175588314,0.016571980768041592,-2.9776532578936754,-2.9126910932829526,0.0,0.0005552779165972568,0.0,dissociated
era,1900-2020,Economic,Security,Economic + Security,954779,219512,4020,4174.27773938862,-0.05432446219381747,-0.0963804341141759,-0.015718367040905883,0.02067245192758005,0.0079960019990005,0.01831334961186632,-0.4065040813533868,0.01685050446931676,-0.43953107011324766,-0.3734770925935259,1.3949974127132195e-128,0.0079960019990005,1.5499971252369105e-128,dissociated
