period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1400,Political,Ideational,Political + Ideational,2785,437,214,219.03717058511216,-0.033487580321767574,-0.06404962079967622,-0.002299200361390849,0.015535961741119583,0.028985507246376812,0.4897025171624714,-9.265075533540198,1.4166935727101222,-12.041794936052037,-6.488356131028359,6.154800103596997e-11,0.034782608695652174,1.2309600207193995e-10,dissociated
halfcentury,1400,Political,Economic,Political + Economic,2785,437,34,48.41229527830879,-0.5036008048690628,-0.844496240435792,-0.24102799220926838,0.15630122982226002,0.006496751624187906,0.07780320366132723,-0.9496107545732899,0.1879471199931272,-1.3179871097598193,-0.5812343993867606,4.359679978086841e-07,0.009745127436281859,5.231615973704209e-07,dissociated
halfcentury,1400,Political,Security,Political + Security,2785,437,44,24.55053415718968,0.8289639694764179,0.5675286026755992,1.0845569353683242,0.13280219743287383,0.0004997501249375312,0.10068649885583524,-0.951662091514602,0.16711595891831668,-1.2792093709945027,-0.6241148120347013,1.2364608791391906e-08,0.0014992503748125937,1.854691318708786e-08,associated
halfcentury,1400,Ideational,Economic,Ideational + Economic,2785,437,109,89.55053413455714,0.2821241312142268,0.16735888082318356,0.4058932389488138,0.06012644406254688,0.0004997501249375312,0.2494279176201373,-2.437206995388489,0.140433553951751,-2.712456761133921,-2.161957229643057,1.8118943507848927e-67,0.0014992503748125937,5.435683052354678e-67,associated
halfcentury,1400,Ideational,Security,Ideational + Security,2785,437,31,45.41229525322822,-0.5435287286321888,-0.9148385717737153,-0.25689914148961396,0.16970056197418576,0.005997001499250375,0.07093821510297482,-5.173971694756437,0.20829494815521543,-5.58222979314066,-4.765713596372215,3.346277377768925e-136,0.009745127436281859,2.007766426661355e-135,dissociated
halfcentury,1400,Economic,Security,Economic + Security,2785,437,5,10.03717059160395,-0.9379840072240524,-2.7053168915185557,-0.04785355335650513,0.6818616444254555,0.12993503248375812,0.011441647597254004,-1.9466433757882586,0.43497275099312765,-2.799189967734789,-1.0940967838417284,7.629603117827337e-06,0.12993503248375812,7.629603117827337e-06,not distinguishable
halfcentury,1450,Political,Ideational,Political + Ideational,5440,934,422,437.2666447142152,-0.051210692295730255,-0.07611017045872318,-0.028216760832507994,0.011971509962922882,0.0004997501249375312,0.4518201284796574,-10.001843385484735,1.4154715759914525,-12.776167674427981,-7.227519096541489,1.5936507954558621e-12,0.0009995002498750624,3.187301590911724e-12,dissociated
halfcentury,1450,Political,Economic,Political + Economic,5440,934,95,107.64043451196385,-0.1793334200811806,-0.3421076568741204,-0.038415605217794344,0.07909134175032294,0.01999000499750125,0.10171306209850108,-0.5734988141674721,0.11724171368304012,-0.8032925729862307,-0.34370505534871343,1.0002281647884884e-06,0.0239880059970015,1.0002281647884884e-06,dissociated
halfcentury,1450,Political,Security,Political + Security,5440,934,81,53.09292081252516,0.6047576143167858,0.40627061067977793,0.7881255059528335,0.09776839256563405,0.0004997501249375312,0.0867237687366167,-0.716676434712905,0.12485204644710515,-0.961386445749231,-0.47196642367657893,9.456159296403233e-09,0.0009995002498750624,1.418423894460485e-08,associated
halfcentury,1450,Ideational,Economic,Ideational + Economic,5440,934,236,208.09292076923688,0.18114998708964156,0.11010691267457345,0.25701394527973664,0.037117501148573755,0.0004997501249375312,0.25267665952890794,-3.4877298375197143,0.11474363116185594,-3.712627354596952,-3.2628323204424765,6.23291947950302e-203,0.0009995002498750624,1.869875843850906e-202,associated
