revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Xinhai Revolution,Politics,Administration & Law,Politics + Administration & Law,456,247,19,13.454887617028984,0.4827036179878045,-0.004454221603223456,0.844586001928495,0.21896184554335313,0.03248375812093953,0.07692307692307693,0.21176074360854838,0.3280509194113554,-0.43121905843770825,0.854740545654805,0.5185955657687054,0.08526986506746627,0.5445253440571406,not distinguishable,False,1840,1879,True
Xinhai Revolution,Politics,Military,Politics + Military,456,247,48,23.850189169083862,0.9940517670973189,0.7567916598146499,1.2394753570228736,0.1233458042090636,0.0004997501249375312,0.19433198380566802,1.2051045113418457,0.2722944753841734,0.6714073395888659,1.7388016830948256,9.611229699676155e-06,0.002623688155922039,6.727860789773308e-05,associated,False,1840,1879,True
Xinhai Revolution,Politics,Business,Politics + Business,456,247,13,20.25520329698575,-0.6205136559165227,-1.3675008815888856,-0.1100763798408639,0.3314096928091127,0.05847076461769116,0.05263157894736842,-1.171808825373144,0.3226199601924767,-1.8041439473503984,-0.5394737033958897,0.00028105365794461195,0.136431784107946,0.000983687802806142,not distinguishable,False,1840,1879,True
Xinhai Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,456,247,22,25.236368598914563,-0.19388350223550369,-0.6814384457650792,0.18590545907479172,0.21872527105940995,0.3613193403298351,0.08906882591093117,-0.7738792624969878,0.2692385802651613,-1.3015868798167038,-0.24617164517727164,0.004048917005373297,0.5419790104947526,0.012146751016119893,not distinguishable,False,1840,1879,True
Xinhai Revolution,Politics,Religion,Politics + Religion,456,247,9,18.94259114258102,-1.033221083280537,-2.0625528822933736,-0.4087254011272291,0.4214650486558555,0.025487256371814093,0.03643724696356275,-2.0913752992623755,0.3592879335491166,-2.795579649018644,-1.3871709495061069,5.853532026875033e-09,0.08526986506746627,6.146208628218785e-08,not distinguishable,True,1840,1879,True
Xinhai Revolution,Politics,Learning & Culture,Politics + Learning & Culture,456,247,33,42.26076016641335,-0.352126404788431,-0.7021915531236135,-0.08483996077960118,0.16075530114480524,0.031484257871064465,0.13360323886639677,-1.6020343272254558,0.22643712141747285,-2.0458510852037026,-1.158217569247209,1.4948830126717817e-12,0.08526986506746627,3.139254326610742e-11,not distinguishable,False,1840,1879,True
Xinhai Revolution,Administration & Law,Military,Administration & Law + Military,456,247,1,3.9362255443600294,-1.5643702154227122,-3.4183353393851696,-0.20403170723782824,0.9994569536426319,0.16491754122938532,0.004048582995951417,-1.6785654549871767,0.8420531588991236,-3.328989646429459,-0.028141263544894546,0.04621549552593083,0.2886056971514243,0.06932324328889625,not distinguishable,True,1840,1879,True
Xinhai Revolution,Administration & Law,Business,Administration & Law + Business,456,247,3,3.3429105345273604,-0.134844467849193,-2.7475301433991035,0.8754986109455832,0.8388778814290356,0.84007996001999,0.012145748987854251,-0.5978870896634423,0.5759469828804958,-1.726743176109214,0.5309689967823294,0.299226308751644,0.9266866566716642,0.3307238149360276,not distinguishable,True,1840,1879,True
Xinhai Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,456,247,3,4.165000035081421,-0.4145221698686887,-3.0343936554996467,0.5673019784500152,0.8208014809125246,0.5342328835582209,0.012145748987854251,-0.8784535797239202,0.5730529690772025,-2.001637399115237,0.2447302396673966,0.12529160168999365,0.7011806596701649,0.15477197855822744,not distinguishable,True,1840,1879,True
Xinhai Revolution,Administration & Law,Religion,Administration & Law + Religion,456,247,2,3.1262775570957677,-0.5365612590200455,-2.933201529713824,0.6519433027085948,0.9372933680189018,0.5057471264367817,0.008097165991902834,-1.3495712759207148,0.6640395881480582,-2.651088868690909,-0.04805368315052072,0.04211664877306451,0.7011806596701649,0.06932324328889625,not distinguishable,True,1840,1879,True
Xinhai Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,456,247,7,6.974698712525926,0.004875166759955053,-1.1577368292272363,0.730532771432811,0.4793811259439808,0.9900049975012494,0.02834008097165992,-1.0075013176576075,0.4163672655487612,-1.8235811581331793,-0.19142147718203562,0.015531526678470419,0.9900049975012495,0.03261620602478788,not distinguishable,True,1840,1879,True
Xinhai Revolution,Military,Business,Military + Business,456,247,2,5.925656972629997,-1.3619158711235186,-3.7587351265991393,-0.22441234214167044,0.9435221846057845,0.13843078460769614,0.008097165991902834,-1.6617876593649188,0.6585820494888032,-2.9526084763629727,-0.3709668423668646,0.011626541036328101,0.26427695243287447,0.027128595751432238,not distinguishable,True,1840,1879,True
Xinhai Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,456,247,7,7.382896204960463,-0.07183518291463362,-1.2494044407206633,0.6923013734512082,0.5122475347555234,0.8680659670164917,0.02834008097165992,-0.6875494050471158,0.40721014895760926,-1.4856812970040298,0.11058248690979833,0.09132703247778262,0.9266866566716642,0.12785784546889567,not distinguishable,True,1840,1879,True
Xinhai Revolution,Military,Religion,Military + Religion,456,247,0,5.5416524651924055,-3.5949431981069253,-3.9884759207046696,-3.1022942323263845,0.2293405878202506,0.0004997501249375312,0.0,-3.7059132522273597,1.4244331179245986,-6.497802163359573,-0.9140243410951463,0.009276948891890307,0.002623688155922039,0.024351990841212055,dissociated,True,1840,1879,True
Xinhai Revolution,Military,Learning & Culture,Military + Learning & Culture,456,247,1,12.363379645072117,-3.10023533143634,-4.901899854656294,-1.7724263091311663,1.0063971379590748,0.0004997501249375312,0.004048582995951417,-3.5526355824302946,0.8315315771945407,-5.182437473731595,-1.922833691128995,1.933802089003504e-05,0.002623688155922039,0.00010152460967268396,dissociated,True,1840,1879,True
Xinhai Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,456,247,10,6.270057754756292,0.6331492814238234,-0.28719911821364835,1.2248329599067953,0.3826556210023395,0.08595702148925537,0.04048582995951417,-0.08734761316508499,0.3624911548305535,-0.7978302766329698,0.6231350503027998,0.809582388581082,0.18050974512743628,0.8095823885810821,not distinguishable,False,1840,1879,True
Xinhai Revolution,Business,Religion,Business + Religion,456,247,5,4.706348301388592,0.07915978828646278,-1.4054381412834145,0.9678948186139871,0.6012618302301266,0.8825587206396801,0.020242914979757085,-1.0047364863509278,0.4631677361649049,-1.9125452492341415,-0.09692772346771417,0.03006209129556801,0.9266866566716642,0.05739126520062984,not distinguishable,True,1840,1879,True
Xinhai Revolution,Business,Learning & Culture,Business + Learning & Culture,456,247,18,10.499823140747464,0.7500449429932696,0.18194089171494848,1.1855389115757835,0.2548594053803436,0.009995002498750625,0.0728744939271255,-0.38640777616975536,0.29473468099440053,-0.9640877509187804,0.19127219857926964,0.1898456024980979,0.041979010494752625,0.22148653624778086,associated,False,1840,1879,True
Xinhai Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,456,247,8,5.863734801733276,0.4175891262910369,-0.8094643957624865,1.0665249450285692,0.4674914729652441,0.28385807096451776,0.032388663967611336,-0.7744614685877302,0.3845309943783799,-1.5281422175693549,-0.020780719606105613,0.04400515259282091,0.4585399607888364,0.06932324328889625,not distinguishable,True,1840,1879,True
