revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Xinhai Revolution,20-35,Politics,Administration & Law,Politics + Administration & Law,494,258,25,19.86365636263403,0.32450062169026705,-0.028805498141911932,0.616102837660475,0.15925952014450942,0.04447776111944028,0.09689922480620156,0.07604612798905105,0.3042927673028089,-0.5203676959244544,0.6724599519025566,0.8026561300197432,0.08491208940984053,0.913709042126395,not distinguishable,False
Xinhai Revolution,20-35,Politics,Military,Politics + Military,494,258,85,60.392256283655534,0.4896656488702573,0.3450481506709242,0.6610693139812753,0.08372990005541087,0.0004997501249375312,0.32945736434108525,0.91517572175634,0.21742700072497662,0.4890188003353858,1.341332643177294,2.5637042464045943e-05,0.0020989505247376314,0.0001345944729362412,associated,False
Xinhai Revolution,20-35,Politics,Business,Politics + Business,494,258,17,24.933554715407418,-0.5393781920306022,-1.143696424631731,-0.1312653282279814,0.25644157439353976,0.04397801099450275,0.06589147286821706,-0.978478033065566,0.30270880117891635,-1.571787283376242,-0.38516878275488997,0.00122752105773277,0.08491208940984053,0.005155588442477634,not distinguishable,False
Xinhai Revolution,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,494,258,10,17.114013377224794,-0.7463343387865554,-1.5829142011364268,-0.2096588599461089,0.3622191098234452,0.04297851074462768,0.03875968992248062,-1.1780053166108904,0.37142228293500396,-1.905992991163498,-0.45001764205828265,0.0015159828431553276,0.08491208940984053,0.005305939951043647,not distinguishable,False
Xinhai Revolution,20-35,Politics,Religion,Politics + Religion,494,258,6,10.169629492448395,-0.7149984555620207,-2.089617379712812,-0.0179927641574698,0.5244575990562138,0.13843078460769614,0.023255813953488372,-2.0441283960009615,0.43306949547633844,-2.892944607134585,-1.1953121848673383,2.357365667071035e-06,0.1938030984507746,1.6501559669497243e-05,not distinguishable,True
Xinhai Revolution,20-35,Politics,Learning & Culture,Politics + Learning & Culture,494,258,42,52.526889756193846,-0.31926128974940415,-0.5790578280396007,-0.107164123111061,0.12023515559795393,0.013493253373313344,0.16279069767441862,-1.9615799853528457,0.21296169416849536,-2.3789849059230965,-1.544175064782595,3.232445767613437e-20,0.040479760119940034,6.788136111988217e-19,dissociated,False
Xinhai Revolution,20-35,Administration & Law,Military,Administration & Law + Military,494,258,0,6.632669035902752,-3.834442032394997,-4.239699718842796,-3.337262545552161,0.2250259071094395,0.0004997501249375312,0.0,-3.6100795139365522,1.4255250030296858,-6.404108519874736,-0.816050507998368,0.011326654646309086,0.0020989505247376314,0.021623613415680983,dissociated,True
Xinhai Revolution,20-35,Administration & Law,Business,Administration & Law + Business,494,258,0,2.738364593286887,-2.6952654215008796,-3.1841295133758742,-2.131253707865456,0.259660067973328,0.0004997501249375312,0.0,-2.6181320143220783,1.428742812769164,-5.4184679273496394,0.18220389870548281,0.06688104476135812,0.0020989505247376314,0.10803861076834773,dissociated,True
Xinhai Revolution,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,494,258,3,1.8795718787851445,0.5566528879833816,-1.9175271173945547,1.5237952483862203,0.7893426505001341,0.41379310344827586,0.011627906976744186,-0.12022946114814789,0.5813893615796294,-1.2597526098442213,1.0192936875479257,0.8361685531905848,0.4827586206896552,0.913709042126395,not distinguishable,True
Xinhai Revolution,20-35,Administration & Law,Religion,Administration & Law + Religion,494,258,0,1.1168946284164738,-1.6932256627235291,-2.17149814532383,-1.1375124441532243,0.2707135155968581,0.0004997501249375312,0.0,-2.398121670807035,1.4300519808552206,-5.201023553283267,0.4047802116691974,0.0935528063980104,0.0020989505247376314,0.14032920959701561,dissociated,True
Xinhai Revolution,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,494,258,10,5.768843502084439,0.7441181085713857,-0.1409172399396103,1.340183776625284,0.3866355757298383,0.05297351324337831,0.03875968992248062,-0.814192014250216,0.36236920111277865,-1.5244356484312622,-0.10394838006916984,0.024649125545072995,0.09270364817591203,0.04313596970387774,not distinguishable,False
