revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
German Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,9610,3737,379,408.474310889624,-0.10791033963850027,-0.2118317739022976,-0.013326882688844636,0.05064433713521404,0.03498250874562719,0.10141824993310142,-1.6775343412808137,0.06418738365749282,-1.8033416132494997,-1.5517270693121277,1.4612919563036244e-150,0.03673163418290855,1.5343565541188057e-149,dissociated,False,1760,1799,False
German Revolution,Military,Business,Military + Business,9610,3737,20,79.35666782839579,-1.9617889642970334,-2.634267276596064,-1.4639046318334916,0.30418126747964425,0.0004997501249375312,0.005351886540005352,-2.2845107788140755,0.22499258939396832,-2.7254962540262535,-1.8435253036018975,3.1898230370283055e-24,0.0006996501749125438,7.442920419732713e-24,dissociated,False,1760,1799,False
German Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,9610,3737,223,69.4869031997352,1.6751179536181402,1.5391595792306563,1.8124785107869792,0.06939515973632474,0.0004997501249375312,0.05967353492105967,0.8674588285495431,0.08347618991010276,0.7038454963257417,1.0310721607733446,2.705119708674831e-25,0.0006996501749125438,7.100939235271431e-25,associated,False,1760,1799,False
German Revolution,Military,Religion,Military + Religion,9610,3737,8,33.23603341731804,-1.9887556094328422,-3.2467335586013575,-1.2563946615126524,0.5066306213057856,0.001999000499750125,0.0021407546160021407,-2.236661614120775,0.346908084320842,-2.916601459389625,-1.5567217688519246,1.1377128567069125e-10,0.0024693535585148603,1.5927979993896772e-10,dissociated,True,1760,1799,False
German Revolution,Military,Learning & Culture,Military + Learning & Culture,9610,3737,138,186.35828595208193,-0.43205856302316253,-0.6359321771571317,-0.2459459916308389,0.10167015804676063,0.0004997501249375312,0.03692801712603693,-2.4547832843995647,0.09428511321954265,-2.6395821063098683,-2.269984462489261,1.951123621974935e-149,0.0006996501749125438,1.3657865353824546e-148,dissociated,False,1760,1799,False
German Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,9610,3737,76,128.5580918443626,-0.7544889472334322,-1.0745287387315179,-0.4831400423127234,0.15253560610743735,0.0004997501249375312,0.020337168852020335,-1.0312417441643615,0.12187982987164718,-1.27012621071279,-0.7923572776159331,2.6478673153375505e-17,0.0006996501749125438,5.0550194201898685e-17,dissociated,False,1760,1799,False
German Revolution,Business,Religion,Business + Religion,9610,3737,17,61.490163467554844,-1.8246843863058737,-2.5973434816745185,-1.2715878434846792,0.3433351635518145,0.0009995002498750624,0.004549103559004549,-1.9525301992586503,0.24402004436446892,-2.4308094862130094,-1.4742509123042913,1.228969835319058e-15,0.0013118440779610195,2.1506972118083513e-15,dissociated,False,1760,1799,False
German Revolution,Business,Learning & Culture,Business + Learning & Culture,9610,3737,584,344.7824631430263,0.759425963021695,0.6901619072662977,0.8336213992775532,0.03764446238156731,0.0004997501249375312,0.15627508696815628,-0.9878221124894712,0.057889493595403956,-1.1012855199364628,-0.8743587050424794,2.7540140367065606e-65,0.0006996501749125438,9.639049128472963e-65,associated,False,1760,1799,False
German Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,9610,3737,24,53.8424955776303,-1.149299070929029,-1.7927274869189624,-0.6693809149985931,0.2830705075299038,0.0004997501249375312,0.006422263848006422,-1.2941228353344632,0.20841978167066427,-1.7026256074089652,-0.8856200632599611,5.325057708355827e-10,0.0006996501749125438,6.989138242217023e-10,dissociated,False,1760,1799,False
German Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,9610,3737,274,301.90110417933926,-0.13965725815638436,-0.27471658607918714,-0.022480367935404137,0.0651135830759843,0.03298350824587706,0.07332084559807332,-1.7639560951502071,0.07281723136932429,-1.9066778686340826,-1.6212343216663316,1.2300633972892633e-129,0.036455456482285174,6.457832835768632e-129,dissociated,False,1760,1799,False
German Revolution,Religion,Learning & Culture,Religion + Learning & Culture,9610,3737,360,144.40124289879094,1.3149292897180347,1.2318719660320978,1.3969697590971022,0.0418612079253425,0.0004997501249375312,0.09633395772009633,-0.1787336103843756,0.08203279166045564,-0.3395178820388687,-0.017949338729882552,0.0293460180740174,0.0006996501749125438,0.0324350726081245,associated,False,1760,1799,False
German Revolution,Politics,Administration & Law,Politics + Administration & Law,19259,7426,1571,825.5317635866459,0.9278731080332273,0.8793771845819184,0.9755829532385061,0.02488521415894859,0.0004997501249375312,0.211553999461352,1.4436460599381085,0.04121639983320096,1.3628619162650346,1.5244302036111823,9.042926651229435e-269,0.0006559220389805098,6.330048655860605e-268,associated,False,1800,1839,True
German Revolution,Politics,Military,Politics + Military,19259,7426,176,196.7333834567361,-0.16023557750598572,-0.3456798019982689,0.003013062920249199,0.09047790513708928,0.07846076961519241,0.02370051171559386,-0.7647805383584475,0.08292054391317746,-0.9273048044282753,-0.6022562722886197,2.887600863427333e-20,0.07846076961519241,4.331401295141e-20,not distinguishable,False,1800,1839,True
German Revolution,Politics,Business,Politics + Business,19259,7426,853,726.0685485103679,0.23229223711452687,0.17191949055611497,0.2936211462877934,0.03183075662496908,0.0004997501249375312,0.11486668462159978,0.09562628894334356,0.04393918824822386,0.009505479976824785,0.18174709790986232,0.02953039764148095,0.0006559220389805098,0.031006917523555,associated,False,1800,1839,True
German Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,19259,7426,367,394.696042334448,-0.10482424926848985,-0.22872757649127373,0.006143583063385115,0.05867857708836702,0.0769615192403798,0.04942095340694856,-0.057192474279086275,0.06233020828151499,-0.17935968251085566,0.0649747339526831,0.35884281095597204,0.07846076961519241,0.35884281095597204,not distinguishable,False,1800,1839,True
German Revolution,Politics,Religion,Politics + Religion,19259,7426,156,278.23619975839114,-0.8327377217477477,-1.0403161755523553,-0.6434205922463425,0.10182227718305284,0.0004997501249375312,0.02100727174791274,-0.8662126538100069,0.08728532567184,-1.0372918921268133,-0.6951334154932005,3.2762781269894375e-23,0.0006559220389805098,5.2924492820598605e-23,dissociated,False,1800,1839,True
German Revolution,Politics,Learning & Culture,Politics + Learning & Culture,19259,7426,680,1381.7340621311973,-1.022334869928832,-1.1033341526258107,-0.9465262519064712,0.040793087564695726,0.0004997501249375312,0.09157015890115809,-2.9361069666289694,0.045666273059680816,-3.0256128618259437,-2.846601071431995,0.0,0.0006559220389805098,0.0,dissociated,False,1800,1839,True
German Revolution,Administration & Law,Military,Administration & Law + Military,19259,7426,34,106.27800978351075,-1.629946297223832,-2.1871617219626867,-1.2111511098835983,0.2456519001485103,0.0004997501249375312,0.004578507945057905,-1.9674795254926525,0.1737768714895424,-2.3080821936121554,-1.6268768573731494,1.0226430660561845e-29,0.0006559220389805098,2.1475504387179873e-29,dissociated,False,1800,1839,True
German Revolution,Administration & Law,Business,Administration & Law + Business,19259,7426,137,392.2319585331272,-1.514113383342701,-1.7505025865174986,-1.3111911433191066,0.11436395080563867,0.0004997501249375312,0.018448693778615674,-1.5967840856704294,0.0895461735393652,-1.7722945858075851,-1.4212735855332737,3.991545672027509e-71,0.0006559220389805098,1.1974637016082527e-70,dissociated,False,1800,1839,True
German Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,19259,7426,170,213.22009062055383,-0.3259507947485453,-0.5237882745355305,-0.13840767265791445,0.09644123455948224,0.0009995002498750624,0.022892539725289523,-0.42875129639509274,0.08378005686049245,-0.5929602078416579,-0.26454238494852755,3.094778123772253e-07,0.0011660836248542396,3.610574477734295e-07,dissociated,False,1800,1839,True
German Revolution,Administration & Law,Religion,Administration & Law + Religion,19259,7426,22,150.306923209868,-2.7447057544871365,-3.464900642204001,-2.24733136170788,0.31354176814974416,0.0004997501249375312,0.0029625639644492324,-2.371277549076751,0.21372167415313797,-2.790172030416901,-1.9523830677366003,1.3241328806733775e-28,0.0006559220389805098,2.5278900449219026e-28,dissociated,False,1800,1839,True
German Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,19259,7426,500,746.431254285234,-0.5776053979616297,-0.6743145039044252,-0.4793806418010239,0.049490247671395385,0.0004997501249375312,0.06733099919202801,-2.3945215605444528,0.051729282297967756,-2.4959109538484694,-2.293132167240436,0.0,0.0006559220389805098,0.0,dissociated,False,1800,1839,True
German Revolution,Military,Business,Military + Business,19259,7426,31,93.47322986922873,-1.5768980065247213,-2.123866017312635,-1.1164606718447303,0.2561217121435774,0.0004997501249375312,0.004174521949905737,-2.125319475390512,0.1814949741744563,-2.4810496247724463,-1.7695893260085778,1.1318155275959273e-31,0.0006559220389805098,2.9710157599393093e-31,dissociated,False,1800,1839,True
German Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,19259,7426,148,50.8127145423045,1.53307467699428,1.3353480875183588,1.714885779300771,0.10124615683756803,0.0004997501249375312,0.01992997576084029,0.4763637033288115,0.09175204555684145,0.29652969403740226,0.6561977126202208,2.0820441753964708e-07,0.0006559220389805098,2.5719369225485817e-07,associated,False,1800,1839,True
German Revolution,Military,Religion,Military + Religion,19259,7426,12,35.819808351863024,-1.5388284951162927,-2.5551483508455557,-0.8888593552055316,0.42822305794974486,0.005497251374312844,0.0016159439806086723,-1.9733089622772313,0.2858100679922078,-2.5334966955419587,-1.413121229012504,5.046338159796526e-12,0.006075909413714196,7.064873423715136e-12,dissociated,False,1800,1839,True
German Revolution,Military,Learning & Culture,Military + Learning & Culture,19259,7426,260,177.88285399872035,0.5463064211458012,0.4025236539216919,0.6772814434002775,0.06908365909827917,0.0004997501249375312,0.03501211957985457,-1.8750447187006163,0.07123440574731792,-2.0146641539653594,-1.7354252834358732,1.0690404141553875e-152,0.0006559220389805098,4.489969739452627e-152,associated,False,1800,1839,True
German Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,19259,7426,104,187.5305209789979,-0.8474639158264937,-1.1134575001234739,-0.6185214986664378,0.12842538159507066,0.0004997501249375312,0.014004847831941825,-1.0576993877182894,0.10326908437499314,-1.260106793093276,-0.8552919823433028,1.2832702625184444e-24,0.0006559220389805098,2.2457229594072775e-24,dissociated,False,1800,1839,True
German Revolution,Business,Religion,Business + Religion,19259,7426,34,132.19737189990488,-1.943471531100893,-2.463864988326184,-1.524674035358038,0.2415974075691412,0.0004997501249375312,0.004578507945057905,-1.99223562093408,0.17381455143543562,-2.3329121417475336,-1.6515591001206262,2.0509613455236812e-30,0.0006559220389805098,4.7855764728885895e-30,dissociated,False,1800,1839,True
German Revolution,Business,Learning & Culture,Business + Learning & Culture,19259,7426,1029,656.4983702226382,0.6479821331145424,0.5884071194032819,0.704923132469184,0.029188845944158128,0.0004997501249375312,0.13856719633719364,-1.3996167081645385,0.04131644138814233,-1.4805969332852975,-1.3186364830437796,1.5272122453531364e-251,0.0006559220389805098,8.017864288103966e-251,associated,False,1800,1839,True
German Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,19259,7426,40,71.86343438640567,-0.8373389722484689,-1.3361891984078498,-0.4378186297471894,0.2260120864541237,0.0009995002498750624,0.00538647993536224,-0.9591089141069782,0.16209149284042695,-1.2768082400742151,-0.6414095881397414,3.2770015109336368e-09,0.0011660836248542396,4.301064483100398e-09,dissociated,False,1800,1839,True
German Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,19259,7426,446,356.87719714275767,0.32121259082320164,0.21930946702198695,0.41867077385231233,0.04951181997572398,0.0004997501249375312,0.06005925127928898,-1.4030769449932883,0.058386256107561686,-1.517514006964109,-1.2886398830224675,1.3208498443685136e-127,0.0006559220389805098,4.622974455289798e-127,associated,False,1800,1839,True
German Revolution,Religion,Learning & Culture,Religion + Learning & Culture,19259,7426,656,251.57626239709768,1.3809347427209533,1.3134256831273532,1.4482837345998463,0.034550726373879605,0.0004997501249375312,0.08833827093994075,-0.27537249250877066,0.05941283786793278,-0.3918216547299189,-0.1589233302876224,3.57112096674597e-06,0.0006559220389805098,3.947028436929756e-06,associated,False,1800,1839,True
German Revolution,Politics,Administration & Law,Politics + Administration & Law,31962,9646,1558,736.695414364006,1.0800391529662328,1.0330017245754932,1.1267175538016552,0.024602130899559958,0.0004997501249375312,0.1615177275554634,1.1344006046549653,0.0365492633236541,1.0627640485406031,1.2060371607693274,1.678349339732328e-211,0.0005830418124271198,7.0490672268757776e-211,associated,False,1840,1879,True
German Revolution,Politics,Military,Politics + Military,31962,9646,219,237.48782783390786,-0.1166668473325339,-0.27745711276550394,0.041411371299734656,0.08191174397236897,0.15292353823088456,0.022703711382956664,-0.8163341998983668,0.07295767874541928,-0.9593312502393885,-0.673337149557345,4.6084506451468694e-29,0.15292353823088456,9.677746354808426e-29,not distinguishable,False,1840,1879,True
German Revolution,Politics,Business,Politics + Business,31962,9646,1156,994.8168520099892,0.21653749042607315,0.15885606790492732,0.27007508255495877,0.028094681887097805,0.0004997501249375312,0.11984242172921418,0.1654238781798966,0.03685909398186498,0.09318005397544123,0.23766770238435198,7.189250888149264e-06,0.0005830418124271198,7.5487134325567275e-06,associated,False,1840,1879,True
German Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,31962,9646,195,275.0136456896812,-0.49495516709431187,-0.6718371915173978,-0.3210746541633764,0.09142546573504692,0.0004997501249375312,0.02021563342318059,-0.46975643792755184,0.07872379679892187,-0.6240550796534388,-0.315457796201665,2.414384418474991e-09,0.0005830418124271198,2.9824748698808714e-09,dissociated,False,1840,1879,True
German Revolution,Politics,Religion,Politics + Religion,31962,9646,176,275.8065162060134,-0.6466014024948763,-0.8448693353353415,-0.4781844276161331,0.09453770556341748,0.0004997501249375312,0.01824590503835787,-0.7535496778453612,0.08129414444116666,-0.9128862009500478,-0.5942131547406746,1.8715850941103484e-20,0.0005830418124271198,2.6202191317544876e-20,dissociated,False,1840,1879,True
German Revolution,Politics,Learning & Culture,Politics + Learning & Culture,31962,9646,1199,1983.1797440648234,-0.7257459704402522,-0.777667556648403,-0.6744030926027558,0.026919143686415296,0.0004997501249375312,0.12430022807381298,-2.9056071337875147,0.03541133810346073,-2.975013356470298,-2.8362009111047315,0.0,0.0005830418124271198,0.0,dissociated,False,1840,1879,True
German Revolution,Administration & Law,Military,Administration & Law + Military,31962,9646,66,123.2304877108468,-0.8957747844974603,-1.243071550082586,-0.5970924483102462,0.1678883507997681,0.0004997501249375312,0.0068422143893842,-1.3746218784069357,0.12600297131614227,-1.6215877021865746,-1.127656054627297,1.0389415659330665e-27,0.0005830418124271198,1.9834338985994906e-27,dissociated,False,1840,1879,True
German Revolution,Administration & Law,Business,Administration & Law + Business,31962,9646,209,516.2023122376504,-1.3023830958983895,-1.4974320683214088,-1.1235108035195744,0.09402885167643639,0.0004997501249375312,0.021667012233049968,-1.1871193310649375,0.07291675149590214,-1.3300361639969056,-1.0442024981329694,1.3581124176622287e-59,0.0005830418124271198,4.074337252986686e-59,dissociated,False,1840,1879,True
German Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,31962,9646,118,142.70232708170278,-0.2731678779056871,-0.5343554541512497,-0.06099180579632326,0.12094855399548646,0.02848575712143928,0.012233049968899026,-0.298928489927876,0.0979135421601059,-0.4908390325616836,-0.10701794729406847,0.002265779236837992,0.029910044977511242,0.002265779236837992,dissociated,False,1840,1879,True
German Revolution,Administration & Law,Religion,Administration & Law + Religion,31962,9646,32,143.11374109525593,-2.143682170904118,-2.71912462139273,-1.7160179434516938,0.25694715862728934,0.0004997501249375312,0.0033174372797014308,-1.8328281871721164,0.17820184350352977,-2.1821038004390347,-1.483552573905198,8.223553241144574e-25,0.0005830418124271198,1.3284201389541234e-24,dissociated,False,1840,1879,True
German Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,31962,9646,708,1029.0557175431265,-0.5391821496627768,-0.6225917472799716,-0.45941279216883535,0.040638979227070125,0.0004997501249375312,0.07339829981339416,-2.407441103410818,0.043820445346693715,-2.4933291762903376,-2.3215530305312986,0.0,0.0005830418124271198,0.0,dissociated,False,1840,1879,True
German Revolution,Military,Business,Military + Business,31962,9646,50,166.40766789894377,-1.7246949420449922,-2.1408138714317766,-1.385962292812469,0.19674427403064787,0.0004997501249375312,0.005183495749533485,-1.9700208069243306,0.14343655676785483,-2.251156458189326,-1.6888851556593352,6.314224550891888e-43,0.0005830418124271198,1.6574839446091206e-42,dissociated,False,1840,1879,True
German Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,31962,9646,176,46.00281883759919,1.9242781084047036,1.7394038290765117,2.093355994017188,0.09150698520346956,0.0004997501249375312,0.01824590503835787,0.9159978005641086,0.08447768533683941,0.7504215373039034,1.0815740638243139,2.151187693329428e-27,0.0005830418124271198,3.764578463326499e-27,associated,False,1840,1879,True
German Revolution,Military,Religion,Military + Religion,31962,9646,9,46.13544599736442,-2.2954274961015306,-3.418691681815675,-1.556225056882812,0.47865362354600904,0.0004997501249375312,0.0009330292349160273,-2.3793091645674282,0.3263099502005881,-3.018876666960581,-1.7397416621742754,3.0638231389266537e-13,0.0005830418124271198,4.021267869841233e-13,dissociated,True,1840,1879,True
German Revolution,Military,Learning & Culture,Military + Learning & Culture,31962,9646,431,331.73575172904054,0.3771532300325887,0.2740569620994876,0.4678966989477193,0.04963825028896118,0.0004997501249375312,0.044681733360978644,-2.0660644249550573,0.055916866010555184,-2.1756614823357454,-1.9564673675743691,7.597178868893471e-299,0.0005830418124271198,3.988518906169072e-298,associated,False,1840,1879,True
German Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,31962,9646,127,192.70200008571615,-0.5996127823835908,-0.8403232158990364,-0.38295382663828514,0.11652742531099589,0.0004997501249375312,0.013166079203815052,-0.525934266965368,0.09452175593482018,-0.7111969085976155,-0.3406716253331205,2.6341668172977126e-08,0.0005830418124271198,3.073194620180665e-08,dissociated,False,1840,1879,True
German Revolution,Business,Religion,Business + Religion,31962,9646,30,193.25756427935116,-2.6673714863937317,-3.2606968608676365,-2.2178642049452417,0.26174361878298574,0.0004997501249375312,0.003110097449720091,-2.2031314859093394,0.18360701100019786,-2.5630012274697274,-1.8432617443489516,3.5888317908531854e-33,0.0005830418124271198,8.373940845324099e-33,dissociated,False,1840,1879,True
German Revolution,Business,Learning & Culture,Business + Learning & Culture,31962,9646,1881,1389.6136035445797,0.4366805010086334,0.3987626409025526,0.4743745957535442,0.019012261548363264,0.0004997501249375312,0.19500311009744972,-1.3415262499369776,0.032396592831690156,-1.4050235718870903,-1.2780289279868648,0.0,0.0005830418124271198,0.0,associated,False,1840,1879,True
German Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,31962,9646,22,53.42537895511906,-1.2610394083717893,-1.9123586698294326,-0.761332090836722,0.29886262659558444,0.0014992503748125937,0.0022807381297947336,-1.0753653598668005,0.21429947843504354,-1.4953923375994858,-0.6553383821341152,5.219876820147812e-07,0.001657066203740235,5.769337538058108e-07,dissociated,False,1840,1879,True
German Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,31962,9646,456,384.1538293592686,0.2470541892750521,0.14567147076476755,0.3395982428452997,0.05018841556538792,0.0004997501249375312,0.04727348123574539,-1.3644050471795397,0.059160873103061146,-1.4803603584615395,-1.24844973589754,1.0988207833792835e-117,0.0005830418124271198,3.845872741827492e-117,associated,False,1840,1879,True
German Revolution,Religion,Learning & Culture,Religion + Learning & Culture,31962,9646,828,385.26135347601286,1.1027930795684064,1.0468867749740833,1.1579091135094954,0.027806200775905336,0.0004997501249375312,0.08583868961227452,-0.4932424537529665,0.05318440328673401,-0.5974838841949651,-0.38900102331096786,1.7896762217252034e-20,0.0005830418124271198,2.6202191317544876e-20,associated,False,1840,1879,True
German Revolution,Politics,Administration & Law,Politics + Administration & Law,57642,15246,2251,1319.893253395541,0.7699188054983872,0.7331784947872543,0.8066987374075607,0.01851632373752507,0.0004997501249375312,0.14764528400892038,0.6919527157396306,0.02943353392749936,0.6342629892417319,0.7496424422375293,3.300426215652604e-122,0.0005247376311844079,1.3861790105740938e-121,associated,False,1880,1919,True
German Revolution,Politics,Military,Politics + Military,57642,15246,1491,1144.0143228369234,0.3820284602959039,0.33111525608047404,0.43165267155541365,0.025174291531400612,0.0004997501249375312,0.09779614325068871,-0.2138549981951127,0.0313502840946138,-0.27530155502055575,-0.15240844136966963,9.011407483744834e-12,0.0005247376311844079,1.1827472322415095e-11,associated,False,1880,1919,True
German Revolution,Politics,Business,Politics + Business,57642,15246,1624,1758.8421688446542,-0.11504035158617747,-0.1628680788200511,-0.06755189517375022,0.024399180075435213,0.0004997501249375312,0.10651974288337925,-0.12184038507788171,0.03046470646218703,-0.1815512097437683,-0.06212956041199513,6.350469908432029e-05,0.0005247376311844079,7.844698122180742e-05,dissociated,False,1880,1919,True
German Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,57642,15246,86,251.92595553154771,-1.545088224246916,-1.8455247892856566,-1.2639659486435162,0.14787866498929003,0.0004997501249375312,0.0056408238226420045,-1.4649735880834784,0.11276598504446696,-1.6859949187706338,-1.243952257396323,1.3712874876624024e-38,0.0005247376311844079,2.8797037240910453e-38,dissociated,False,1880,1919,True
German Revolution,Politics,Religion,Politics + Religion,57642,15246,188,454.6572990903549,-1.271800693025278,-1.4664703191247375,-1.0968560153788065,0.09473913374292711,0.0004997501249375312,0.012331103240194149,-1.4021103501795509,0.0769677957938938,-1.5529672299355828,-1.251253470423519,3.794149111315866e-74,0.0005247376311844079,1.3279521889605531e-73,dissociated,False,1880,1919,True
German Revolution,Politics,Learning & Culture,Politics + Learning & Culture,57642,15246,2592,3302.6669997878516,-0.3495059214493815,-0.381783289054033,-0.31674731173632675,0.016347785319642087,0.0004997501249375312,0.17001180637544275,-2.6770697508756003,0.02413678836261703,-2.72437785606633,-2.6297616456848707,0.0,0.0005247376311844079,0.0,dissociated,False,1880,1919,True
German Revolution,Administration & Law,Military,Administration & Law + Military,57642,15246,322,419.91343064000057,-0.3825095982223847,-0.5276203619471649,-0.2470846058903359,0.07109762914980938,0.0004997501249375312,0.021120293847566574,-0.654402109573454,0.05912135891452166,-0.7702799730459164,-0.5385242461009916,1.7777803204202696e-28,0.0005247376311844079,2.8717989791404354e-28,dissociated,False,1880,1919,True
German Revolution,Administration & Law,Business,Administration & Law + Business,57642,15246,279,645.5875895350465,-1.2088814800269923,-1.3694795650248768,-1.0669651967543055,0.07780574684191224,0.0004997501249375312,0.01829988193624557,-0.841801711078502,0.06297098744389887,-0.9652248464685438,-0.7183785756884602,9.289800589497839e-41,0.0005247376311844079,2.1676201375494957e-40,dissociated,False,1880,1919,True
German Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,57642,15246,19,92.47007676633095,-2.2532923229187505,-2.9557937326411587,-1.7207001082213835,0.3144603457759568,0.0004997501249375312,0.0012462285189557916,-1.6718165652534156,0.22910110745728074,-2.1208547358696856,-1.2227783946371453,2.936277309257203e-13,0.0005247376311844079,4.110788232960084e-13,dissociated,False,1880,1919,True
German Revolution,Administration & Law,Religion,Administration & Law + Religion,57642,15246,30,166.88314334484295,-2.4562730979178524,-3.0333532166174986,-1.9948756063918962,0.2651881624335834,0.0004997501249375312,0.0019677292404565133,-1.9530563315641822,0.18299113132084086,-2.3117189489530303,-1.5943937141753342,1.3622216585116125e-26,0.0005247376311844079,2.0433324877674187e-26,dissociated,False,1880,1919,True
German Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,57642,15246,956,1212.2525063352068,-0.3424482873977777,-0.41267129480696846,-0.27281525440698806,0.035961193741028484,0.0004997501249375312,0.06270497179588089,-1.9746208275856723,0.03680425583562931,-2.046757169023506,-1.9024844861478387,0.0,0.0005247376311844079,0.0,dissociated,False,1880,1919,True
