revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
American Revolution,Politics,Administration & Law,Politics + Administration & Law,228,132,18,12.667570177961231,0.49053612223305937,0.12038126431506943,0.8253648637730393,0.17703736916294835,0.006496751624187906,0.13636363636363635,0.20428080768625081,0.41213126547104173,-0.603496472636991,1.0120580880094927,0.6201277643983362,0.027286356821589204,0.7234823917980588,associated,False,1640,1679,False
American Revolution,Politics,Military,Politics + Military,228,132,19,13.220941740222736,0.5070946193356879,0.15480143915036507,0.8319775372593295,0.1712227070777257,0.005997001499250375,0.14393939393939395,0.16223211686310013,0.3987720526433125,-0.6193611063177924,0.9438253400439927,0.6841334356720283,0.027286356821589204,0.7561474815322418,associated,False,1640,1679,False
American Revolution,Politics,Business,Politics + Business,228,132,19,17.81248284758995,0.09064671574148875,-0.3006420265194728,0.420573971115015,0.18545991010790194,0.6081959020489756,0.14393939393939395,-0.8225747223004088,0.33737692669957176,-1.4838334986315695,-0.16131594596924825,0.01476274745965565,0.8185907046476761,0.07750442416319216,not distinguishable,False,1640,1679,False
American Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,228,132,20,20.230734429120687,-0.016147318076064874,-0.4171424488767233,0.30377649426344017,0.1856012814473854,0.9340329835082459,0.15151515151515152,-0.7640172411472891,0.333758415446453,-1.418183735422337,-0.10985074687224117,0.02207165410757433,0.9340329835082459,0.07829608914320348,not distinguishable,False,1640,1679,False
American Revolution,Politics,Religion,Politics + Religion,228,132,4,9.432710258189482,-1.142262426537478,-2.82270261543388,-0.3040038449923802,0.6725985340717521,0.07546226886556721,0.030303030303030304,-2.2404078480421545,0.5370272187153161,-3.292981196724174,-1.187834499360135,3.021097336150876e-05,0.19007163085124104,0.000317215220295842,not distinguishable,True,1640,1679,False
American Revolution,Politics,Learning & Culture,Politics + Learning & Culture,228,132,10,16.63556054102616,-0.7066040583941412,-1.5534915881060933,-0.1894060750964324,0.34572757735130355,0.04547726136931534,0.07575757575757576,-2.2729786705710593,0.38295834610090457,-3.023577028928832,-1.5223803122132864,2.9328067153354774e-09,0.136431784107946,6.158894102204503e-08,not distinguishable,False,1640,1679,False
American Revolution,Administration & Law,Military,Administration & Law + Military,228,132,1,2.1083824288275284,-0.7981929055522398,-2.688214334670031,0.4882638227515504,0.9905192181643758,0.5067466266866567,0.007575757575757576,-1.1485278933041407,0.8618349679057681,-2.8377244303994464,0.5406686437911647,0.18264534645956343,0.8185907046476761,0.29504248274237166,not distinguishable,True,1640,1679,False
American Revolution,Administration & Law,Business,Administration & Law + Business,228,132,2,2.8406089813854427,-0.41818303006926344,-2.795547411638108,0.7200488244825782,0.9308395804086116,0.6201899050474763,0.015151515151515152,-1.0446034837310574,0.683794127706793,-2.384839974036372,0.29563300657425695,0.1265975043358939,0.8185907046476761,0.2565628729807084,not distinguishable,True,1640,1679,False
American Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,228,132,3,3.226254667083615,-0.09037135511601417,-2.491507325237315,0.835490804670887,0.771768809820461,0.8850574712643678,0.022727272727272728,-0.6696649662820483,0.5956244891023921,-1.8370889649227369,0.49775903235864016,0.26088267890923733,0.9340329835082459,0.3652357504729322,not distinguishable,True,1640,1679,False
American Revolution,Administration & Law,Religion,Administration & Law + Religion,228,132,0,1.5042620227333996,-2.0030711283870484,-2.5880641246201663,-1.3691587511609047,0.3119985819960099,0.0004997501249375312,0.0,-2.158271259184245,1.4417191915836585,-4.984040874688215,0.6674983563197259,0.13439007632322822,0.005247376311844078,0.2565628729807084,dissociated,True,1640,1679,False
American Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,228,132,1,2.6529217227913766,-1.071726852128339,-2.9774441288849824,0.22760011196900384,0.9868581978824789,0.39030484757621187,0.007575757575757576,-1.816731148656745,0.8540941408889,-3.4907556647989892,-0.142706632514501,0.03341299091559134,0.6830334832583708,0.08770910115342727,not distinguishable,True,1640,1679,False
American Revolution,Military,Business,Military + Business,228,132,0,2.9646984640344596,-2.792729798719811,-3.28257857019975,-2.200108102110397,0.2768990514515121,0.0004997501249375312,0.0,-2.8661689570077056,1.4358730052715827,-5.680480047340008,-0.051857866675403486,0.04592130715199363,0.005247376311844078,0.10714971668798513,dissociated,True,1640,1679,False
American Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,228,132,4,3.3671907392976523,0.2186390780217286,-1.3172676179069833,1.0948362768314186,0.6562815347645964,0.6936531734132934,0.030303030303030304,-0.4393353051868673,0.5388911422265178,-1.4955619439508423,0.6168913335771076,0.41492465467402384,0.8568656848046565,0.5445886092596562,not distinguishable,True,1640,1679,False
American Revolution,Military,Religion,Military + Religion,228,132,1,1.5699743743427754,-0.46465040698535975,-2.357177995159131,0.9111565403241552,0.9807614665031743,0.623688155922039,0.007575757575757576,-1.0614260080150764,0.8634490991290275,-2.75378624230797,0.6309342262778175,0.2189645429028073,0.8185907046476761,0.3284468143542109,not distinguishable,True,1640,1679,False
American Revolution,Military,Learning & Culture,Military + Learning & Culture,228,132,1,2.7688122540988434,-1.1238040168371,-3.0234335751033226,0.12569223421783224,0.9828098317246666,0.3823088455772114,0.007575757575757576,-1.9003135332761696,0.8527021512130945,-3.5716097496538346,-0.22901731689850457,0.025841974439508263,0.6830334832583708,0.07829608914320348,not distinguishable,True,1640,1679,False
American Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,228,132,2,4.53659266236905,-1.0105199619488505,-3.399306185898908,0.11704193389681551,0.9330646961155609,0.2013993003498251,0.015151515151515152,-1.6536745650675622,0.6734872347127446,-2.9737095451045414,-0.33363958503058266,0.014073138353983428,0.42293853073463267,0.07750442416319216,not distinguishable,True,1640,1679,False
American Revolution,Business,Religion,Business + Religion,228,132,2,2.115215554505977,-0.0650017680668807,-2.462999025564908,1.0497762152060124,0.9169595569870201,0.9340329835082459,0.015151515151515152,-0.9535925190368268,0.6859856178451074,-2.2981243300132372,0.39093929193958354,0.16449678199491014,0.9340329835082459,0.28786936849109274,not distinguishable,True,1640,1679,False
American Revolution,Business,Learning & Culture,Business + Learning & Culture,228,132,9,3.7304014913162775,1.1671329229012333,0.3012265661478998,1.7469971322447442,0.3694965395854129,0.00849575212393803,0.06818181818181818,-0.10840297409654095,0.4049433634517287,-0.9020919664619292,0.6852860182688473,0.7889309423494046,0.029735132433783108,0.828377489466875,associated,True,1640,1679,False
American Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,228,132,5,2.4023806512378214,0.9221948753733179,-0.459080839287716,1.6482808001146856,0.555958543879658,0.0814592703648176,0.03787878787878788,0.026071184762106854,0.5090923431988504,-0.97174980790764,1.0238921774318537,0.9591572977505283,0.19007163085124104,0.9591572977505282,not distinguishable,True,1640,1679,False
American Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,228,132,4,4.236846852319994,-0.07400202724918324,-1.703307072299808,0.7895235965983771,0.6815822246713935,0.8960519740129935,0.030303030303030304,-1.1660211268759597,0.5241156806176911,-2.193287860886634,-0.13875439286528524,0.026098696381067824,0.9340329835082459,0.07829608914320348,not distinguishable,True,1640,1679,False
American Revolution,Religion,Learning & Culture,Religion + Learning & Culture,228,132,7,1.97545713954556,1.5991956251411552,0.5404751390497416,2.205643800024647,0.44242430236189484,0.006496751624187906,0.05303030303030303,0.3147539591177043,0.46194852851018847,-0.590665156762265,1.2201730749976738,0.4956427546102906,0.027286356821589204,0.6122645792244766,associated,True,1640,1679,False
American Revolution,Politics,Administration & Law,Politics + Administration & Law,444,272,33,20.176007533632465,0.6962034625047564,0.38460617885749887,0.9865200530946887,0.1537289935239379,0.0004997501249375312,0.1213235294117647,-0.3002484593661174,0.25138206780780054,-0.7929573122694065,0.19246039353717165,0.2323250868048864,0.005247376311844078,0.24394134114513072,associated,False,1680,1719,True
American Revolution,Politics,Military,Politics + Military,444,272,21,18.53831690080662,0.17543071825868906,-0.29880546095071686,0.5470355101594011,0.2142809869974217,0.38830584707646176,0.07720588235294118,-0.5653457152292496,0.2902094470416338,-1.1341562314308518,0.0034648009723526885,0.0514076606711273,0.6272632914312074,0.0830431441610518,not distinguishable,False,1680,1719,True
American Revolution,Politics,Business,Politics + Business,444,272,50,45.36816761156794,0.138790113549145,-0.09437994620199175,0.35404419225779954,0.11365120108478881,0.22438780609695153,0.18382352941176472,-0.34504608916468715,0.2163818513420519,-0.7691545177951089,0.07906233946573454,0.11079800121296633,0.4283767207305438,0.12926433474846072,not distinguishable,False,1680,1719,True
American Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,444,272,25,22.68635324448515,0.1372213166997382,-0.29960011032629724,0.47371551655350813,0.19887429598544637,0.48075962018990503,0.09191176470588236,-0.6430557325574553,0.26808824812389814,-1.1685086988802955,-0.11760276623461496,0.016454653588797868,0.673063468265867,0.03212798095055226,not distinguishable,False,1680,1719,True
American Revolution,Politics,Religion,Politics + Religion,444,272,9,14.17023190697524,-0.626892258753557,-1.5784901607006712,-0.010443312289616608,0.4134898634264705,0.11244377811094453,0.03308823529411765,-1.6821709569053456,0.3714670776147307,-2.4102464290302175,-0.9540954847804735,5.941727907598314e-06,0.34049641845743794,6.23881430297823e-05,not distinguishable,True,1680,1719,True
American Revolution,Politics,Learning & Culture,Politics + Learning & Culture,444,272,15,32.060922794765425,-1.0708733714684864,-1.791471409303529,-0.558945075183066,0.3139479814507535,0.004497751124437781,0.05514705882352941,-2.486663193362777,0.2951025963515316,-3.065064282211779,-1.908262104513775,3.5635204108115764e-17,0.031484257871064465,7.483392862704311e-16,dissociated,False,1680,1719,True
American Revolution,Administration & Law,Military,Administration & Law + Military,444,272,5,4.720833033246763,0.07515159784815366,-1.5821873502255306,0.9004976243016947,0.6185996719088064,0.8940529735132434,0.01838235294117647,-0.785492957238514,0.46672098348139673,-1.7002660848620517,0.1292801703850236,0.0923744518215979,0.9145427286356822,0.11410961695609152,not distinguishable,True,1680,1719,True
American Revolution,Administration & Law,Business,Administration & Law + Business,444,272,5,11.553127798200864,-1.1319040520338437,-2.8590440852534384,-0.3021569074770997,0.6444308184413222,0.06796601699150424,0.01838235294117647,-1.7585692816229195,0.4565238969431938,-2.6533561196315794,-0.8637824436142597,0.00011711590615785193,0.28545727136431787,0.0006148585073287226,not distinguishable,True,1680,1719,True
American Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,444,272,6,5.777141817864297,0.050331914410751036,-1.318861248635248,0.8245399451235497,0.5636476084180791,0.9145427286356822,0.022058823529411766,-0.8491788861005445,0.43200802853319786,-1.6959146220256123,-0.0024431501754766938,0.049338437490247536,0.9145427286356822,0.0830431441610518,not distinguishable,True,1680,1719,True
American Revolution,Administration & Law,Religion,Administration & Law + Religion,444,272,1,3.6084882588400085,-1.453645143142598,-3.347113103984129,-0.09159532591888722,1.0028905632186538,0.22138930534732634,0.003676470588235294,-2.138480120340636,0.8378279974116929,-3.780622995267554,-0.49633724541371804,0.010698070547403238,0.4283767207305438,0.0280824351869335,not distinguishable,True,1680,1719,True
American Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,444,272,4,8.164401558984958,-0.9451751059696841,-2.859638763739875,-0.06193215163920445,0.7563695126114323,0.14442778610694654,0.014705882352941176,-2.061081535277399,0.4982168304113464,-3.037586522883638,-1.0845765476711602,3.5200379377690465e-05,0.34049641845743794,0.0002464026556438333,not distinguishable,True,1680,1719,True
American Revolution,Military,Business,Military + Business,444,272,11,10.615358066334242,0.04907943757270464,-0.8790474572193027,0.6090333477552644,0.3691089237639221,0.8940529735132434,0.04044117647058824,-0.425117814793841,0.34843072096656474,-1.1080420278883079,0.25780639830062596,0.22242969675907243,0.9145427286356822,0.24394134114513072,not distinguishable,False,1680,1719,True
American Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,444,272,6,5.308210042147445,0.16234609172112394,-1.1482379312990034,0.9208736728261957,0.5553385841758152,0.728135932033983,0.022058823529411766,-0.4572457406288705,0.43801677553661467,-1.3157586206806353,0.4012671394228942,0.2965316279470487,0.8634849242045645,0.2965316279470487,not distinguishable,True,1680,1719,True
American Revolution,Military,Religion,Military + Religion,444,272,2,3.3155865333468295,-0.6099767508249292,-3.052028660453273,0.5376304189545275,0.9614780261979271,0.4622688655672164,0.007352941176470588,-1.2230759474631419,0.6636318723119419,-2.523794417194548,0.07764252226826418,0.06532848097045844,0.673063468265867,0.09559794429485956,not distinguishable,True,1680,1719,True
American Revolution,Military,Learning & Culture,Military + Learning & Culture,444,272,5,7.501695424806034,-0.5408740965890062,-2.2196355541454924,0.2670063819013369,0.642221313031927,0.31284357821089454,0.01838235294117647,-1.4344096475852868,0.4615356915454625,-2.3390196030143935,-0.5297996921561803,0.0018841784497945244,0.5474762618690655,0.007913549489137002,not distinguishable,True,1680,1719,True
American Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,444,272,12,12.990594787980724,-0.1100258619053802,-0.8768676277756717,0.4629137764854657,0.3361499417975346,0.7246376811594203,0.04411764705882353,-0.6054406724966246,0.33208924285340174,-1.256335588489292,0.04545424349604277,0.06828424592489968,0.8634849242045645,0.09559794429485956,not distinguishable,False,1680,1719,True
American Revolution,Business,Religion,Business + Religion,444,272,4,8.114117715238294,-0.9367780372558873,-2.7869760721891663,-0.07664709625908071,0.7376254773726547,0.14592703648175911,0.014705882352941176,-1.5002800503524891,0.5048024161831614,-2.4896927860714855,-0.5108673146334929,0.0029585280703058386,0.34049641845743794,0.010354848246070435,not distinguishable,True,1680,1719,True
American Revolution,Business,Learning & Culture,Business + Learning & Culture,444,272,25,18.358634024037215,0.4352720651388087,-0.020020114966624383,0.8078242730476165,0.2085552306617308,0.0399800099950025,0.09191176470588236,-0.44268371103144244,0.25403952413792924,-0.9406011783417838,0.05523375627889887,0.0814073383932725,0.20989505247376314,0.10684713164117014,not distinguishable,False,1680,1719,True
American Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,444,272,1,4.057464747778224,-1.603268996266845,-3.4813189146445684,-0.285602553760946,0.9943236624647936,0.13493253373313344,0.003676470588235294,-2.020571677824333,0.8385723284945177,-3.6641734416735874,-0.3769699139750784,0.01597274373893847,0.34049641845743794,0.03212798095055226,not distinguishable,True,1680,1719,True
American Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,444,272,10,9.180235360648236,0.11727529784995203,-0.928475810047358,0.719995437347716,0.4051220091929932,0.7401299350324838,0.03676470588235294,-0.9166366612897978,0.35270623091087755,-1.6079408738751177,-0.22533244870447788,0.009353194473662086,0.8634849242045645,0.028059583420986255,not distinguishable,False,1680,1719,True
American Revolution,Religion,Learning & Culture,Religion + Learning & Culture,444,272,22,5.7341108383130175,1.8516692909873413,1.4333669122568857,2.2223507014102055,0.20356866548499808,0.0004997501249375312,0.08088235294117647,0.715072541188911,0.29914049162723366,0.12875717759953298,1.3013879047782888,0.016828942402670233,0.005247376311844078,0.03212798095055226,associated,False,1680,1719,True
American Revolution,Politics,Administration & Law,Politics + Administration & Law,2383,1652,474,354.3667237740681,0.4191307895364972,0.36355735496225466,0.47615053614084774,0.029610397150660696,0.0004997501249375312,0.28692493946731235,0.9752809964516191,0.11938226610151507,0.7412917548926496,1.2092702380105886,3.0993746759248815e-16,0.0011660836248542396,8.135858524302814e-16,associated,False,1720,1759,True
American Revolution,Politics,Military,Politics + Military,2383,1652,418,378.92274350131737,0.14142146286352447,0.08694275847207708,0.1962270473926421,0.028043369352820164,0.0004997501249375312,0.25302663438256656,-0.19938602214968448,0.09749326132032368,-0.3904728143375189,-0.008299229961850063,0.04084241879136064,0.0011660836248542396,0.0504523996834455,associated,False,1720,1759,True
American Revolution,Politics,Business,Politics + Business,2383,1652,175,202.71099213833705,-0.21150741230147455,-0.33715927091129594,-0.09373700566123935,0.06251279353253467,0.0014992503748125937,0.1059322033898305,-1.04849485817273,0.11520334698091876,-1.2742934182553307,-0.8226962980901292,8.929524113057232e-20,0.0026236881559220386,4.688000159355047e-19,dissociated,False,1720,1759,True
American Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,2383,1652,73,101.02539897369701,-0.46602454170311675,-0.7197744650025962,-0.2604386030555021,0.1154123045239645,0.0004997501249375312,0.04418886198547216,-1.3384637829482258,0.15615913929394235,-1.6445356959643527,-1.0323918699320989,1.0245454436404708e-17,0.0011660836248542396,3.0736363309214123e-17,dissociated,False,1720,1759,True
American Revolution,Politics,Religion,Politics + Religion,2383,1652,53,68.03573960858559,-0.3573176207897166,-0.6460712746915506,-0.11556451449392895,0.1367123960943823,0.01199400299850075,0.03208232445520581,-1.541732042738755,0.17441598525718074,-1.8835873738428293,-1.199876711634681,9.623704852088495e-19,0.016791604197901048,3.368296698230973e-18,dissociated,False,1720,1759,True
American Revolution,Politics,Learning & Culture,Politics + Learning & Culture,2383,1652,104,191.93840190813015,-0.8808937815116451,-1.0905688034217556,-0.6989763387709451,0.10084384119951151,0.0004997501249375312,0.06295399515738499,-2.629634539798993,0.12444546334277264,-2.873547647950827,-2.3857214316471587,4.1430031770592665e-99,0.0011660836248542396,8.70030667182446e-98,dissociated,False,1720,1759,True
American Revolution,Administration & Law,Military,Administration & Law + Military,2383,1652,28,72.20955973622173,-1.3511831405667853,-1.9106860461896034,-0.9302168597499016,0.2517676748203239,0.0004997501249375312,0.01694915254237288,-2.298373218506282,0.19842432207699276,-2.687284889777188,-1.9094615472353764,5.018421297414083e-31,0.0011660836248542396,5.2693423622847874e-30,dissociated,False,1720,1759,True
American Revolution,Administration & Law,Business,Administration & Law + Business,2383,1652,8,38.62969892159861,-2.2027292632882607,-3.426565247637402,-1.4357894043587593,0.522298308909747,0.00399800099950025,0.004842615012106538,-2.8197490625326487,0.35050891088444286,-3.5067465278661567,-2.1327515971991406,8.643676207911843e-16,0.006458309306885019,2.016857781846097e-15,dissociated,True,1720,1759,True
American Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2383,1652,2,19.251944379636974,-2.9819946790510636,-5.387081584263118,-1.8067190409156375,0.994721691698567,0.0004997501249375312,0.0012106537530266344,-3.2804981882435187,0.6385069074499439,-4.531971726845409,-2.0290246496416287,2.7802583728239157e-07,0.0011660836248542396,4.865452152441852e-07,dissociated,True,1720,1759,True
American Revolution,Administration & Law,Religion,Administration & Law + Religion,2383,1652,0,12.965257134129,-4.751169874863652,-5.0136254505519835,-4.4620545748968325,0.13993362366655945,0.0004997501249375312,0.0,-4.700714427241499,1.4172825013854686,-7.478588129957017,-1.9228407245259804,0.0009108424884834227,0.0011660836248542396,0.0012751794838767917,dissociated,True,1720,1759,True
American Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2383,1652,22,36.57681608180343,-0.7205923584808417,-1.3811974000611238,-0.24234078778215598,0.28416432059387536,0.017491254372813594,0.013317191283292978,-2.1103591056100885,0.22179094306957284,-2.5450693540264515,-1.6756488571937258,1.8156888780326023e-21,0.02295727136431784,1.2709822146228216e-20,dissociated,False,1720,1759,True
American Revolution,Military,Business,Military + Business,2383,1652,40,41.30656326900066,-0.04580754273810268,-0.49095638040772177,0.2935873114202797,0.1975331161037392,0.7996001999000499,0.024213075060532687,-1.2527160446799275,0.17343819589528436,-1.5926549086346848,-0.9127771807251701,5.091354071483626e-13,0.7996001999000499,1.0691843550115616e-12,not distinguishable,False,1720,1759,True
American Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,2383,1652,30,20.58601751421177,0.5325226015522778,0.005458257102735216,0.9303163362445206,0.23629612585394483,0.02798600699650175,0.018159806295399514,-0.7096296359619504,0.20326467521432953,-1.1080283993820363,-0.3112308725418645,0.00048092697745038583,0.034570949819208045,0.0007213904661755787,associated,False,1720,1759,True
American Revolution,Military,Religion,Military + Religion,2383,1652,4,13.863691125232284,-1.6744296283851827,-3.4468034743571274,-0.7290599244187669,0.7627810429584712,0.03648175912043978,0.002421307506053269,-2.6225866805645164,0.4805501833973534,-3.564465040023329,-1.680708321105704,4.8297537011559467e-08,0.04256205230717974,9.220438884024988e-08,dissociated,True,1720,1759,True
American Revolution,Military,Learning & Culture,Military + Learning & Culture,2383,1652,46,39.11142488394757,0.23131411808261276,-0.17141721616055233,0.554577023990497,0.18280596582733344,0.20439780109945027,0.02784503631961259,-1.4394319310655663,0.16207275020640965,-1.7570945214701292,-1.1217693406610034,6.602771042530152e-19,0.22591335910991872,2.7731638378626635e-18,not distinguishable,False,1720,1759,True
American Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,2383,1652,25,11.012830731466881,1.1472546455737285,0.5691626188655466,1.577230343503599,0.2556059112459043,0.0009995002498750624,0.01513317191283293,-0.18655414997626207,0.22074817396299148,-0.6192205709437254,0.24611227099120125,0.39805534176286705,0.001908136840670574,0.43995590405369517,associated,False,1720,1759,True
American Revolution,Business,Religion,Business + Religion,2383,1652,6,7.41661098705078,-0.28444324264913684,-1.7126167644918848,0.5166074559897095,0.580668097918649,0.5752123938030984,0.0036319612590799033,-1.5176350492428305,0.40463219210636714,-2.31071414577131,-0.7245559527143509,0.0001763744629790733,0.6039730134932533,0.0002849125940431184,not distinguishable,True,1720,1759,True
American Revolution,Business,Learning & Culture,Business + Learning & Culture,2383,1652,68,20.923303966687058,1.6769229940365924,1.3878240346832538,1.932897790006153,0.1415259370243625,0.0004997501249375312,0.04116222760290557,-0.11347528632772085,0.14484745151613887,-0.39737629129935303,0.17042571864391132,0.43338499017362386,0.0011660836248542396,0.4550542396823051,associated,False,1720,1759,True
American Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2383,1652,10,3.6962281921455182,1.3232242885420278,0.3142509014828785,1.9573624414133481,0.42646388152888126,0.008995502248875561,0.006053268765133172,-0.20825331081750592,0.32875095039271507,-0.8526051735872275,0.43609855195221564,0.5264278652593014,0.013493253373313344,0.5264278652593014,associated,False,1720,1759,True
American Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2383,1652,26,10.42758021548223,1.2780183912018857,0.7260908340717324,1.7204384574777367,0.25730982598610214,0.0009995002498750624,0.015738498789346248,-0.4630077847117158,0.21598530704560684,-0.8863389865211051,-0.039676582902326396,0.032056901770212275,0.001908136840670574,0.04207468357340361,associated,False,1720,1759,True
American Revolution,Religion,Learning & Culture,Religion + Learning & Culture,2383,1652,40,7.022472957250085,2.4286429877017284,2.0443668322782083,2.758324179175697,0.1779271573544128,0.0004997501249375312,0.024213075060532687,0.34917738098073076,0.18988522594891236,-0.022997661879137432,0.7213524238405989,0.0659318799540031,0.0011660836248542396,0.07692052661300361,associated,False,1720,1759,True
American Revolution,Politics,Administration & Law,Politics + Administration & Law,5704,3495,1729,1329.0966555148655,0.379366355459701,0.3453372148437894,0.41501185699252396,0.017629004426058165,0.0004997501249375312,0.49470672389127324,1.6767481193371059,0.06964454910634564,1.5402448030886684,1.8132514355855434,4.482329586825467e-128,0.0006559220389805098,4.70644606616674e-127,associated,False,1760,1799,True
American Revolution,Politics,Military,Politics + Military,5704,3495,206,215.0135140292241,-0.06163655640121606,-0.18806925227337978,0.05569478868785438,0.06149473465393716,0.3183408295852074,0.05894134477825465,-1.2559781125515048,0.09155132707593447,-1.4354187136203365,-1.0765375114826732,7.830699400471586e-43,0.33425787106446775,2.3492098201414755e-42,not distinguishable,False,1760,1799,True
American Revolution,Politics,Business,Politics + Business,5704,3495,306,363.1601050232999,-0.24670359110759604,-0.34688556449448704,-0.15589236417935604,0.04823849838061577,0.0004997501249375312,0.08755364806866953,-1.2063965498866347,0.0785412708792143,-1.3603374408098947,-1.0524556589633747,3.034179242227932e-53,0.0006559220389805098,1.0619627347797762e-52,dissociated,False,1760,1799,True
American Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,5704,3495,144,177.27285034497856,-0.29896551837396007,-0.46058987260803086,-0.14554598541230376,0.08044414317713161,0.0014992503748125937,0.041201716738197426,-0.9809956476569928,0.11144212991743256,-1.1994222222951605,-0.7625690730188249,1.3352040760189779e-18,0.001852015168886145,2.5490259633089577e-18,dissociated,False,1760,1799,True
American Revolution,Politics,Religion,Politics + Religion,5704,3495,68,155.09831878548067,-1.1836505791373189,-1.4836998316973304,-0.8962291472156094,0.14542450701042905,0.0004997501249375312,0.019456366237482117,-2.274465401744498,0.13567168366400717,-2.5403819017259517,-2.008548901763044,4.4387094860506995e-63,0.0006559220389805098,2.330322480176617e-62,dissociated,False,1760,1799,True
