revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
American Revolution,american-revolution,Politics,Administration & Law,Politics + Administration & Law,2925,1986,588,435.6212464457195,0.4323131395994715,0.3780051406125883,0.48801095095431385,0.028278728878193653,0.0004997501249375312,0.29607250755287007,0.9465335414231548,0.10418128128985983,0.7423382300950295,1.15072885275128,1.0327315083858878e-19,0.000954068420335287,2.4097068529004047e-19,associated,False
American Revolution,american-revolution,Politics,Military,Politics + Military,2925,1986,475,428.80952079777165,0.14742717329562474,0.09255849942419465,0.20345114235002648,0.02805953267539835,0.0004997501249375312,0.2391742195367573,-0.18332084512995148,0.0889817587107066,-0.3577250922029364,-0.00891659805696654,0.03937875283275988,0.000954068420335287,0.045941878304886524,associated,False
American Revolution,american-revolution,Politics,Business,Politics + Business,2925,1986,208,243.29680929593724,-0.22563186106156352,-0.34622316217367066,-0.11730018356928716,0.05873359400059552,0.0004997501249375312,0.10473313192346426,-1.0788163124749044,0.10362251838808599,-1.281916448515553,-0.8757161764342558,2.2083810874285864e-25,0.000954068420335287,1.159400070900008e-24,dissociated,False
American Revolution,american-revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,2925,1986,83,119.47937189624135,-0.522938281291308,-0.7683643742117922,-0.31854200211807826,0.11483447644827274,0.0009995002498750624,0.04179254783484391,-1.4098525989660138,0.14289416699851276,-1.6899251662830987,-1.1297800316489288,5.821011755819196e-23,0.0017491254372813594,2.0373541145367188e-22,dissociated,False
American Revolution,american-revolution,Politics,Religion,Politics + Religion,2925,1986,59,79.14837332550493,-0.4207552291844729,-0.6981239534821186,-0.19492129430502553,0.13419071085859127,0.00399800099950025,0.029707955689828803,-1.6026017126197574,0.1618298347404483,-1.919788188711036,-1.2854152365284788,4.0395016053684674e-23,0.005997001499250375,1.6965906742547565e-22,dissociated,False
American Revolution,american-revolution,Politics,Learning & Culture,Politics + Learning & Culture,2925,1986,130,236.64467811596623,-0.8617176857342161,-1.0500334561745477,-0.6922447440309607,0.09270788151394671,0.0004997501249375312,0.06545820745216516,-2.5897852283097555,0.11108794569490937,-2.807517601871778,-2.372052854747733,3.278168933697876e-120,0.000954068420335287,6.88415476076554e-119,dissociated,False
American Revolution,american-revolution,Administration & Law,Military,Administration & Law + Military,2925,1986,33,88.4349492749059,-1.4085893790206152,-1.9342316736075842,-1.023719438545528,0.22830037345450263,0.0004997501249375312,0.01661631419939577,-2.2920570379979415,0.18267459040267037,-2.6500992351871755,-1.9340148408087074,4.117471942469369e-36,0.000954068420335287,4.3233455395928377e-35,dissociated,False
American Revolution,american-revolution,Administration & Law,Business,Administration & Law + Business,2925,1986,13,50.17598711148876,-1.9083428787738301,-2.8397392745237164,-1.297307566938183,0.3975567273647841,0.0004997501249375312,0.006545820745216516,-2.599563082208828,0.2797955421780555,-3.1479623448778167,-2.0511638195398394,1.5293428338280508e-20,0.000954068420335287,4.0145249387986335e-20,dissociated,False
American Revolution,american-revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2925,1986,6,24.640666031351394,-1.9515112471649818,-3.3687832682042256,-1.1129307128776986,0.6275710663136551,0.013993003498250875,0.0030211480362537764,-2.543324288358172,0.4001947074808689,-3.327705915020675,-1.7589426616956692,2.0813232379817016e-10,0.018365817091454274,3.9734352725105213e-10,dissociated,True
American Revolution,american-revolution,Administration & Law,Religion,Administration & Law + Religion,2925,1986,0,16.32305730341591,-5.0723680094972154,-5.306749971011531,-4.799385623469295,0.12991541942514181,0.0004997501249375312,0.0,-4.919635961755435,1.416739530067385,-7.696445440687509,-2.1428264828233603,0.0005156242414669394,0.000954068420335287,0.0007218739380537153,dissociated,True
