revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Russian Revolution,under 20,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1259,283,9,15.971570447356353,-0.7939786938001794,-1.8381088752875863,-0.20064025563803853,0.4089115952451959,0.053973013493253376,0.03180212014134275,-2.138647301729404,0.36649458410658686,-2.856976686578314,-1.4203179168804936,5.3657453019604095e-09,0.10494752623688154,3.756021711372287e-08,not distinguishable,True
Russian Revolution,under 20,Military,Business,Military + Business,1259,283,2,11.996223873250637,-2.321492205098237,-4.745927055829364,-1.1247568783461717,0.9702954801640307,0.054972513743128434,0.007067137809187279,-1.9380515624427919,0.6457314684122932,-3.203685240530887,-0.6724178843546971,0.002688053609884055,0.10494752623688154,0.007056140725945644,not distinguishable,True
Russian Revolution,under 20,Military,Nobility & Kinship,Military + Nobility & Kinship,1259,283,2,3.565811143032308,-0.7016151086527391,-3.1080448293652196,0.44194786729296237,0.9473138090465096,0.3828085957021489,0.007067137809187279,-1.101304856887793,0.6550823178115512,-2.3852661997984335,0.18265648602284745,0.09272986426899542,0.47288120645559567,0.17702974087717308,not distinguishable,True
Russian Revolution,under 20,Military,Religion,Military + Religion,1259,283,4,3.565811143032308,0.146381797902211,-1.6481226501530535,1.0357741466964627,0.7112050778512586,0.7941029485257372,0.014134275618374558,-0.5252432764626911,0.5009269291850238,-1.5070600576653377,0.4565735047399555,0.2943886383790475,0.7941029485257373,0.4415829575685712,not distinguishable,True
Russian Revolution,under 20,Military,Learning & Culture,Military + Learning & Culture,1259,283,29,37.75587813979721,-0.3749664851369299,-0.7492210651161763,-0.08539732269268925,0.1736360440889504,0.02848575712143928,0.10247349823321555,-2.624492937850394,0.21294784032188066,-3.04187070488128,-2.207115170819508,6.678961216373925e-35,0.0747751124437781,1.4025818554385243e-33,not distinguishable,False
Russian Revolution,under 20,Business,Nobility & Kinship,Business + Nobility & Kinship,1259,283,3,4.044773705188863,-0.37685353902192575,-2.9902729108234802,0.6159846631655099,0.8195853870120351,0.5847076461769115,0.01060070671378092,-0.07069165145648681,0.5656503693520053,-1.1793663753864172,1.0379830724734436,0.9005440468825896,0.6462558194586917,0.9005440468825896,not distinguishable,True
Russian Revolution,under 20,Business,Religion,Business + Religion,1259,283,1,4.044773705188863,-1.5992459603583735,-3.4668062820026875,-0.1825772432680581,1.0061608801620106,0.13143428285857073,0.0035335689045936395,-1.051790223972921,0.8356652344307207,-2.689694083457134,0.5861136355112915,0.20816535075091824,0.23000999500249877,0.3362671050591756,not distinguishable,True
Russian Revolution,under 20,Business,Learning & Culture,Business + Learning & Culture,1259,283,68,42.82727743856375,0.6608284034201483,0.48154606655639715,0.8663154360564407,0.09994852033867405,0.0004997501249375312,0.24028268551236748,0.15837485021655395,0.22389724772608122,-0.2804637553265652,0.5972134557596731,0.47934585943258856,0.002623688155922039,0.5921331204755506,associated,False
Russian Revolution,under 20,Nobility & Kinship,Religion,Nobility & Kinship + Religion,1259,283,2,1.2022865946314092,0.5544541472606554,-1.8550461580669875,1.6392616803888442,0.943580611024995,0.4942528735632184,0.007067137809187279,0.3218349231228497,0.6666196869392057,-0.9847396632779934,1.6284095095236928,0.6292474037261258,0.5766283524904215,0.6954839725394022,not distinguishable,True
Russian Revolution,under 20,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1259,283,19,12.730171154665657,0.5596423985343983,0.13345668441425645,0.8931598927989746,0.1934163263570899,0.0074962518740629685,0.06713780918727916,-1.0153727953879088,0.3022024095046706,-1.6076895180170632,-0.42305607275875445,0.0007796796275625889,0.026236881559220392,0.002339038882687767,associated,False
Russian Revolution,under 20,Religion,Learning & Culture,Religion + Learning & Culture,1259,283,18,12.730171154665657,0.48369354530109965,0.02198489310015856,0.8478360717830186,0.21158082421935903,0.02848575712143928,0.0636042402826855,-1.214853851191881,0.2991707179519485,-1.8012284583776998,-0.6284792440060619,4.891787843996699e-05,0.0747751124437781,0.00020545508944786137,not distinguishable,False
Russian Revolution,20-35,Politics,Administration & Law,Politics + Administration & Law,6057,1760,146,74.46614736694228,0.9665894979443499,0.8097246973280577,1.1077721496509796,0.07673799514147317,0.0004997501249375312,0.08295454545454546,1.350138941058471,0.11723452249567502,1.120359276966948,1.579918605149994,1.0886554396920312e-30,0.0011660836248542396,5.715441058383164e-30,associated,False
Russian Revolution,20-35,Politics,Military,Politics + Military,6057,1760,249,172.78682199219114,0.5258778700627038,0.41673255942734305,0.638619097265874,0.05761571480351966,0.0004997501249375312,0.14147727272727273,0.35428870069048307,0.08135328880756484,0.19483625462765597,0.5137411467533102,1.3310330248253951e-05,0.0011660836248542396,2.541063047393936e-05,associated,False
Russian Revolution,20-35,Politics,Business,Politics + Business,6057,1760,106,108.38942872750455,-0.03201046976816285,-0.25558726294773004,0.15921390438656546,0.10450720789581693,0.7586206896551724,0.060227272727272727,0.39089571803482304,0.1173783434176645,0.16083416493620062,0.6209572711334455,0.0008677736131532011,0.796551724137931,0.0014017881443244018,not distinguishable,False
Russian Revolution,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,6057,1760,27,76.55740916101297,-1.4865020616062858,-2.07327448186819,-1.058229627368645,0.2608254382870753,0.0004997501249375312,0.01534090909090909,-0.9634244752546696,0.2022600338826081,-1.3598541416645815,-0.5669948088447576,1.9045584201839619e-06,0.0011660836248542396,3.99957268238632e-06,dissociated,False
Russian Revolution,20-35,Politics,Religion,Politics + Religion,6057,1760,33,47.45435214823091,-0.5175006589376617,-1.009909953487961,-0.15353390867760228,0.2177313754290741,0.02148925537231384,0.01875,-0.6160490980723007,0.18682950521663644,-0.9822349282969081,-0.24986326784769325,0.0009758908996075811,0.028204647676161917,0.0014638363494113716,dissociated,False
Russian Revolution,20-35,Politics,Learning & Culture,Politics + Learning & Culture,6057,1760,304,385.34584065469807,-0.3415823257180782,-0.43428496317912957,-0.25460588820860197,0.04621308988521347,0.0004997501249375312,0.17272727272727273,-1.8821886761813704,0.0735292823656784,-2.0263060696181,-1.7380712827446407,1.613603246711721e-144,0.0011660836248542396,1.694283409047307e-143,dissociated,False
Russian Revolution,20-35,Administration & Law,Military,Administration & Law + Military,6057,1760,41,42.3006544644358,-0.04452152057286717,-0.48073931212689763,0.2921869692022821,0.19783758425982226,0.8215892053973014,0.023295454545454546,-0.336480207486974,0.16999225117275138,-0.6696650197855667,-0.0032953951883812893,0.04777261289844387,0.8215892053973013,0.05016124354336606,not distinguishable,False
Russian Revolution,20-35,Administration & Law,Business,Administration & Law + Business,6057,1760,5,26.535263044579708,-2.2973388697058383,-4.115318630995844,-1.4076604097072352,0.6498836481416939,0.004497751124437781,0.002840909090909091,-1.4861491546625534,0.4331414466681769,-2.33510639013218,-0.6371919191929267,0.0006011515562100185,0.007871064467766116,0.0010520152233675325,dissociated,True
Russian Revolution,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,6057,1760,4,18.742335059318346,-2.096286974366398,-3.770085286559942,-1.0951353832984465,0.7390530293663822,0.015992003998001,0.0022727272727272726,-1.3989849739241507,0.4782949871092572,-2.3364431486582946,-0.4615267991900065,0.003445207120067243,0.0223888055972014,0.00482328996809414,dissociated,True
Russian Revolution,20-35,Administration & Law,Religion,Administration & Law + Religion,6057,1760,6,11.617495651067026,-0.8985799414717376,-2.288763002195712,-0.08074389058128716,0.5906441136838826,0.10344827586206896,0.003409090909090909,-0.9072548861137334,0.4009823214667886,-1.693180236188639,-0.12132953603882779,0.0236615452001494,0.1206896551724138,0.02615223416858618,not distinguishable,True
Russian Revolution,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,6057,1760,66,94.33810441619556,-0.5121124865177282,-0.8193657412813801,-0.2552356666751271,0.1452757002601745,0.0009995002498750624,0.0375,-1.8979851798708036,0.1404251700546112,-2.1732185131778414,-1.6227518465637658,1.2585138602586238e-41,0.001908136840670574,8.809597021810367e-41,dissociated,False
Russian Revolution,20-35,Military,Business,Military + Business,6057,1760,20,61.57084708044334,-1.5982919247724714,-2.284692901516035,-1.0931977430107094,0.30966014461775104,0.0009995002498750624,0.011363636363636364,-1.434661661141725,0.22916430232269397,-1.8838236936942052,-0.985499628589245,3.8397552564682957e-10,0.001908136840670574,1.1519265769404887e-09,dissociated,False
Russian Revolution,20-35,Military,Nobility & Kinship,Military + Nobility & Kinship,6057,1760,94,43.488600204528325,1.1031846364765938,0.8746228681918702,1.3029864785460263,0.10961463745442132,0.0004997501249375312,0.053409090909090906,0.7815935834607195,0.12788468196991662,0.530939606799683,1.032247560121756,9.857162908540536e-10,0.0011660836248542396,2.5875052634918907e-09,associated,False
Russian Revolution,20-35,Military,Religion,Military + Religion,6057,1760,9,26.95654635071258,-1.5311507474948822,-2.637320546701797,-0.8240772048398642,0.47849946615555383,0.0069965017491254375,0.005113636363636364,-1.8313501445713192,0.33176955662789376,-2.4816184755619908,-1.1810818135806476,3.391032294177914e-08,0.011302041287048785,7.912408686415133e-08,dissociated,True
Russian Revolution,20-35,Military,Learning & Culture,Military + Learning & Culture,6057,1760,153,218.89652991606417,-0.5153020519484026,-0.6826206470315233,-0.3686673407716606,0.0831688931218789,0.0004997501249375312,0.08693181818181818,-2.6251121912485327,0.09283233042177293,-2.8070635588752078,-2.4431608236218576,6.44528588608752e-176,0.0011660836248542396,1.3535100360783791e-174,dissociated,False
Russian Revolution,20-35,Business,Nobility & Kinship,Business + Nobility & Kinship,6057,1760,8,27.280463162524583,-1.7085359061135312,-2.997935048556349,-0.9498694577478998,0.5387221005190116,0.010994502748625687,0.004545454545454545,-1.0197461738985731,0.3514683437136771,-1.7086241275773801,-0.33086822021976603,0.0037151308965223833,0.01649175412293853,0.004876109301685628,dissociated,True
Russian Revolution,20-35,Business,Religion,Business + Religion,6057,1760,9,16.909881353985902,-0.8739069526924457,-2.014553228208944,-0.18175405295355165,0.4688374457904632,0.062468765617191405,0.005113636363636364,-0.7905717454221806,0.33395532667369143,-1.4451241857026158,-0.13601930514174532,0.017918503113452718,0.07716729870358938,0.02090492029902817,not distinguishable,True
Russian Revolution,20-35,Business,Learning & Culture,Business + Learning & Culture,6057,1760,230,137.3141166350497,0.7420430762824004,0.6307200867073305,0.8590261953819237,0.057606549917884144,0.0004997501249375312,0.13068181818181818,-0.26021476989275955,0.10236814069693152,-0.46085632565874535,-0.05957321412677377,0.01102357117779561,0.0011660836248542396,0.013617352631394576,associated,False
Russian Revolution,20-35,Nobility & Kinship,Religion,Nobility & Kinship + Religion,6057,1760,10,11.943754302238288,-0.24503248684427603,-1.3102412918788513,0.44072957690590087,0.46463751289317545,0.5657171414292853,0.005681818181818182,-0.3860362899312181,0.319864712731065,-1.0129711268841053,0.24089854702166924,0.22748081096695616,0.6252663142113154,0.22748081096695613,not distinguishable,False
Russian Revolution,20-35,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,6057,1760,132,96.98743811300264,0.4427041243128097,0.2759422163667009,0.6033127606602946,0.08415664520722572,0.0004997501249375312,0.075,-0.8357668483936129,0.1170861063395215,-1.065255616819075,-0.6062780799681508,9.466204209646948e-13,0.0011660836248542396,3.313171473376432e-12,associated,False
Russian Revolution,20-35,Religion,Learning & Culture,Religion + Learning & Culture,6057,1760,108,60.11797019527407,0.8398775935549736,0.6687263141185049,1.0031008887483375,0.0849792570570505,0.0004997501249375312,0.06136363636363636,-1.0003678165041685,0.12485580453811251,-1.245085193398869,-0.755650439609468,1.1268809266639456e-15,0.0011660836248542396,4.732899891988572e-15,associated,False
Russian Revolution,36-55,Politics,Administration & Law,Politics + Administration & Law,4500,1688,189,105.33478453971871,0.8403839748651476,0.7154403247372897,0.9712135962348338,0.06428786358012523,0.0004997501249375312,0.11196682464454977,1.2695580707524692,0.11342479497366305,1.0472454726040896,1.4918706689008487,4.414954622634647e-29,0.0013118440779610195,1.8542809415065519e-28,associated,False
Russian Revolution,36-55,Politics,Military,Politics + Military,4500,1688,91,88.35717379240971,0.042283487942494064,-0.20569168067666505,0.2591656815227768,0.11667091539022996,0.7141429285357321,0.05390995260663507,-0.2309375143316581,0.1244186638270916,-0.47479809543275764,0.012923066769441438,0.06343468716621677,0.8331667499583542,0.0666064215245276,not distinguishable,False
Russian Revolution,36-55,Politics,Business,Politics + Business,4500,1688,177,139.61846404971908,0.34117194580945687,0.20855642667193222,0.46780013204221066,0.06726734567747408,0.0004997501249375312,0.10485781990521327,0.6708873088987007,0.1038319672050161,0.46737665317686916,0.8743979646205323,1.0382169962520866e-10,0.0013118440779610195,2.422506324588202e-10,associated,False
Russian Revolution,36-55,Politics,Nobility & Kinship,Politics + Nobility & Kinship,4500,1688,49,93.84185598636957,-0.9304694580792562,-1.3152524290139487,-0.6195294487330543,0.17772250795684205,0.0004997501249375312,0.029028436018957347,-0.7204698169848539,0.1588930814747912,-1.0319002566754447,-0.40903937729426315,5.779325426566713e-06,0.0013118440779610195,1.0113819496491748e-05,dissociated,False
Russian Revolution,36-55,Politics,Religion,Politics + Religion,4500,1688,46,59.19212310999255,-0.3603098517869327,-0.7400824830484103,-0.056913366050006686,0.1766753092570999,0.04697651174412794,0.027251184834123223,-0.80634014752292,0.1627125751228717,-1.1252567947637486,-0.4874235002820915,7.210352621967077e-07,0.06165667166416792,1.5141740506130862e-06,not distinguishable,False
Russian Revolution,36-55,Politics,Learning & Culture,Politics + Learning & Culture,4500,1688,414,479.6555985880465,-0.21212989772705154,-0.28027250746621335,-0.15337769212959662,0.032032106470709844,0.0004997501249375312,0.245260663507109,-2.0471985180581886,0.07430875260437907,-2.1928436731627716,-1.9015533629536057,4.437898024609425e-167,0.0013118440779610195,9.319585851679792e-166,dissociated,False
Russian Revolution,36-55,Administration & Law,Military,Administration & Law + Military,4500,1688,21,20.60059009790594,0.02705331399041334,-0.6658585042687987,0.5042154572781655,0.29072730347279174,0.9205397301349325,0.012440758293838863,-0.393858697221903,0.22922698507677147,-0.843143587972375,0.05542619352856909,0.08575943244126558,0.929535232383808,0.08575943244126558,not distinguishable,False
Russian Revolution,36-55,Administration & Law,Business,Administration & Law + Business,4500,1688,7,32.552226656151376,-2.1397849654922716,-3.4645348601784027,-1.3516298407662743,0.5576876346018479,0.0074962518740629685,0.004146919431279621,-1.6528464930913547,0.3726557842420424,-2.383251830205758,-0.9224411559769516,9.193695012521877e-06,0.014311026305029305,1.4851353481766109e-05,dissociated,True
Russian Revolution,36-55,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,4500,1688,3,21.8793508916872,-2.6767413646880898,-5.4604463930876355,-1.5864549231279987,0.8846909399600371,0.04297851074462768,0.0017772511848341231,-2.052303660390193,0.5405190927064805,-3.1117210820948946,-0.9928862386854913,0.0001465095170614697,0.060169915042478754,0.00020511332388605758,not distinguishable,True
Russian Revolution,36-55,Administration & Law,Religion,Administration & Law + Religion,4500,1688,4,13.800720562640873,-1.6680909345716883,-3.3592922868759736,-0.7632354083825065,0.7377928312131901,0.02948525737131434,0.002369668246445498,-1.8016207525234078,0.47819096006987694,-2.7388750342603667,-0.864366470786449,0.00016484040958530662,0.04422788605697151,0.00021635303758071493,dissociated,True
Russian Revolution,36-55,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,4500,1688,82,111.83232725271817,-0.44530714508122987,-0.7093699479631028,-0.21563676604449167,0.12538557157627248,0.0014992503748125937,0.0485781990521327,-2.048073749780338,0.13057193074410714,-2.303994734038788,-1.7921527655218878,1.9034211301868296e-55,0.0034982508745627183,1.3323947911307807e-54,dissociated,False
Russian Revolution,36-55,Military,Business,Military + Business,4500,1688,4,27.305535968537903,-2.6273752396759296,-5.60989828721661,-1.6662008779397603,0.8089551148481084,0.026486756621689155,0.002369668246445498,-2.3097898294080315,0.476863520835348,-3.2444423302453136,-1.3751373285707493,1.2743524673691415e-06,0.042786299158113245,2.4328547104319972e-06,dissociated,True
Russian Revolution,36-55,Military,Nobility & Kinship,Military + Nobility & Kinship,4500,1688,62,18.352889006698135,1.7290705715183168,1.414768953038073,1.9961997986323223,0.14838006713361684,0.0004997501249375312,0.03672985781990521,1.0971790903436447,0.15289263726992644,0.7975095212945889,1.3968486593927005,7.170671414708143e-13,0.0013118440779610195,1.8823012463608876e-12,associated,False
Russian Revolution,36-55,Military,Religion,Military + Religion,4500,1688,11,11.576353153823979,-0.07055099074324911,-1.0658897445834765,0.575967679299046,0.41955096446777546,0.8665667166416792,0.006516587677725118,-0.94923707338347,0.305293214281776,-1.5476117733757508,-0.350862373391189,0.0018755431635520173,0.929535232383808,0.0021881336908106865,not distinguishable,False
Russian Revolution,36-55,Military,Learning & Culture,Military + Learning & Culture,4500,1688,71,93.8074579812915,-0.3994286241012894,-0.6926671705161956,-0.15519288329315112,0.13740264423651738,0.0069965017491254375,0.04206161137440758,-2.4253860390711997,0.13532933092037303,-2.690631527675131,-2.1601405504672684,7.927562202377867e-72,0.014311026305029305,8.323940312496761e-71,dissociated,False
Russian Revolution,36-55,Business,Nobility & Kinship,Business + Nobility & Kinship,4500,1688,13,29.000499495495298,-1.1277799747771287,-2.013907277987113,-0.5112366231539068,0.3858682158275786,0.011494252873563218,0.007701421800947867,-0.8935506851508006,0.28302238464718127,-1.4482745590592758,-0.3388268112423253,0.0015930669747461065,0.020114942528735632,0.0019679062629216607,dissociated,False
Russian Revolution,36-55,Business,Religion,Business + Religion,4500,1688,3,18.292489192007977,-2.4247293469384203,-5.182901790373348,-1.3952533803296434,0.8584253573508253,0.04997501249375312,0.0017772511848341231,-2.3099958644347507,0.5399583872868567,-3.36831430351699,-1.2516774253525116,1.8849551852186336e-05,0.0617338389628715,2.8274327778279505e-05,not distinguishable,True
Russian Revolution,36-55,Business,Learning & Culture,Business + Learning & Culture,4500,1688,191,148.23078463926146,0.3646411015201937,0.23100980406102892,0.48253557547851883,0.06482537925598826,0.0004997501249375312,0.11315165876777251,-1.0686586249343264,0.10233515054267461,-1.2692355199979686,-0.8680817298706842,1.5819014673672573e-25,0.0013118440779610195,5.536655135785401e-25,associated,False
Russian Revolution,36-55,Nobility & Kinship,Religion,Nobility & Kinship + Religion,4500,1688,12,12.294943566900587,-0.033645689384705024,-0.9617004077146499,0.601283839125826,0.4079772402552594,0.9295352323838081,0.0071090047393364926,-0.5905204242399663,0.29496114975932536,-1.168644277768244,-0.012396570711688648,0.04528174078912092,0.929535232383808,0.0500482398195547,not distinguishable,False
Russian Revolution,36-55,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,4500,1688,136,99.63046105356526,0.44702002266799856,0.2858205005794517,0.6005729191899798,0.08224977558328057,0.0004997501249375312,0.08056872037914692,-1.0146359283919224,0.11943976452360994,-1.2487378668581979,-0.7805339899256469,1.9800242772508156e-17,0.0013118440779610195,5.940072831752447e-17,associated,False
Russian Revolution,36-55,Religion,Learning & Culture,Religion + Learning & Culture,4500,1688,102,62.84337041505802,0.6943583713580018,0.5180292034400108,0.8632396580189522,0.0886774846510883,0.0004997501249375312,0.06042654028436019,-1.5311879150729624,0.12530666820940792,-1.776788984763402,-1.2855868453825228,2.445103425333272e-34,0.0013118440779610195,1.2836792982999678e-33,associated,False
Russian Revolution,56+,Politics,Administration & Law,Politics + Administration & Law,2109,830,56,27.18662634167414,1.0290615977399133,0.772878412134383,1.2833329430714435,0.12938123170577762,0.0004997501249375312,0.06746987951807229,1.0828181374254773,0.18725328732359067,0.7158016942712395,1.449834580579715,7.353781885932971e-09,0.0020989505247376314,1.930367745057405e-08,associated,False
Russian Revolution,56+,Politics,Military,Politics + Military,2109,830,36,38.88306135889619,-0.10967879645035827,-0.5486434153471296,0.2232561322255088,0.19681885393556037,0.5802098950524738,0.043373493975903614,-0.33103349389972686,0.19066700755929317,-0.7047408287159415,0.04267384091648774,0.08253085481385411,0.641284620847471,0.08665739755454681,not distinguishable,False
Russian Revolution,56+,Politics,Business,Politics + Business,2109,830,58,49.72645645966893,0.21998913006448784,-0.07036585580115019,0.46015439153318866,0.13367161271427053,0.1024487756121939,0.06987951807228916,0.23897534569099313,0.16257079150088255,-0.07966340565073668,0.5576140970327229,0.14156794781191373,0.135119940029985,0.14156794781191373,not distinguishable,False
Russian Revolution,56+,Politics,Nobility & Kinship,Politics + Nobility & Kinship,2109,830,38,60.52660569034263,-0.6645799039042386,-1.086524002837277,-0.34330808863899015,0.19241945933368051,0.00399800099950025,0.04578313253012048,-0.6089838648271728,0.1828128937109895,-0.9672971365007121,-0.25067059315363344,0.0008647660823346461,0.013993003498250875,0.0020177875254475076,dissociated,False
Russian Revolution,56+,Politics,Religion,Politics + Religion,2109,830,30,29.917458244684855,0.003909639612941741,-0.4609958093650943,0.36209514012102495,0.2123257236111409,0.9885057471264368,0.03614457831325301,-0.4039494389666687,0.20590757866781204,-0.8075282931555803,-0.0003705847777570881,0.04978580133693726,0.9885057471264369,0.05502641200398329,not distinguishable,False
Russian Revolution,56+,Politics,Learning & Culture,Politics + Learning & Culture,2109,830,175,186.75979192691923,-0.0935701295162849,-0.20938854703494789,0.009368897716493312,0.05626297419724198,0.095952023988006,0.21084337349397592,-1.8699971789451248,0.11220021351056411,-2.0899095974258306,-1.650084760464419,2.2923275022517623e-62,0.135119940029985,4.813887754728701e-61,not distinguishable,False
Russian Revolution,56+,Administration & Law,Military,Administration & Law + Military,2109,830,3,8.37723676716646,-1.3427557542155095,-4.118953843982279,-0.3042222965856961,0.8955962521111296,0.08295852073963018,0.0036144578313253013,-1.3581234841531944,0.5472431709067654,-2.430720099130455,-0.28552686917593406,0.013073712433149169,0.135119940029985,0.017159247568508285,not distinguishable,True
Russian Revolution,56+,Administration & Law,Business,Administration & Law + Business,2109,830,3,10.713413110913196,-1.679798641760169,-4.416887995950512,-0.6400236441052388,0.8542811866016268,0.047976011994003,0.0036144578313253013,-1.439402969852566,0.546924021356738,-2.5113740517117726,-0.3674318879933596,0.008493003743194982,0.13118440779610194,0.011890205240472974,not distinguishable,True
Russian Revolution,56+,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2109,830,4,13.040272264079746,-1.5892598419656805,-3.3211364419551734,-0.6300790140920245,0.7548216984548431,0.04997501249375312,0.004819277108433735,-1.387956271253474,0.48469562271373484,-2.3379596917723946,-0.4379528507345538,0.0041890599248351505,0.13118440779610194,0.006283589887252726,not distinguishable,True
Russian Revolution,56+,Administration & Law,Religion,Administration & Law + Religion,2109,830,3,6.4456249695524495,-0.9887495921501954,-3.72419934381421,0.016909910865986328,0.8726940863568918,0.20939530234882558,0.0036144578313253013,-1.222181261391537,0.5478395710141108,-2.295946820579194,-0.1484157022038799,0.025687032671337283,0.2586647852544316,0.030860673027286827,not distinguishable,True
Russian Revolution,56+,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2109,830,37,40.236826548138836,-0.11944300124936577,-0.5116230652830526,0.19675342380232808,0.18191612208474836,0.4987506246876562,0.04457831325301205,-1.7716046251174993,0.20107481705633193,-2.16571126654791,-1.3774979836870886,1.2439584583979317e-18,0.5818757288022656,4.353854604392761e-18,not distinguishable,False
Russian Revolution,56+,Military,Business,Military + Business,2109,830,8,15.322618338866262,-0.8964536114712194,-2.1277464067727503,-0.16336553128172643,0.49253316818879567,0.06196901549225387,0.00963855421686747,-1.0264727857651716,0.3580492185217167,-1.7282492540677363,-0.32469631746260696,0.0041458171293240345,0.135119940029985,0.006283589887252726,not distinguishable,True
Russian Revolution,56+,Military,Nobility & Kinship,Military + Nobility & Kinship,2109,830,67,18.650556351071746,1.8175011970485837,1.5687647154306563,2.05150306281618,0.12363346728901736,0.0004997501249375312,0.08072289156626505,1.4927457486652582,0.16733391210518236,1.1647712809391009,1.8207202163914156,4.630972121789442e-19,0.0020989505247376314,2.431260363939457e-18,associated,False
