revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
French Revolution,under 20,Politics,Administration & Law,Politics + Administration & Law,962,346,49,31.40815137456192,0.6335034978977426,0.41623265802561066,0.843077390957836,0.10980966782784339,0.0004997501249375312,0.1416184971098266,1.1026766165813364,0.26313945229222074,0.5869232900885838,1.618429943074089,2.7838358118677528e-05,0.0014992503748125937,0.00011692110409844562,associated,False
French Revolution,under 20,Politics,Military,Politics + Military,962,346,100,81.09507164278713,0.3006415805069594,0.16937921394969693,0.4503401653605255,0.0705814141136068,0.0004997501249375312,0.28901734104046245,-0.33762426471509627,0.14778162056286992,-0.6272762410183212,-0.04797228841187123,0.022335350002892586,0.0014992503748125937,0.042640213641885846,associated,False
French Revolution,under 20,Politics,Business,Politics + Business,962,346,25,30.897138805715777,-0.3001358464632788,-0.778897949102976,0.054531785472021574,0.21217847126931116,0.13493253373313344,0.07225433526011561,-0.5914374143173817,0.2486023371853224,-1.0786979952006135,-0.10417683343414985,0.017357316859169844,0.21439280359820087,0.036450365404256675,not distinguishable,False
French Revolution,under 20,Politics,Nobility & Kinship,Politics + Nobility & Kinship,962,346,17,28.364552529244026,-0.7219439381800229,-1.3649582271077658,-0.2767303169590498,0.2781734857612374,0.017491254372813594,0.049132947976878616,-1.0843702384866,0.2796676670917553,-1.6325188659864405,-0.5362216109867597,0.00010559913674426594,0.03530053155240562,0.0003695969786049308,dissociated,False
French Revolution,under 20,Politics,Religion,Politics + Religion,962,346,5,4.371623035920131,0.17502911619134648,-1.1427506413795032,0.8243289196822348,0.5250694385299621,0.6896551724137931,0.014450867052023121,-0.5127920909697516,0.5225439312384809,-1.536978196197174,0.5113940142576707,0.32642620780440346,0.7241379310344829,0.4284343977432795,not distinguishable,True
French Revolution,under 20,Politics,Learning & Culture,Politics + Learning & Culture,962,346,34,53.86346259583396,-0.6560409873481539,-1.026647938601061,-0.37349407770959925,0.17131208817253807,0.001999000499750125,0.09826589595375723,-2.9977811399974468,0.19897834552763327,-3.387778697231608,-2.6077835827632856,2.7158246580773045e-51,0.005247376311844078,5.703231781962339e-50,dissociated,False
French Revolution,under 20,Administration & Law,Military,Administration & Law + Military,962,346,6,14.533947563949818,-1.2097122538092153,-2.6002546598710725,-0.4536601051645708,0.5800187205970763,0.04247876061969016,0.017341040462427744,-1.4029645397209303,0.4178343320252583,-2.2219198304904366,-0.5840092489514239,0.0007859236367583344,0.07433783108445778,0.002063049546490628,not distinguishable,True
French Revolution,under 20,Administration & Law,Business,Administration & Law + Business,962,346,2,5.537419058662277,-1.2720038475373545,-3.6727495739384888,-0.10595298066007916,0.9646036684475229,0.14292853573213393,0.005780346820809248,-0.9867887188258616,0.6544895713544688,-2.2695882786806205,0.2960108410288972,0.13162553858752224,0.21439280359820087,0.19743830788128336,not distinguishable,True
French Revolution,under 20,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,962,346,2,5.083526172229477,-1.1592484222369892,-3.593246735460692,0.0037274810263313108,0.9885919091955113,0.17341329335332334,0.005780346820809248,-0.9441417645410506,0.6548727067637042,-2.227692269797911,0.33940874071580973,0.14938194554681344,0.24277861069465267,0.20913472376553882,not distinguishable,True
French Revolution,under 20,Administration & Law,Religion,Administration & Law + Religion,962,346,0,0.7834870687739196,-1.36006876072851,-1.9072265555134602,-0.7189620774443953,0.2991088529287144,0.0004997501249375312,0.0,-0.9914098594405357,1.440740878522808,-3.8152619813452393,1.832442262464168,0.4913740499083623,0.0014992503748125937,0.540985609209219,dissociated,True
