revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
French Revolution,Politics,Administration & Law,Politics + Administration & Law,1997,772,27,8.466833813215715,1.6167610537234056,1.170999250225132,2.007514100071755,0.2180646732373104,0.0004997501249375312,0.034974093264248704,1.2162408407676457,0.23279398160652737,0.7599646368188521,1.6725170447164395,1.745911297976559e-07,0.0020989505247376314,3.666413725750774e-07,associated,False,1640,1679,False
French Revolution,Politics,Military,Politics + Military,1997,772,23,12.210849531998571,0.8866003004329752,0.29327519852535583,1.3053840439169908,0.25880428011345313,0.0024987506246876563,0.029792746113989636,0.3683304576740767,0.23878581238856095,-0.09968973460750274,0.8363506499556561,0.12294873948058814,0.005830418124271198,0.12294873948058814,associated,False,1640,1679,False
French Revolution,Politics,Business,Politics + Business,1997,772,15,7.947915422349893,0.8756009193892761,0.11454517969180056,1.3817541744832533,0.3236947453868501,0.014492753623188406,0.019430051813471502,0.48829696626693714,0.2845277602313439,-0.06937744378649696,1.0459713763203713,0.08613160111072363,0.025362318840579712,0.09043818116625982,associated,False,1640,1679,False
French Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,1997,772,15,17.700167799417024,-0.231683536148131,-1.0105301766711057,0.3276451992632863,0.3451575756157612,0.4702648675662169,0.019430051813471502,-0.49375996074853823,0.2779691232417541,-1.0385794423023764,0.05105952080529985,0.07568146404680509,0.4702648675662169,0.08364793394646879,not distinguishable,False,1640,1679,False
French Revolution,Politics,Religion,Politics + Religion,1997,772,12,16.4892380174581,-0.44269305292102423,-1.3308989774621274,0.1406469698656299,0.3845687278060298,0.2273863068465767,0.015544041450777202,-1.1242667270144275,0.30303862160421235,-1.7182224253586837,-0.5303110286701713,0.000207276967600034,0.23875562218890556,0.0003348320245846703,not distinguishable,False,1640,1679,False
French Revolution,Politics,Learning & Culture,Politics + Learning & Culture,1997,772,9,38.184995417471676,-2.0257746843940043,-3.140486072387711,-1.3446383822181223,0.47365141479744793,0.0024987506246876563,0.011658031088082901,-2.9191825399979128,0.3410427514343568,-3.5876263328092524,-2.250738747186573,1.13279941040159e-17,0.005830418124271198,5.947196904608347e-17,dissociated,True,1640,1679,False
French Revolution,Administration & Law,Military,Administration & Law + Military,1997,772,33,17.6212861510617,0.8864757418468878,0.47622808836084474,1.2295769103231662,0.1986419395028252,0.0009995002498750624,0.042746113989637305,0.3830312176951918,0.20371400822020222,-0.016248238416404548,0.7823106738067881,0.06007538248815271,0.0034982508745627187,0.07421076660301218,associated,False,1640,1679,False
French Revolution,Administration & Law,Business,Administration & Law + Business,1997,772,6,11.46951255067519,-0.8808527775621158,-2.257914477884116,-0.109424829353137,0.5708876347518805,0.1024487756121939,0.007772020725388601,-0.9235609430235271,0.40813518124616366,-1.7235058982660079,-0.12361598778104632,0.023643086980465466,0.11378521265682948,0.031031551661860925,not distinguishable,True,1640,1679,False
French Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,1997,772,18,25.542835565863065,-0.4933612681649067,-1.2407568719759985,-0.01413566248347227,0.3085735810600797,0.10294852573713144,0.023316062176165803,-0.7168137765005496,0.2528591246263097,-1.2124176607681165,-0.22120989223298254,0.004584942741642445,0.11378521265682948,0.006418919838299423,not distinguishable,False,1640,1679,False
French Revolution,Administration & Law,Religion,Administration & Law + Religion,1997,772,15,23.795361719688454,-0.6484126965735468,-1.4590293461936654,-0.10985204194020692,0.3446112140236723,0.05897051474262868,0.019430051813471502,-1.3058213031548587,0.2713069178333923,-1.8375828621083077,-0.7740597442014098,1.4862339601287926e-06,0.07739880059970014,2.837355742064059e-06,not distinguishable,False,1640,1679,False
French Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1997,772,43,55.10417020249029,-0.3541776853118804,-0.73488925187809,-0.06459018124099732,0.16888531982386223,0.04147926036981509,0.05569948186528497,-1.539430125380509,0.18135751231368838,-1.8948908495153383,-1.1839694012456796,2.0955091635521164e-17,0.058070964517741124,8.801138486918889e-17,not distinguishable,False,1640,1679,False
French Revolution,Military,Business,Military + Business,1997,772,4,16.54130635504605,-1.9210390275831555,-3.6368629024121324,-0.9517506571604846,0.7581515718699067,0.017491254372813594,0.0051813471502590676,-1.8913721447342722,0.48220746512978735,-2.8364987763886553,-0.946245513079889,8.770028693004777e-05,0.02623688155922039,0.0001534755021275836,dissociated,True,1640,1679,False
French Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,1997,772,93,36.83782256697861,1.3243285687542599,1.1101030058822732,1.5323013623686255,0.10760771933674788,0.0004997501249375312,0.12046632124352331,0.9025883234002235,0.1418688695465982,0.6245253390888911,1.180651307711556,1.989737101496118e-10,0.0020989505247376314,5.22305989142731e-10,associated,False,1640,1679,False
French Revolution,Military,Religion,Military + Religion,1997,772,6,34.317619540974405,-2.4213059469429736,-3.827556042670931,-1.6267811928949316,0.5819254238999102,0.001999000499750125,0.007772020725388601,-2.852361936368782,0.4003356314313633,-3.637019773974254,-2.0677040987633104,1.041362677172558e-12,0.005830418124271198,3.1240880315176743e-12,dissociated,True,1640,1679,False
French Revolution,Military,Learning & Culture,Military + Learning & Culture,1997,772,38,79.47111585891535,-1.05462057254734,-1.4711159950454458,-0.7313724982416755,0.1883208680156413,0.0004997501249375312,0.04922279792746114,-2.480487696127158,0.18045258348850032,-2.8341747597646183,-2.1268006324896973,5.387991656940728e-43,0.0020989505247376314,1.1314782479575528e-41,dissociated,False,1640,1679,False
French Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,1997,772,16,23.977356967558816,-0.5689817616781593,-1.3665727712508258,-0.0407363050474204,0.3378714801549659,0.08845577211394302,0.02072538860103627,-0.8009648039992019,0.265861956153704,-1.3220542380604616,-0.27987536993794204,0.0025892676535237175,0.10926889496428256,0.0038839014802855764,not distinguishable,False,1640,1679,False
French Revolution,Business,Religion,Business + Religion,1997,772,8,22.336982934176287,-1.4258373179361108,-2.6768808795315833,-0.6949496717290665,0.5312782138300666,0.015992003998001,0.010362694300518135,-1.9210284038284462,0.3559615332645448,-2.618713009026954,-1.2233437986299385,6.786627177031945e-08,0.025833237227540076,1.5835463413074537e-07,dissociated,True,1640,1679,False
French Revolution,Business,Learning & Culture,Business + Learning & Culture,1997,772,85,51.72692577295632,0.7111306349680784,0.525933187129164,0.8864683867565746,0.09368105376546182,0.0004997501249375312,0.11010362694300518,-0.29270770341958613,0.16143468700508423,-0.6091196899495512,0.023704283110378976,0.0698063962087265,0.0020989505247376314,0.08144079557684758,associated,False,1640,1679,False
French Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,1997,772,34,49.74491109402614,-0.5423811227352356,-0.9948916034741991,-0.1916344060446872,0.20840794485229877,0.012993503248375811,0.04404145077720207,-1.3648330424524053,0.186958264226136,-1.7312712403356318,-0.9983948445691788,2.8733660859047243e-13,0.024805778928717458,1.0056781300666535e-12,dissociated,False,1640,1679,False
French Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1997,772,93,115.19690601571796,-0.3073120140778331,-0.510174842153368,-0.13083381256356225,0.09685094067928271,0.0029985007496251873,0.12046632124352331,-1.7183278125336303,0.13025277747272482,-1.973623256380171,-1.4630323686870896,9.723300449175581e-40,0.006296851574212893,1.020946547163436e-38,dissociated,False,1640,1679,False
French Revolution,Religion,Learning & Culture,Religion + Learning & Culture,1997,772,179,107.31588670196035,0.7354140687645722,0.6146739638106558,0.8595696261802901,0.06295395620570254,0.0004997501249375312,0.23186528497409326,-1.1724108152314752,0.1078540735776657,-1.3838047994437,-0.9610168310192504,1.5959902983152466e-27,0.0020989505247376314,1.1171932088206726e-26,associated,False,1640,1679,False
French Revolution,Politics,Administration & Law,Politics + Administration & Law,2293,832,40,11.861946273295079,1.7120160079764766,1.347950933658249,2.0289077036674175,0.17558923719688277,0.0004997501249375312,0.04807692307692308,1.3520431970851585,0.1989221788472088,0.9621557265446292,1.7419306676256878,1.0693511056626667e-11,0.0020989505247376314,3.208053316988e-11,associated,False,1680,1719,True
French Revolution,Politics,Military,Politics + Military,2293,832,29,18.577921933076265,0.6288109204538744,0.13782227983945028,1.0171987736322976,0.2229368629420212,0.010494752623688156,0.03485576923076923,0.30201803121555626,0.2136707528565649,-0.11677664438331092,0.7208127068144234,0.15751643183071284,0.018365817091454274,0.15751643183071284,associated,False,1680,1719,True
French Revolution,Politics,Business,Politics + Business,2293,832,9,14.278706621790116,-0.6375205970727951,-1.7892769722469914,0.051450655528748765,0.47832781547701064,0.15142428785607195,0.010817307692307692,-0.6797435881432701,0.34176021829401243,-1.3495936159995345,-0.00989356028700572,0.046706850664288244,0.17666166916541728,0.05162336126052911,not distinguishable,True,1680,1719,True
French Revolution,Politics,Nobility & Kinship,Politics + Nobility & Kinship,2293,832,17,21.25915955197721,-0.31426791147867583,-1.0181136107887019,0.185035272220215,0.3107594891868604,0.30334832583708143,0.020432692307692308,-0.3912496079170127,0.26074922435094744,-0.9023180876448696,0.11981887181084427,0.13348950309826008,0.3185157421289355,0.1401639782531731,not distinguishable,False,1680,1719,True
French Revolution,Politics,Religion,Politics + Religion,2293,832,16,14.69250482050579,0.11910627482812522,-0.6517290484028039,0.6672476048807534,0.33155299018746903,0.6871564217891054,0.019230769230769232,-0.676607590760205,0.26634577011419397,-1.1986453001840252,-0.15456988133638483,0.011074620583907947,0.6871564217891054,0.01453543951637918,not distinguishable,False,1680,1719,True
French Revolution,Politics,Learning & Culture,Politics + Learning & Culture,2293,832,13,43.32976080124968,-1.6989513981711628,-2.581217290676783,-1.1165077940523531,0.37450987149620774,0.0014992503748125937,0.015625,-2.8556733762175153,0.2885120543993191,-3.4211570028401805,-2.29018974959485,4.2496148163284226e-23,0.003935532233883058,1.7848382228579372e-22,dissociated,False,1680,1719,True
French Revolution,Administration & Law,Military,Administration & Law + Military,2293,832,45,25.701735987084344,0.7962041451139363,0.45412324470697035,1.0962125164905185,0.16837165884858168,0.0009995002498750624,0.054086538461538464,0.3935474052289841,0.17734496992544116,0.045951264175119466,0.7411435462828488,0.026479468543578612,0.0029985007496251873,0.03270993173030299,associated,False,1680,1719,True
French Revolution,Administration & Law,Business,Administration & Law + Business,2293,832,15,19.753961134743243,-0.3859358727738749,-1.245248400385246,0.17767757644878535,0.36422051346285184,0.26686656671664166,0.018028846153846152,-0.5688163562778885,0.2720707476294203,-1.1020750216315522,-0.03555769092422478,0.03655560980574171,0.29495778426576186,0.042648211440031995,not distinguishable,False,1680,1719,True
French Revolution,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2293,832,16,29.411110030525585,-0.8582154268025803,-1.609695091234345,-0.3186693446244233,0.33609548912121323,0.014492753623188406,0.019230769230769232,-0.9146035663064408,0.2625458139812243,-1.4291933617096404,-0.4000137709032412,0.0004947255257221807,0.023411371237458196,0.0007991720030896766,dissociated,False,1680,1719,True
French Revolution,Administration & Law,Religion,Administration & Law + Religion,2293,832,5,20.326432700380845,-1.9209122217154462,-3.662780514909378,-1.0356863287259126,0.6451773476476719,0.009995002498750625,0.006009615384615385,-2.315412714418906,0.43518845479790946,-3.1683820858228087,-1.4624433430150034,1.0349219985705296e-07,0.018365817091454274,1.9757601790891927e-07,dissociated,True,1680,1719,True
French Revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2293,832,46,59.94481387686773,-0.37838784632916167,-0.731362319535289,-0.07818766225754235,0.16653973461020705,0.02498750624687656,0.055288461538461536,-1.8767424142082854,0.17101860685729553,-2.2119388836485845,-1.5415459447679862,5.101869958280625e-28,0.032796101949025484,2.678481728097328e-27,dissociated,False,1680,1719,True
French Revolution,Military,Business,Military + Business,2293,832,11,30.938223742969175,-1.4508858465794894,-2.385397825230696,-0.8221564801817627,0.4104366526231246,0.00399800099950025,0.013221153846153846,-1.450923071263483,0.30751277108196845,-2.053648102584141,-0.8481980399428249,2.3787848897344184e-06,0.009328668998833917,4.162873557035232e-06,dissociated,False,1680,1719,True
French Revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,2293,832,114,46.06304003773229,1.2980904402858855,1.117184445860212,1.4877458398960406,0.09564415807544543,0.0004997501249375312,0.13701923076923078,1.2041764810124131,0.13269457794404763,0.9440951082420799,1.4642578537827464,1.1388863021634716e-19,0.0020989505247376314,3.9861020575721506e-19,associated,False,1680,1719,True
French Revolution,Military,Religion,Military + Religion,2293,832,5,31.834816242234226,-2.5555848878676253,-4.368517286515058,-1.6870595009788791,0.676816967602232,0.0074962518740629685,0.006009615384615385,-2.858982028429502,0.4332858731460961,-3.7082223397958503,-2.0097417170631537,4.1569291539393404e-11,0.015742128935532236,1.0911939029090769e-10,dissociated,True,1680,1719,True
French Revolution,Military,Learning & Culture,Military + Learning & Culture,2293,832,43,93.8842620628292,-1.1175309190414162,-1.5474734321768326,-0.7950991981644223,0.1805886174113065,0.0004997501249375312,0.051682692307692304,-2.6896516028725546,0.16907958420694835,-3.0210475879181735,-2.3582556178269356,5.611765740632752e-57,0.0020989505247376314,1.178470805532878e-55,dissociated,False,1680,1719,True
French Revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,2293,832,24,35.4033479727106,-0.55133663182374,-1.1329002846496181,-0.09512261775877928,0.2649409315877308,0.03398300849575212,0.028846153846153848,-0.6295497626205517,0.2206283905621631,-1.0619814081223913,-0.19711811711871208,0.004324876319853281,0.041979010494752625,0.006054826847794594,dissociated,False,1680,1719,True
French Revolution,Business,Religion,Business + Religion,2293,832,12,24.46775280458895,-0.9981378840252112,-1.9050931874692032,-0.3805883959728404,0.3922141916250777,0.017491254372813594,0.014423076923076924,-1.611245830323929,0.295149201656819,-2.189738265571294,-1.0327533950765637,4.7858318726683356e-08,0.02623688155922039,1.0050246932603504e-07,dissociated,False,1680,1719,True
French Revolution,Business,Learning & Culture,Business + Learning & Culture,2293,832,126,72.15800772699343,0.799943672019308,0.6431024781981605,0.9598170874876815,0.07973532523806123,0.0004997501249375312,0.15144230769230768,-0.4523637333294721,0.13273673739814934,-0.7125277386298448,-0.1921997280290994,0.0006544643755274225,0.0020989505247376314,0.0009816965632911338,associated,False,1680,1719,True
French Revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,2293,832,23,36.42934017268026,-0.6521067289293635,-1.286302987011329,-0.23390918616653666,0.2697623989893198,0.0239880059970015,0.027644230769230768,-1.3345206620700594,0.22054965602497054,-1.7667979878790017,-0.9022433362611171,1.4405202698115195e-09,0.032796101949025484,3.3612139628935453e-09,dissociated,False,1680,1719,True
French Revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2293,832,82,107.43400224218897,-0.38768340141640784,-0.62577462208717,-0.19320819269040285,0.11034406165535797,0.0009995002498750624,0.0985576923076923,-1.8754470176855043,0.13421176566051282,-2.1385020783801094,-1.612391956990899,2.2531061274853144e-44,0.0029985007496251873,2.36576143385958e-43,dissociated,False,1680,1719,True
French Revolution,Religion,Learning & Culture,Religion + Learning & Culture,2293,832,141,74.24915326357693,0.9206729109663169,0.7825881317066036,1.0629952520544894,0.07113510159714229,0.0004997501249375312,0.16947115384615385,-1.3290722162627802,0.11364490893629202,-1.5518162377779126,-1.1063281947476478,1.3525719186517073e-31,0.0020989505247376314,9.468003430561951e-31,associated,False,1680,1719,True
