revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Irish revolution,20-35,Politics,Administration & Law,Politics + Administration & Law,1066,330,40,32.07840773228164,0.31400581404410893,0.07534220175898668,0.5337877977597053,0.11851506933430644,0.010994502748625687,0.12121212121212122,0.8225846691172659,0.2465565307346148,0.3393338688774209,1.305835469357111,0.0008490382642167933,0.046176911544227886,0.0029716339247587765,associated,False
Irish revolution,20-35,Politics,Military,Politics + Military,1066,330,42,40.67914172282456,0.04554908037022987,-0.22345433740354603,0.2785531567513425,0.12357683610641043,0.6946526736631684,0.12727272727272726,-0.1699633965065545,0.20038904314631373,-0.5627259210733294,0.2227991280602204,0.3963449088096269,0.7592953523238382,0.46240239361123137,not distinguishable,False
Irish revolution,20-35,Politics,Business,Politics + Business,1066,330,86,63.83738490034557,0.4270428362983053,0.2799932251277189,0.5766908606404646,0.07524071038492663,0.0004997501249375312,0.2606060606060606,1.718341926030732,0.2192432666240945,1.2886251234475068,2.1480587286139574,4.592241895184238e-15,0.005247376311844078,9.643707979886899e-14,associated,False
Irish revolution,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,1066,330,12,17.482476591366137,-0.5246636311948117,-1.307551933557141,-0.00523157582403926,0.3331237087451425,0.10694652673663169,0.03636363636363636,-0.46081520319132935,0.3390035988795091,-1.1252622569951671,0.2036318506125085,0.17404443254372348,0.22604082574097567,0.2811486987244764,not distinguishable,False
Irish revolution,20-35,Politics,Religion,Politics + Religion,1066,330,9,17.482476591366137,-0.920592307525951,-1.9208528305094619,-0.3174778855646863,0.41232098685608914,0.035982008995502246,0.02727272727272727,-1.1463402770691793,0.361231521993084,-1.8543540601756239,-0.4383264939627347,0.0015065306251320755,0.12593703148425786,0.004519591875396226,not distinguishable,True
Irish revolution,20-35,Politics,Learning & Culture,Politics + Learning & Culture,1066,330,55,72.44011244464546,-0.3942246522749962,-0.61868970266834,-0.2116846526681357,0.10547232202910349,0.00399800099950025,0.16666666666666666,-1.2374586386054103,0.1656560788590535,-1.5621445531691551,-0.9127727240416654,8.016638951131966e-14,0.020989505247376312,8.417470898688564e-13,dissociated,False
Irish revolution,20-35,Administration & Law,Military,Administration & Law + Military,1066,330,4,4.783792784555818,-0.23164888782304843,-1.9608827308243257,0.6920952055220003,0.7477701987719418,0.7231384307846077,0.012121212121212121,-0.7249048023070133,0.49646550401649897,-1.6979771901793512,0.2481675855653247,0.1442540025876379,0.7592953523238382,0.25244450452836636,not distinguishable,True
Irish revolution,20-35,Administration & Law,Business,Administration & Law + Business,1066,330,5,7.507159894178347,-0.5418589968849514,-2.1723362975137896,0.28698484654703527,0.6218666339118254,0.3408295852073963,0.015151515151515152,-0.43151578530810697,0.454836813159269,-1.3229959391002741,0.4599643684840602,0.34275967933299667,0.4925537231384308,0.46240239361123137,not distinguishable,True
Irish revolution,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,1066,330,1,2.055907323310563,-0.7688730246778862,-2.658338817350664,0.5896935136526525,0.9989905382402765,0.5217391304347826,0.0030303030303030303,-0.7638184328038409,0.8395769400974028,-2.4093892353947504,0.8817523697870686,0.3629460053756257,0.6445012787723785,0.46240239361123137,not distinguishable,True
Irish revolution,20-35,Administration & Law,Religion,Administration & Law + Religion,1066,330,1,2.055907323310563,-0.7688730246778862,-2.657296150141523,0.589463090952997,1.0032865051264013,0.5137431284357821,0.0030303030303030303,-1.0201189737213625,0.8366195946001769,-2.659893379137709,0.619655431694984,0.22271733243334457,0.6445012787723785,0.33407599865001686,not distinguishable,True
Irish revolution,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1066,330,6,8.51882494439819,-0.47249975998248034,-1.8890904929614047,0.28902931153995864,0.5747945015169265,0.351824087956022,0.01818181818181818,-1.4083207668462847,0.41713669569139,-2.2259086904014094,-0.5907328432911603,0.0007350481353353001,0.4925537231384308,0.0029716339247587765,not distinguishable,True
Irish revolution,20-35,Military,Business,Military + Business,1066,330,2,9.519949488137032,-2.002875235738921,-4.390968687019251,-0.8599647225232455,0.9562982356871744,0.11244377811094453,0.006060606060606061,-1.9226817208212568,0.6465521890602742,-3.1899240113793943,-0.6554394302631192,0.0029418887968843395,0.22604082574097567,0.007722458091821391,not distinguishable,True
Irish revolution,20-35,Military,Nobility & Kinship,Military + Nobility & Kinship,1066,330,5,2.60712894704499,0.8238495035366984,-0.6927907953227865,1.6534117774753576,0.6194453183823685,0.13993003498250875,0.015151515151515152,0.05140715899206695,0.46541341322893454,-0.8608031309366447,0.9636174489207786,0.9120486718039525,0.22604082574097567,0.9576511053941502,not distinguishable,True
Irish revolution,20-35,Military,Religion,Military + Religion,1066,330,2,2.60712894704499,-0.31365402021323674,-2.755213853790159,0.8527016524419261,0.9734421897985471,0.7106446776611695,0.006060606060606061,-1.100486352185119,0.653939891398483,-2.3822085393261454,0.18123583495590756,0.0924030651876039,0.7592953523238382,0.1940464368939682,not distinguishable,True
Irish revolution,20-35,Military,Learning & Culture,Military + Learning & Culture,1066,330,16,10.802858113071897,0.5457783965936066,-0.18085885426930617,1.0142923275668747,0.29891416779826663,0.062468765617191405,0.048484848484848485,-1.0086720874253021,0.27373140790420547,-1.545185646917545,-0.47215852793305946,0.0002287950028874145,0.1874062968515742,0.001201173765158926,not distinguishable,False
Irish revolution,20-35,Business,Nobility & Kinship,Business + Nobility & Kinship,1066,330,1,4.091342320134561,-1.6139534994296223,-3.463681782347074,-0.2738058657750375,0.9973776017961058,0.12443778110944528,0.0030303030303030303,-1.3155960727973235,0.8362667082702768,-2.9546788210070662,0.32348667541241904,0.11567769507003894,0.22604082574097567,0.22083923604280162,not distinguishable,True
Irish revolution,20-35,Business,Religion,Business + Religion,1066,330,1,4.091342320134561,-1.6139534994296223,-3.495614693299778,-0.29247110180293484,1.0039714644768625,0.1344327836081959,0.0030303030303030303,-1.572544282701206,0.8332984571308871,-3.2058092586777445,0.060720693275332804,0.05914255766411894,0.22604082574097567,0.13799930121627754,not distinguishable,True
Irish revolution,20-35,Business,Learning & Culture,Business + Learning & Culture,1066,330,11,16.952821081794134,-0.6018263919851325,-1.4968598498306669,-0.005100431918473743,0.3839945830169599,0.09945027486256872,0.03333333333333333,-1.3659371100923663,0.31840876786028727,-1.9900182950985292,-0.7418559250862032,1.7876537605792538e-05,0.22604082574097567,0.00012513576324054776,not distinguishable,False
Irish revolution,20-35,Nobility & Kinship,Religion,Nobility & Kinship + Religion,1066,330,1,1.1204531083263545,-0.11143477271841057,-1.9911306718977704,1.2382222659318824,1.0060487490206296,0.8735632183908046,0.0030303030303030303,-0.508963425834926,0.8418472439600175,-2.1589840239965605,1.1410571723267082,0.5454585574772833,0.8735632183908046,0.60287524773805,not distinguishable,True
Irish revolution,20-35,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1066,330,12,4.642691710864239,1.2813325187867257,0.5605768120636611,1.8255582904015466,0.32945501087728885,0.0034982508745627187,0.03636363636363636,0.013031268970805447,0.3401032877004918,-0.6535711749221585,0.6796337128637694,0.9694360354752305,0.020989505247376312,0.9694360354752305,associated,False
Irish revolution,20-35,Religion,Learning & Culture,Religion + Learning & Culture,1066,330,18,4.642691710864239,1.8469296946409508,1.3533886371367214,2.2745885262046914,0.23362870498998814,0.0004997501249375312,0.05454545454545454,0.2490754022390636,0.2915775426880643,-0.3224165814295424,0.8205673859076696,0.3929754399110472,0.005247376311844078,0.46240239361123137,associated,False
Irish revolution,36-55,Politics,Administration & Law,Politics + Administration & Law,1119,353,41,27.288960780882235,0.5785994531374006,0.31380762344914975,0.825952399304561,0.12775800722115202,0.0004997501249375312,0.11614730878186968,0.5302243050946622,0.22644340143391115,0.08639523828419637,0.9740533719051281,0.019204817164275696,0.0034982508745627187,0.054396683259306744,associated,False
Irish revolution,36-55,Politics,Military,Politics + Military,1119,353,14,18.46721778000812,-0.3874551712682146,-1.09768964721218,0.09922592768174009,0.3044803342479303,0.18190904547726136,0.039660056657223795,-0.7076643925399024,0.30595065899405194,-1.3073276841682442,-0.10800110091156068,0.020722546003545426,0.29627493945335026,0.054396683259306744,not distinguishable,False
Irish revolution,36-55,Politics,Business,Politics + Business,1119,353,75,50.92735219092684,0.5539407680048986,0.3779103871964092,0.7358945363021215,0.09080601453807778,0.0004997501249375312,0.21246458923512748,1.176406221500755,0.19922093423364678,0.7859331904028073,1.5668792525987025,3.525758394672934e-09,0.0034982508745627187,3.702046314406581e-08,associated,False
Irish revolution,36-55,Politics,Nobility & Kinship,Politics + Nobility & Kinship,1119,353,23,25.392721240726633,-0.13988583896893172,-0.6182568468323083,0.22118072167608707,0.21171126571932067,0.5022488755622189,0.06515580736543909,-0.22395545365235242,0.258528419523151,-0.7306711559177284,0.28276024861302346,0.38634202978307053,0.5917874396135265,0.405659131272224,not distinguishable,False
