revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Mexican Revolution,under 20,Politics,Administration & Law,Politics + Administration & Law,294,111,15,12.453796120640583,0.25889327265511203,-0.25657557457820424,0.6673620808572529,0.23627493905813982,0.2638680659670165,0.13513513513513514,0.32101700294703234,0.34202182332632347,-0.3493457707725616,0.9913797766666264,0.347943181485726,0.4262484142544113,0.4566754257000154,not distinguishable,False
Mexican Revolution,under 20,Politics,Military,Politics + Military,294,111,18,11.199991494440283,0.6610177897306242,0.22765355028861134,1.0741962937730598,0.20997396674027466,0.0009995002498750624,0.16216216216216217,0.621268794043639,0.33067082532076314,-0.026846023585056722,1.2693836116723347,0.06026996991918674,0.0034982508745627187,0.18080990975756023,associated,False
Mexican Revolution,under 20,Politics,Business,Politics + Business,294,111,4,4.848059102480069,-0.24909040759100037,-1.831641343493706,0.565690444886193,0.6374437522624539,0.6351824087956022,0.036036036036036036,-0.3457846248355059,0.5485781271873992,-1.4209977541228083,0.7294285044517965,0.528479445450142,0.7407085930718851,0.6165593530251656,not distinguishable,True
Mexican Revolution,under 20,Politics,Nobility & Kinship,Politics + Nobility & Kinship,294,111,3,3.167886461366869,-0.06759405925318135,-2.2589919885267427,0.8254018264099895,0.7025151995594967,0.9175412293853074,0.02702702702702703,0.09271928104088337,0.6489277196702058,-1.17917904951272,1.3646176115944868,0.88638435970785,0.9634182908545726,0.88638435970785,not distinguishable,True
Mexican Revolution,under 20,Politics,Religion,Politics + Religion,294,111,0,2.514908956079118,-2.592114436421756,-3.2776174603669346,-1.5494323176953928,0.4415931816353789,0.0004997501249375312,0.0,-2.3783046690421092,1.4461878209550958,-5.212832798114097,0.4562234600298787,0.10006600040925648,0.0020989505247376314,0.26267325107429823,dissociated,True
Mexican Revolution,under 20,Politics,Learning & Culture,Politics + Learning & Culture,294,111,21,26.815357863519854,-0.34537566435766826,-0.7434192682667236,-0.09179679389698464,0.17132392004550534,0.047476261869065464,0.1891891891891892,-1.9099214167230774,0.29304560676664765,-2.4842908059857067,-1.335552027460448,7.14942276825567e-11,0.11544227886056972,1.5013787813336906e-09,not distinguishable,False
Mexican Revolution,under 20,Administration & Law,Military,Administration & Law + Military,294,111,0,5.2015867673510545,-3.511363481173965,-3.966316323959228,-2.9557458059098,0.256782893706893,0.0004997501249375312,0.0,-3.0875398228071136,1.4309160657003475,-5.8921353115797945,-0.28294433403443264,0.030948324440354412,0.0020989505247376314,0.10831913554124044,dissociated,True
Mexican Revolution,under 20,Administration & Law,Business,Administration & Law + Business,294,111,0,2.2515731451505356,-2.460256680382094,-3.050775023547491,-1.7782830205300202,0.3269190152497063,0.0004997501249375312,0.0,-2.121488168963359,1.4403687832509575,-4.944610984135236,0.7016346462085177,0.14078380858427264,0.0020989505247376314,0.26876908911542957,dissociated,True
Mexican Revolution,under 20,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,294,111,1,1.4712543581927022,-0.3941514439134237,-2.2668078837574224,0.9496651449663461,0.9535997337279097,0.6701649175412294,0.009009009009009009,-0.2892531646838221,0.8877362536250191,-2.029216221788859,1.4507098924212152,0.7445512227908433,0.7407085930718851,0.7817787839303855,not distinguishable,True
Mexican Revolution,under 20,Administration & Law,Religion,Administration & Law + Religion,294,111,0,1.1679934894171577,-1.738113657605172,-2.3536682899610373,-0.876184696353851,0.38206607079512406,0.0004997501249375312,0.0,-1.6735782651411673,1.4490775462062828,-4.513770255705482,1.1666137254231472,0.24812046807799404,0.0020989505247376314,0.34736865530919164,dissociated,True
