revolution,slug,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Cuban Revolution,cuban-revolution,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1260,279,25,25.5892316751946,-0.03295721049751141,-0.45604439688444753,0.31943849855963813,0.2036552796102205,0.8640679660169915,0.08960573476702509,-1.5721680018915243,0.2357643046961452,-2.034266039095969,-1.1100699646870797,2.5862724574495567e-11,0.9260369815092455,1.3577930401610172e-10,not distinguishable,False
Cuban Revolution,cuban-revolution,Military,Business,Military + Business,1260,279,4,4.369551265223757,-0.11386383097532686,-1.9050049765163761,0.8076414383930149,0.7248497785294904,0.8500749625187406,0.014336917562724014,0.2207976748645684,0.504492648664157,-0.7680079165171794,1.209603266246316,0.6616307258654408,0.9260369815092455,0.7130928230271818,not distinguishable,True
Cuban Revolution,cuban-revolution,Military,Nobility & Kinship,Military + Nobility & Kinship,1260,279,0,4.667096129861457,-3.3693537242474494,-3.7812544980982308,-2.875984940632386,0.2290183098744008,0.0004997501249375312,0.0,-2.0153452049403606,1.425402288792308,-4.809133690973284,0.7784432810925628,0.15739767133277993,0.0013118440779610195,0.2754459248323649,dissociated,True
Cuban Revolution,cuban-revolution,Military,Religion,Military + Religion,1260,279,1,1.2953768354229345,-0.2593241854091109,-2.13860743290211,1.0857033665552969,0.9960578418013474,0.7531234382808596,0.0035842293906810036,-0.41185582730943987,0.8419724579138195,-2.062121844820526,1.2384101902016462,0.6247313015432563,0.9260369815092455,0.7130928230271818,not distinguishable,True
Cuban Revolution,cuban-revolution,Military,Learning & Culture,Military + Learning & Culture,1260,279,9,17.342805106590987,-0.909343023789396,-1.9517919778392057,-0.24847075730152263,0.42899083134177013,0.038980509745127435,0.03225806451612903,-2.3372075069913394,0.35290068738695224,-3.028892854269766,-1.645522159712913,3.523439945638599e-11,0.08185907046476762,1.4798447771682116e-10,not distinguishable,True
Cuban Revolution,cuban-revolution,Business,Nobility & Kinship,Business + Nobility & Kinship,1260,279,5,3.9439420617890013,0.30759161102698235,-1.3734166696240102,1.141390272189132,0.6342982320623696,0.5537231384307846,0.017921146953405017,0.6987628234912749,0.4674158017121968,-0.21737214786463077,1.6148977948471805,0.134927731435855,0.7313530734632684,0.2628223798612091,not distinguishable,True
Cuban Revolution,cuban-revolution,Business,Religion,Business + Religion,1260,279,1,1.094661657899748,-0.08828785665481986,-1.9834070089498492,1.2564063577280038,0.9924553091696013,0.9035482258870565,0.0035842293906810036,-0.26954615701217344,0.8431636155583463,-1.9221468435065323,1.3830545294821852,0.7492076743931679,0.9260369815092455,0.7492076743931679,not distinguishable,True
Cuban Revolution,cuban-revolution,Business,Learning & Culture,Business + Learning & Culture,1260,279,28,14.655583820452334,0.9111124908669045,0.5427585215392984,1.242065732245674,0.17795067554146593,0.0004997501249375312,0.1003584229390681,-0.5721493346984422,0.25826428747000935,-1.0783473381396607,-0.06595133125722386,0.026735108886627636,0.0013118440779610195,0.0802053266598829,associated,False
Cuban Revolution,cuban-revolution,Nobility & Kinship,Religion,Nobility & Kinship + Religion,1260,279,0,1.169202711443648,-1.7391591692216908,-2.2745927865468785,-1.123144288165309,0.2927963466014406,0.0004997501249375312,0.0,-1.3256094092983093,1.4299016345954307,-4.128216613105353,1.476997794508735,0.353893640047501,0.0013118440779610195,0.4954510960665014,dissociated,True
Cuban Revolution,cuban-revolution,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1260,279,31,15.653556710425887,0.9634999743094858,0.6184607779123832,1.2688018838017023,0.16198906937472193,0.0004997501249375312,0.1111111111111111,-0.19639718468476905,0.2674458255603605,-0.7205910027830756,0.3277966334135375,0.4627392276003295,0.0013118440779610195,0.5716190458592305,associated,False
Cuban Revolution,cuban-revolution,Religion,Learning & Culture,Religion + Learning & Culture,1260,279,7,4.344726183145248,0.630475466682637,-0.3391107478407107,1.2479590425662042,0.4086019816657536,0.10194902548725637,0.025089605734767026,-1.77469782674323,0.41170679230620477,-2.5816431396633917,-0.9677525138230687,1.628219678658127e-05,0.1946299577483985,5.6987688753034446e-05,not distinguishable,True
