revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Cuban Revolution,20-35,Politics,Administration & Law,Politics + Administration & Law,539,123,11,7.5072608890295465,0.5222531438390541,-0.16768874346030574,0.9950333302775156,0.29933578445125403,0.0704647676161919,0.08943089430894309,1.143437135853531,0.3939410631108708,0.3713126521562242,1.9155616195508376,0.0037012756062497123,0.10569715142428784,0.01943169693281099,not distinguishable,False
Cuban Revolution,20-35,Politics,Military,Politics + Military,539,123,25,10.988165201474672,1.1503488464983274,0.7999119225944136,1.5358949350129134,0.19007081596452943,0.0004997501249375312,0.2032520325203252,2.373864416787414,0.353112561445597,1.6817637963540442,3.065965037220784,1.7840635971931437e-11,0.0011660836248542396,1.873266777052801e-10,associated,False
Cuban Revolution,20-35,Politics,Business,Politics + Business,539,123,4,7.5072608890295465,-0.8313838107756463,-2.5496636992404267,0.05154621746763217,0.6836277364677349,0.16491754122938532,0.032520325203252036,-0.16949021364288006,0.5256858679721701,-1.1998345148683334,0.8608540875825733,0.7471365864758484,0.21645427286356822,0.8791794353144438,not distinguishable,True
Cuban Revolution,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,539,123,4,7.879962216147013,-0.8970187376254865,-2.480580341397309,-0.03664645568299753,0.680256123035435,0.13393303348325838,0.032520325203252036,-0.031760996546709545,0.5310594006007056,-1.0726374217240924,1.0091154286306732,0.9523094598849172,0.18750624687656176,0.9523094598849172,not distinguishable,True
Cuban Revolution,20-35,Politics,Religion,Politics + Religion,539,123,4,3.2640184741194234,0.2576512924898185,-1.1805760730342711,1.0177907327153015,0.5865844703174319,0.6021989005497251,0.032520325203252036,0.244668781626098,0.5441424141380311,-0.821850350084443,1.3111879133366389,0.6529692636579605,0.6323088455772113,0.8570221585510731,not distinguishable,True
Cuban Revolution,20-35,Politics,Learning & Culture,Politics + Learning & Culture,539,123,21,31.85333232799418,-0.5895776547362842,-1.0183569695684553,-0.3097745262542383,0.18582416701652718,0.0079960019990005,0.17073170731707318,-2.0370936200007694,0.2653625935320221,-2.5572043033235325,-1.5169829366780063,1.633130566912138e-14,0.01679160419790105,3.42957419051549e-13,dissociated,False
Cuban Revolution,20-35,Administration & Law,Military,Administration & Law + Military,539,123,0,2.5897140685255504,-2.627473332949332,-3.143147034130965,-1.9170726505664686,0.30378528464091736,0.0004997501249375312,0.0,-1.5979190137392834,1.4357352303106146,-4.4119600651480875,1.216122037669521,0.26572467226214314,0.0011660836248542396,0.6200242352783341,dissociated,True
Cuban Revolution,20-35,Administration & Law,Business,Administration & Law + Business,539,123,1,1.7693271609897414,-0.5973021116002466,-2.4783292284113276,0.6895661513314528,0.9748820178894518,0.5742128935532234,0.008130081300813009,-0.07757366894561704,0.8603407898358257,-1.7638416170238354,1.6086942791326013,0.9281551348649869,0.6323088455772113,0.9523094598849172,not distinguishable,True
Cuban Revolution,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,539,123,0,1.8571661998553668,-2.237053484194293,-2.7512685706278774,-1.5262214584381817,0.31367041035903565,0.0004997501249375312,0.0,-1.1310366083387202,1.4405463281665274,-3.954507411545114,1.6924341948676735,0.4323690215684908,0.0011660836248542396,0.7566457877448589,dissociated,True
Cuban Revolution,20-35,Administration & Law,Religion,Administration & Law + Religion,539,123,0,0.7692707933823155,-1.3439998947051786,-1.9064847923677521,-0.7143489830758513,0.3068253696103313,0.0004997501249375312,0.0,-0.9025370510446642,1.4438550927545721,-3.7324930328436254,1.927418930754297,0.5319130493486138,0.0011660836248542396,0.8231366809079377,dissociated,True
Cuban Revolution,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,539,123,10,7.507260889029546,0.39100861056080155,-0.34237395174633967,0.9162798039521606,0.3293679167593494,0.19140429785107446,0.08130081300813008,-1.1142395142691333,0.3934942330907657,-1.8854882111270341,-0.3429908174112325,0.004630792988585929,0.23644060322779784,0.019449330552060905,not distinguishable,False
Cuban Revolution,20-35,Military,Business,Military + Business,539,123,2,2.5897140685255504,-0.30554523806196937,-2.6263135257463,0.8291580615441148,0.9161822431325524,0.712143928035982,0.016260162601626018,0.17706668395559594,0.6830153711907272,-1.1616434435782295,1.5157768114894212,0.795448060522592,0.712143928035982,0.8791794353144438,not distinguishable,True
Cuban Revolution,20-35,Military,Nobility & Kinship,Military + Nobility & Kinship,539,123,0,2.7182815826244267,-2.686290559772829,-3.1959887683248676,-2.0480655641374934,0.2910036249723684,0.0004997501249375312,0.0,-1.443759422645957,1.4375796295831316,-4.261415496628895,1.373896651336981,0.31523463677733676,0.0011660836248542396,0.6619927372324071,dissociated,True
Cuban Revolution,20-35,Military,Religion,Military + Religion,539,123,0,1.1259598790161485,-1.70129165897594,-2.2954528276012716,-1.003446137174254,0.332822712557508,0.0004997501249375312,0.0,-1.2150455102010367,1.4408948986493546,-4.039199511553772,1.6091084911516982,0.39908441525935323,0.0011660836248542396,0.7566457877448589,dissociated,True
Cuban Revolution,20-35,Military,Learning & Culture,Military + Learning & Culture,539,123,4,10.98816520147467,-1.3521514940308559,-3.1138286499031937,-0.4996758737802221,0.7029081716684236,0.06646676661669165,0.032520325203252036,-2.665683804730581,0.5090346051417549,-3.6633916308084205,-1.6679759786527413,1.6343432373474921e-07,0.10569715142428784,1.1440402661432446e-06,not distinguishable,True
Cuban Revolution,20-35,Business,Nobility & Kinship,Business + Nobility & Kinship,539,123,3,1.8571661998553668,0.5703014378633112,-1.9976068855600408,1.4953342319353844,0.8097826454712457,0.383808095952024,0.024390243902439025,1.0939536690911782,0.609440167163722,-0.10054905854971685,2.288456396732073,0.07265145976399147,0.44777611194402794,0.1907100818804776,not distinguishable,True
Cuban Revolution,20-35,Business,Religion,Business + Religion,539,123,0,0.7692707933823155,-1.3439998947051786,-1.9114320817037276,-0.716815321079623,0.3054248691336642,0.0004997501249375312,0.0,-0.8660142143916914,1.4442654863628968,-3.696774567662969,1.9647461388795864,0.5487577872719585,0.0011660836248542396,0.8231366809079377,dissociated,True
Cuban Revolution,20-35,Business,Learning & Culture,Business + Learning & Culture,539,123,12,7.507260889029546,0.642547377556766,0.015032522624159656,1.1525181740866708,0.2811116683034616,0.030984507746126936,0.0975609756097561,-0.7511279872702314,0.38582987343905745,-1.5073545392107839,0.005098564670321104,0.05156046096832126,0.05915224206078779,0.15468138290496378,not distinguishable,False
Cuban Revolution,20-35,Nobility & Kinship,Religion,Nobility & Kinship + Religion,539,123,0,0.8074615862486278,-1.3867685601297923,-1.9513189428841862,-0.7362449213702974,0.3126491955695636,0.0004997501249375312,0.0,-0.7487033678059215,1.4456895997312131,-3.5822549832790993,2.084848247667256,0.6045373453399634,0.0011660836248542396,0.8463522834759487,dissociated,True
Cuban Revolution,20-35,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,539,123,16,7.879962216147012,0.9774503802906547,0.5402057792617656,1.4130831596582187,0.2183307834215859,0.0004997501249375312,0.13008130081300814,0.12633524895518172,0.41712527649136366,-0.6912302929678911,0.9439007908782544,0.7619879911154579,0.0011660836248542396,0.8791794353144438,associated,False
Cuban Revolution,20-35,Religion,Learning & Culture,Religion + Learning & Culture,539,123,6,3.264018474119423,0.7881660091885985,-0.11999868909128518,1.3838625590404008,0.39107095638765305,0.041979010494752625,0.04878048780487805,-1.2845549160753662,0.48058284860108713,-2.226497299333497,-0.34261253281723547,0.007519632181939215,0.0734632683658171,0.026318712636787252,not distinguishable,True
