revolution,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell,birth_cohort_start,birth_cohort_end,overlaps_window
Revolutions of 1848,Politics,Administration & Law,Politics + Administration & Law,15350,5670,703,387.2490611433449,0.8594271353931698,0.7897770960074443,0.926081598101838,0.035096038412217395,0.0004997501249375312,0.12398589065255732,0.62980059429453,0.05435548497185389,0.5232638437496964,0.7363373448393635,4.813322389458514e-31,0.0006996501749125438,9.18907001623898e-31,associated,False,1720,1759,True
Revolutions of 1848,Politics,Military,Politics + Military,15350,5670,840,453.4861738024558,0.8885994587081865,0.8244232463051131,0.9575580993185712,0.03262738606042592,0.0004997501249375312,0.14814814814814814,0.33565779098487925,0.04797001723896548,0.2416365571965069,0.4296790247732516,2.610512692174779e-12,0.0006996501749125438,3.0455981408705752e-12,associated,False,1720,1759,True
Revolutions of 1848,Politics,Business,Politics + Business,15350,5670,233,322.26426669036687,-0.4670583164063479,-0.624847887457181,-0.3210966439340123,0.07778038673919405,0.0004997501249375312,0.04109347442680776,-1.0208272199018835,0.0735128026101872,-1.1649123130178505,-0.8767421267859166,7.660312145262619e-44,0.0006996501749125438,2.2980936435787856e-43,dissociated,False,1720,1759,True
Revolutions of 1848,Politics,Nobility & Kinship,Politics + Nobility & Kinship,15350,5670,252,347.7883417406354,-0.46399879452197745,-0.6202630777920465,-0.32548387105023013,0.07453555902722596,0.0004997501249375312,0.044444444444444446,-1.0257913136676968,0.07088777477049747,-1.164731352217872,-0.8868512751175218,1.857417863411993e-47,0.0006996501749125438,7.80115502633037e-47,dissociated,False,1720,1759,True
Revolutions of 1848,Politics,Religion,Politics + Religion,15350,5670,321,317.0811522146675,0.01769344350213081,-0.10752577335103486,0.12838847276278456,0.060729225278367334,0.776111944027986,0.056613756613756616,-0.8784446288825449,0.06413447041203665,-1.0041481908901368,-0.7527410668749531,1.0592480162058478e-42,0.8149175412293854,2.7805260425403505e-42,not distinguishable,False,1720,1759,True
Revolutions of 1848,Politics,Learning & Culture,Politics + Learning & Culture,15350,5670,357,878.1310042460935,-1.2973141668076744,-1.4181756650410662,-1.1845968496479629,0.06053856648575595,0.0004997501249375312,0.06296296296296296,-3.3326033217161655,0.058821850040605236,-3.447894147795752,-3.217312495636579,0.0,0.0006996501749125438,0.0,dissociated,False,1720,1759,True
Revolutions of 1848,Administration & Law,Military,Administration & Law + Military,15350,5670,60,177.336430142663,-1.555543845860888,-1.9236150118420414,-1.2385904905044895,0.1763636830812646,0.0004997501249375312,0.010582010582010581,-1.477495919075372,0.13329104519391366,-1.7387463676554429,-1.2162454704953012,1.4879027471001007e-28,0.0006996501749125438,2.603829807425176e-28,dissociated,False,1720,1759,True
Revolutions of 1848,Administration & Law,Business,Administration & Law + Business,15350,5670,49,126.02191184401502,-1.3538868310664738,-1.7619435416124178,-0.9912476235247352,0.19617227619102529,0.0004997501249375312,0.008641975308641974,-1.249025007237713,0.14714398284525143,-1.5374272136144058,-0.9606228008610201,2.0940314263230215e-17,0.0006996501749125438,2.93164399685223e-17,dissociated,False,1720,1759,True
Revolutions of 1848,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,15350,5670,96,136.00313864560604,-0.5003332762260773,-0.7809401443688317,-0.2561168643014711,0.13451982058466266,0.0009995002498750624,0.016931216931216932,-0.6035624023575779,0.10863397888539932,-0.8164850009729605,-0.3906398037421952,2.7614305621926377e-08,0.0013118440779610195,3.052107463476073e-08,dissociated,False,1720,1759,True
Revolutions of 1848,Administration & Law,Religion,Administration & Law + Religion,15350,5670,40,123.99504736337558,-1.6200945373246705,-2.1075868689114237,-1.2241873334561797,0.2217646192047279,0.0004997501249375312,0.007054673721340388,-1.6893942442672438,0.16127148391248325,-2.005486352735711,-1.3733021357987767,1.1198251465953862e-25,0.0006996501749125438,1.8089483137310086e-25,dissociated,False,1720,1759,True
Revolutions of 1848,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,15350,5670,346,343.3944108700201,0.010889683649950464,-0.10729213896999426,0.12428554506720797,0.059245822101951985,0.862568715642179,0.06102292768959436,-1.298439992324,0.06334876127813735,-1.4226035644291493,-1.1742764202188507,2.304397451282662e-93,0.8625687156421789,1.2098086619233977e-92,not distinguishable,False,1720,1759,True
Revolutions of 1848,Military,Business,Military + Business,15350,5670,30,147.57736132059543,-2.279469944512912,-2.845482100234422,-1.846106077153434,0.2617882956813668,0.0004997501249375312,0.005291005291005291,-2.154358942397698,0.18447499481704158,-2.515929932239099,-1.7927879525562964,1.6450522815489527e-31,0.0006996501749125438,3.4546097912528003e-31,dissociated,False,1720,1759,True
Revolutions of 1848,Military,Nobility & Kinship,Military + Nobility & Kinship,15350,5670,318,159.26582956050308,0.9953344923450099,0.8697820611400529,1.1159104953717949,0.06054505829690934,0.0004997501249375312,0.056084656084656084,0.47593040262572067,0.06743607632791812,0.34375569302300113,0.6081051122284402,1.6951945008793545e-12,0.0006996501749125438,2.0940637952039085e-12,associated,False,1720,1759,True
Revolutions of 1848,Military,Religion,Military + Religion,15350,5670,15,145.20381129718803,-3.232698495071929,-4.108076381914138,-2.6409729728798945,0.3716215919679726,0.0004997501249375312,0.0026455026455026454,-3.074875991208641,0.2561840916687824,-3.5769968108794545,-2.5727551715378274,3.442943602388038e-33,0.0006996501749125438,8.033535072238755e-33,dissociated,False,1720,1759,True
Revolutions of 1848,Military,Learning & Culture,Military + Learning & Culture,15350,5670,222,402.1303938886776,-0.8556507469039607,-1.026663484254152,-0.7018673148306732,0.08266675124796789,0.0004997501249375312,0.039153439153439155,-2.358598775424834,0.07291855513724861,-2.5015191434938413,-2.2156784073558264,1.596651418811661e-229,0.0006996501749125438,1.676483989752244e-228,dissociated,False,1720,1759,True
Revolutions of 1848,Business,Nobility & Kinship,Business + Nobility & Kinship,15350,5670,98,113.1802659864699,-0.20678620560028022,-0.4743215488292742,0.04648376569726735,0.1320850717525712,0.1199400299850075,0.01728395061728395,-0.5336269415541146,0.107805101730439,-0.744924940945775,-0.32232894216245417,7.424288783233598e-07,0.13993003498250875,7.795503222395278e-07,not distinguishable,False,1720,1759,True
Revolutions of 1848,Business,Religion,Business + Religion,15350,5670,32,103.18726892149692,-1.6737271427261364,-2.227485426695648,-1.2617331016542879,0.24613561063277908,0.0004997501249375312,0.005643738977072311,-1.8751841057663976,0.17918397373098785,-2.2263846942791337,-1.5239835172536615,1.24901090569759e-25,0.0006996501749125438,1.873516358546385e-25,dissociated,False,1720,1759,True
Revolutions of 1848,Business,Learning & Culture,Business + Learning & Culture,15350,5670,656,285.76892524378275,1.1974239381607363,1.1225200813933038,1.2691071859704643,0.037194679402311824,0.0004997501249375312,0.11569664902998236,-0.19171543618359754,0.05498280725623176,-0.29948173840581177,-0.0839491339613833,0.0004887907772065787,0.0006996501749125438,0.0004887907772065787,associated,False,1720,1759,True
Revolutions of 1848,Nobility & Kinship,Religion,Nobility & Kinship + Religion,15350,5670,84,111.35993920614584,-0.4046702048502189,-0.7167208142187957,-0.13748797500291007,0.1433885751217594,0.004497751124437781,0.014814814814814815,-0.9398413823694137,0.11471488058938653,-1.1646825483246113,-0.7150002164142162,2.551199284572341e-16,0.005556045506658436,3.3484490610011977e-16,dissociated,False,1720,1759,True
