revolution,age_band,group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,sparse_cell
Revolutions of 1848,20-35,Politics,Administration & Law,Politics + Administration & Law,14754,5060,892,447.60940306228736,0.994001169031593,0.9346177414302645,1.0563490758741036,0.03144255516846462,0.0004997501249375312,0.17628458498023716,1.2277280394719543,0.05307075494177995,1.1237093597860657,1.331746719157843,2.116634321626945e-118,0.0007496251874062968,1.111233018854146e-117,associated,False
Revolutions of 1848,20-35,Politics,Military,Politics + Military,14754,5060,234,180.06917405189927,0.3770362992369759,0.2359726240953692,0.5111412646682475,0.07047469505856806,0.0004997501249375312,0.046245059288537546,-0.38676068461331714,0.07616499439406653,-0.5360440736256875,-0.23747729560094674,3.8156461237097495e-07,0.0007496251874062968,5.008035537369046e-07,associated,False
Revolutions of 1848,20-35,Politics,Business,Politics + Business,14754,5060,507,458.9606139137253,0.14346662682647274,0.05480728700645772,0.22978426618903994,0.044132992837334135,0.001999000499750125,0.10019762845849803,-0.12025392888876096,0.055280354058376564,-0.22860342284317903,-0.0119044349343429,0.029604154754654208,0.002623688155922039,0.029604154754654208,associated,False
Revolutions of 1848,20-35,Politics,Nobility & Kinship,Politics + Nobility & Kinship,14754,5060,210,240.49310969269158,-0.19517166522045254,-0.3531226173716026,-0.04185859181556219,0.0796224010946409,0.009995002498750625,0.041501976284584984,-0.32373468881157946,0.08059095697621885,-0.4816929644849684,-0.16577641313819053,5.894119680295651e-05,0.011047108024934901,7.28097136977698e-05,dissociated,False
Revolutions of 1848,20-35,Politics,Religion,Politics + Religion,14754,5060,78,188.92697884095486,-1.2708772599058864,-1.5911714324715522,-0.9995670679172661,0.14643640390203697,0.0004997501249375312,0.01541501976284585,-1.670424363367357,0.11880802581207316,-1.9032880939590204,-1.4375606327756936,6.701743881899927e-45,0.0007496251874062968,2.010523164569978e-44,dissociated,False
Revolutions of 1848,20-35,Politics,Learning & Culture,Politics + Learning & Culture,14754,5060,690,1094.940720580024,-0.6657980958693823,-0.7387654587624809,-0.6015864222780787,0.03552096925900154,0.0004997501249375312,0.13636363636363635,-2.9051344716127083,0.047853435349011514,-2.998927204896771,-2.811341738328646,0.0,0.0007496251874062968,0.0,dissociated,False
Revolutions of 1848,20-35,Administration & Law,Military,Administration & Law + Military,14754,5060,31,77.69048921912399,-1.3116413058911158,-1.8836962873085705,-0.8963513591570553,0.25421542273080594,0.0009995002498750624,0.006126482213438735,-1.5098372506462507,0.1827385021533281,-1.8680047148667738,-1.1516697864257277,1.4291218288710067e-16,0.0013993003498250875,2.3085814158685495e-16,dissociated,False
Revolutions of 1848,20-35,Administration & Law,Business,Administration & Law + Business,14754,5060,64,198.0176496893901,-1.6218962136964938,-1.9773424848496441,-1.3209694709658686,0.16863839743668915,0.0004997501249375312,0.012648221343873518,-1.4156714533439767,0.12943789682611523,-1.6693697311231626,-1.1619731755647908,7.663597242656636e-28,0.0007496251874062968,1.788172689953215e-27,dissociated,False
Revolutions of 1848,20-35,Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,14754,5060,76,103.76027681711128,-0.44665794257313535,-0.7644371870906612,-0.18462493328363253,0.14932122842163847,0.00399800099950025,0.015019762845849802,-0.3705076120513241,0.12229215743588093,-0.6102002406256507,-0.1308149834769975,0.002448029760310397,0.004938707117029721,0.002705717103500965,dissociated,False
Revolutions of 1848,20-35,Administration & Law,Religion,Administration & Law + Religion,14754,5060,21,81.51217158698384,-1.9315013790021829,-2.6579973768056515,-1.4432246026217526,0.3168007942795579,0.0004997501249375312,0.004150197628458498,-1.8759124135512113,0.2194870177713894,-2.3061069683831343,-1.445717858719288,1.2654436150383887e-17,0.0007496251874062968,2.2145263263171803e-17,dissociated,False
Revolutions of 1848,20-35,Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,14754,5060,297,472.4100096293243,-0.668676009830536,-0.7997654641677449,-0.5473516503478181,0.06617141079552895,0.0004997501249375312,0.058695652173913045,-2.196133488588216,0.0665782583540031,-2.3266268749620624,-2.06564010221437,1.3005195933556288e-238,0.0007496251874062968,1.3655455730234103e-237,dissociated,False
Revolutions of 1848,20-35,Military,Business,Military + Business,14754,5060,23,79.6606916282877,-1.7702341994024797,-2.4519138450539373,-1.2721104873390572,0.2983310927143717,0.0004997501249375312,0.004545454545454545,-1.984064997388451,0.210022346121544,-2.3957087957866774,-1.5724211989902248,3.48936258229171e-21,0.0007496251874062968,7.327661422812591e-21,dissociated,False
Revolutions of 1848,20-35,Military,Nobility & Kinship,Military + Nobility & Kinship,14754,5060,93,41.741811539320295,1.1462946590266105,0.8796650266138851,1.3801865053981854,0.1295509453107733,0.0004997501249375312,0.018379446640316207,0.3750362271596863,0.11394129250371068,0.1517112938524134,0.5983611604669592,0.0009965939650875516,0.0007496251874062968,0.0011626929592688101,associated,False
Revolutions of 1848,20-35,Military,Religion,Military + Religion,14754,5060,10,32.791602036122484,-1.6647689686594167,-2.8385051662989333,-0.961466721585964,0.464756523873676,0.004997501249375313,0.001976284584980237,-2.126735366509258,0.3117906047712205,-2.7378449518608505,-1.5156257811576659,9.038542415691647e-12,0.005830418124271198,1.355781362353747e-11,dissociated,False
Revolutions of 1848,20-35,Military,Learning & Culture,Military + Learning & Culture,14754,5060,211,190.0462315264738,0.15051658740101928,-0.002635491368411845,0.2923566281767303,0.07440001396044679,0.04897551224387806,0.041699604743083006,-1.9860435663487654,0.0787104780222522,-2.14031610327238,-1.831771029425151,1.773329089847175e-140,0.05142428785607197,1.2413303628930226e-139,not distinguishable,False
Revolutions of 1848,20-35,Business,Nobility & Kinship,Business + Nobility & Kinship,14754,5060,58,106.39159951072926,-0.8696399479417518,-1.2345101157242901,-0.5483841652668696,0.17607009424459663,0.0004997501249375312,0.011462450592885375,-0.8431157013667455,0.1373385340740016,-1.1122992281517887,-0.5739321745817023,8.306372781347874e-10,0.0007496251874062968,1.1628921893887023e-09,dissociated,False
Revolutions of 1848,20-35,Business,Religion,Business + Religion,14754,5060,23,83.57929046409484,-1.8390897378160613,-2.4868565800280393,-1.3432223254070157,0.29175333869824926,0.0004997501249375312,0.004545454545454545,-1.951682528401568,0.21008979133357025,-2.3634585194153654,-1.5399065373877703,1.546449925775445e-20,0.0007496251874062968,2.952313494662213e-20,dissociated,False
Revolutions of 1848,20-35,Business,Learning & Culture,Business + Learning & Culture,14754,5060,736,484.3901547981828,0.6030275636861565,0.5371027661668949,0.668461178914773,0.033232893853115196,0.0004997501249375312,0.14545454545454545,-1.0568751110299193,0.05036820720638352,-1.155596797154431,-0.9581534249054076,9.382457187855433e-98,0.0007496251874062968,3.940632018899282e-97,associated,False
Revolutions of 1848,20-35,Nobility & Kinship,Religion,Nobility & Kinship + Religion,14754,5060,45,43.79513810175725,0.038718190129604424,-0.43782749786133435,0.38647964217366493,0.20636852988301962,0.8500749625187406,0.008893280632411068,-0.4194674307944119,0.15551010244362098,-0.724267231583909,-0.11466763000491476,0.006989072041658067,0.8500749625187406,0.0073385256437409705,not distinguishable,False
Revolutions of 1848,20-35,Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,14754,5060,308,253.81806434012938,0.27863654835208174,0.156371783171879,0.39611041428987115,0.061323428489663906,0.0004997501249375312,0.06086956521739131,-1.2107481260197914,0.07184536205039628,-1.3515650356385682,-1.0699312164010146,1.0118533301199187e-63,0.0007496251874062968,3.5414866554197157e-63,associated,False
Revolutions of 1848,20-35,Religion,Learning & Culture,Religion + Learning & Culture,14754,5060,453,199.39481897138532,1.1818614710732336,1.1085596372387436,1.2600134620352934,0.03920779470474638,0.0004997501249375312,0.08952569169960474,-0.7644931983457556,0.06473995862768,-0.8913835172560084,-0.6376028794355028,3.520613017300713e-32,0.0007496251874062968,9.241609170414371e-32,associated,False
Revolutions of 1848,36-55,Politics,Administration & Law,Politics + Administration & Law,14727,5516,1111,595.780626400528,0.8984445799598095,0.8481978481990775,0.9559746282511712,0.027861275864651702,0.0004997501249375312,0.2014140681653372,1.2515995429197009,0.05005435636900095,1.153493004436459,1.3497060814029427,5.419982524568042e-138,0.0006559220389805098,3.7939877671976297e-137,associated,False
Revolutions of 1848,36-55,Politics,Military,Politics + Military,14727,5516,291,207.5548325630673,0.4865320846667394,0.3674250745279753,0.6021988752047635,0.05948648686682459,0.0004997501249375312,0.05275562001450326,-0.14849458531652918,0.0718142259073712,-0.28925046809497673,-0.007738702538081621,0.038662594721477955,0.0006559220389805098,0.038662594721477955,associated,False
Revolutions of 1848,36-55,Politics,Business,Politics + Business,14727,5516,475,467.73887798268044,0.02220061435867236,-0.07276707179800836,0.10734584457405381,0.04533702044140068,0.6261869065467266,0.08611312545322698,-0.36052348226542225,0.056302442981911414,-0.4708762705099686,-0.2501706940208759,1.520177410103984e-10,0.6574962518740629,1.995232850761479e-10,not distinguishable,False
Revolutions of 1848,36-55,Politics,Nobility & Kinship,Politics + Nobility & Kinship,14727,5516,289,290.842294358403,-0.00915180548451549,-0.14178591302800586,0.10940178190546866,0.06484279628320481,0.8830584707646177,0.05239303843364757,-0.1898127824421708,0.07167965690463692,-0.3303049099752592,-0.04932065490908247,0.008095264951058893,0.8830584707646177,0.008947398103801935,not distinguishable,False
Revolutions of 1848,36-55,Politics,Religion,Politics + Religion,14727,5516,118,231.9208179197399,-0.9718522375210692,-1.220408606668788,-0.7672522604596328,0.11565167105392847,0.0004997501249375312,0.02139231327048586,-1.4894665883197307,0.09865494408089305,-1.682830278718281,-1.2961028979211804,1.6758211080554985e-51,0.0006559220389805098,5.027463324166495e-51,dissociated,False
Revolutions of 1848,36-55,Politics,Learning & Culture,Politics + Learning & Culture,14727,5516,700,1190.1625505936643,-0.7653076366385886,-0.8351908020168768,-0.6964297265418722,0.03603337718813002,0.0004997501249375312,0.12690355329949238,-3.001453981581784,0.04751992676202632,-3.0945930380353555,-2.9083149251282125,0.0,0.0006559220389805098,0.0,dissociated,False
Revolutions of 1848,36-55,Administration & Law,Military,Administration & Law + Military,14727,5516,30,93.01038479454934,-1.6163173497006669,-2.214568509456763,-1.1874254850851957,0.26031804620902266,0.0004997501249375312,0.005438723712835388,-1.6429875046867295,0.18552106591380543,-2.0066087938777883,-1.2793662154956709,8.288500891245314e-19,0.0006559220389805098,1.3389116824319354e-18,dissociated,False
