group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,cohort,phase
Politics,Religion,Politics + Religion,1625,810,39,68.8818523117372,-0.812705703986114,-1.2475248032840314,-0.5040396216438673,0.19309992337570173,0.0009995002498750624,0.04814814814814815,-1.7624075079438095,0.18227881752205502,-2.1196739902870374,-1.4051410256005816,4.0936492977703754e-22,0.002623688155922039,2.865554508439263e-21,dissociated,United Kingdom,1650,transition
Politics,Learning & Culture,Politics + Learning & Culture,1625,810,49,128.65864923464608,-1.3836438278634897,-1.7609355826061284,-1.087855098135005,0.16878263691641474,0.0004997501249375312,0.06049382716049383,-3.0185310440067745,0.1625703604877359,-3.337168950562737,-2.699893137450812,5.884177918232895e-77,0.0014992503748125937,1.235677362828908e-75,dissociated,United Kingdom,1650,transition
Administration & Law,Military,Administration & Law + Military,1625,810,5,8.380256890424182,-0.6911697932061414,-2.4879467453630792,0.17768282301889884,0.6797046010525069,0.239880059970015,0.006172839506172839,-1.0850527588824774,0.44291881543939154,-1.953173637143685,-0.21693188062127,0.014294432634442168,0.2798600699650175,0.01765782854842856,not distinguishable,United Kingdom,1650,transition
Administration & Law,Business,Administration & Law + Business,1625,810,6,11.609869015250476,-0.8976716371484081,-2.3134898899525864,-0.0654573211868917,0.6003588989543484,0.11544227886056972,0.007407407407407408,-1.152145298877852,0.4086017972019955,-1.9530048213937632,-0.3512857763619408,0.004806460268407369,0.15151799100449775,0.006729044375770317,not distinguishable,United Kingdom,1650,transition
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,1625,810,23,21.219667260602787,0.11365875517448776,-0.4296492489154678,0.5336478495837365,0.24951580724241104,0.631184407796102,0.028395061728395062,-0.5935422690655433,0.23220678356011237,-1.0486675648433637,-0.13841697328772307,0.010585464632821189,0.662743628185907,0.01389342233057781,not distinguishable,United Kingdom,1650,transition
Administration & Law,Religion,Administration & Law + Religion,1625,810,4,12.246464774486999,-1.502100265272176,-3.2792786255013535,-0.5011837775106313,0.7815387159712941,0.07396301849075462,0.0049382716049382715,-1.8314997978775691,0.4837637834796055,-2.7796768134975958,-0.8833227822575423,0.00015312971776880962,0.11947872217737285,0.0003573026747938891,not distinguishable,United Kingdom,1650,transition
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1625,810,17,22.87414700543257,-0.4175587955207897,-1.1520998506692446,0.13162389393294532,0.322691168635519,0.1729135432283858,0.020987654320987655,-1.4443899268302582,0.25978903989911883,-1.9535764450325313,-0.9352034086279853,2.6999569108883298e-08,0.21359908281153542,9.449849188109154e-08,not distinguishable,United Kingdom,1650,transition
Military,Business,Military + Business,1625,810,4,11.017628186881364,-1.3558467481311651,-3.0711595022108735,-0.42560912418435004,0.7578972190285863,0.09145427286356822,0.0049382716049382715,-1.5384058339623303,0.48500079172826677,-2.489007385749733,-0.5878042821749275,0.0015141093387390715,0.12803598200899552,0.0024458689318092694,not distinguishable,United Kingdom,1650,transition
Military,Nobility & Kinship,Military + Nobility & Kinship,1625,810,19,20.13721290219199,-0.08177402102603763,-0.7571066306205697,0.4036006401324652,0.30507361501405866,0.7756121939030485,0.02345679012345679,-0.8166517319948627,0.24989332897149868,-1.3064426567790002,-0.3268608072107253,0.0010830985580473564,0.7756121939030485,0.0018954224765828738,not distinguishable,United Kingdom,1650,transition
Military,Religion,Military + Religion,1625,810,0,11.62175002248522,-4.599526091264443,-4.871009031543225,-4.279829408315834,0.14833203090782063,0.0004997501249375312,0.0,-4.0680620288762945,1.4183096511390518,-6.847948945108836,-1.2881751126437528,0.0041275350623362,0.0014992503748125937,0.006191302593504301,dissociated,United Kingdom,1650,transition
Military,Learning & Culture,Military + Learning & Culture,1625,810,10,21.70729458419171,-1.0806443185860872,-2.1794957597272195,-0.3924804810006454,0.44356599657105,0.026986506746626688,0.012345679012345678,-2.0181962945807292,0.32442858177219247,-2.6540763148542266,-1.382316274307232,4.947140688861022e-10,0.051519694698105495,2.0777990893216295e-09,not distinguishable,United Kingdom,1650,transition
Business,Nobility & Kinship,Business + Nobility & Kinship,1625,810,15,27.897761033293,-0.873508972205836,-1.6794694384177518,-0.3038588114262131,0.3507890581443549,0.02048975512243878,0.018518518518518517,-1.3576567124544223,0.2719107220158658,-1.8906017276055191,-0.8247116973033254,5.944122258775624e-07,0.04302848575712144,1.5603320929286012e-06,dissociated,United Kingdom,1650,transition
Business,Religion,Business + Religion,1625,810,9,16.100579881174514,-0.8052342192257934,-1.9377616653827396,-0.10736160482175937,0.4714723631803872,0.08395802098950525,0.011111111111111112,-1.2712375020637166,0.3406603663400501,-1.9389318200902146,-0.6035431840372184,0.00019020253406069944,0.1259370314842579,0.00039942532152746884,not distinguishable,United Kingdom,1650,transition
Business,Learning & Culture,Business + Learning & Culture,1625,810,60,30.07292617555611,0.9846805012866329,0.6964184423397478,1.2429723201373224,0.14125993090049183,0.0004997501249375312,0.07407407407407407,-0.04867522824608272,0.16584043972425383,-0.3737224901056202,0.27637203361345475,0.7691351184092656,0.0014992503748125937,0.7691351184092655,associated,United Kingdom,1650,transition
Nobility & Kinship,Religion,Nobility & Kinship + Religion,1625,810,5,29.427459287653978,-2.4439662816918606,-4.231441668590057,-1.5897603738393484,0.6692316691738773,0.0079960019990005,0.006172839506172839,-2.7819224289244104,0.4355568231975443,-3.6356138023915974,-1.9282310554572235,1.6911833237644168e-10,0.018657337997667833,8.878712449763188e-10,dissociated,United Kingdom,1650,transition
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1625,810,41,54.96508928392979,-0.41846866267703603,-0.8392039147650755,-0.0853435805836033,0.18889695593765185,0.035982008995502246,0.050617283950617285,-1.723109786413966,0.17418684320671088,-2.064515999099119,-1.3817035737288126,4.495451239747028e-23,0.06296851574212893,4.720223801734379e-22,not distinguishable,United Kingdom,1650,transition
Religion,Learning & Culture,Religion + Learning & Culture,1625,810,113,31.72189372601206,1.8165791066507826,1.6288743328246105,2.0273145035657243,0.10004805304463302,0.0004997501249375312,0.13950617283950617,0.7157661964981292,0.14201351160873846,0.4374197137450019,0.9941126792512566,4.652219515604055e-07,0.0014992503748125937,1.3956658546812163e-06,associated,United Kingdom,1650,transition
Politics,Administration & Law,Politics + Administration & Law,1728,817,75,45.579330860507746,0.7123568775541137,0.5050844002129772,0.8961499936157103,0.10056050503725114,0.0004997501249375312,0.09179926560587515,0.2863584455212726,0.17153237680889016,-0.04984501302415212,0.6225619040666973,0.09503548312619607,0.0011660836248542396,0.10503921819211144,associated,United Kingdom,1675,exposed
Politics,Military,Politics + Military,1728,817,74,45.190388974034896,0.7053497009421503,0.4862472754499847,0.9079227458379155,0.10588218314825043,0.0004997501249375312,0.09057527539779682,-0.038252364170484596,0.16211405198074189,-0.3559959060527387,0.27949117771176946,0.8134640324492932,0.0011660836248542396,0.8134640324492933,associated,United Kingdom,1675,exposed
Politics,Business,Politics + Business,1728,817,48,66.54961355101133,-0.4672442696973039,-0.8076649679756531,-0.16621463837598607,0.16575608943194772,0.005997001499250375,0.0587515299877601,-1.151182249998798,0.1706996028231275,-1.485753471532128,-0.8166110284654682,1.5418322802822455e-11,0.012593703148425787,6.475695577185431e-11,dissociated,United Kingdom,1675,exposed
Politics,Nobility & Kinship,Politics + Nobility & Kinship,1728,817,195,119.72950407487221,0.7013776336187381,0.5739036199741359,0.8287479067908949,0.06433796551542273,0.0004997501249375312,0.2386780905752754,0.3169135625368937,0.11548403138053917,0.09056486103103692,0.5432622640427505,0.006065491527707243,0.0011660836248542396,0.007960957630115756,associated,United Kingdom,1675,exposed
Politics,Religion,Politics + Religion,1728,817,22,53.86675744872528,-1.272799783799744,-1.8621308071513647,-0.8327239248633088,0.2639963873067925,0.0004997501249375312,0.02692778457772338,-2.044880597447929,0.22917375212610044,-2.4940611516150857,-1.5957000432807722,4.544833218237229e-19,0.0011660836248542396,3.1813832527660602e-18,dissociated,United Kingdom,1675,exposed
Politics,Learning & Culture,Politics + Learning & Culture,1728,817,44,127.08440506159982,-1.5195747547193104,-1.929394469976804,-1.2140771246290656,0.18493855552889013,0.0004997501249375312,0.05385556915544676,-3.3149288874487475,0.16823302989828026,-3.6446656260493766,-2.9851921488481183,1.977184409451078e-86,0.0011660836248542396,4.1520872598472637e-85,dissociated,United Kingdom,1675,exposed
Administration & Law,Military,Administration & Law + Military,1728,817,8,8.811976683651789,-0.13162460462235556,-1.356982746663162,0.5977325849328275,0.505811340454887,0.7766116941529235,0.009791921664626682,-0.6453042800129306,0.3627480832053475,-1.3562905230954119,0.06568196306955054,0.0752508627321889,0.7786106946526736,0.08779267318755371,not distinguishable,United Kingdom,1675,exposed
Administration & Law,Business,Administration & Law + Business,1728,817,9,12.976954972759739,-0.5044951475517477,-1.6550646555921045,0.15083661274618806,0.4803506992054264,0.24887556221889057,0.011015911872705019,-0.8078362316394597,0.34341522251794593,-1.4809300677746338,-0.13474239550428568,0.01865471081823267,0.2750729898208791,0.023044054540169768,not distinguishable,United Kingdom,1675,exposed
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,1728,817,13,23.34685808655397,-0.8208397909654717,-1.6957156964815112,-0.25805958552150743,0.37285214728087346,0.033483258370814596,0.01591187270501836,-1.1398907284583355,0.2914563346972553,-1.711145144464956,-0.5686363124517151,9.190823858407027e-05,0.0502248875562219,0.00021445255669616395,not distinguishable,United Kingdom,1675,exposed
Administration & Law,Religion,Administration & Law + Religion,1728,817,2,10.503839896904337,-2.138007054070425,-4.554391172468334,-0.9662732425957492,0.9834858198813753,0.11794102948525736,0.0024479804161566705,-2.1583751604385473,0.6422350786850753,-3.417155914661295,-0.8995944062157997,0.000777383262760443,0.1651174412793603,0.0013604207098307753,not distinguishable,United Kingdom,1675,exposed
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,1728,817,19,24.781039501607726,-0.3745816612561966,-1.0114985816646858,0.12424368257285599,0.2897516617201281,0.18840579710144928,0.023255813953488372,-1.4906994783745038,0.2482700141787315,-1.9773087061648176,-1.00409025058419,1.9210268527774816e-09,0.2472826086956522,6.723593984721185e-09,not distinguishable,United Kingdom,1675,exposed
Military,Business,Military + Business,1728,817,2,12.86621878483225,-2.418591394233815,-4.829146878148589,-1.2346996888360238,0.9812836881487508,0.022988505747126436,0.0024479804161566705,-2.3926090725232156,0.6412987422991889,-3.649554607429626,-1.1356635376168054,0.00019081160283505088,0.03713527851458886,0.0004007043659536068,dissociated,United Kingdom,1675,exposed
Military,Nobility & Kinship,Military + Nobility & Kinship,1728,817,22,23.14763245388313,-0.07177075007079327,-0.635068182301609,0.3944017997407395,0.2660504161408281,0.7786106946526736,0.02692778457772338,-0.7148113084082761,0.2338828741834543,-1.1732217418078466,-0.2564008750087057,0.0022410264574060524,0.7786106946526736,0.0033615396861090786,not distinguishable,United Kingdom,1675,exposed
Military,Religion,Military + Religion,1728,817,0,10.414207530048978,-4.4481354763407515,-4.731309283954842,-4.137150337001377,0.15216412509277294,0.0004997501249375312,0.0,-3.9534664703815925,1.4182511961471937,-6.733238814830092,-1.1736941259330926,0.005310590638521459,0.0011660836248542396,0.007434826893930043,dissociated,United Kingdom,1675,exposed
Military,Learning & Culture,Military + Learning & Culture,1728,817,19,24.56957557551344,-0.362463447773944,-1.048658768818634,0.12792658012445307,0.30348537394779135,0.2178910544727636,0.023255813953488372,-1.6787570794117794,0.2459667173862806,-2.160851845488889,-1.1966623133346694,8.784011311880444e-12,0.26915953787811975,4.611605938737233e-11,not distinguishable,United Kingdom,1675,exposed
Business,Nobility & Kinship,Business + Nobility & Kinship,1728,817,18,34.0883543912817,-0.9027611055592291,-1.6207568199653435,-0.396486438083713,0.30878504247510946,0.01199400299850075,0.022031823745410038,-1.2586749176740435,0.25023478769771196,-1.749135101561559,-0.768214733786528,4.905418357913712e-07,0.02098950524737631,1.2876723189523494e-06,dissociated,United Kingdom,1675,exposed
Business,Religion,Business + Religion,1728,817,11,15.336479775887858,-0.46161781930601975,-1.4473202880928466,0.18153171618745298,0.41176206669632237,0.23338330834582707,0.01346389228886169,-0.9804844884236855,0.31253284122451475,-1.5930488572237345,-0.3679201196236366,0.001705577079442047,0.2722805264034649,0.002755162974483307,not distinguishable,United Kingdom,1675,exposed
Business,Learning & Culture,Business + Learning & Culture,1728,817,90,36.18237852748436,1.3028306042292597,1.0736545409382063,1.5146061531174724,0.11054102164420536,0.0004997501249375312,0.11015911872705018,0.17191160166709968,0.14718661270389816,-0.11657415923254072,0.4603973625667401,0.24281323799869547,0.0011660836248542396,0.25495389989863027,associated,United Kingdom,1675,exposed
Nobility & Kinship,Religion,Nobility & Kinship + Religion,1728,817,11,27.591882504529675,-1.2885194449945028,-2.2752810120560936,-0.6328626451581849,0.41477803695138654,0.00849575212393803,0.01346389228886169,-1.717186594080417,0.30922344079297037,-2.323264538034639,-1.111108650126195,2.8045059728391735e-08,0.016219163145699877,8.41351791851752e-08,dissociated,United Kingdom,1675,exposed
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,1728,817,34,65.09576849795508,-0.927006389478208,-1.4037852373224409,-0.5559591513716758,0.21594038714862135,0.0004997501249375312,0.0416156670746634,-2.1743287937808233,0.1865670915170797,-2.5400002931542995,-1.8086572944073471,2.1789231567154486e-31,0.0011660836248542396,2.287869314551221e-30,dissociated,United Kingdom,1675,exposed
Religion,Learning & Culture,Religion + Learning & Culture,1728,817,101,29.28683284635463,1.7687330884306331,1.579579650421319,1.9628114566245547,0.09826817253022639,0.0004997501249375312,0.12362301101591187,0.5380999638760205,0.14920827390443336,0.24565174702333115,0.83054818072871,0.0003105125424020788,0.0011660836248542396,0.0005927966718585141,associated,United Kingdom,1675,exposed
Politics,Administration & Law,Politics + Administration & Law,2031,974,86,43.37338309402094,0.9793541753144238,0.7870224104756087,1.1518520222019688,0.09169677521032532,0.0004997501249375312,0.08829568788501027,0.7818377124863267,0.17056429955606037,0.4475316853564484,1.116143739616205,4.565359767306353e-06,0.0013118440779610195,1.0652506123714823e-05,associated,United Kingdom,1700,exposed
Politics,Military,Politics + Military,2031,974,103,56.59276142618569,0.8582510192398622,0.6944281143934746,1.028859040072803,0.08862880603550767,0.0004997501249375312,0.10574948665297741,0.4234510120196367,0.1450677740317004,0.1391181749175039,0.7077838491217695,0.0035117035960149584,0.0013118440779610195,0.004096987528684118,associated,United Kingdom,1700,exposed
Politics,Business,Politics + Business,2031,974,55,87.63298751451444,-0.6671943386707705,-0.9967863558801444,-0.39703751671702103,0.15597534195404578,0.0004997501249375312,0.05646817248459959,-1.2078343418925286,0.15622112325511864,-1.514027743472561,-0.9016409403124961,1.0622934884115692e-14,0.0013118440779610195,4.461632651328591e-14,dissociated,United Kingdom,1700,exposed
Politics,Nobility & Kinship,Politics + Nobility & Kinship,2031,974,188,116.26852411666302,0.6909130867809301,0.5635200978655787,0.8189771721744671,0.06567061003414178,0.0004997501249375312,0.19301848049281314,0.23341203158090545,0.1097741612629098,0.018254675505602252,0.4485693876562087,0.03347886985732031,0.0013118440779610195,0.037002961421248766,associated,United Kingdom,1700,exposed
Politics,Religion,Politics + Religion,2031,974,30,58.094258303790106,-0.9419500581069973,-1.4223871951951685,-0.5591259468843235,0.2242826905191477,0.0004997501249375312,0.030800821355236138,-1.6700584749406189,0.19923056965375138,-2.0605503914619714,-1.2795665584192661,5.179701792369011e-17,0.0013118440779610195,2.7193434409937305e-16,dissociated,United Kingdom,1700,exposed
Politics,Learning & Culture,Politics + Learning & Culture,2031,974,66,166.03808551113607,-1.3244258985058417,-1.6420696610758385,-1.0704044118642306,0.14599612609856574,0.0004997501249375312,0.06776180698151951,-2.9979455046125514,0.1412275153965543,-3.2747514347897977,-2.721139574435305,5.291212546054647e-100,0.0013118440779610195,1.1111546346714758e-98,dissociated,United Kingdom,1700,exposed
Administration & Law,Military,Administration & Law + Military,2031,974,2,9.882358447133193,-2.0541342022215465,-4.451077028914151,-0.8600090139352041,0.9756720810612052,0.12143928035982009,0.002053388090349076,-2.02495120005921,0.6418847850895567,-3.283045378834741,-0.7668570212836787,0.0016066556021461947,0.13422236250295905,0.0021087354778168807,not distinguishable,United Kingdom,1700,exposed
Administration & Law,Business,Administration & Law + Business,2031,974,9,15.302674274715075,-0.7341693067065342,-1.9083582596409292,-0.03269797134822112,0.479985716647656,0.11094452773613193,0.009240246406570842,-1.0240435931706011,0.341037543099983,-1.692477177646568,-0.35561000869463444,0.0026756987901687844,0.13422236250295905,0.0033052749760908513,not distinguishable,United Kingdom,1700,exposed
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2031,974,13,20.30307768138637,-0.6238375743215658,-1.549822776506891,-0.047338548277971286,0.37707475231245213,0.09045477261369315,0.013347022587268994,-1.0800255815389697,0.2904519055529885,-1.649311316422827,-0.5107398466551122,0.00020046345254126893,0.11872188905547226,0.00032382557718204985,not distinguishable,United Kingdom,1700,exposed
Administration & Law,Religion,Administration & Law + Religion,2031,974,2,10.144553292866101,-2.0901154072172337,-4.492215779630479,-0.9081706977178039,0.9772344103040457,0.1184407796101949,0.002053388090349076,-2.1899058759302776,0.6413969152952275,-3.4470438299089237,-0.9327679219516318,0.0006395183594895933,0.13422236250295905,0.0008953257032854306,not distinguishable,United Kingdom,1700,exposed
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2031,974,16,28.993953211436196,-0.8379531820010939,-1.5536470312896804,-0.32078278563319435,0.31933826144444083,0.01649175412293853,0.01642710472279261,-1.9136362709186234,0.2648250669356716,-2.4326934021125397,-1.3945791397247072,4.972848655685072e-13,0.02623688155922039,1.7404970294897752e-12,dissociated,United Kingdom,1700,exposed
Military,Business,Military + Business,2031,974,6,19.966636970288835,-1.654762438321801,-3.0809833240898343,-0.8552195369849833,0.6079746774183971,0.017491254372813594,0.006160164271047228,-1.8312914184178204,0.4033410735730762,-2.62183992262105,-1.040742914214591,5.617295944246957e-06,0.02623688155922039,1.179632148291861e-05,dissociated,United Kingdom,1700,exposed
Military,Nobility & Kinship,Military + Nobility & Kinship,2031,974,24,26.491067781115873,-0.13970030249537244,-0.7288049730330277,0.2808684870032785,0.2586347839438013,0.5902048975512244,0.024640657084188913,-0.8065082908298064,0.22192413174901487,-1.2414795890578754,-0.3715369926017372,0.0002788853815056442,0.5902048975512244,0.00041832807225846634,not distinguishable,United Kingdom,1700,exposed
Military,Religion,Military + Religion,2031,974,2,13.236419281242073,-2.4580059809798307,-4.877077053239321,-1.2634568165522697,0.9852189210268183,0.01699150424787606,0.002053388090349076,-2.575456534986025,0.6398853289448386,-3.8296317797179085,-1.321281290254141,5.7006317287554556e-05,0.02623688155922039,0.00010883024209442234,dissociated,United Kingdom,1700,exposed
Military,Learning & Culture,Military + Learning & Culture,2031,974,27,37.8307560961965,-0.4790708377707546,-1.0020404725833647,-0.07829136471466086,0.2391028601031914,0.04697651174412794,0.027720739219712527,-1.7600094735443448,0.209613169751514,-2.1708512862573124,-1.3491676608313774,4.601239735758627e-17,0.06576711644177911,2.7193434409937305e-16,not distinguishable,United Kingdom,1700,exposed
Business,Nobility & Kinship,Business + Nobility & Kinship,2031,974,24,41.02099550552273,-0.7610592848740995,-1.3812776964278415,-0.33254444256129384,0.26844515993935797,0.009495252373813094,0.024640657084188913,-1.2610553576073433,0.21817289791308256,-1.6886742375169852,-0.8334364776977015,7.46680542315371e-09,0.018127299986370454,1.9600364235778487e-08,dissociated,United Kingdom,1700,exposed
Business,Religion,Business + Religion,2031,974,15,20.496383925758618,-0.4378726675544608,-1.2406434688107943,0.1051930680938988,0.34470665719091953,0.20039980009995004,0.015400410677618069,-1.0568826055596376,0.2701291683596773,-1.586335775544605,-0.5274294355746701,9.134240854328605e-05,0.21041979010494755,0.00015984921495075058,not distinguishable,United Kingdom,1700,exposed
Business,Learning & Culture,Business + Learning & Culture,2031,974,134,58.58032181318268,1.1868565831200757,1.017061098727426,1.358716656198639,0.08644736823137897,0.0004997501249375312,0.1375770020533881,0.07649707098301589,0.12531300514712607,-0.1691164191053512,0.322110561071383,0.5415650923629811,0.0013118440779610195,0.5415650923629811,associated,United Kingdom,1700,exposed
Nobility & Kinship,Religion,Nobility & Kinship + Religion,2031,974,7,27.19391836757529,-1.8846066920061797,-3.3128873580265554,-1.1157708867079037,0.5527710941087101,0.0079960019990005,0.007186858316221766,-2.301307786098833,0.37495852947932395,-3.036226503878308,-1.5663890683193582,8.383048491930584e-10,0.01679160419790105,2.514914547579175e-09,dissociated,United Kingdom,1700,exposed
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,2031,974,53,77.72241655426632,-0.5480432149610998,-0.8905716795344113,-0.2533132414229143,0.16145100652607453,0.001999000499750125,0.054414784394250515,-1.992926147094484,0.15436109294508968,-2.2954738892668596,-1.6903784049221082,3.911841054703873e-38,0.004664334499416958,4.1074331074390666e-37,dissociated,United Kingdom,1700,exposed
Religion,Learning & Culture,Religion + Learning & Culture,2031,974,112,38.83446683100384,1.5160590679685761,1.3490189986149006,1.6926489049517626,0.08821800471641326,0.0004997501249375312,0.11498973305954825,0.13410307690598403,0.1364502697779548,-0.13333945185880738,0.40154560567077546,0.3257067773973721,0.0013118440779610195,0.3419921162672407,associated,United Kingdom,1700,exposed
Politics,Administration & Law,Politics + Administration & Law,2752,1351,96,57.55461549178529,0.7331181727505292,0.5361382367193975,0.9232868222619723,0.09886897320561261,0.0004997501249375312,0.07105847520355292,0.31795505355622095,0.14117978075420237,0.041242683277984304,0.5946674238344576,0.02431413229273837,0.0013118440779610195,0.025529838907375292,associated,United Kingdom,1725,transition
Politics,Military,Politics + Military,2752,1351,161,86.12234260208028,0.898723070837885,0.7515954020655883,1.0338505785175405,0.07210643785273109,0.0004997501249375312,0.11917098445595854,0.564970877960356,0.11727524655372293,0.33511139471505913,0.794830361205653,1.453843773589971e-06,0.0013118440779610195,2.7755199313990354e-06,associated,United Kingdom,1725,transition
Politics,Business,Politics + Business,2752,1351,89,108.98121482847242,-0.29072376088725477,-0.5340025630912104,-0.08149903452755833,0.11662664666952488,0.014492753623188406,0.06587712805329386,-0.8945759904743672,0.12610796971343924,-1.141747611112708,-0.6474043698360263,1.305439409471219e-12,0.023411371237458196,4.569037933149267e-12,dissociated,United Kingdom,1725,transition
Politics,Nobility & Kinship,Politics + Nobility & Kinship,2752,1351,206,136.95508245450213,0.5871815296040083,0.46531243782065496,0.704827910993909,0.06064543689839722,0.0004997501249375312,0.15247964470762398,0.2358759080554017,0.10056690192108646,0.03876478029007224,0.43298703582073117,0.01900348462485096,0.0013118440779610195,0.02100385142746685,associated,United Kingdom,1725,transition
Politics,Religion,Politics + Religion,2752,1351,25,68.20492974771302,-1.4299163725912096,-2.057711980235134,-0.9914846344160574,0.2687850374913414,0.0004997501249375312,0.018504811250925242,-1.9969482494366415,0.21078052334254108,-2.410078075188022,-1.583818423685261,2.691619382426235e-21,0.0013118440779610195,1.4131001757737734e-20,dissociated,United Kingdom,1725,transition
Politics,Learning & Culture,Politics + Learning & Culture,2752,1351,108,227.18181482904907,-1.0693240239314625,-1.285435710093207,-0.8809555259602386,0.10273994156329769,0.0004997501249375312,0.07994078460399703,-2.852683405952297,0.11382317178617411,-3.0757768226531983,-2.6295899892513956,1.2785278739560122e-138,0.0013118440779610195,2.6849085353076257e-137,dissociated,United Kingdom,1725,transition
Administration & Law,Military,Administration & Law + Military,2752,1351,7,17.767506191100708,-1.2843171955704642,-2.72248002701289,-0.4948182752934069,0.5629520608932238,0.030984507746126936,0.0051813471502590676,-1.4603301396291364,0.37609925120434623,-2.1974846719896552,-0.7231756072686177,0.00010324698166496754,0.04337831084457771,0.00016678358576648604,dissociated,United Kingdom,1725,transition
Administration & Law,Business,Administration & Law + Business,2752,1351,14,22.483415460784137,-0.6645403060202814,-1.4660871645145752,-0.05564981327360215,0.3648210521135378,0.06496751624187906,0.010362694300518135,-1.049232274995245,0.2767803629107748,-1.5917217863003637,-0.5067427636901264,0.00015013383889746792,0.08025399065173296,0.0002252007583462019,not distinguishable,United Kingdom,1725,transition
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,2752,1351,25,28.254576012361017,-0.1732943181905114,-0.753151807427196,0.250611694085899,0.2565815467758838,0.4867566216891554,0.018504811250925242,-0.6067167530146808,0.2163663767740468,-1.0307948514918124,-0.18263865453754902,0.005045450725037589,0.5379941608143297,0.0062326156015170215,not distinguishable,United Kingdom,1725,transition
Administration & Law,Religion,Administration & Law + Religion,2752,1351,4,14.071046779988636,-1.6951076173849906,-3.41393137949626,-0.7322881530567665,0.7773662082786174,0.030484757621189407,0.0029607698001480384,-1.9056547811644668,0.4800941730718821,-2.846639360385356,-0.9646702019435779,7.207338311604326e-05,0.04337831084457771,0.00012612842045307569,dissociated,United Kingdom,1725,transition
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,2752,1351,41,46.86884006547128,-0.190827008200274,-0.6420705688836755,0.13929382809711638,0.19767809847824847,0.31784107946026985,0.030347890451517395,-1.4771041714700703,0.17651309141248553,-1.823069830638542,-1.1311385123015987,5.848445196990117e-17,0.37081459270364814,2.4563469827358486e-16,not distinguishable,United Kingdom,1725,transition
Military,Business,Military + Business,2752,1351,10,33.643251590394684,-1.7012111302972461,-2.7721599069630254,-1.0435082166954348,0.4436502690070854,0.001999000499750125,0.007401924500370096,-1.8786560554237806,0.31809377176144144,-2.5021198480762057,-1.2551922627713554,3.5055248389983304e-09,0.004664334499416958,9.202002702370616e-09,dissociated,United Kingdom,1725,transition
Military,Nobility & Kinship,Military + Nobility & Kinship,2752,1351,43,42.27897718750956,0.024113411776498644,-0.3771316695939277,0.34378256403828183,0.18439291986459444,0.8920539730134932,0.03182827535159141,-0.46928737233604073,0.17050531783613765,-0.8034777952948705,-0.13509694937721095,0.005917236072142175,0.8920539730134932,0.006903442084165871,not distinguishable,United Kingdom,1725,transition
Military,Religion,Military + Religion,2752,1351,3,21.05533155249805,-2.6226179262747658,-5.423342042380821,-1.5276631060976806,0.891623635606758,0.04997501249375312,0.0022205773501110288,-2.62767181362456,0.5407842993291754,-3.6876090403097437,-1.5677345869393764,1.1797913859606754e-06,0.06559220389805097,2.4775619105174184e-06,not distinguishable,United Kingdom,1725,transition
Military,Learning & Culture,Military + Learning & Culture,2752,1351,47,70.13259087894946,-0.5724065036254268,-0.9776154491736898,-0.24315925722402787,0.18354756227402894,0.004497751124437781,0.03478904515173945,-1.8825831796807417,0.16178891576956747,-2.199689454589094,-1.5654769047723895,2.702582604373294e-31,0.009445277361319341,1.8918078230613058e-30,dissociated,United Kingdom,1725,transition
Business,Nobility & Kinship,Business + Nobility & Kinship,2752,1351,25,53.500800795550674,-1.0824835545475933,-1.6747639668337466,-0.6419042291080215,0.26091765473733747,0.0004997501249375312,0.018504811250925242,-1.4306373230576963,0.21045635110440725,-1.8431317712223345,-1.018142874893058,1.0623880214166283e-11,0.0013118440779610195,3.1871640642498846e-11,dissociated,United Kingdom,1725,transition
Business,Religion,Business + Religion,2752,1351,26,26.64390612096607,-0.03463598583601061,-0.6035323493942435,0.40806310700720105,0.2525882361806116,0.8850574712643678,0.01924500370096225,-0.7592305490146589,0.2102562159284918,-1.1713327322345028,-0.347128365794815,0.0003050446577059882,0.8920539730134932,0.0004270625207883835,not distinguishable,United Kingdom,1725,transition
